prompt_id,bank,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,key_positions,source_value_positions,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_2e120598408758c4,calibration,length_64_gap_8,qcluster_calibration_0013,qbank_calibration_5ec8bc5b1acb,44828 124548 5620 31912 18141 4351 132474 49568 119533 49172 112812 83980 129966 99861 148538 20788 129135 47461 95796 137059 137006 123467 94564 139704 140451 49659 149323 98796 40647 133608 134208 51320 140573 32967 48378 137844 67733 38072 47969 9056 9888 5797 3814 65246 100145 46607 65913 87944 47344 144216 133972 104406 148995 87125 131414 7112 112170 12878 4186 60844 107111 99932 65190 7112,112170,149323,137059,55 25 18,56 26 19,55,56,63,64,8
qseq_3cd28202caa2cc6d,calibration,length_64_gap_8,qcluster_calibration_0014,qbank_calibration_5ec8bc5b1acb,115845 55285 7109 14449 62696 111825 115510 106858 112892 80548 120432 141697 95826 62891 116522 84447 115892 26581 139445 20420 131777 46729 13692 43892 40772 127876 3398 139098 114191 82143 88491 46655 96178 115133 107761 36648 17221 143741 35474 87638 25522 100813 151318 143537 92043 53671 105008 149960 80690 45714 130124 100126 101423 55605 51084 81208 42411 40318 41234 51917 60620 115843 4373 81208,42411,101423,115892,55 51 15,56 52 16,55,56,63,64,8
qseq_3448561f1d855821,calibration,length_64_gap_8,qcluster_calibration_0015,qbank_calibration_5ec8bc5b1acb,107683 70973 131562 17545 103015 74280 98806 85961 133544 16642 143961 18020 131655 61182 49736 124954 62045 37784 76206 120353 53586 101728 114195 65326 119497 140390 98866 87999 127311 11303 86369 28132 66549 138516 123196 62020 80008 99789 61548 79185 42958 121594 51966 120854 80600 40147 134145 80427 85283 93753 88131 11650 33715 147285 109338 50005 73657 40759 78773 3393 100983 94564 144158 50005,73657,133544,74280,55 7 4,56 8 5,55,56,63,64,8
qseq_fb68b5f2b762325b,calibration,length_64_gap_8,qcluster_calibration_0016,qbank_calibration_5ec8bc5b1acb,102430 112944 89373 109101 82676 8286 22995 37328 78359 9688 22488 32059 54806 84552 135950 59778 125570 109624 127356 37174 32945 64089 49453 140567 37811 46587 8900 60346 52064 99829 47782 47458 131206 30798 40988 53586 59385 136209 63042 93753 104122 43790 83224 29536 89940 8154 74305 147125 123661 75670 111659 88660 47625 147963 103122 56014 53080 123099 82326 63708 74219 120713 90317 56014,53080,109101,90317,55 2 61,56 3 62,55,56,63,64,8
qseq_9913c7764e784e68,calibration,length_64_gap_8,qcluster_calibration_0017,qbank_calibration_5ec8bc5b1acb,49172 147997 51947 101728 12087 45225 39491 18605 7561 57140 5044 30121 18496 103112 81007 51557 127002 42143 1929 80858 31869 84061 66293 94353 98614 144378 9201 131658 11936 123421 150124 28546 106596 79356 84277 19277 10524 13025 114385 68654 103878 132971 120643 2796 85455 13090 114657 6943 130452 63634 74334 88348 26360 58172 10979 121108 144514 110237 6220 139730 65577 107582 65326 121108,144514,11936,65577,55 27 59,56 28 60,55,56,63,64,8
qseq_1327a55730bcc102,calibration,length_64_gap_8,qcluster_calibration_0018,qbank_calibration_5ec8bc5b1acb,89599 100628 129452 125482 51292 115380 149502 111243 17889 26876 65326 82490 10220 137658 56447 55118 40115 144378 6809 80838 38144 115510 82143 115638 114997 113948 86894 58088 65121 84595 54063 20497 8286 29972 36850 103105 71373 112247 36148 125670 60662 100278 97794 82546 82070 78506 132323 96199 88935 86947 105031 55270 1281 7671 54698 147125 119344 118963 101689 85874 19725 44425 109178 147125,119344,100278,125482,55 40 2,56 41 3,55,56,63,64,8
qseq_b9f3d5d09a009161,calibration,length_64_gap_8,qcluster_calibration_0019,qbank_calibration_5ec8bc5b1acb,18755 67285 142556 6909 54506 80548 57235 118750 51130 46009 151060 58586 137948 82666 40974 76898 43796 104383 83472 86947 109101 131562 58311 73988 63842 87639 46524 20667 103741 40491 8286 139791 79063 150504 87931 134243 143432 43490 105758 13435 47744 88257 131097 5332 25115 103878 14786 119003 124115 133919 126591 25124 9863 70341 25066 29972 96854 95300 116571 67191 140567 64211 77122 29972,96854,118750,58586,55 6 10,56 7 11,55,56,63,64,8
qseq_71e6fd23470e97c4,calibration,length_64_gap_8,qcluster_calibration_0020,qbank_calibration_5ec8bc5b1acb,105001 115369 65892 102031 27066 14449 98806 110764 44780 22586 102205 12540 138396 125679 21752 93540 48343 31447 88132 82631 63422 41158 66110 58172 112977 79906 108948 121141 58335 103774 100628 44885 102787 142098 64588 112812 106988 50774 85251 66504 29919 114349 125494 89555 128920 16132 80968 79109 119315 83472 105439 98983 42291 26441 91213 115220 63863 146691 59817 46587 49736 58942 20419 115220,63863,102787,98983,55 31 50,56 32 51,55,56,63,64,8
qseq_a36a53dd705cb575,calibration,length_64_gap_8,qcluster_calibration_0021,qbank_calibration_5ec8bc5b1acb,10293 87545 7713 144558 59137 25335 8128 143333 68395 97027 115973 66495 432 143373 32701 88826 25457 123590 62540 62816 6069 103539 52549 138057 49169 129452 103837 12542 55985 120980 125945 70374 27099 4674 46176 5927 129908 36031 54015 16120 132783 2014 111257 71898 85874 108960 75386 85563 56480 13920 88660 128997 61173 101829 93454 60844 91875 18496 2521 140451 52739 48188 132132 60844,91875,48188,2521,55 60 57,56 61 58,55,56,63,64,8
qseq_228503197842f9de,calibration,length_64_gap_8,qcluster_calibration_0022,qbank_calibration_5ec8bc5b1acb,7247 29473 55879 73287 70341 30453 119042 51934 136192 121738 141010 118750 128796 62557 9738 32600 91346 62743 114195 47338 30404 99312 101383 17202 110471 8640 47982 78128 85862 117656 26222 81395 13498 62696 145994 60526 81386 79356 1325 90584 82097 89697 130419 2796 16384 20263 123278 125852 92793 23706 145105 18678 57085 3425 89474 64561 52219 95300 88348 25625 129452 96466 126567 64561,52219,47982,126567,55 25 61,56 26 62,55,56,63,64,8
qseq_bfd7e4e7f8ec7535,calibration,length_64_gap_8,qcluster_calibration_0023,qbank_calibration_5ec8bc5b1acb,48087 21388 35590 17803 86046 125852 26441 27099 92884 104059 117997 18755 48237 2583 47103 30093 41567 99983 151452 138379 86894 76062 129827 18243 85862 137006 103507 69358 105010 44828 41650 113944 134421 3398 20218 66415 47382 64305 105434 86225 110492 90505 138086 61541 58194 6924 58980 119855 41563 108860 11138 107854 12963 11274 119958 83577 73877 144179 61548 111283 139098 128443 50965 83577,73877,103507,76062,55 25 20,56 26 21,55,56,63,64,8
qseq_c30bb4297ca1af9a,calibration,length_64_gap_8,qcluster_calibration_0024,qbank_calibration_5ec8bc5b1acb,113012 103981 65331 32129 26381 136647 114122 67461 80152 17616 65514 92804 59413 16554 149554 103380 5927 83048 86685 104727 74381 104993 5660 99681 131847 62540 150203 134372 34720 62102 7997 76654 84475 136434 105153 62100 27569 25037 63634 117333 55110 146736 98625 62439 13692 91338 114385 148632 144354 93916 58172 22901 73086 36148 111731 54827 19984 56474 112862 33894 105574 136198 62971 54827,19984,62439,103981,55 42 0,56 43 1,55,56,63,64,8
qseq_c8549798b298105e,calibration,length_64_gap_8,qcluster_calibration_0025,qbank_calibration_5ec8bc5b1acb,103153 52513 115220 89085 33709 32967 142255 3428 116396 44885 122827 126826 39922 6866 123099 27309 40823 115108 60352 10853 38539 6406 112729 105689 26423 31784 53421 1445 132667 90853 120651 9264 128970 26581 142673 122597 109435 82118 14917 91756 114262 125376 39598 128552 102109 62017 31472 49957 137552 69088 81329 15864 8754 59655 70742 96701 141940 89892 51300 83249 79607 143432 98111 96701,141940,128970,6866,55 31 12,56 32 13,55,56,63,64,8
qseq_769ac0a892bd01e1,calibration,length_64_gap_8,qcluster_calibration_0026,qbank_calibration_5ec8bc5b1acb,84912 141477 12077 42958 60823 129289 121006 99243 68680 22666 50981 99366 16675 138516 118625 35156 45225 35590 96227 55879 83465 55550 64257 24226 55845 12094 147782 86206 19810 69943 136507 62851 87626 93193 35871 119315 111268 51130 134810 126591 77923 50632 34844 43490 109199 4674 97587 135334 151614 83606 46302 19142 15121 139277 12964 81195 109495 18243 136611 20037 144693 136006 67694 81195,109495,96227,67694,55 17 61,56 18 62,55,56,63,64,8
qseq_5d6280730885dab2,calibration,length_64_gap_8,qcluster_calibration_0027,qbank_calibration_5ec8bc5b1acb,85183 34265 85210 58339 123220 126214 43072 68356 101856 83586 37464 92554 123234 54222 86211 44624 29887 130939 8048 118455 116870 39529 92853 37307 134351 123052 132670 77122 51876 139866 98930 58586 96877 20475 129272 10930 127592 56991 139445 102487 47625 148821 113794 111659 37141 74370 105461 70887 42501 130023 61061 11409 127002 54447 51947 76569 7405 66293 142586 135786 35273 25335 132942 76569,7405,132670,132942,55 25 61,56 26 62,55,56,63,64,8
qseq_c3eebeacc3a01891,calibration,length_64_gap_8,qcluster_calibration_0028,qbank_calibration_5ec8bc5b1acb,87316 124846 141010 32615 101666 134443 81575 55092 126776 138373 63598 131655 126705 66495 55985 146297 21401 133972 67356 55952 39300 131529 59193 46653 119530 62260 106300 28208 108860 43416 20391 55879 111395 125376 10456 16552 135432 39416 50981 126339 56543 52322 130124 37497 140390 9201 37141 150759 56049 122853 131997 89228 49269 69669 63213 16983 114958 68894 9576 82118 72734 26612 14044 16983,114958,81575,108860,55 5 27,56 6 28,55,56,63,64,8
qseq_ae16b2fd15fd33a4,calibration,length_64_gap_8,qcluster_calibration_0029,qbank_calibration_5ec8bc5b1acb,63422 79607 99366 81243 2660 117913 117656 118690 150124 147453 129380 3487 89352 148385 132323 102815 25903 128578 68231 139704 146808 113012 33475 150759 96703 142556 118554 79565 121352 62891 137006 145149 16708 134645 39598 20420 148141 98932 146117 115960 120535 31163 41459 66008 61588 26462 83324 30679 102430 89474 57740 17622 131071 41234 37086 45767 23777 58942 87794 28763 35366 106248 122214 45767,23777,122214,113012,55 61 20,56 62 21,55,56,63,64,8
qseq_485a89f456fb35f5,calibration,length_64_gap_8,qcluster_calibration_0030,qbank_calibration_5ec8bc5b1acb,817 112663 20809 20856 59655 29862 46954 78480 32600 61541 65331 38809 134481 123054 32329 10544 93346 101442 124634 118836 36148 129530 112707 140937 141010 62696 134443 14371 137205 81249 10036 126241 89548 8219 12438 105712 102829 53899 83531 130826 146691 74640 130715 19196 8286 61540 18303 59589 51057 10930 9264 54186 102837 103878 12919 63110 12451 48423 65840 9863 12094 46342 116343 63110,12451,102829,8219,55 35 32,56 36 33,55,56,63,64,8
qseq_0b4a8f97b612b0fa,calibration,length_64_gap_8,qcluster_calibration_0031,qbank_calibration_5ec8bc5b1acb,107854 97317 127470 24795 5999 8178 458 83857 101819 48026 74074 12788 78550 25146 31302 5237 105153 126209 43282 83224 55956 148632 108720 8985 86563 60852 89574 66110 95300 53459 77460 80548 92989 19671 99789 64665 49453 48506 101350 139950 118747 146488 6655 2312 149869 120256 37097 121868 78359 88131 49372 134421 143866 18243 2583 96008 117163 84569 7120 17497 107530 109862 78048 96008,117163,88131,2312,55 48 42,56 49 43,55,56,63,64,8
qseq_d1bdba28f544d799,calibration,length_64_gap_8,qcluster_calibration_0032,qbank_calibration_5ec8bc5b1acb,112812 63456 117305 78788 15371 132557 7713 6581 61137 108608 112019 126091 110714 85223 104406 39244 47982 94353 65826 89053 126776 376 77832 55879 102158 107778 65530 119665 91340 140582 109064 44002 19518 115910 30189 18678 40491 52492 58088 32950 126826 6922 40014 140352 51591 149769 96854 58060 80976 130490 116048 113012 63242 71365 103105 135334 41318 11303 61173 13174 10105 973 132879 135334,41318,77832,85223,55 21 12,56 22 13,55,56,63,64,8
qseq_16fdbe89594f1e97,calibration,length_64_gap_8,qcluster_calibration_0033,qbank_calibration_5ec8bc5b1acb,110586 15876 55956 131106 75131 142630 6655 142255 62816 73877 101036 70692 85163 92555 23694 93517 80753 28939 102826 99606 52739 26540 144137 99332 28106 93037 97411 96214 58311 8875 114736 119466 64195 81721 148335 53090 28551 106357 123196 143592 46677 128726 11274 124634 73086 9646 99223 37750 133602 37141 62542 106904 18496 89993 107679 47643 49575 46992 61061 94328 127876 65555 139178 47643,49575,23694,107679,55 13 53,56 14 54,55,56,63,64,8
qseq_06c2eb2cf40bdea7,calibration,length_64_gap_8,qcluster_calibration_0034,qbank_calibration_5ec8bc5b1acb,13798 139178 140064 49489 120964 120643 69451 15962 21343 88554 81424 98722 145112 114481 113148 148417 133459 119860 34727 65514 104406 19878 111846 138964 74280 145483 107360 2744 31447 113283 10050 60125 38663 23234 7112 35074 77460 133750 67158 60104 72697 98200 25647 73588 120815 16597 56543 49299 12878 31681 59843 113572 115960 37770 76206 94328 111449 17177 87545 129294 121834 40711 138999 94328,111449,72697,140064,55 39 1,56 40 2,55,56,63,64,8
qseq_c4443cd01b10c3b3,calibration,length_64_gap_8,qcluster_calibration_0035,qbank_calibration_5ec8bc5b1acb,117913 17889 39081 88663 144642 27066 44341 46954 25457 122829 116095 7228 57105 19277 114481 61112 115390 61742 105998 68155 1740 78788 73657 15371 47402 1281 49887 77127 114069 18755 50632 100349 149198 126776 111268 35474 19014 11307 133602 128802 5579 149575 13795 140720 8640 56049 98806 55751 102837 110471 26622 45795 113412 150051 95796 10750 82830 149960 131414 98411 85251 118889 113944 10750,82830,35474,25457,55 34 7,56 35 8,55,56,63,64,8
qseq_b3bceb123fa7d5ec,calibration,length_64_gap_8,qcluster_calibration_0036,qbank_calibration_5ec8bc5b1acb,111384 120690 33688 89993 97221 15384 110492 43784 144558 57105 96559 35041 93915 98321 107582 118767 137940 130419 125822 83499 5620 89771 111177 6922 81721 35871 2435 135549 133370 133035 38689 145919 45225 115790 110252 62260 27830 132323 117337 99251 83519 47448 48653 137205 139477 39922 60775 96199 96877 29594 97002 23515 8113 81355 87689 134333 138057 140582 16597 96287 41722 79264 25237 134333,138057,96877,96287,55 47 58,56 48 59,55,56,63,64,8
qseq_9bfff1444e5aa0a3,calibration,length_64_gap_8,qcluster_calibration_0037,qbank_calibration_5ec8bc5b1acb,59817 112820 23515 103596 99050 75720 147997 61848 6724 39244 53843 18394 136611 65182 91988 115526 37418 118212 2101 94564 26166 103605 120651 115973 14786 17985 91613 19518 23670 99829 121771 93669 143866 50758 46061 125012 71030 84277 134333 131497 110672 75067 96372 82070 63634 40891 109137 72525 2521 80754 3398 73447 77683 53675 131985 128457 42525 86552 16675 131804 2930 41308 65095 128457,42525,82070,72525,55 42 46,56 43 47,55,56,63,64,8
qseq_f202825b00a93dc4,calibration,length_64_gap_8,qcluster_calibration_0038,qbank_calibration_5ec8bc5b1acb,28391 128146 17497 145149 87944 451 131630 61182 82229 93307 5040 13025 114445 8074 56792 115095 74305 12584 42291 1288 27703 131997 30572 39891 134421 57300 65308 2103 43861 30042 85058 52322 95300 129294 26441 81395 76696 139704 65765 127311 87839 119072 458 111243 20475 13150 31447 111388 87987 139414 97650 53899 148471 126241 62495 77227 39244 91875 131414 149769 95789 45225 8875 77227,39244,148471,97650,55 51 49,56 52 50,55,56,63,64,8
qseq_0e9b7f4446e6a781,calibration,length_64_gap_8,qcluster_calibration_0039,qbank_calibration_5ec8bc5b1acb,11353 132797 19142 35074 148509 21752 24761 51517 116562 38474 10456 10293 87987 127937 61922 82515 133973 71814 135782 146277 14119 12295 43029 57140 96466 110104 72525 30313 15774 52149 84061 99816 67356 6488 122665 72092 105724 67191 48457 114349 139704 48435 14988 143381 140248 106198 12944 65555 61840 121215 150017 58945 48506 78590 146699 140427 45690 135408 96045 26474 134243 39664 39003 140427,45690,146277,58945,55 18 50,56 19 51,55,56,63,64,8
qseq_e7c1ee3dcc1f97da,calibration,length_64_gap_8,qcluster_calibration_0040,qbank_calibration_5ec8bc5b1acb,125703 136217 61137 17104 135265 77610 103539 101423 102230 89352 146711 54579 99081 138040 52149 107250 11353 123278 130124 117770 19142 137360 150985 25625 109795 28384 52927 2014 79340 8859 47084 8640 99124 15384 45391 23706 116526 37160 84552 94413 18536 63170 121257 85223 11011 89697 122853 85563 130344 98940 26507 34448 76293 5673 57235 131140 21596 7561 61848 11494 24799 60823 100336 131140,21596,130124,28384,55 17 24,56 18 25,55,56,63,64,8
qseq_e96485f35c27e2be,calibration,length_64_gap_8,qcluster_calibration_0041,qbank_calibration_5ec8bc5b1acb,121722 101799 151614 124826 41614 84447 143866 8175 114349 55956 86155 113996 117337 109919 15914 41266 126086 150042 23346 85563 89574 82490 133260 97528 26622 59744 116193 97337 81911 51729 119243 113917 30189 97289 6046 79978 141940 135997 26987 110493 8687 141637 100279 87912 70374 39244 137844 144216 19951 138897 71898 81901 147987 25514 54669 62004 89548 138611 122563 55254 52265 11054 24221 62004,89548,141940,138897,55 35 48,56 36 49,55,56,63,64,8
qseq_28fe9e46cec3e77a,calibration,length_64_gap_8,qcluster_calibration_0042,qbank_calibration_5ec8bc5b1acb,20725 62035 138396 71802 97587 40888 81309 18536 41308 79423 8411 91213 103611 79310 65190 14998 95876 15962 59817 112983 19519 48237 144710 34720 30266 113996 136835 128997 61391 73189 93822 1445 28114 23234 52719 8113 93307 9264 97993 62808 130287 107079 96214 104470 4024 6655 2265 124213 119003 131562 125494 98295 122345 28244 97210 113519 124565 79486 131604 53472 55118 92793 51966 113519,124565,52719,131562,55 33 48,56 34 49,55,56,63,64,8
qseq_50512cdd143f6f80,calibration,length_64_gap_8,qcluster_calibration_0043,qbank_calibration_5ec8bc5b1acb,53080 109624 114295 106629 137532 95033 30525 89053 94258 17715 26805 93822 95773 20725 131630 77122 85853 45795 61585 53421 112350 98241 83665 82226 25647 65388 28557 141734 8793 43072 115843 39752 11936 44425 140604 63598 108858 30297 129009 2839 58088 78773 112872 64257 64668 92751 36244 37411 9832 129452 51412 107271 150124 38534 75264 61954 5999 93228 46587 44375 10750 13692 5474 61954,5999,11936,30525,55 31 5,56 32 6,55,56,63,64,8
qseq_e357f9dd41451981,calibration,length_64_gap_8,qcluster_calibration_0044,qbank_calibration_5ec8bc5b1acb,45559 146088 118237 46176 114219 1929 122627 89618 17177 97934 125494 68702 24583 83472 34069 30023 8647 21914 1934 121753 53097 45692 52395 150059 49196 128997 61848 45023 20533 19480 105697 64745 86139 68231 123980 126091 11420 102783 61860 13217 147088 47273 34296 106154 80600 83531 40974 4500 121464 114142 49736 118836 34390 126028 64811 85152 83324 94878 142961 118816 73086 132783 82666 85152,83324,46176,21914,55 2 16,56 3 17,55,56,63,64,8
qseq_e4f9a2a7954effd8,calibration,length_64_gap_8,qcluster_calibration_0045,qbank_calibration_5ec8bc5b1acb,31165 94014 111449 52246 113900 43796 81901 90852 47982 23378 55185 87639 144558 83665 315 102876 111980 127211 99251 67733 116290 110983 102637 82827 117893 106858 34727 119042 81721 74370 101668 128457 102826 20267 93714 8048 147285 108356 104406 113152 135140 9120 58945 147976 80809 1841 132936 49137 47291 458 51323 142098 67481 126402 85970 65892 34230 135860 60711 94162 92554 93361 140937 65892,34230,108356,140937,55 36 61,56 37 62,55,56,63,64,8
qseq_b528fbc842f7a168,calibration,length_64_gap_8,qcluster_calibration_0046,qbank_calibration_5ec8bc5b1acb,28553 100209 84569 89373 25713 49172 93168 42472 34160 110983 66415 32615 96745 73988 108121 37377 84848 105405 16657 25457 46783 5927 19878 24253 41532 125851 115971 80640 91213 42958 82314 73619 8411 45063 77227 9492 149953 89847 99312 142269 53093 25625 143314 37811 56480 92598 58586 49372 65428 50965 15946 14757 38940 87412 117477 78773 11337 104101 97560 81007 17289 132670 83682 78773,11337,83682,9492,55 61 34,56 62 35,55,56,63,64,8
qseq_e00f72c027e8d913,calibration,length_64_gap_8,qcluster_calibration_0047,qbank_calibration_5ec8bc5b1acb,138504 146297 129225 60216 135706 87794 20420 1445 115220 96423 127774 10688 142673 28244 26987 116571 87390 52549 45876 19984 37462 16080 149739 51057 118489 43245 10476 16666 70429 13891 103774 144546 13217 8793 30982 44823 104771 123054 144646 58945 128382 16552 136209 131985 83665 96466 133303 38399 5791 94258 52064 9888 103741 113687 143373 16657 4467 73917 123661 19454 17889 107761 59193 16657,4467,1445,51057,55 6 22,56 7 23,55,56,63,64,8
qseq_07b0e9db340f7815,calibration,length_64_gap_8,qcluster_calibration_0048,qbank_calibration_5ec8bc5b1acb,91281 82240 73189 5487 61445 121922 110273 113679 62716 111388 125640 65840 112983 83048 81007 40014 134645 123622 126079 94311 115845 56792 32129 40647 22901 10036 146046 69959 101453 46848 31227 142054 144646 149937 148336 10374 110492 86925 43072 132203 131163 70582 97317 87195 150017 150950 79264 113399 17289 78788 93381 14119 131206 111395 8178 118816 114262 5919 97675 4351 15476 25357 49939 118816,114262,4351,62716,55 58 7,56 59 8,55,56,63,64,8
qseq_7bbd2c793e6ab09b,calibration,length_64_gap_8,qcluster_calibration_0049,qbank_calibration_5ec8bc5b1acb,40318 17616 24253 85183 30172 52010 95698 359 119288 92884 125779 43790 139775 143741 98474 137142 4373 58587 37230 145663 81794 102730 127976 19229 71756 43186 27309 11072 19670 89697 27496 46862 131497 99064 53552 90852 128560 50785 71729 46489 70589 102487 61540 67390 55707 57085 38630 94353 18155 65872 12295 113763 60216 130419 124826 129685 85152 81159 65555 40647 47448 106904 98857 129685,85152,106904,137142,55 60 14,56 61 15,55,56,63,64,8
qseq_71ad6d4ee2b16136,calibration,length_64_gap_8,qcluster_calibration_0050,qbank_calibration_5ec8bc5b1acb,123653 46302 24899 49707 95655 128605 36734 146699 6218 35277 89373 18121 114324 32701 11409 113948 3827 68478 54063 96199 47970 150571 122928 42146 91006 33098 135755 113148 56991 116554 37462 65577 147260 107850 132797 16080 46655 62495 140173 126990 37418 45882 98038 79423 83791 12295 50981 40352 134333 13635 134673 79593 37058 100019 135786 141876 101666 81396 146860 66067 140950 133186 104727 141876,101666,32701,46655,55 12 35,56 13 36,55,56,63,64,8
qseq_429ffa184d06abdb,calibration,length_64_gap_8,qcluster_calibration_0051,qbank_calibration_5ec8bc5b1acb,9964 60125 13150 65913 92916 131206 135301 89940 1830 145022 101832 65242 92183 89085 40115 72092 86206 79423 451 125494 53692 5919 724 105998 65246 36954 88015 53892 55118 125703 103741 16672 130441 32049 23209 25673 20497 16481 61854 142992 34183 46677 142920 126820 150408 9085 24766 29303 85853 58172 113770 131020 108491 102876 70583 63598 107683 150773 150770 99312 108860 12094 77304 63598,107683,32049,9085,55 32 44,56 33 45,55,56,63,64,8
qseq_f66165aeed4cce31,calibration,length_64_gap_8,qcluster_calibration_0052,qbank_calibration_5ec8bc5b1acb,70378 32739 72266 54698 120323 94258 52395 83606 28244 149542 41614 10560 129020 25919 490 2636 18020 101668 129195 137069 84792 125640 76254 86563 31556 138216 100001 78600 5657 47338 115638 11278 100019 124548 114997 61112 16675 37545 148141 123052 16389 30714 148995 82027 38253 104449 39752 86647 83048 28380 40699 31687 82738 12683 5927 20809 103105 9201 89352 11063 20420 55671 41910 20809,103105,72266,490,55 1 13,56 2 14,55,56,63,64,8
qseq_604ff3fda5e0a737,calibration,length_64_gap_8,qcluster_calibration_0053,qbank_calibration_5ec8bc5b1acb,603 73687 140567 76995 142477 128605 61588 50785 96722 138570 73113 113996 138216 68894 122665 19196 56474 107111 125376 119083 126869 10376 126339 136974 2016 86225 125570 64299 50574 104122 137352 118996 112974 108562 45882 25335 149391 17314 91671 29993 54447 71703 115039 114349 134421 118488 90584 150203 99366 69692 130715 134675 37569 109623 146987 66495 129289 26622 74074 136389 17622 5986 92105 66495,129289,91671,138570,55 37 8,56 38 9,55,56,63,64,8
qseq_8c2c2669442803d4,calibration,length_64_gap_8,qcluster_calibration_0054,qbank_calibration_5ec8bc5b1acb,99861 42590 36693 128264 107850 110109 54015 23468 91006 114678 65677 45307 131484 108193 18020 140894 74872 77683 63053 62540 127356 113148 133084 113743 138516 74856 47496 54068 95402 12878 121923 28939 116396 78359 25037 65730 39054 138143 59104 53003 45273 61281 80152 92764 66879 98614 58969 25557 141546 100792 144378 13920 45845 58980 131604 123665 46986 71729 23007 81648 135805 68548 75670 123665,46986,65730,77683,55 34 16,56 35 17,55,56,63,64,8
qseq_d8a716f873002b93,calibration,length_64_gap_8,qcluster_calibration_0055,qbank_calibration_5ec8bc5b1acb,61840 120359 126339 17870 76360 104220 49372 2897 119860 71372 127925 74465 66481 85209 24795 123350 104122 37058 86606 97317 103122 23694 135950 93540 16811 46992 70793 18712 94309 13217 147782 143537 133009 35003 86764 46099 18380 53003 112787 143499 131206 53332 137545 110679 105461 23346 123054 62298 87195 46783 16983 118778 46268 110967 94413 146699 17367 114349 111307 9941 149575 40160 84792 146699,17367,126339,104122,55 1 15,56 2 16,55,56,63,64,8
qseq_0fb9a5b2c8fc0f2c,calibration,length_64_gap_8,qcluster_calibration_0056,qbank_calibration_5ec8bc5b1acb,52729 85537 32989 100983 126779 110967 101167 23468 63213 114997 51057 141996 48237 75131 64652 149075 33267 97868 93833 65868 95655 125012 111388 139955 89373 6917 128796 73256 131106 112892 69311 42706 98038 114634 96287 110679 141696 10544 99802 9718 120129 71372 37497 88609 140950 6248 29887 123135 39081 98585 34819 31687 17870 327 112977 17221 68548 67461 143537 105031 100628 88321 2684 17221,68548,143537,123135,55 57 46,56 58 47,55,56,63,64,8
qseq_08f9ce9d39a177fd,calibration,length_64_gap_8,qcluster_calibration_0057,qbank_calibration_5ec8bc5b1acb,113116 22715 14755 9941 115971 16153 37019 110252 111828 122533 12584 82326 78861 14206 127925 35052 29513 2666 80968 40160 9056 131097 61854 3910 14998 145327 86563 73629 118227 28384 91316 14657 9997 7109 146488 59691 136507 86311 97560 92751 21401 113189 120323 118312 13150 12458 20376 68356 38630 150773 107761 120432 81355 33709 104383 63634 129135 118452 43072 150408 136209 119040 90045 63634,129135,104383,12458,55 53 44,56 54 45,55,56,63,64,8
qseq_fd96a8ea36b3a775,calibration,length_64_gap_8,qcluster_calibration_0058,qbank_calibration_5ec8bc5b1acb,133625 16436 95766 28028 33032 84102 31043 91316 30141 145022 141411 77907 53586 125012 79587 132359 67191 98231 81007 82546 58586 52405 107154 38940 9107 19984 31893 127925 38292 109919 97928 94311 12408 109137 138162 134710 61541 29536 139178 8858 36348 143276 6442 96407 101959 104937 43583 6029 64834 103518 65826 128836 45559 99057 114191 140572 65538 12008 22995 108297 114066 16983 8900 140572,65538,53586,36348,55 11 39,56 12 40,55,56,63,64,8
qseq_b78113a569273d84,calibration,length_64_gap_8,qcluster_calibration_0059,qbank_calibration_5ec8bc5b1acb,115583 129726 86155 148556 144546 6943 10376 30097 58491 94285 94309 24221 120643 23755 29132 10270 75706 64257 108342 140708 132697 57173 97993 54569 113996 42525 79748 112704 125382 86883 36429 46268 108356 96407 136389 120974 37019 91338 144693 10337 55755 131658 126926 118767 37497 84552 135167 26441 120129 51049 135997 116519 19308 13545 59589 128825 106904 72500 122214 40048 30679 77017 128178 128825,106904,128178,84552,55 61 44,56 62 45,55,56,63,64,8
qseq_0ba42ff2de22ba4a,calibration,length_64_gap_8,qcluster_calibration_0060,qbank_calibration_5ec8bc5b1acb,33408 82097 53552 102876 48457 121193 53332 45795 30798 43792 55210 105724 140016 141734 5877 10853 112247 19229 73521 29594 141010 109137 47632 67793 119665 112170 99332 19670 97886 123622 132841 65110 144137 92884 9264 11563 12998 95698 96303 94186 71372 101620 91281 116988 135706 115583 149800 122325 114736 93554 52283 29176 19532 27496 107778 88609 80548 8859 15749 143859 24493 52132 101403 88609,80548,112247,144137,55 15 31,56 16 32,55,56,63,64,8
qseq_5c3f05d5830454fa,calibration,length_64_gap_8,qcluster_calibration_0061,qbank_calibration_5ec8bc5b1acb,98295 119665 127916 97587 79695 49780 150307 121871 111822 128537 110714 23214 31312 105476 108860 41318 93431 65948 98636 110347 40737 41826 101856 107679 138581 134372 94285 99124 60125 146736 47402 102967 87316 110903 80754 31165 84781 31209 106357 132841 37462 78550 129767 94258 35156 25903 35940 31784 150447 91459 93405 121923 49137 122277 102783 12944 26807 76490 29537 32777 109623 2265 30622 12944,26807,31312,138581,55 11 23,56 12 24,55,56,63,64,8
