fit_id,observer,pool_id,target,selected_mask_id,selected_head_count,predicted_effect
90411-1,all_pairs,candidate_pool_00,1.0,mask_714aefc72a94a0e9,5,0.9908782452969156
90411-1,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.7060006318320329
90411-1,all_pairs,candidate_pool_01,0.5,mask_f78efa18c25e46d0,5,0.419681910899711
90411-1,all_pairs,candidate_pool_01,1.0,mask_76f706be2ab175f0,7,0.9730298924818979
90411-1,all_pairs,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.6020530065338496
90411-1,all_pairs,candidate_pool_02,0.5,mask_90268cfdee9c04e6,7,0.48401952295662026
90411-1,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.0852517145817595
90411-1,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.4029603628392446
90411-1,all_pairs,candidate_pool_03,0.5,mask_66e7ba4230023a63,10,0.5724532370523086
90411-1,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,1.0159853856200933
90411-1,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.290768926801512
90411-1,all_pairs,candidate_pool_04,0.5,mask_a70ae2b6886df911,7,0.46084455426492443
90411-1,all_pairs,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9926435539817845
90411-1,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.5227964340458238
90411-1,all_pairs,candidate_pool_05,0.5,mask_1abd41f1a83adf2a,8,0.40089853182243385
90411-1,all_pairs,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.9584280316208933
90411-1,all_pairs,candidate_pool_05,1.5,mask_111b2c86496d6209,10,1.3692246246052902
90411-1,all_pairs,candidate_pool_06,0.5,mask_bcf00f575657ab57,7,0.450403919585435
90411-1,all_pairs,candidate_pool_06,1.0,mask_2322491b9dd809d6,5,1.0818371439119425
90411-1,all_pairs,candidate_pool_06,1.5,mask_ba28cb4fde59866a,9,1.4619231580100682
90411-1,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.49421115636223256
90411-1,all_pairs,candidate_pool_07,1.0,mask_dcead7d80876d41f,9,0.9546122562607771
90411-1,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.57268749594565
90411-1,all_pairs,candidate_pool_08,0.5,mask_a842b06af7760b08,4,0.4555689627452641
90411-1,all_pairs,candidate_pool_08,1.0,mask_77740b198a0b3a94,6,1.0445465387162116
90411-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.5214634927814994
90411-1,all_pairs,candidate_pool_09,0.5,mask_4be83a97da997236,8,0.5314248440637201
90411-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,1.0002340331826396
90411-1,all_pairs,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.4669551267713055
90411-1,atp_raw,candidate_pool_00,0.5,mask_56ee0c60e1cde4b8,5,0.5181960948644893
90411-1,atp_raw,candidate_pool_00,1.0,mask_ff6985d2961f695d,9,0.905667888784879
90411-1,atp_raw,candidate_pool_00,1.5,mask_a096a397a7d70275,7,1.3020914414946576
90411-1,atp_raw,candidate_pool_01,0.5,mask_625dbe9e05728352,8,0.36844336608130684
90411-1,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,1.046492104982271
90411-1,atp_raw,candidate_pool_01,1.5,mask_261f2ebd1f8a4eaa,5,1.6010517128056994
90411-1,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.5013573171619916
90411-1,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,1.0038433347240483
90411-1,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.2868694877742153
90411-1,atp_raw,candidate_pool_03,0.5,mask_5b90a18db67578c0,5,0.43918419197495834
90411-1,atp_raw,candidate_pool_03,1.0,mask_e3bfff07ca1cabef,9,0.8706954238642205
90411-1,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.640506409348822
90411-1,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.4679638942262454
90411-1,atp_raw,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.9868489438030672
90411-1,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.4615883080190735
90411-1,atp_raw,candidate_pool_05,0.5,mask_290a3cb1caf906c3,10,0.49942380399688324
90411-1,atp_raw,candidate_pool_05,1.0,mask_290a3cb1caf906c3,10,0.49942380399688324
90411-1,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.5018673421177815
90411-1,atp_raw,candidate_pool_06,0.5,mask_c22a533faf194bc5,7,0.5190329359991379
90411-1,atp_raw,candidate_pool_06,1.0,mask_25276dd47f8ef77c,4,0.9587610035595533
90411-1,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.1060338995517478
90411-1,atp_raw,candidate_pool_07,0.5,mask_c4774bd021c06295,7,0.34572385900997027
90411-1,atp_raw,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.8180489314818069
90411-1,atp_raw,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.5531869332061001
90411-1,atp_raw,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.5606347029538534
90411-1,atp_raw,candidate_pool_08,1.0,mask_a842b06af7760b08,4,1.0213578775966246
90411-1,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.0987084298149534
90411-1,atp_raw,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.5225659814908317
90411-1,atp_raw,candidate_pool_09,1.0,mask_a3021efcfb81527e,5,0.6261937520662813
90411-1,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.4390569108342262
90411-1,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.5405148954849399
90411-1,atp_calibrated,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9559264278302952
90411-1,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5300614797998904
90411-1,atp_calibrated,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.5538353106582635
90411-1,atp_calibrated,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.9117613377292115
90411-1,atp_calibrated,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.461889346672925
90411-1,atp_calibrated,candidate_pool_02,0.5,mask_ab59149b00e47e01,7,0.4584131894586458
90411-1,atp_calibrated,candidate_pool_02,1.0,mask_c7772d470875866f,4,1.067061458239255
90411-1,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.1211913019408792
90411-1,atp_calibrated,candidate_pool_03,0.5,mask_5b90a18db67578c0,5,0.38264136392256365
90411-1,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.091513974022953
90411-1,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.429299190333182
90411-1,atp_calibrated,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.40771581952443026
90411-1,atp_calibrated,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.8597969433833305
90411-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.2734159240995149
90411-1,atp_calibrated,candidate_pool_05,0.5,mask_290a3cb1caf906c3,10,0.43512541896694396
90411-1,atp_calibrated,candidate_pool_05,1.0,mask_de24099fc59a002a,4,1.308509228518568
90411-1,atp_calibrated,candidate_pool_05,1.5,mask_f5d21a1898de9318,7,1.343343346635378
90411-1,atp_calibrated,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5369631404248304
90411-1,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.9636374159232115
90411-1,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.9636374159232115
90411-1,atp_calibrated,candidate_pool_07,0.5,mask_c4774bd021c06295,7,0.30121359413521426
90411-1,atp_calibrated,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.7127291114235785
90411-1,atp_calibrated,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.3866299602033576
90411-1,atp_calibrated,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.48845571247886704
90411-1,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.9572550647760639
90411-1,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.9572550647760639
90411-1,atp_calibrated,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.482742388107938
90411-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.2537853346852617
90411-1,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.2537853346852617
90412-0,additive,candidate_pool_00,0.5,mask_56ee0c60e1cde4b8,5,0.4784130770008723
90412-0,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.160123068556634
90412-0,additive,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.4933546587337059
90412-0,additive,candidate_pool_01,0.5,mask_625dbe9e05728352,8,0.6076025068425563
90412-0,additive,candidate_pool_01,1.0,mask_f78efa18c25e46d0,5,0.9391923656278159
90412-0,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.392328175548799
90412-0,additive,candidate_pool_02,0.5,mask_d2f4c8c3a0e382c0,6,0.6433375635560841
90412-0,additive,candidate_pool_02,1.0,mask_4069015a4c8c7628,4,1.0827433437879321
90412-0,additive,candidate_pool_02,1.5,mask_8539d49577e1ed9d,9,1.6211243906931698
90412-0,additive,candidate_pool_03,0.5,mask_aedb2c503c8eced2,5,0.4959078431257191
90412-0,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9320202684873278
90412-0,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.3090975412838313
90412-0,additive,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.5783116081451806
90412-0,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,1.0171460962804306
90412-0,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6934485727948796
90412-0,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.6434671210767922
90412-0,additive,candidate_pool_05,1.0,mask_111b2c86496d6209,10,0.7840633593810162
90412-0,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4888247735996425
90412-0,additive,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5178841831622073
90412-0,additive,candidate_pool_06,1.0,mask_ba28cb4fde59866a,9,1.0079084697128646
90412-0,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.4070663764188411
90412-0,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.4077982172779322
90412-0,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.9288978498000244
90412-0,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.6498261681884658
90412-0,additive,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5526703830822707
90412-0,additive,candidate_pool_08,1.0,mask_03ced2f511e0a2f2,10,0.9896096776893855
90412-0,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.4250431544444555
90412-0,additive,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.5041088200239829
90412-0,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9636610341761191
90412-0,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5140222228635787
90412-0,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.44573133651703034
90412-0,all_pairs,candidate_pool_00,1.0,mask_a096a397a7d70275,7,0.9784998544344324
90412-0,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.4897547105485844
90412-0,all_pairs,candidate_pool_01,0.5,mask_28f76a93a72310a5,4,0.4975997826287825
90412-0,all_pairs,candidate_pool_01,1.0,mask_76f706be2ab175f0,7,0.9099903192403194
90412-0,all_pairs,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.5404682406943606
90412-0,all_pairs,candidate_pool_02,0.5,mask_c36034d7c9cf0b25,7,0.46222234988664024
90412-0,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,0.9794271131910859
90412-0,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.3141302568478763
90412-0,all_pairs,candidate_pool_03,0.5,mask_dc2e11f8d6ea9e67,6,0.5057046857690058
90412-0,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9232482152365129
90412-0,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.1893246361576177
90412-0,all_pairs,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.4203195170085256
90412-0,all_pairs,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,1.0083589346823854
90412-0,all_pairs,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6985515712472812
90412-0,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.42423794744782956
90412-0,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,0.9587005814528465
90412-0,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.5752941776213254
90412-0,all_pairs,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5168577806231006
90412-0,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.0130394566930434
90412-0,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.342403541665914
90412-0,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.5187774066487401
90412-0,all_pairs,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.9963870992278472
90412-0,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.5036311364614177
90412-0,all_pairs,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.47378688515023404
90412-0,all_pairs,candidate_pool_08,1.0,mask_0483c7c3a82ced7e,6,1.0107674921125245
90412-0,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.3723499941617645
90412-0,all_pairs,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.46477305072552744
90412-0,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9821264892236625
90412-0,all_pairs,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5451799914531374
90412-0,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.43372920669254766
90412-0,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9550903661837502
90412-0,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.6826181591398293
90412-0,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.5166136892212017
90412-0,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.8721774217762774
90412-0,atp_raw,candidate_pool_01,1.5,mask_261f2ebd1f8a4eaa,5,1.5111252583503243
90412-0,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.4957621640035059
90412-0,atp_raw,candidate_pool_02,1.0,mask_c7772d470875866f,4,1.097031053496144
90412-0,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.1415159412689748
90412-0,atp_raw,candidate_pool_03,0.5,mask_438eb8e7551c3dd4,4,0.337927387556642
90412-0,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.1070223293237147
90412-0,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4885455199607438
90412-0,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.5034892148568586
90412-0,atp_raw,candidate_pool_04,1.0,mask_8b7737474604b389,8,0.8303739278507167
90412-0,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.2214712254422648
90412-0,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.48235280935962993
90412-0,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.4016851231015177
90412-0,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4415492558931953
90412-0,atp_raw,candidate_pool_06,0.5,mask_c22a533faf194bc5,7,0.48809043000582397
90412-0,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.9351871451563252
90412-0,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.9351871451563252
90412-0,atp_raw,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.586709828166071
90412-0,atp_raw,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.586709828166071
90412-0,atp_raw,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.4888078165791367
90412-0,atp_raw,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.4863528331681606
90412-0,atp_raw,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.9313196794640635
90412-0,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.9313196794640635
90412-0,atp_raw,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.48818207890676546
90412-0,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.3690959521499213
90412-0,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.3690959521499213
90412-0,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.3747504877270126
90412-0,atp_calibrated,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,1.0025096795777897
90412-0,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.453814882803034
90412-0,atp_calibrated,candidate_pool_01,0.5,mask_69b8a0bd055bae3b,8,0.5270176547295394
90412-0,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.012606754280577
90412-0,atp_calibrated,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.431694615306288
90412-0,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.5174654293647469
90412-0,atp_calibrated,candidate_pool_02,1.0,mask_267196af5474f7ae,8,0.986292020776793
90412-0,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,0.986292020776793
90412-0,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5748235019948791
90412-0,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,0.9564888677944863
90412-0,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.286132340182875
90412-0,atp_calibrated,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.43502449436532337
90412-0,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.0553749445872065
90412-0,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.0553749445872065
90412-0,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.41676222807875274
90412-0,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.2110832644349492
90412-0,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.24552665209707
90412-0,atp_calibrated,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5027722118033778
90412-0,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8080199197002497
90412-0,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8080199197002497
90412-0,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.5069287261886499
90412-0,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.2460306549782472
90412-0,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.46684346336912
90412-0,atp_calibrated,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.4908700519048285
90412-0,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.8046783539673478
90412-0,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.8046783539673478
90412-0,atp_calibrated,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.42179883057674816
90412-0,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.1829255855876797
90412-0,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.1829255855876797
90412-1,additive,candidate_pool_00,0.5,mask_ffe0389c017216d1,4,0.4988187387352333
90412-1,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.1398256996355682
90412-1,additive,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.4971201247837709
90412-1,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.511633168072453
90412-1,additive,candidate_pool_01,1.0,mask_3507ab216f864cbe,4,1.062358961508606
90412-1,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.5577768917197474
90412-1,additive,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.5565413091381317
90412-1,additive,candidate_pool_02,1.0,mask_ab59149b00e47e01,7,0.9960345075512999
90412-1,additive,candidate_pool_02,1.5,mask_3c9ed4cc352cbb27,5,1.5086940748240136
90412-1,additive,candidate_pool_03,0.5,mask_db4ced2a93ad8780,7,0.5049935024506385
90412-1,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9867040089368379
90412-1,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.5305040761075772
90412-1,additive,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.4687224374271839
90412-1,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9430639309873721
90412-1,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.7409604424548637
90412-1,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.575357719924978
90412-1,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.9262735821360394
90412-1,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4413567751171437
90412-1,additive,candidate_pool_06,0.5,mask_8da4b6178fa2b73e,7,0.5112205664806418
90412-1,additive,candidate_pool_06,1.0,mask_ba28cb4fde59866a,9,0.9768493869401448
90412-1,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.5903165675737447
90412-1,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.5469737986937495
90412-1,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.9355047658965353
90412-1,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.555907673384775
90412-1,additive,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5676519072132765
90412-1,additive,candidate_pool_08,1.0,mask_03ced2f511e0a2f2,10,1.0144409942112753
90412-1,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.3986472994358923
90412-1,additive,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.5912001810305785
90412-1,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9243752233312017
90412-1,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.4861176074996494
90412-1,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.4508307074983448
90412-1,all_pairs,candidate_pool_00,1.0,mask_a096a397a7d70275,7,0.9841015215753603
90412-1,all_pairs,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.628166566206236
90412-1,all_pairs,candidate_pool_01,0.5,mask_f78efa18c25e46d0,5,0.45461445141606865
90412-1,all_pairs,candidate_pool_01,1.0,mask_625dbe9e05728352,8,0.9716986115517272
90412-1,all_pairs,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.5082888566421482
90412-1,all_pairs,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.5228003289960967
90412-1,all_pairs,candidate_pool_02,1.0,mask_ab59149b00e47e01,7,1.0958433978394513
90412-1,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.3209845739331594
90412-1,all_pairs,candidate_pool_03,0.5,mask_66e7ba4230023a63,10,0.4509210028536752
90412-1,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9384654247405289
90412-1,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.0933701930452586
90412-1,all_pairs,candidate_pool_04,0.5,mask_8eaaf64cc1220873,7,0.5176988232289519
90412-1,all_pairs,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.9964512647179784
90412-1,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.4415442134651977
90412-1,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.5512403888215319
90412-1,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,1.0032796093075251
90412-1,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.439727078766327
90412-1,all_pairs,candidate_pool_06,0.5,mask_0cbfd8c3e3987d54,5,0.5382740283468104
90412-1,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.0588630939080566
90412-1,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.3023398740321466
90412-1,all_pairs,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.4888636381649881
90412-1,all_pairs,candidate_pool_07,1.0,mask_dcead7d80876d41f,9,0.9131269403296578
90412-1,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4104636471075174
90412-1,all_pairs,candidate_pool_08,0.5,mask_3fd358a395ddfdd8,7,0.4689839168054659
90412-1,all_pairs,candidate_pool_08,1.0,mask_aebcbcf7f67000e0,9,1.0095426315223361
90412-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.4516249232087226
90412-1,all_pairs,candidate_pool_09,0.5,mask_4be83a97da997236,8,0.48514833422451475
90412-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9037576712213068
90412-1,all_pairs,candidate_pool_09,1.5,mask_527fb4485b283af0,10,1.513009161202088
90412-1,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.5439326058311219
90412-1,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9723635328124569
90412-1,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.7783214918460057
90412-1,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.6118239897086915
90412-1,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.8633801833575949
90412-1,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.4864187139848417
90412-1,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.5017777431069523
90412-1,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,0.9909083431802991
90412-1,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.2435097650653033
90412-1,atp_raw,candidate_pool_03,0.5,mask_5b90a18db67578c0,5,0.3855866748943097
90412-1,atp_raw,candidate_pool_03,1.0,mask_e3bfff07ca1cabef,9,0.7729232269856665
90412-1,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4774733662106698
90412-1,atp_raw,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.6091440655149971
