seed,archetype_index,x1,x2,rho_target,bias_target,relative_offset,direction_support_fraction,manipulability_denominator,direction_target_gain_error,direction_solver_iterations,z0,zhat0,target_ref,initial_true_error,initial_observer_error,initial_mismatch,observer_gain,true_symmetric_gain,rho_measured,observer_pole,certificate_final_error,pole_only_final_error,bias_only_final_error,actual_final_error,shadow_final_error,certificate_residual,actual_integrated_squared_error,shadow_integrated_squared_error,final_suffix_value,final_shadow_value,final_suffix_shadow_abs_gap,final_suffix_move_abs,scalar_displacement,residual_displacement_l2,direction_norm,max_abs_action,would_clip_fraction
6,1,0,1,0.0,0.25,-0.25,0.9740546766538051,0.3002850354643852,2.8097629547141345e-05,1,0.2255091369152069,-0.02449086308479309,-0.02449086308479309,-0.25,0.0,0.25,0.85,0.8500280976295471,3.305603476134276e-05,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.2255091369152069,0.2255091369152069,0.0,0.0,0.0,0.0,3.3871734879545814,0.0,0.0
6,1,0,1,0.0,0.25,0.25,0.9740546766538051,0.3002850354643852,2.8097629547141345e-05,1,0.2255091369152069,-0.02449086308479309,0.4755091369152069,0.25,0.5,0.25,0.85,0.8500280976295471,3.305603476134276e-05,0.7025,-0.24751226875467536,0.0025041764845603913,-0.2474958235154396,-0.363246351480484,-0.24751226570903984,-0.11573408272580865,1.3566974769868514,0.6562856976536997,0.8387554883956909,0.7230214026242467,0.11573408577144417,0.613246351480484,0.5852892005528291,1.9824760628986746,3.3871734879545814,0.175,0.0
6,1,0,1,0.0,0.25,0.5,0.9740546766538051,0.3002850354643852,2.8097629547141345e-05,1,0.2255091369152069,-0.02449086308479309,0.7255091369152069,0.5,0.75,0.25,0.85,0.8500280976295471,3.305603476134276e-05,0.7025,-0.24626840313201304,0.003756264726840587,-0.2462437352731594,-0.4272818863391876,-0.24626837419640268,-0.18101348320717459,2.03352427911556,0.8545989519520527,1.1527910232543945,0.9717775111116096,0.18101351214278494,0.9272818863391876,0.8779337721629477,2.9737139972502944,3.3871734879545814,0.26249999999999996,0.0
6,1,0,1,0.75,-0.25,-0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.4755091369152069,-0.2744908630847931,-0.5,-0.75,-0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.8057582050174639,-0.003756264726840587,0.2462437352731594,0.36583951115608215,0.8057582953744002,-0.4399186938613817,1.6126610707412663,6.8168382720068434,-0.6403303742408752,-1.0802491584591933,0.4399187842183181,0.8658395111560822,-0.8779338669557065,3.380837926838373,3.8509027320721216,0.26249999999999996,0.0
6,1,0,1,0.75,-0.25,-0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.4755091369152069,-0.02449086308479309,-0.25,-0.5,-0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.6205054700116426,-0.0025041764845603913,0.2474958235154396,0.40155747532844543,0.6205055204955139,-0.21894799468319714,1.790465342702918,4.0965523153628745,-0.4260483384132385,-0.644996383580307,0.21894804516706845,0.6515574753284454,-0.5852892380789234,2.2538919259705366,3.8509027320721216,0.175,0.0
6,1,0,1,0.75,-0.25,0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.4755091369152069,0.4755091369152069,0.25,0.0,-0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.2255091369152069,0.2255091369152069,0.0,0.0,0.0,0.0,3.8509027320721216,0.0,0.0
6,1,0,1,0.75,-0.25,0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.4755091369152069,0.7255091369152069,0.5,0.25,-0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.06474726499417868,0.0012520882422801956,0.2512520882422802,0.00970032811164856,0.06474731654850019,-0.05504693688253012,0.527184565312246,0.6237336466304254,0.7158088088035583,0.6607618203667067,0.05504698843685163,0.49029967188835144,0.2926445674050703,1.1269457641462493,3.8509027320721216,0.0875,0.0
6,1,0,1,0.75,0.0,-0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.2255091369152069,-0.2744908630847931,-0.5,-0.5,0.0,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.3705054700116426,-0.0025041764845603913,-0.0025041764845603913,0.15155747532844543,0.3705055204955139,-0.21894799468319714,0.5237347286963987,1.5626796625832162,-0.4260483384132385,-0.644996383580307,0.21894804516706845,0.6515574753284454,-0.5852892380789234,2.2538919259705366,3.8509027320721216,0.175,0.0
6,1,0,1,0.75,0.0,-0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.2255091369152069,-0.02449086308479309,-0.25,-0.25,0.0,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,0.1852527350058213,-0.0012520882422801956,-0.0012520882422801956,0.12511034309864044,0.1852526928110752,-0.06014239190718085,0.21869569860137578,0.3906697845227789,-0.14960120618343353,-0.2097435558958683,0.06014234971243476,0.37511034309864044,-0.29264457369803293,1.1269457883798364,3.8509027320721216,0.0875,0.0
6,1,0,1,0.75,0.0,0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.2255091369152069,0.4755091369152069,0.25,0.25,0.0,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.1852527350058213,0.0012520882422801956,0.0012520882422801956,-0.24029967188835144,-0.1852526834514998,-0.05504693688253015,0.6123989864653145,0.3906697651484301,0.7158088088035583,0.6607618203667067,0.05504698843685163,0.49029967188835144,0.2926445674050703,1.1269457641462493,3.8509027320721216,0.0875,0.0
6,1,0,1,0.75,0.0,0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,0.2255091369152069,0.7255091369152069,0.5,0.5,0.0,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.3705054700116426,0.0025041764845603913,0.0025041764845603913,-0.5247032940387726,-0.3705055116823954,-0.15419782402713,2.9265181585510183,1.5626796519425405,1.2502124309539795,1.0960146485976023,0.15419778235637716,1.0247032940387726,0.5852892321533741,2.2538919031518225,3.8509027320721216,0.175,0.0
6,1,0,1,0.75,0.25,-0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,-0.02449086308479309,-0.2744908630847931,-0.5,-0.25,0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.06474726499417868,-0.0012520882422801956,-0.2512520882422802,-0.12488965690135956,-0.0647473071889248,-0.060142391907180875,0.7958879417899953,0.6237336438567248,-0.14960120618343353,-0.2097435558958683,0.06014234971243476,0.37511034309864044,-0.29264457369803293,1.1269457883798364,3.8509027320721216,0.0875,0.0
6,1,0,1,0.75,0.25,-0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,-0.02449086308479309,-0.02449086308479309,-0.25,0.0,0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.2255091369152069,0.2255091369152069,0.0,0.0,0.0,0.0,3.8509027320721216,0.0,0.0
6,1,0,1,0.75,0.25,0.25,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,-0.02449086308479309,0.4755091369152069,0.25,0.5,0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.6205054700116426,0.0025041764845603913,-0.2474958235154396,-0.7747032940387726,-0.6205055116823952,-0.15419782402713,6.403343559737961,4.096552295764015,1.2502124309539795,1.0960146485976021,0.15419778235637738,1.0247032940387726,0.585289232153374,2.253891903151822,3.8509027320721216,0.175,0.0
6,1,0,1,0.75,0.25,0.5,0.8837024616730365,0.3002850354643852,-0.00019173622131352097,1,0.2255091369152069,-0.02449086308479309,0.7255091369152069,0.5,0.75,0.25,0.8500000000000001,1.4873082637786865,0.7497744279749251,0.7025,-0.8057582050174639,0.003756264726840587,-0.2462437352731594,-0.96540167927742,-0.8057581866413326,-0.15964347425995618,10.213240476220221,6.816837123173547,1.690910816192627,1.5312673235565395,0.15964349263608746,1.46540167927742,0.8779337938484225,3.380837645309333,3.8509027320721216,0.26249999999999996,0.0
6,1,0,1,1.25,-0.25,-0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.4755091369152069,-0.2744908630847931,-0.5,-0.75,-0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,1.1785988151068096,-0.003756264726840596,0.2462437352731594,0.597555547952652,1.1785988688299798,-0.5810432671541577,4.052077242767878,14.749007009972846,-0.8720464110374451,-1.4530897319147729,0.5810433208773278,1.097555547952652,-0.8779338343017873,3.7833654985776937,4.309397076132246,0.26249999999999996,0.0
6,1,0,1,1.25,-0.25,-0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.4755091369152069,-0.02449086308479309,-0.25,-0.5,-0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,0.869065876737873,-0.0025041764845603973,0.2474958235154396,0.576997309923172,0.8690659360470323,-0.29206856681470106,3.737685114375056,8.148666998445703,-0.6014881730079651,-0.8935567991318254,0.2920686261238603,0.826997309923172,-0.5852892351554424,2.522243718670542,4.309397076132246,0.175,0.0
6,1,0,1,1.25,-0.25,0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.4755091369152069,0.4755091369152069,0.25,0.0,-0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.2255091369152069,0.2255091369152069,0.0,0.0,0.0,0.0,4.309397076132246,0.0,0.0
6,1,0,1,1.25,-0.25,0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.4755091369152069,0.7255091369152069,0.5,0.25,-0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-0.05953293836893653,0.0012520882422801987,0.2512520882422802,-0.1283409297466278,-0.059532906915244155,-0.06880799137769128,0.5218829701539667,0.4516735730442707,0.8538500666618347,0.7850420438304511,0.06880802283138365,0.6283409297466278,0.2926445856171257,1.2611217216043742,4.309397076132246,0.0875,0.0
6,1,0,1,1.25,0.0,-0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.2255091369152069,-0.2744908630847931,-0.5,-0.5,0.0,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,0.619065876737873,-0.0025041764845603973,-0.0025041764845603973,0.326997309923172,0.6190659360470323,-0.29206856681470106,1.3169956209573161,4.034676149954539,-0.6014881730079651,-0.8935567991318254,0.2920686261238603,0.826997309923172,-0.5852892351554424,2.522243718670542,4.309397076132246,0.175,0.0
6,1,0,1,1.25,0.0,-0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.2255091369152069,-0.02449086308479309,-0.25,-0.25,0.0,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,0.3095329383689365,-0.0012520882422801987,-0.0012520882422801987,0.22851020097732544,0.3095329248351917,-0.08102273739161109,0.5813741657164252,1.008668826781991,-0.25300106406211853,-0.33402378791998477,0.08102272385786624,0.47851020097732544,-0.2926445949895425,1.2611217619938397,4.309397076132246,0.0875,0.0
6,1,0,1,1.25,0.0,0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.2255091369152069,0.4755091369152069,0.25,0.25,0.0,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-0.3095329383689365,0.0012520882422801987,0.0012520882422801987,-0.3783409297466278,-0.3095329069152444,-0.06880799137769128,1.4799713830348642,1.008668709294005,0.8538500666618347,0.7850420438304513,0.06880802283138343,0.6283409297466278,0.2926445856171258,1.2611217216043746,4.309397076132246,0.0875,0.0
6,1,0,1,1.25,0.0,0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,0.2255091369152069,0.7255091369152069,0.5,0.5,0.0,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-0.619065876737873,0.0025041764845603973,0.0025041764845603973,-0.779248982667923,-0.6190659827088223,-0.16018310593004992,6.423277336786824,4.034676675732734,1.5047581195831299,1.3445751196240292,0.16018299995910068,1.279248982667923,0.5852892595602988,2.5222438238407587,4.309397076132246,0.175,0.0
6,1,0,1,1.25,0.25,-0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,-0.02449086308479309,-0.2744908630847931,-0.5,-0.25,0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,0.05953293836893653,-0.0012520882422801987,-0.2512520882422802,-0.02148979902267456,0.05953292483519168,-0.08102273739161109,0.48803868621851565,0.45167359562728326,-0.25300106406211853,-0.33402378791998477,0.08102272385786624,0.47851020097732544,-0.2926445949895425,1.2611217619938397,4.309397076132246,0.0875,0.0
6,1,0,1,1.25,0.25,-0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,-0.02449086308479309,-0.02449086308479309,-0.25,0.0,0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.2255091369152069,0.2255091369152069,0.0,0.0,0.0,0.0,4.309397076132246,0.0,0.0
6,1,0,1,1.25,0.25,0.25,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,-0.02449086308479309,0.4755091369152069,0.25,0.5,0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-0.869065876737873,0.0025041764845603973,-0.2474958235154396,-1.029248982667923,-0.8690659827088223,-0.16018310593004992,11.558607224057752,8.148667759977345,1.5047581195831299,1.3445751196240292,0.16018299995910068,1.279248982667923,0.5852892595602988,2.5222438238407587,4.309397076132246,0.175,0.0
6,1,0,1,1.25,0.25,0.5,0.8156836048116899,0.3002850354643852,-0.0005120992660521129,1,0.2255091369152069,-0.02449086308479309,0.7255091369152069,0.5,0.75,0.25,0.8499999999999999,1.9119879007339478,1.249397530275233,0.7025000000000001,-1.1785988151068096,0.003756264726840596,-0.2462437352731594,-1.2606888115406036,-1.1785987879148545,-0.082089996433794,17.953022547049315,14.749006210042443,1.9861979484558105,1.9041079248300614,0.08209002362574913,1.7606888115406036,0.8779337919818933,3.783365316204466,4.309397076132246,0.26249999999999996,0.0
6,2,1,0,-1.25,-0.25,-0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.5973103642463684,-0.1526896357536316,-0.5,-0.75,-0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.6864987461147227,-0.003756264726840587,0.2462437352731594,-0.662217915058136,-0.6864987370764993,0.024280831056586738,6.43392878501809,6.767307594878238,0.5095282793045044,0.5338091013228677,0.024280822018363346,0.162217915058136,-0.8779337636567192,3.013854604701575,3.4328952017387295,0.26249999999999996,0.0
6,2,1,0,-1.25,-0.25,-0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.5973103642463684,0.09731036424636841,-0.25,-0.5,-0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.3743324974098151,-0.0025041764845603913,0.2474958235154396,-0.36809536814689636,-0.37433249712622874,0.00623712926291875,1.921494138421595,1.9664506424787966,0.46540573239326477,0.47164286137259714,0.006237128979332374,0.11809536814689636,-0.5852892028008424,2.009236495924498,3.4328952017387295,0.175,0.0
6,2,1,0,-1.25,-0.25,0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.5973103642463684,0.5973103642463684,0.25,0.0,-0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.3473103642463684,0.3473103642463684,0.0,0.0,0.0,0.0,3.4328952017387295,0.0,0.0
6,2,1,0,-1.25,-0.25,0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.5973103642463684,0.8473103642463684,0.5,0.25,-0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.5621662487049075,0.0012520882422801956,0.2512520882422802,0.5609993934631348,0.562166246722913,-0.0011668552417727351,4.819777689441601,4.8344063478978985,0.28631097078323364,0.28514411752345536,0.0011668532597782777,0.060999393463134766,0.2926445927377628,1.0046182182242505,3.4328952017387295,0.0875,0.0
6,2,1,0,-1.25,0.0,-0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.3473103642463684,-0.1526896357536316,-0.5,-0.5,0.0,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.6243324974098151,-0.0025041764845603913,-0.0025041764845603913,-0.6180953681468964,-0.6243324971262287,0.00623712926291875,5.681137156667292,5.7568421993724055,0.46540573239326477,0.47164286137259714,0.006237128979332374,0.11809536814689636,-0.5852892028008424,2.009236495924498,3.4328952017387295,0.175,0.0
6,2,1,0,-1.25,0.0,-0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.3473103642463684,0.09731036424636841,-0.25,-0.25,0.0,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.31216624870490756,-0.0012520882422801956,-0.0012520882422801956,-0.3119630217552185,-0.3121662526225331,0.00020322694968905042,1.4384568430703295,1.4392105850217929,0.4092733860015869,0.4094766168689015,0.0002032308673146077,0.061963021755218506,-0.29264462050993817,1.004618313563218,3.4328952017387295,0.0875,0.0
6,2,1,0,-1.25,0.0,0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.3473103642463684,0.5973103642463684,0.25,0.25,0.0,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.31216624870490756,0.0012520882422801956,0.0012520882422801956,0.31099939346313477,0.31216624672291304,-0.0011668552417727907,1.431147716506878,1.4392105605638554,0.28631097078323364,0.28514411752345536,0.0011668532597782777,0.060999393463134766,0.2926445927377628,1.0046182182242505,3.4328952017387295,0.0875,0.0
6,2,1,0,-1.25,0.0,0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.3473103642463684,0.8473103642463684,0.5,0.5,0.0,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.6243324974098151,0.0025041764845603913,0.0025041764845603913,0.6199022233486176,0.6243324952638696,-0.004430274061197559,5.694089500184032,5.756842185746375,0.22740814089775085,0.22297786898249883,0.0044302719152520265,0.11990222334861755,0.585289194033877,2.0092364658284247,3.4328952017387295,0.175,0.0
6,2,1,0,-1.25,0.25,-0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.09731036424636841,-0.1526896357536316,-0.5,-0.25,0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.5621662487049075,-0.0012520882422801956,-0.2512520882422802,-0.5619630217552185,-0.5621662526225331,0.0002032269496889949,4.8330594249289645,4.834406392034355,0.4092733860015869,0.4094766168689015,0.0002032308673146077,0.061963021755218506,-0.29264462050993817,1.004618313563218,3.4328952017387295,0.0875,0.0
6,2,1,0,-1.25,0.25,-0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.09731036424636841,0.09731036424636841,-0.25,0.0,0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.3473103642463684,0.3473103642463684,0.0,0.0,0.0,0.0,3.4328952017387295,0.0,0.0
6,2,1,0,-1.25,0.25,0.25,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.09731036424636841,0.5973103642463684,0.25,0.5,0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.3743324974098151,0.0025041764845603913,-0.2474958235154396,0.36990222334861755,0.3743324952638695,-0.004430274061197559,1.9293110798549384,1.9664506343775705,0.22740814089775085,0.22297786898249888,0.004430271915251971,0.11990222334861755,0.5852891940338769,2.0092364658284243,3.4328952017387295,0.175,0.0
6,2,1,0,-1.25,0.25,0.5,0.9663065050333526,0.24907576014749663,7.083415985106867e-05,1,0.3473103642463684,0.09731036424636841,0.8473103642463684,0.5,0.75,0.25,0.85,-0.21242916584014893,-1.249916665694293,0.7025,0.6864987461147227,0.003756264726840587,-0.2462437352731594,0.6778086423873901,0.686498741989698,-0.008690103727332588,6.631138788721816,6.7673075993691105,0.16950172185897827,0.1608116222566704,0.008690099602307877,0.17780864238739014,0.8779337867853639,3.0138546840997886,3.4328952017387295,0.26249999999999996,0.0
6,2,1,0,-0.75,-0.25,-0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.5973103642463684,-0.1526896357536316,-0.5,-0.75,-0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.3135135511844514,-0.003756264726840587,0.2462437352731594,-0.3343212306499481,-0.3135135547643718,-0.02080767946549672,2.182345296094176,2.025062381966694,0.18163159489631653,0.16082391901074025,0.020807675885576277,0.16567876935005188,-0.8779337893503036,2.8801377201543517,3.28058648054284,0.26249999999999996,0.0
6,2,1,0,-0.75,-0.25,-0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.5973103642463684,0.09731036424636841,-0.25,-0.5,-0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.12567570078963422,-0.0025041764845603913,0.2474958235154396,-0.1343798190355301,-0.12567570173158543,-0.00870411824589587,0.4128816642213129,0.3856964279389097,0.2316901832818985,0.22298606597795384,0.008704117303944658,0.11562018096446991,-0.5852891997013294,1.9200918357479198,3.28058648054284,0.175,0.0
6,2,1,0,-0.75,-0.25,0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.5973103642463684,0.5973103642463684,0.25,0.0,-0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.3473103642463684,0.3473103642463684,0.0,0.0,0.0,0.0,3.28058648054284,0.0,0.0
6,2,1,0,-0.75,-0.25,0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.5973103642463684,0.8473103642463684,0.5,0.25,-0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.4378378503948171,0.0012520882422801956,0.2512520882422802,0.43753111362457275,0.43783785257094066,-0.00030673677024434243,3.249395302507229,3.2536695393583406,0.40977925062179565,0.40947251167542775,0.00030673894636790155,0.062468886375427246,0.29264459182323427,0.9600458915392801,3.28058648054284,0.0875,0.0
6,2,1,0,-0.75,0.0,-0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.3473103642463684,-0.1526896357536316,-0.5,-0.5,0.0,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.37567570078963425,-0.0025041764845603913,-0.0025041764845603913,-0.3843798190355301,-0.37567570173158543,-0.008704118245895842,2.671507238631275,2.5953569867197444,0.2316901832818985,0.22298606597795384,0.008704117303944658,0.11562018096446991,-0.5852891997013294,1.9200918357479198,3.28058648054284,0.175,0.0
6,2,1,0,-0.75,0.0,-0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.3473103642463684,0.09731036424636841,-0.25,-0.25,0.0,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.18783785039481712,-0.0012520882422801956,-0.0012520882422801956,-0.18981605768203735,-0.18783785238343487,-0.0019782072872202294,0.6574250293905131,0.6488392544046884,0.28712642192840576,0.2851482166298033,0.0019782052986024867,0.060183942317962646,-0.29264459270596666,0.9600458944351601,3.28058648054284,0.0875,0.0
6,2,1,0,-0.75,0.0,0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.3473103642463684,0.5973103642463684,0.25,0.25,0.0,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.18783785039481712,0.0012520882422801956,0.0012520882422801956,0.18753111362457275,0.18783785257094066,-0.0003067367702443702,0.6469635730713081,0.6488392523521065,0.40977925062179565,0.40947251167542775,0.00030673894636790155,0.062468886375427246,0.29264459182323427,0.9600458915392801,3.28058648054284,0.0875,0.0
6,2,1,0,-0.75,0.0,0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.3473103642463684,0.8473103642463684,0.5,0.5,0.0,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.37567570078963425,0.0025041764845603913,0.0025041764845603913,0.3808360695838928,0.3756757161878359,0.005160368794258574,2.631632665911611,2.595357070666531,0.4664742946624756,0.4716346480585325,0.005160353396056916,0.11916393041610718,0.5852891316447435,1.9200916124824041,3.28058648054284,0.175,0.0
6,2,1,0,-0.75,0.25,-0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.09731036424636841,-0.1526896357536316,-0.5,-0.25,0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.4378378503948171,-0.0012520882422801956,-0.2512520882422802,-0.43981605768203735,-0.43783785238343487,-0.001978207287220257,3.2733568681413523,3.2536695439930887,0.28712642192840576,0.2851482166298033,0.0019782052986024867,0.060183942317962646,-0.29264459270596666,0.9600458944351601,3.28058648054284,0.0875,0.0
6,2,1,0,-0.75,0.25,-0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.09731036424636841,0.09731036424636841,-0.25,0.0,0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.3473103642463684,0.3473103642463684,0.0,0.0,0.0,0.0,3.28058648054284,0.0,0.0
6,2,1,0,-0.75,0.25,0.25,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.09731036424636841,0.5973103642463684,0.25,0.5,0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.12567570078963422,0.0025041764845603913,-0.2474958235154396,0.13083606958389282,0.1256757161878359,0.005160368794258602,0.39824369064896903,0.3856964567156187,0.4664742946624756,0.4716346480585325,0.005160353396056916,0.11916393041610718,0.5852891316447435,1.9200916124824041,3.28058648054284,0.175,0.0
6,2,1,0,-0.75,0.25,0.5,0.998949553726191,0.24907576014749663,-8.484125137328546e-05,1,0.3473103642463684,0.09731036424636841,0.8473103642463684,0.5,0.75,0.25,0.8500000000000001,0.2124151587486267,-0.7500998132369098,0.7025,0.3135135511844514,0.003756264726840587,-0.2462437352731594,0.33754605054855347,0.3135135511204442,0.024032499364102067,2.1865162529161912,2.0250623556884126,0.5097643136978149,0.5337968131259242,0.024032499428109255,0.16245394945144653,0.8779338065050474,2.8801377764319724,3.28058648054284,0.26249999999999996,0.0
6,2,1,0,0.0,-0.25,-0.5,0.9615240650590211,0.24907576014749663,-0.0003486037254333274,1,0.3473103642463684,0.5973103642463684,-0.1526896357536316,-0.5,-0.75,-0.25,0.8500000000000001,0.8496513962745667,-0.0004101220299216922,0.7025,0.24593768427763282,-0.003756264726840587,0.2462437352731594,0.12912258505821228,0.24593771608313952,-0.11681509921942054,0.4860729638012753,0.8531834326621139,-0.28181222081184387,-0.3986273518367711,0.11681513102492724,0.6291225850582123,-0.8779338436373123,3.0346419948426195,3.4565725160679373,0.26249999999999996,0.0
