measurement_budget,model,mask_id,mask_bits,predicted_mean_effect,n_heads,observed_mean_effect,error,absolute_error,squared_error
40,quadratic,qmask_e217ee83fae37141,11110010,2.776959246307634,5,2.6557967687258497,0.12116247758178433,0.12116247758178433,0.014680345973756391
40,quadratic,qmask_e28959d82dee3e38,10001110,1.3560976502945097,4,1.3825813269941136,-0.026483676699603942,0.026483676699603942,0.00070138513152914479
40,quadratic,qmask_e7b741d3e896dac1,01101010,1.511451929983497,4,1.4593830674421042,0.052068862541392757,0.052068862541392757,0.0027111664463544539
40,quadratic,qmask_e8f30cbb6e37ce0d,10101011,1.6245021982871757,5,1.5752934699412435,0.049208728345932151,0.049208728345932151,0.0024214989454237465
40,quadratic,qmask_e907033eeed311b5,00101010,0.68371705183960463,3,0.64355513779446483,0.040161914045139802,0.040161914045139802,0.0016129793397691976
40,quadratic,qmask_ecc5bb9003043fc6,10000101,1.062103689817274,3,1.0807273811660707,-0.018623691348796712,0.018623691348796712,0.00034684187945524547
40,quadratic,qmask_ece46f8d3d79b53f,00011111,0.92785893974812084,5,0.91379167861305177,0.014067261135069065,0.014067261135069065,0.00019788783584222459
40,quadratic,qmask_ecfec3b493d7256a,01100110,1.3588807669978888,4,1.3007338811876252,0.058146885810263615,0.058146885810263615,0.0033810603294318364
40,quadratic,qmask_ed854a1bc1c21a23,01111011,2.0617513493666126,6,1.9779821189003997,0.083769230466212985,0.083769230466212985,0.0070172839729015059
40,quadratic,qmask_f61f977e6689b2ed,10001111,1.4440115530405726,5,1.4804851553635672,-0.036473602322994569,0.036473602322994569,0.0013303236664159548
40,quadratic,qmask_f820e84b827bfd6b,10101101,1.6708860753661858,5,1.6521399395423941,0.018746135823791699,0.018746135823791699,0.00035141760832404649
40,quadratic,qmask_f9ff1c9f8ba69f2e,11100101,2.6184401835110589,5,2.5781934462720528,0.04024673723900607,0.04024673723900607,0.001619799858385598
40,quadratic,qmask_fa363a52954060a1,10110110,1.7251515153705219,5,1.6502095905598253,0.074941924810696614,0.074941924810696614,0.0056162920943321048
40,quadratic,qmask_fac74048988e3cbb,01010001,1.1457644254830894,3,1.1583479508990422,-0.012583525415952757,0.012583525415952757,0.00015834511189392899
40,quadratic,qmask_fe024629e8134fa2,11110111,3.1097778398324638,7,3.0202224202221259,0.089555419610337861,0.089555419610337861,0.0080201731815836876
40,quadratic,qmask_fe9b859e1804ec08,00011010,0.71593145003685121,3,0.70458802557550371,0.011343424461347507,0.011343424461347507,0.00012867327851029696
64,additive,qmask_03e03e6bad3167c1,00110101,0.89741783729810565,4,0.78110911161638796,0.11630872568171768,0.11630872568171768,0.013527719669705054
64,additive,qmask_04e99e00df510b89,10100010,1.4444555427735573,3,1.168105891556479,0.27634965121707822,0.27634965121707822,0.076369129727800786
64,additive,qmask_05031e6a7405856b,00111110,1.2934528045732785,5,1.1515382962534204,0.14191450831985808,0.14191450831985808,0.020139727671667069
64,additive,qmask_06e53efa12c0c89c,01010011,1.3086898095619202,4,1.2667675270931795,0.041922282468740635,0.041922282468740635,0.0017574777673888785
64,additive,qmask_07e4d5ad11974b66,01010100,1.3016293786789437,3,1.2360670811031014,0.06556229757584231,0.06556229757584231,0.0042984148634232985
64,additive,qmask_0cd7ddfc8c2186ca,00110100,0.7998141786207883,3,0.70514048729091883,0.094673691329869469,0.094673691329869469,0.0089631078300234021
64,additive,qmask_14432725d56e8049,10011100,1.7891135461607883,4,1.657465138239786,0.1316484079210023,0.1316484079210023,0.017331303308134621
64,additive,qmask_168ecc77c6d9bec7,00100011,0.48586323363907419,3,0.46551199280656869,0.020351240832505502,0.020351240832505502,0.00041417300342263923
64,additive,qmask_17b31d3e8666d651,01011101,1.7487598395057149,5,1.7623814434045926,-0.013621603898877677,0.013621603898877677,0.00018554809277791952
64,additive,qmask_1d6d1ddc1980f1fe,10111000,1.9708818969846664,4,1.7391383822541684,0.23174351473049803,0.23174351473049803,0.053705056619644559
64,additive,qmask_22c3d94ed895c2d5,10010110,1.58369856781437,4,1.3779948428273201,0.20570372498704992,0.20570372498704992,0.042314022473547867
64,additive,qmask_239a2dd293cc8eaf,11000001,1.8997625777059937,3,2.1243782427045517,-0.22461566499855801,0.22461566499855801,0.050452196962744437
64,additive,qmask_2678a15f3a1887ca,10110001,1.7189587535125299,4,1.4760047848685645,0.24295396864396546,0.24295396864396546,0.059026630879852951
64,additive,qmask_282cb65c9e54d1f9,01101110,1.8906800311879968,5,1.6544453725218773,0.23623465866611948,0.23623465866611948,0.055806813955097977
64,additive,qmask_2def687a70c0189d,11100100,2.4532373730473074,4,2.3986410595243797,0.054596313522927709,0.054596313522927709,0.0029807574502938188
64,additive,qmask_30f1d2fade2e7178,01001010,1.2396015771693658,3,1.1769095683703199,0.062692008799045906,0.062692008799045906,0.0039302879672596493
64,additive,qmask_31a763e8bc0202e0,00101110,0.97244142870858741,4,0.80309577449224889,0.16934565421633851,0.16934565421633851,0.028677950601959691
64,additive,qmask_323b67f1b27b5893,11111100,3.1237755510614527,6,3.2386084526660852,-0.11483290160463255,0.11483290160463255,0.013186595290939221
64,additive,qmask_330533bb35dfe50c,10001011,1.4751626011790742,4,1.29825533577241,0.17690726540666413,0.17690726540666413,0.031296180553663899
64,additive,qmask_3745eec79815ddf1,10011011,1.796173977043765,5,1.687601285520941,0.10857269152282401,0.10857269152282401,0.011788029344510299
64,additive,qmask_39ecce4dbde1e7f4,11001001,2.2492893798554481,4,2.4928785060765222,-0.24358912622107409,0.24358912622107409,0.059335662413146369
64,additive,qmask_3b86e07f9bac3525,10001010,1.3775589425017567,3,1.1970709530869499,0.18048798941480682,0.18048798941480682,0.032575914322999416
64,additive,qmask_424f9867dfadb061,10110000,1.6213550948352125,3,1.3647634562803432,0.25659163855486922,0.25659163855486922,0.065839268976272652
64,additive,qmask_427363983d4a675f,11011110,2.8514639724432342,6,3.1862844168790616,-0.33482044443582737,0.33482044443582737,0.11210473001220496
64,additive,qmask_47a8b0e6e63f5071,10111110,2.3496487723850787,6,2.0418868507258594,0.30776192165921934,0.30776192165921934,0.094717400423375467
64,additive,qmask_494f47beb25cae41,11111001,2.986724158141393,6,3.1456068953848444,-0.15888273724345137,0.15888273724345137,0.025243724193971608
64,additive,qmask_4cc030241e0f1e44,01100010,1.3064981774411664,3,1.1169555995147675,0.18954257792639884,0.18954257792639884,0.035926388846984979
64,additive,qmask_4dc7fd92c7b096a2,11101001,2.6657127822767026,5,2.7276042170124128,-0.061891434735710238,0.061891434735710238,0.0038305496936446798
64,additive,qmask_4f926e356a625a67,01111100,2.0675795832496524,5,1.9498111478751525,0.11776843537449988,0.11776843537449988,0.013869404370557755
64,additive,qmask_5106913f39c2ea0e,01100101,1.4946450639128246,4,1.3356919153593481,0.15895314855347653,0.15895314855347653,0.025266103435063577
64,additive,qmask_514b410bbe7f097e,11010111,2.5995408289710973,6,2.791066549369134,-0.19152572039803673,0.19152572039803673,0.036682101573986943
64,additive,qmask_527883050feb9009,11001011,2.3934012036584842,5,2.5983999788295478,-0.20499877517106357,0.20499877517106357,0.042024497821636274
64,additive,qmask_55cbf5fefb67a9c9,10010100,1.4395867440113339,3,1.2625266911927611,0.17706005281857284,0.17706005281857284,0.031350262304115806
64,additive,qmask_56332775d253c008,10100101,1.6326024292452157,4,1.3771057435078546,0.25549668573736106,0.25549668573736106,0.065278556422775844
64,additive,qmask_581f449a19375ab8,00011100,0.73291757834898774,3,0.74419685988686979,-0.011279281537882047,0.011279281537882047,0.00012722219201080677
64,additive,qmask_58970516f324daa1,11011000,2.472697097042821,4,2.8196284897858277,-0.34693139274300666,0.34693139274300666,0.12036139127060233
64,additive,qmask_58d4e1dd95e5c5b0,00111111,1.391056463250596,6,1.2108201982919127,0.18023626495868328,0.18023626495868328,0.032485111206256682
64,additive,qmask_5a3f155888c60ff4,10001001,1.3310507773760385,3,1.2026978967478499,0.12835288062818861,0.12835288062818861,0.016474461965554035
64,additive,qmask_5febbac13cd7abee,00010110,0.52750260000256965,3,0.50459148501977324,0.02291111498279641,0.02291111498279641,0.00052491918975491815
64,additive,qmask_6227c96ae46c75f8,01111001,1.930528190329593,5,1.856147114536725,0.074381075792868012,0.074381075792868012,0.0055325444361043761
64,additive,qmask_649dfffca1027d37,11101111,3.0444796576771158,7,3.0417988740955479,0.0026807835815678693,0.0026807835815678693,7.1866006112038534e-06
64,additive,qmask_68ff8f889255b0e9,00001111,0.65362168496465023,4,0.56959780282340944,0.084023882141240791,0.084023882141240791,0.0070600127700851233
64,additive,qmask_693dc55993aa4fa9,11001111,2.6280562552558604,6,2.8204959781724028,-0.19243972291654243,0.19243972291654243,0.03703304695619563
64,additive,qmask_6d08de407943319e,11101101,2.9003678338740797,6,2.9320829708594829,-0.031715136985403181,0.031715136985403181,0.0010058499140028888
64,additive,qmask_6d873abcf3a8f6b9,01001001,1.1930934120436474,3,1.1787893635919318,0.014304048451715623,0.014304048451715623,0.00020460580210902811
64,additive,qmask_7496171506cc1757,10011111,2.0308290286411417,6,1.8642889453331009,0.16654008330804082,0.16654008330804082,0.027735599348249176
64,additive,qmask_75e6dad44fc41222,01100100,1.3970414052355071,3,1.211178250843659,0.18586315439184808,0.18586315439184808,0.034545112160487959
64,additive,qmask_7c330068eacbeec8,01111110,2.2116914070526881,6,2.0838132037315518,0.12787820332113631,0.12787820332113631,0.016352834884641877
64,additive,qmask_7c7f09c2f082e17d,01111000,1.8329245316522755,4,1.7644698424264789,0.068454689225796672,0.068454689225796672,0.004686044477000403
64,additive,qmask_7c849c67ebb1b4f9,10111111,2.4472524310623962,7,2.1225573561969213,0.32469507486547489,0.32469507486547489,0.10542689164189634
64,additive,qmask_7f50455f5507bafe,10010011,1.446647174894311,4,1.2993115155259147,0.14733565936839632,0.14733565936839632,0.02170779652152011
64,additive,qmask_81b5d6cd2a60bf37,11110101,2.8718524075893161,6,2.8991960381390527,-0.027343630549736542,0.027343630549736542,0.00074767413164048544
64,additive,qmask_83013e5a4235b8ec,00010111,0.62510625867988701,4,0.56913000950589776,0.055976249173989245,0.055976249173989245,0.0031333404715885318
64,additive,qmask_849e90ce5ffd4bc1,00111010,1.0587977529759018,4,0.99540104274637997,0.063396710229521869,0.063396710229521869,0.0040191428679259627
64,additive,qmask_84e1013c62ab0342,10110111,2.0977256289129422,6,1.7548199238954112,0.34290570501753104,0.34290570501753104,0.11758432253357001
64,additive,qmask_85812c22f52f55f2,10101111,2.1262410551977053,6,1.7537292267661542,0.37251182843155117,0.37251182843155117,0.13876506232141742
64,additive,qmask_8630d2328962fa10,00111000,0.91468592917286584,3,0.88449073437368497,0.030195194799180869,0.030195194799180869,0.00091174978896047941
64,additive,qmask_87bb9cc60085dcff,11011101,2.804955807317516,6,3.14625046326546,-0.34129465594794395,0.34129465594794395,0.11648204217862543
64,additive,qmask_87c7efb1f0502cb1,01001101,1.427748463641024,4,1.3607886467361823,0.066959816904841762,0.066959816904841762,0.004483617079929933
64,additive,qmask_884363745844cf9e,10110011,1.8630705773155656,5,1.5806412721285596,0.28242930518700593,0.28242930518700593,0.079766312428414934
64,additive,qmask_88b9054a02247dd1,11000010,1.9462707428317121,3,2.041161110275425,-0.094890367443712931,0.094890367443712931,0.0090041818336028551
64,additive,qmask_8a4fe6aab0927861,11110001,2.6371973559919395,5,2.700214946642518,-0.063017590650578548,0.063017590650578548,0.003971216731403885
64,additive,qmask_8a58e1cfc4f87182,11010001,2.220773953570685,4,2.4597879278007895,-0.23901397423010451,0.23901397423010451,0.057127679877269064
64,additive,qmask_8a9d405ad1968a90,11001000,2.1516857211781306,3,2.3458654715213925,-0.19417975034326185,0.19417975034326185,0.037705775443371503
64,additive,qmask_8ec53a11acfe0f00,11110110,2.9183605727150344,6,2.8763239511754364,0.042036621539597974,0.042036621539597974,0.0017670775504633922
64,additive,qmask_8fc54aeb91caafc9,00111101,1.2469446394475598,5,1.1012560316594318,0.14568860778812809,0.14568860778812809,0.021225170439243015
64,additive,qmask_90dd78ad11f097b3,11110100,2.7742487489119987,5,2.7526827341644093,0.021566014747589346,0.021566014747589346,0.00046509299209324118
64,additive,qmask_92fdf63f6fed474e,00011001,0.59586618542892855,3,0.64584728702902794,-0.049981101600099387,0.049981101600099387,0.0024981105171594576
64,additive,qmask_95b0a9234a9eee46,10101110,2.0286373965203879,5,1.6477371226064861,0.3809002739139018,0.3809002739139018,0.14508501866768542
64,additive,qmask_95e119f889d86d43,00111011,1.1564014116532193,5,1.0565711288945749,0.099830282758644362,0.099830282758644362,0.0099660853556708864
64,additive,qmask_96b494b452b77f8e,01110100,1.718052781100198,4,1.5213524713180959,0.19670030978210207,0.19670030978210207,0.038691011868374918
64,additive,qmask_9a6bcdbfd54eac0e,10101001,1.7474741797972928,4,1.4841501670889556,0.26332401270833716,0.26332401270833716,0.069339535668820507
64,additive,qmask_9a86a5949df1b42b,01001100,1.3301448049637066,3,1.2612992349313572,0.068845570032349368,0.068845570032349368,0.0047397125130791209
64,additive,qmask_9cf9f1f53520f88b,01111010,1.9770363554553116,5,1.8891862013842911,0.087850154071020592,0.087850154071020592,0.0077176495703020556
64,additive,qmask_9df5cd7b1d191d30,00001110,0.55601802628733277,3,0.50337547343224287,0.052642552855089897,0.052642552855089897,0.0027712383711009335
64,additive,qmask_9ef84ec72720c5bb,00100111,0.72051828523645067,4,0.61636404111050069,0.10415424412594998,0.10415424412594998,0.010848106569447985
64,additive,qmask_9f2a7299208a9ed1,01100111,1.6387568877158605,5,1.4262086724629626,0.21254821525289791,0.21254821525289791,0.045176743807192221
64,additive,qmask_a3ac1f42a70defe3,10110101,1.9536138051099063,5,1.6419435394927859,0.31167026561712041,0.31167026561712041,0.097138354469846394
64,additive,qmask_a4b7b621b0c57baf,10111100,2.2055369485820422,5,1.9134222407592461,0.29211470782279614,0.29211470782279614,0.085331002526397554
64,additive,qmask_a6bb6d75ba01c741,11010000,2.1231702948933675,3,2.3085066117346287,-0.18533631684126117,0.18533631684126117,0.034349550340284349
64,additive,qmask_a9284c314595341d,11001010,2.2957975449811663,4,2.4536582843866199,-0.15786073940545364,0.15786073940545364,0.024920013045636544
64,additive,qmask_aa927932235c699d,11011100,2.7073521486401981,5,3.0390209021861665,-0.33166875354596836,0.33166875354596836,0.1100041620787363
64,additive,qmask_abc2c93f2a9da9d0,11100111,2.694952855527661,6,2.6729349585948512,0.022017896932809755,0.022017896932809755,0.00048478778534383324
64,additive,qmask_ac55e1313a50fb45,01101101,1.8441718660622783,5,1.654345880728215,0.18982598533406336,0.18982598533406336,0.036033904708048042
64,additive,qmask_af3070b33fa6727a,01000111,1.2223334852946055,4,1.1220659704413265,0.10026751485327901,0.10026751485327901,0.010053574534852526
64,additive,qmask_af6d0dc69e3d9a78,00011110,0.87702940215202374,4,0.86252314934972674,0.014506252802297004,0.014506252802297004,0.00021043137036414969
64,additive,qmask_afbe22c87ad11ae4,10101100,1.884525572717352,4,1.5439113726606593,0.34061420005669274,0.34061420005669274,0.11601803328026071
64,additive,qmask_b02b2d5954d58371,01011000,1.4165011292310208,3,1.4934279108420014,-0.076926781610980655,0.076926781610980655,0.0059177297290235117
64,additive,qmask_b0e252c8a061a875,00110011,0.80687460950376511,4,0.7284509299788624,0.078423679524902701,0.078423679524902701,0.0061502735102246433
64,additive,qmask_b52a639547d6a0e9,10000111,1.3602908506269966,4,1.1713219567900524,0.18896889383694426,0.18896889383694426,0.035709242837958309
64,additive,qmask_b996be105c0f3dda,10100110,1.6791105943709339,4,1.3440018486580811,0.33510874571285276,0.33510874571285276,0.11229787145324141
64,additive,qmask_ba4de66f5ec66b86,01010110,1.4457412024819791,4,1.3588676218641922,0.086873580617786939,0.086873580617786939,0.0075470190093551263
64,additive,qmask_bad2b6dedfcd4ce3,11010101,2.4554290051680607,5,2.6635401233797893,-0.20811111821172856,0.20811111821172856,0.043310237523336056
64,additive,qmask_bcbb878aab0fd0e6,10010101,1.5371904026886516,4,1.3580962343839929,0.17909416830465874,0.17909416830465874,0.032074721120737434
64,additive,qmask_bdc01c419cf655bf,01100001,1.2599900123154479,3,1.1661362221930176,0.093853790122430336,0.093853790122430336,0.0088085339203452014
64,additive,qmask_bde177d3edcb1ae0,00110110,0.94392600242382441,4,0.80590349168051034,0.13802251074331406,0.13802251074331406,0.019050213471888247
64,additive,qmask_c76e2148877c5063,11010110,2.5019371702937798,5,2.6524768957169726,-0.15053972542319283,0.15053972542319283,0.022662208930490289
64,additive,qmask_c7c095a611af1783,00101100,0.82832960490555152,3,0.70878222933970392,0.1195473755658476,0.1195473755658476,0.014291575004681817
64,additive,qmask_cb0a7c3a10da33f2,11001100,2.3863407727755077,4,2.5639096072409302,-0.17756883446542249,0.17756883446542249,0.031530690973408611
64,additive,qmask_cbd8bcbf0db11c8c,00110010,0.70927095082644775,3,0.65163962449878454,0.057631326327663213,0.057631326327663213,0.0033213697742856068
64,additive,qmask_cc0414ee182789c1,01111111,2.3092950657300051,7,2.1668411089340225,0.14245395679598261,0.14245395679598261,0.020293129806831678
64,additive,qmask_cdd694ec938105ff,00011011,0.73997800923196455,4,0.75837844482157379,-0.018400435589609243,0.018400435589609243,0.00033857602988735848
64,additive,qmask_d350d740bff94567,00010011,0.39045120708251052,3,0.41479130648076529,-0.024340099398254766,0.024340099398254766,0.00059244043871692202
64,additive,qmask_d3a70a2b122bfec6,10110100,1.8560101464325889,4,1.5357698266161606,0.32024031981642831,0.32024031981642831,0.10255386243612828
64,additive,qmask_d474d772a2156911,10111001,2.0684855556619839,5,1.828692025388591,0.2397935302733929,0.2397935302733929,0.057500937160976595
64,additive,qmask_d49846da5aa54e5e,01001011,1.3372052358466833,4,1.2790283985668793,0.058176837279803939,0.058176837279803939,0.0033845443958807854
64,additive,qmask_d79394fce5af8530,11011111,2.9490676311205521,7,3.2903841841616668,-0.34131655304111463,0.34131655304111463,0.11649698937986802
64,additive,qmask_d7d102c2537b80f1,11100110,2.5973491968503435,5,2.4982705628499389,0.09907863400040462,0.09907863400040462,0.009816575715386135
64,additive,qmask_d9d8505932b1a835,11000100,2.0368139706260528,3,2.1535914920968935,-0.11677752147084064,0.11677752147084064,0.013636989520872646
64,additive,qmask_ddc0ed6fecc12d09,11011011,2.7144125795231746,6,3.0705931494012475,-0.35618056987807289,0.35618056987807289,0.12686459835866876
64,additive,qmask_ddede699aac8de6a,11111010,3.0332323232671121,6,3.1610516650252976,-0.12781934175818543,0.12781934175818543,0.016337784127495807
64,additive,qmask_e003b3ec0121953b,11011001,2.5703007557201389,5,2.9340027997968718,-0.3637020440767329,0.3637020440767329,0.13227917686559376
64,additive,qmask_e217ee83fae37141,11110010,2.6837055211176581,5,2.6557967687258497,0.027908752391808456,0.027908752391808456,0.00077889846006727419
64,additive,qmask_e28959d82dee3e38,10001110,1.6122139940991334,4,1.3825813269941136,0.22963266710501973,0.22963266710501973,0.052731161801764806
64,additive,qmask_e7b741d3e896dac1,01101010,1.6560249795906206,4,1.4593830674421042,0.19664191214851634,0.19664191214851634,0.038668041613424818
64,additive,qmask_e8f30cbb6e37ce0d,10101011,1.8915860036003287,5,1.5752934699412435,0.31629253365908516,0.31629253365908516,0.10004096684848351
64,additive,qmask_e907033eeed311b5,00101010,0.73778637711121087,3,0.64355513779446483,0.09423123931674604,0.09423123931674604,0.008879526463169864
64,additive,qmask_ecc5bb9003043fc6,10000101,1.2161790268239607,3,1.0807273811660707,0.13545164565789003,0.13545164565789003,0.018347148311430597
64,additive,qmask_ece46f8d3d79b53f,00011111,0.97463306082934098,5,0.91379167861305177,0.060841382216289208,0.060841382216289208,0.0037016737899885927
64,additive,qmask_ecfec3b493d7256a,01100110,1.541153229038543,4,1.3007338811876252,0.24041934785091779,0.24041934785091779,0.057801462821060606
64,additive,qmask_ed854a1bc1c21a23,01111011,2.0746400141326289,6,1.9779821189003997,0.09665789523222923,0.09665789523222923,0.0093427487107246021
64,additive,qmask_f61f977e6689b2ed,10001111,1.7098176527764508,5,1.4804851553635672,0.22933249741288364,0.22933249741288364,0.052593394369630279
64,additive,qmask_f820e84b827bfd6b,10101101,1.9821292313946692,5,1.6521399395423941,0.3299892918522751,0.3299892918522751,0.10889293273716599
64,additive,qmask_f9ff1c9f8ba69f2e,11100101,2.5508410317246248,5,2.5781934462720528,-0.027352414547427983,0.027352414547427983,0.00074815458157434999
64,additive,qmask_fa363a52954060a1,10110110,2.0001219702356248,5,1.6502095905598253,0.34991237967579947,0.34991237967579947,0.12243867345038084
64,additive,qmask_fac74048988e3cbb,01010001,1.1645779857588845,3,1.1583479508990422,0.0062300348598423039,0.0062300348598423039,3.8813334354850314e-05
64,additive,qmask_fe024629e8134fa2,11110111,3.0159642313923518,7,3.0202224202221259,-0.0042581888297741344,0.0042581888297741344,1.8132172110013211e-05
64,additive,qmask_fe9b859e1804ec08,00011010,0.6423743505546472,3,0.70458802557550371,-0.062213675020856507,0.062213675020856507,0.0038705413596007449
64,no_effect,qmask_03e03e6bad3167c1,00110101,0,4,0.78110911161638796,-0.78110911161638796,0.78110911161638796,0.61013144425014287
64,no_effect,qmask_04e99e00df510b89,10100010,0,3,1.168105891556479,-1.168105891556479,1.168105891556479,1.3644713738889567
64,no_effect,qmask_05031e6a7405856b,00111110,0,5,1.1515382962534204,-1.1515382962534204,1.1515382962534204,1.3260404477382302
64,no_effect,qmask_06e53efa12c0c89c,01010011,0,4,1.2667675270931795,-1.2667675270931795,1.2667675270931795,1.6046999676977693
64,no_effect,qmask_07e4d5ad11974b66,01010100,0,3,1.2360670811031014,-1.2360670811031014,1.2360670811031014,1.5278618289867409
64,no_effect,qmask_0cd7ddfc8c2186ca,00110100,0,3,0.70514048729091883,-0.70514048729091883,0.70514048729091883,0.49722310681687448
64,no_effect,qmask_14432725d56e8049,10011100,0,4,1.657465138239786,-1.657465138239786,1.657465138239786,2.7471906844802332
64,no_effect,qmask_168ecc77c6d9bec7,00100011,0,3,0.46551199280656869,-0.46551199280656869,0.46551199280656869,0.21670141544674285
64,no_effect,qmask_17b31d3e8666d651,01011101,0,5,1.7623814434045926,-1.7623814434045926,1.7623814434045926,3.1059883520568552
64,no_effect,qmask_1d6d1ddc1980f1fe,10111000,0,4,1.7391383822541684,-1.7391383822541684,1.7391383822541684,3.024602312629646
64,no_effect,qmask_22c3d94ed895c2d5,10010110,0,4,1.3779948428273201,-1.3779948428273201,1.3779948428273201,1.8988697868586906
64,no_effect,qmask_239a2dd293cc8eaf,11000001,0,3,2.1243782427045517,-2.1243782427045517,2.1243782427045517,4.5129829180764789
64,no_effect,qmask_2678a15f3a1887ca,10110001,0,4,1.4760047848685645,-1.4760047848685645,1.4760047848685645,2.1785901249548973
64,no_effect,qmask_282cb65c9e54d1f9,01101110,0,5,1.6544453725218773,-1.6544453725218773,1.6544453725218773,2.7371894906590533
64,no_effect,qmask_2def687a70c0189d,11100100,0,4,2.3986410595243797,-2.3986410595243797,2.3986410595243797,5.7534789324362388
64,no_effect,qmask_30f1d2fade2e7178,01001010,0,3,1.1769095683703199,-1.1769095683703199,1.1769095683703199,1.3851161321216128
64,no_effect,qmask_31a763e8bc0202e0,00101110,0,4,0.80309577449224889,-0.80309577449224889,0.80309577449224889,0.64496282300730512
64,no_effect,qmask_323b67f1b27b5893,11111100,0,6,3.2386084526660852,-3.2386084526660852,3.2386084526660852,10.488584709680215
64,no_effect,qmask_330533bb35dfe50c,10001011,0,4,1.29825533577241,-1.29825533577241,1.29825533577241,1.685466916861533
64,no_effect,qmask_3745eec79815ddf1,10011011,0,5,1.687601285520941,-1.687601285520941,1.687601285520941,2.8479980988919329
64,no_effect,qmask_39ecce4dbde1e7f4,11001001,0,4,2.4928785060765222,-2.4928785060765222,2.4928785060765222,6.2144432460583126
64,no_effect,qmask_3b86e07f9bac3525,10001010,0,3,1.1970709530869499,-1.1970709530869499,1.1970709530869499,1.4329788667244985
64,no_effect,qmask_424f9867dfadb061,10110000,0,3,1.3647634562803432,-1.3647634562803432,1.3647634562803432,1.8625792915982684
64,no_effect,qmask_427363983d4a675f,11011110,0,6,3.1862844168790616,-3.1862844168790616,3.1862844168790616,10.152408385246341
64,no_effect,qmask_47a8b0e6e63f5071,10111110,0,6,2.0418868507258594,-2.0418868507258594,2.0418868507258594,4.1693019111671683
64,no_effect,qmask_494f47beb25cae41,11111001,0,6,3.1456068953848444,-3.1456068953848444,3.1456068953848444,9.8948427402926793
64,no_effect,qmask_4cc030241e0f1e44,01100010,0,3,1.1169555995147675,-1.1169555995147675,1.1169555995147675,1.2475898112873938
64,no_effect,qmask_4dc7fd92c7b096a2,11101001,0,5,2.7276042170124128,-2.7276042170124128,2.7276042170124128,7.4398247646638982
64,no_effect,qmask_4f926e356a625a67,01111100,0,5,1.9498111478751525,-1.9498111478751525,1.9498111478751525,3.8017635123782201
64,no_effect,qmask_5106913f39c2ea0e,01100101,0,4,1.3356919153593481,-1.3356919153593481,1.3356919153593481,1.7840728927563239
64,no_effect,qmask_514b410bbe7f097e,11010111,0,6,2.791066549369134,-2.791066549369134,2.791066549369134,7.790052483007325
64,no_effect,qmask_527883050feb9009,11001011,0,5,2.5983999788295478,-2.5983999788295478,2.5983999788295478,6.7516824499813941
64,no_effect,qmask_55cbf5fefb67a9c9,10010100,0,3,1.2625266911927611,-1.2625266911927611,1.2625266911927611,1.5939736459741414
64,no_effect,qmask_56332775d253c008,10100101,0,4,1.3771057435078546,-1.3771057435078546,1.3771057435078546,1.8964202288023211
64,no_effect,qmask_581f449a19375ab8,00011100,0,3,0.74419685988686979,-0.74419685988686979,0.74419685988686979,0.55382896626547728
64,no_effect,qmask_58970516f324daa1,11011000,0,4,2.8196284897858277,-2.8196284897858277,2.8196284897858277,7.9503048204119073
64,no_effect,qmask_58d4e1dd95e5c5b0,00111111,0,6,1.2108201982919127,-1.2108201982919127,1.2108201982919127,1.4660855525916667
64,no_effect,qmask_5a3f155888c60ff4,10001001,0,3,1.2026978967478499,-1.2026978967478499,1.2026978967478499,1.4464822308417018
64,no_effect,qmask_5febbac13cd7abee,00010110,0,3,0.50459148501977324,-0.50459148501977324,0.50459148501977324,0.25461256675446003
64,no_effect,qmask_6227c96ae46c75f8,01111001,0,5,1.856147114536725,-1.856147114536725,1.856147114536725,3.4452821108030101
64,no_effect,qmask_649dfffca1027d37,11101111,0,7,3.0417988740955479,-3.0417988740955479,3.0417988740955479,9.2525403904489423
64,no_effect,qmask_68ff8f889255b0e9,00001111,0,4,0.56959780282340944,-0.56959780282340944,0.56959780282340944,0.3244416569812556
64,no_effect,qmask_693dc55993aa4fa9,11001111,0,6,2.8204959781724028,-2.8204959781724028,2.8204959781724028,7.9551975628866991
64,no_effect,qmask_6d08de407943319e,11101101,0,6,2.9320829708594829,-2.9320829708594829,2.9320829708594829,8.5971105480041707
64,no_effect,qmask_6d873abcf3a8f6b9,01001001,0,3,1.1787893635919318,-1.1787893635919318,1.1787893635919318,1.3895443637174716
64,no_effect,qmask_7496171506cc1757,10011111,0,6,1.8642889453331009,-1.8642889453331009,1.8642889453331009,3.4755732716912053
64,no_effect,qmask_75e6dad44fc41222,01100100,0,3,1.211178250843659,-1.211178250843659,1.211178250843659,1.4669527553167054
64,no_effect,qmask_7c330068eacbeec8,01111110,0,6,2.0838132037315518,-2.0838132037315518,2.0838132037315518,4.3422774680459533
64,no_effect,qmask_7c7f09c2f082e17d,01111000,0,4,1.7644698424264789,-1.7644698424264789,1.7644698424264789,3.1133538248325232
64,no_effect,qmask_7c849c67ebb1b4f9,10111111,0,7,2.1225573561969213,-2.1225573561969213,2.1225573561969213,4.505249730345664
64,no_effect,qmask_7f50455f5507bafe,10010011,0,4,1.2993115155259147,-1.2993115155259147,1.2993115155259147,1.6882104143782493
