repetition,fold,model,measurement_budget,n_measurements,n_fit_prompts,n_eval_prompts,n_candidates,target,selected_subset_idx,selected_head_count,predicted_effect,actual_effect,absolute_target_error,oracle_target_error,oracle_regret,same_size_oracle_target_error,same_size_oracle_regret,within_tolerance,cost_selected_subset_idx,cost_selected_head_count,cost_aware_loss,cost_aware_oracle_loss,cost_aware_regret
17,3,additive_head,120,120,128,128,31,0.5,60,7,0.48485928607480444,0.32038256525993347,0.17961743474006653,0.06599145382642746,0.11362598091363907,0.06599145382642746,0.11362598091363907,1,60,7,0.31961743474006654,0.20599145382642747,0.11362598091363907
17,3,additive_head,120,120,128,128,31,0.75,59,6,0.6381848499240821,0.5910856053233147,0.15891439467668533,0.09206989407539368,0.06684450060129166,0.15891439467668533,0.0,1,59,6,0.27891439467668533,0.19206989407539368,0.08684450060129165
17,3,additive_head,120,120,128,128,31,1.0,154,9,1.1255769429063018,1.56316539645195,0.5631653964519501,0.12447609752416611,0.43868929892778397,0.5631653964519501,0.0,0,149,7,0.5468865105509758,0.2579301059246063,0.2889564046263695
17,3,additive_head,120,120,128,128,31,1.25,108,10,1.1972936289428486,1.124476097524166,0.1255239024758339,0.1255239024758339,0.0,0.1255239024758339,0.0,1,108,10,0.3255239024758339,0.3255239024758339,0.0
17,3,additive_head,120,120,128,128,31,1.5,144,5,1.5023723626962366,0.8420698940753937,0.6579301059246063,0.06316539645195007,0.5947647094726562,0.6579301059246063,0.0,0,144,5,0.7579301059246063,0.24316539645195007,0.5147647094726562
17,3,additive_head,120,120,128,128,31,1.75,144,5,1.5023723626962366,0.8420698940753937,0.9079301059246063,0.05416125804185867,0.8537688478827477,0.9079301059246063,0.0,0,144,5,1.0079301059246064,0.2541612580418587,0.7537688478827478
17,3,additive_head,120,120,128,128,31,2.0,144,5,1.5023723626962366,0.8420698940753937,1.1579301059246063,0.3041612580418587,0.8537688478827477,1.1579301059246063,0.0,0,144,5,1.2579301059246064,0.5041612580418586,0.7537688478827478
17,3,count_additive,120,120,128,128,31,0.25,136,7,0.29872355986895127,0.5659914538264275,0.31599145382642746,0.01072809100151062,0.30526336282491684,0.07038256525993347,0.245608888566494,0,32,2,0.08270059615373612,0.05072809100151062,0.0319725051522255
17,3,count_additive,120,120,128,128,31,0.5,148,10,0.3389315486095007,1.6958387419581413,1.1958387419581413,0.06599145382642746,1.1298472881317139,0.6244760975241661,0.5713626444339752,0,136,7,0.20599145382642747,0.20599145382642747,0.0
17,3,count_additive,120,120,128,128,31,0.75,60,7,0.7238295191350275,0.32038256525993347,0.42961743474006653,0.09206989407539368,0.33754754066467285,0.1568865105509758,0.27273092418909073,0,60,7,0.5696174347400665,0.19206989407539368,0.3775475406646729
17,3,count_additive,120,120,128,128,31,1.0,59,6,0.8683196269241701,0.5910856053233147,0.40891439467668533,0.12447609752416611,0.2844382971525192,0.40891439467668533,0.0,0,59,6,0.5289143946766853,0.2579301059246063,0.27098428875207903
17,3,count_additive,120,120,128,128,31,1.25,149,7,1.240452999626801,0.5931134894490242,0.6568865105509758,0.1255239024758339,0.5313626080751419,0.6568865105509758,0.0,0,149,7,0.7968865105509758,0.3255239024758339,0.4713626080751419
17,3,count_additive,120,120,128,128,31,1.5,144,5,1.5917670572330596,0.8420698940753937,0.6579301059246063,0.06316539645195007,0.5947647094726562,0.6579301059246063,0.0,0,144,5,0.7579301059246063,0.24316539645195007,0.5147647094726562
17,3,count_additive,120,120,128,128,31,1.75,144,5,1.5917670572330596,0.8420698940753937,0.9079301059246063,0.05416125804185867,0.8537688478827477,0.9079301059246063,0.0,0,144,5,1.0079301059246064,0.2541612580418587,0.7537688478827478
17,3,count_additive,120,120,128,128,31,2.0,144,5,1.5917670572330596,0.8420698940753937,1.1579301059246063,0.3041612580418587,0.8537688478827477,1.1579301059246063,0.0,0,144,5,1.2579301059246064,0.5041612580418586,0.7537688478827478
17,3,count_plus_PE_bin4,120,120,128,128,31,0.25,136,7,0.225025372450101,0.5659914538264275,0.31599145382642746,0.01072809100151062,0.30526336282491684,0.07038256525993347,0.245608888566494,0,32,2,0.08270059615373612,0.05072809100151062,0.0319725051522255
17,3,count_plus_PE_bin4,120,120,128,128,31,0.5,148,10,0.6910865644150102,1.6958387419581413,1.1958387419581413,0.06599145382642746,1.1298472881317139,0.6244760975241661,0.5713626444339752,0,32,2,0.2472994038462639,0.20599145382642747,0.04130795001983642
17,3,count_plus_PE_bin4,120,120,128,128,31,0.75,60,7,0.7877403497690405,0.32038256525993347,0.42961743474006653,0.09206989407539368,0.33754754066467285,0.1568865105509758,0.27273092418909073,0,60,7,0.5696174347400665,0.19206989407539368,0.3775475406646729
17,3,count_plus_PE_bin4,120,120,128,128,31,1.0,108,10,1.0213829348424572,1.124476097524166,0.12447609752416611,0.12447609752416611,0.0,0.12447609752416611,0.0,1,59,6,0.5289143946766853,0.2579301059246063,0.27098428875207903
17,3,count_plus_PE_bin4,120,120,128,128,31,1.25,144,5,1.256988000906132,0.8420698940753937,0.4079301059246063,0.1255239024758339,0.28240620344877243,0.4079301059246063,0.0,0,144,5,0.5079301059246063,0.3255239024758339,0.1824062034487724
17,3,count_plus_PE_bin4,120,120,128,128,31,1.5,144,5,1.256988000906132,0.8420698940753937,0.6579301059246063,0.06316539645195007,0.5947647094726562,0.6579301059246063,0.0,0,144,5,0.7579301059246063,0.24316539645195007,0.5147647094726562
17,3,count_plus_PE_bin4,120,120,128,128,31,1.75,144,5,1.256988000906132,0.8420698940753937,0.9079301059246063,0.05416125804185867,0.8537688478827477,0.9079301059246063,0.0,0,144,5,1.0079301059246064,0.2541612580418587,0.7537688478827478
17,3,count_plus_PE_bin4,120,120,128,128,31,2.0,144,5,1.256988000906132,0.8420698940753937,1.1579301059246063,0.3041612580418587,0.8537688478827477,1.1579301059246063,0.0,0,144,5,1.2579301059246064,0.5041612580418586,0.7537688478827478
17,3,count_plus_all_bin4,120,120,128,128,31,0.25,30,2,0.2439267591806081,0.23927190899848938,0.01072809100151062,0.01072809100151062,0.0,0.01072809100151062,0.0,1,30,2,0.05072809100151062,0.05072809100151062,0.0
17,3,count_plus_all_bin4,120,120,128,128,31,0.5,136,7,0.5188207248727277,0.5659914538264275,0.06599145382642746,0.06599145382642746,0.0,0.06599145382642746,0.0,1,136,7,0.20599145382642747,0.20599145382642747,0.0
17,3,count_plus_all_bin4,120,120,128,128,31,0.75,59,6,0.6281564820433354,0.5910856053233147,0.15891439467668533,0.09206989407539368,0.06684450060129166,0.15891439467668533,0.0,1,59,6,0.27891439467668533,0.19206989407539368,0.08684450060129165
17,3,count_plus_all_bin4,120,120,128,128,31,1.0,149,7,1.0104047454523426,0.5931134894490242,0.4068865105509758,0.12447609752416611,0.2824104130268097,0.4068865105509758,0.0,0,149,7,0.5468865105509758,0.2579301059246063,0.2889564046263695
17,3,count_plus_all_bin4,120,120,128,128,31,1.25,108,10,1.2028712974408824,1.124476097524166,0.1255239024758339,0.1255239024758339,0.0,0.1255239024758339,0.0,1,144,5,0.5079301059246063,0.3255239024758339,0.1824062034487724
17,3,count_plus_all_bin4,120,120,128,128,31,1.5,154,9,1.3135272058543452,1.56316539645195,0.06316539645195007,0.06316539645195007,0.0,0.06316539645195007,0.0,1,154,9,0.24316539645195007,0.24316539645195007,0.0
17,3,count_plus_all_bin4,120,120,128,128,31,1.75,154,9,1.3135272058543452,1.56316539645195,0.18683460354804993,0.05416125804185867,0.13267334550619125,0.18683460354804993,0.0,1,154,9,0.3668346035480499,0.2541612580418587,0.11267334550619124
17,3,count_plus_all_bin4,120,120,128,128,31,2.0,154,9,1.3135272058543452,1.56316539645195,0.4368346035480499,0.3041612580418587,0.13267334550619125,0.4368346035480499,0.0,0,154,9,0.6168346035480499,0.5041612580418586,0.11267334550619124
17,4,additive_head,20,20,128,128,31,0.25,129,7,0.15721020548912712,0.42584244906902313,0.17584244906902313,0.00690692663192749,0.16893552243709564,0.17584244906902313,0.0,1,129,7,0.31584244906902315,0.04690692663192749,0.2689355224370957
17,4,additive_head,20,20,128,128,31,0.5,47,4,0.4951059274898508,0.5845567360520363,0.08455673605203629,0.031442418694496155,0.05311431735754013,0.03659174591302872,0.04796499013900757,1,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,additive_head,20,20,128,128,31,0.75,62,2,0.6973628722500709,0.5629802048206329,0.18701979517936707,0.08611923456192017,0.1009005606174469,0.18701979517936707,0.0,1,62,2,0.22701979517936707,0.18611923456192017,0.0409005606174469
17,4,additive_head,20,20,128,128,31,1.0,128,4,1.0796242722924978,0.2687351778149605,0.7312648221850395,0.04074179381132126,0.6905230283737183,0.4154432639479637,0.3158215582370758,0,128,4,0.8112648221850395,0.16074179381132125,0.6505230283737182
17,4,additive_head,20,20,128,128,31,1.25,17,3,1.184837680733759,0.5314424186944962,0.7185575813055038,0.1353444755077362,0.5832131057977676,0.7185575813055038,0.0,0,17,3,0.7785575813055039,0.2553444755077362,0.5232131057977677
17,4,additive_head,20,20,128,128,31,1.5,130,6,1.5465436930124723,1.1146555244922638,0.3853444755077362,0.3853444755077362,0.0,0.3853444755077362,0.0,0,130,6,0.5053444755077362,0.5053444755077362,0.0
17,4,additive_head,20,20,128,128,31,1.75,130,6,1.5465436930124723,1.1146555244922638,0.6353444755077362,0.2626294419169426,0.3727150335907936,0.6353444755077362,0.0,0,130,6,0.7553444755077362,0.48262944191694257,0.27271503359079363
17,4,additive_head,20,20,128,128,31,2.0,19,11,1.9738836708362968,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,count_additive,20,20,128,128,31,0.25,31,3,0.41400201840411666,-0.24617863446474075,0.49617863446474075,0.00690692663192749,0.48927170783281326,0.28144241869449615,0.2147362157702446,0,31,3,0.5561786344647408,0.04690692663192749,0.5092717078328133
17,4,count_additive,20,20,128,128,31,0.5,31,3,0.41400201840411666,-0.24617863446474075,0.7461786344647408,0.031442418694496155,0.7147362157702446,0.031442418694496155,0.7147362157702446,0,31,3,0.8061786344647408,0.09144241869449615,0.7147362157702446
17,4,count_additive,20,20,128,128,31,0.75,103,5,0.6507292596743974,0.8361192345619202,0.08611923456192017,0.08611923456192017,0.0,0.08611923456192017,0.0,1,103,5,0.18611923456192017,0.18611923456192017,0.0
17,4,count_additive,20,20,128,128,31,1.0,140,6,0.9581728270278984,-0.08631502091884613,1.0863150209188461,0.04074179381132126,1.0455732271075249,0.04074179381132126,1.0455732271075249,0,23,2,1.59023492872715,0.16074179381132125,1.4294931349158286
17,4,count_additive,20,20,128,128,31,1.25,50,2,1.3602864551457736,0.04207713901996612,1.2079228609800339,0.1353444755077362,1.0725783854722977,0.6870197951793671,0.5209030658006668,0,50,2,1.247922860980034,0.2553444755077362,0.9925783854722977
17,4,count_additive,20,20,128,128,31,1.5,50,2,1.3602864551457736,0.04207713901996612,1.4579228609800339,0.3853444755077362,1.0725783854722977,0.9370197951793671,0.5209030658006668,0,50,2,1.497922860980034,0.5053444755077362,0.9925783854722977
17,4,count_additive,20,20,128,128,31,1.75,133,4,1.7884890996203198,-0.19779767096042633,1.9477976709604263,0.2626294419169426,1.6851682290434837,1.1654432639479637,0.7823544070124626,0,133,4,2.0277976709604264,0.48262944191694257,1.5451682290434838
17,4,count_additive,20,20,128,128,31,2.0,17,3,2.0160884604931657,0.5314424186944962,1.4685575813055038,0.012629441916942596,1.4559281393885612,1.4685575813055038,0.0,0,17,3,1.528557581305504,0.2326294419169426,1.2959281393885613
17,4,count_plus_PE_bin4,20,20,128,128,31,0.25,66,5,0.2296833892682566,0.6626261919736862,0.4126261919736862,0.00690692663192749,0.40571926534175873,0.4126261919736862,0.0,0,66,5,0.5126261919736862,0.04690692663192749,0.4657192653417587
17,4,count_plus_PE_bin4,20,20,128,128,31,0.5,103,5,0.5868674585696018,0.8361192345619202,0.33611923456192017,0.031442418694496155,0.304676815867424,0.16262619197368622,0.17349304258823395,0,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,count_plus_PE_bin4,20,20,128,128,31,0.75,1,1,0.5996132392168104,0.1980075240135193,0.5519924759864807,0.08611923456192017,0.46587324142456055,0.5519924759864807,0.0,0,1,1,0.5719924759864807,0.18611923456192017,0.3858732414245606
17,4,count_plus_PE_bin4,20,20,128,128,31,1.0,132,6,0.9917064905016945,1.0798143446445465,0.07981434464454651,0.04074179381132126,0.03907255083322525,0.04074179381132126,0.03907255083322525,1,132,6,0.1998143446445465,0.16074179381132125,0.03907255083322525
17,4,count_plus_PE_bin4,20,20,128,128,31,1.25,17,3,1.2476252001042933,0.5314424186944962,0.7185575813055038,0.1353444755077362,0.5832131057977676,0.7185575813055038,0.0,0,17,3,0.7785575813055039,0.2553444755077362,0.5232131057977677
17,4,count_plus_PE_bin4,20,20,128,128,31,1.5,128,4,1.6115106461928677,0.2687351778149605,1.2312648221850395,0.3853444755077362,0.8459203466773033,0.9154432639479637,0.3158215582370758,0,62,2,0.9770197951793671,0.5053444755077362,0.4716753196716309
17,4,count_plus_PE_bin4,20,20,128,128,31,1.75,126,6,1.7450638086205812,1.0407417938113213,0.7092582061886787,0.2626294419169426,0.44662876427173615,0.6353444755077362,0.07391373068094254,0,126,6,0.8292582061886787,0.48262944191694257,0.34662876427173617
17,4,count_plus_PE_bin4,20,20,128,128,31,2.0,130,6,1.855531628048914,1.1146555244922638,0.8853444755077362,0.012629441916942596,0.8727150335907936,0.8853444755077362,0.0,0,130,6,1.0053444755077363,0.2326294419169426,0.7727150335907937
17,4,count_plus_all_bin4,20,20,128,128,31,0.25,66,5,0.24718937421656556,0.6626261919736862,0.4126261919736862,0.00690692663192749,0.40571926534175873,0.4126261919736862,0.0,0,66,5,0.5126261919736862,0.04690692663192749,0.4657192653417587
17,4,count_plus_all_bin4,20,20,128,128,31,0.5,47,4,0.49351645305204944,0.5845567360520363,0.08455673605203629,0.031442418694496155,0.05311431735754013,0.03659174591302872,0.04796499013900757,1,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,count_plus_all_bin4,20,20,128,128,31,0.75,132,6,0.6951950616673973,1.0798143446445465,0.3298143446445465,0.08611923456192017,0.24369511008262634,0.29074179381132126,0.03907255083322525,0,132,6,0.4498143446445465,0.18611923456192017,0.26369511008262636
17,4,count_plus_all_bin4,20,20,128,128,31,1.0,17,3,1.0631907814802277,0.5314424186944962,0.46855758130550385,0.04074179381132126,0.4278157874941826,0.46855758130550385,0.0,0,17,3,0.5285575813055039,0.16074179381132125,0.36781578749418264
17,4,count_plus_all_bin4,20,20,128,128,31,1.25,130,6,1.2066668019441023,1.1146555244922638,0.1353444755077362,0.1353444755077362,0.0,0.1353444755077362,0.0,1,130,6,0.2553444755077362,0.2553444755077362,0.0
17,4,count_plus_all_bin4,20,20,128,128,31,1.5,130,6,1.2066668019441023,1.1146555244922638,0.3853444755077362,0.3853444755077362,0.0,0.3853444755077362,0.0,0,130,6,0.5053444755077362,0.5053444755077362,0.0
17,4,count_plus_all_bin4,20,20,128,128,31,1.75,19,11,2.1020998707819323,2.0126294419169426,0.2626294419169426,0.2626294419169426,0.0,0.2626294419169426,0.0,0,19,11,0.48262944191694257,0.48262944191694257,0.0
17,4,count_plus_all_bin4,20,20,128,128,31,2.0,19,11,2.1020998707819323,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,additive_head,40,40,128,128,31,0.25,118,4,0.24803080658869625,0.550278052687645,0.30027805268764496,0.00690692663192749,0.29337112605571747,0.01873517781496048,0.2815428748726845,0,118,4,0.380278052687645,0.04690692663192749,0.3333711260557175
17,4,additive_head,40,40,128,128,31,0.5,1,1,0.4886504980248173,0.1980075240135193,0.3019924759864807,0.031442418694496155,0.27055005729198456,0.3019924759864807,0.0,0,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,additive_head,40,40,128,128,31,0.75,103,5,0.7207147296380384,0.8361192345619202,0.08611923456192017,0.08611923456192017,0.0,0.08611923456192017,0.0,1,128,4,0.5612648221850395,0.18611923456192017,0.37514558762311934
17,4,additive_head,40,40,128,128,31,1.0,47,4,0.9613084404846731,0.5845567360520363,0.4154432639479637,0.04074179381132126,0.37470147013664246,0.4154432639479637,0.0,0,17,3,0.5285575813055039,0.16074179381132125,0.36781578749418264
17,4,additive_head,40,40,128,128,31,1.25,130,6,1.222810392018133,1.1146555244922638,0.1353444755077362,0.1353444755077362,0.0,0.1353444755077362,0.0,1,130,6,0.2553444755077362,0.2553444755077362,0.0
17,4,additive_head,40,40,128,128,31,1.5,19,11,1.6379048273190586,2.0126294419169426,0.5126294419169426,0.3853444755077362,0.1272849664092064,0.5126294419169426,0.0,0,19,11,0.7326294419169426,0.5053444755077362,0.22728496640920637
17,4,additive_head,40,40,128,128,31,1.75,19,11,1.6379048273190586,2.0126294419169426,0.2626294419169426,0.2626294419169426,0.0,0.2626294419169426,0.0,0,19,11,0.48262944191694257,0.48262944191694257,0.0
17,4,additive_head,40,40,128,128,31,2.0,19,11,1.6379048273190586,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,count_additive,40,40,128,128,31,0.25,31,3,0.27523078677643315,-0.24617863446474075,0.49617863446474075,0.00690692663192749,0.48927170783281326,0.28144241869449615,0.2147362157702446,0,31,3,0.5561786344647408,0.04690692663192749,0.5092717078328133
17,4,count_additive,40,40,128,128,31,0.5,103,5,0.5080947864031636,0.8361192345619202,0.33611923456192017,0.031442418694496155,0.304676815867424,0.16262619197368622,0.17349304258823395,0,62,2,0.10298020482063294,0.09144241869449615,0.01153778612613679
17,4,count_additive,40,40,128,128,31,0.75,126,6,0.6558001039618692,1.0407417938113213,0.29074179381132126,0.08611923456192017,0.2046225592494011,0.29074179381132126,0.0,0,126,6,0.41074179381132125,0.18611923456192017,0.22462255924940108
17,4,count_additive,40,40,128,128,31,1.0,47,4,1.0221299985162262,0.5845567360520363,0.4154432639479637,0.04074179381132126,0.37470147013664246,0.4154432639479637,0.0,0,47,4,0.49544326394796373,0.16074179381132125,0.3347014701366425
17,4,count_additive,40,40,128,128,31,1.25,17,3,1.280105492036013,0.5314424186944962,0.7185575813055038,0.1353444755077362,0.5832131057977676,0.7185575813055038,0.0,0,17,3,0.7785575813055039,0.2553444755077362,0.5232131057977677
17,4,count_additive,40,40,128,128,31,1.5,17,3,1.280105492036013,0.5314424186944962,0.9685575813055038,0.3853444755077362,0.5832131057977676,0.9685575813055038,0.0,0,17,3,1.028557581305504,0.5053444755077362,0.5232131057977677
17,4,count_additive,40,40,128,128,31,1.75,19,11,1.7407273523747309,2.0126294419169426,0.2626294419169426,0.2626294419169426,0.0,0.2626294419169426,0.0,0,19,11,0.48262944191694257,0.48262944191694257,0.0
17,4,count_additive,40,40,128,128,31,2.0,19,11,1.7407273523747309,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,count_plus_PE_bin4,40,40,128,128,31,0.25,66,5,0.19557198424345912,0.6626261919736862,0.4126261919736862,0.00690692663192749,0.40571926534175873,0.4126261919736862,0.0,0,8,1,0.0965097737312317,0.04690692663192749,0.0496028470993042
17,4,count_plus_PE_bin4,40,40,128,128,31,0.5,62,2,0.5225058575502526,0.5629802048206329,0.06298020482063293,0.031442418694496155,0.03153778612613678,0.06298020482063293,0.0,1,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,count_plus_PE_bin4,40,40,128,128,31,0.75,140,6,0.6798881572908216,-0.08631502091884613,0.8363150209188461,0.08611923456192017,0.750195786356926,0.29074179381132126,0.5455732271075249,0,17,3,0.27855758130550384,0.18611923456192017,0.09243834674358367
17,4,count_plus_PE_bin4,40,40,128,128,31,1.0,132,6,0.8782100593833565,1.0798143446445465,0.07981434464454651,0.04074179381132126,0.03907255083322525,0.04074179381132126,0.03907255083322525,1,17,3,0.5285575813055039,0.16074179381132125,0.36781578749418264
17,4,count_plus_PE_bin4,40,40,128,128,31,1.25,128,4,1.2391289051905918,0.2687351778149605,0.9812648221850395,0.1353444755077362,0.8459203466773033,0.6654432639479637,0.3158215582370758,0,128,4,1.0612648221850396,0.2553444755077362,0.8059203466773034
17,4,count_plus_PE_bin4,40,40,128,128,31,1.5,128,4,1.2391289051905918,0.2687351778149605,1.2312648221850395,0.3853444755077362,0.8459203466773033,0.9154432639479637,0.3158215582370758,0,128,4,1.3112648221850396,0.5053444755077362,0.8059203466773034
17,4,count_plus_PE_bin4,40,40,128,128,31,1.75,130,6,1.785713249753401,1.1146555244922638,0.6353444755077362,0.2626294419169426,0.3727150335907936,0.6353444755077362,0.0,0,130,6,0.7553444755077362,0.48262944191694257,0.27271503359079363
17,4,count_plus_PE_bin4,40,40,128,128,31,2.0,130,6,1.785713249753401,1.1146555244922638,0.8853444755077362,0.012629441916942596,0.8727150335907936,0.8853444755077362,0.0,0,130,6,1.0053444755077363,0.2326294419169426,0.7727150335907937
17,4,count_plus_all_bin4,40,40,128,128,31,0.25,134,4,0.25717345609362025,0.5365917459130287,0.2865917459130287,0.00690692663192749,0.2796848192811012,0.01873517781496048,0.26785656809806824,0,134,4,0.36659174591302873,0.04690692663192749,0.31968481928110126
17,4,count_plus_all_bin4,40,40,128,128,31,0.5,62,2,0.5024039716881108,0.5629802048206329,0.06298020482063293,0.031442418694496155,0.03153778612613678,0.06298020482063293,0.0,1,62,2,0.10298020482063294,0.09144241869449615,0.01153778612613679
17,4,count_plus_all_bin4,40,40,128,128,31,0.75,140,6,0.7406483800483263,-0.08631502091884613,0.8363150209188461,0.08611923456192017,0.750195786356926,0.29074179381132126,0.5455732271075249,0,1,1,0.5719924759864807,0.18611923456192017,0.3858732414245606
17,4,count_plus_all_bin4,40,40,128,128,31,1.0,19,11,1.0203914556779634,2.0126294419169426,1.0126294419169426,0.04074179381132126,0.9718876481056213,1.0126294419169426,0.0,0,132,6,0.1998143446445465,0.16074179381132125,0.03907255083322525
17,4,count_plus_all_bin4,40,40,128,128,31,1.25,128,4,1.21735216681409,0.2687351778149605,0.9812648221850395,0.1353444755077362,0.8459203466773033,0.6654432639479637,0.3158215582370758,0,128,4,1.0612648221850396,0.2553444755077362,0.8059203466773034
17,4,count_plus_all_bin4,40,40,128,128,31,1.5,47,4,1.3357557286051902,0.5845567360520363,0.9154432639479637,0.3853444755077362,0.5300987884402275,0.9154432639479637,0.0,0,47,4,0.9954432639479637,0.5053444755077362,0.4900987884402275
17,4,count_plus_all_bin4,40,40,128,128,31,1.75,130,6,1.9146032725161417,1.1146555244922638,0.6353444755077362,0.2626294419169426,0.3727150335907936,0.6353444755077362,0.0,0,130,6,0.7553444755077362,0.48262944191694257,0.27271503359079363
17,4,count_plus_all_bin4,40,40,128,128,31,2.0,130,6,1.9146032725161417,1.1146555244922638,0.8853444755077362,0.012629441916942596,0.8727150335907936,0.8853444755077362,0.0,0,130,6,1.0053444755077363,0.2326294419169426,0.7727150335907937
17,4,additive_head,80,80,128,128,31,0.25,62,2,0.30621960246780505,0.5629802048206329,0.31298020482063293,0.00690692663192749,0.30607327818870544,0.00690692663192749,0.30607327818870544,0,62,2,0.3529802048206329,0.04690692663192749,0.30607327818870544
17,4,additive_head,80,80,128,128,31,0.5,133,4,0.5077280422683328,-0.19779767096042633,0.6977976709604263,0.031442418694496155,0.6663552522659302,0.03659174591302872,0.6612059250473976,0,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,additive_head,80,80,128,128,31,0.75,103,5,0.7208378994163844,0.8361192345619202,0.08611923456192017,0.08611923456192017,0.0,0.08611923456192017,0.0,1,103,5,0.18611923456192017,0.18611923456192017,0.0
17,4,additive_head,80,80,128,128,31,1.0,17,3,0.9624834708062804,0.5314424186944962,0.46855758130550385,0.04074179381132126,0.4278157874941826,0.46855758130550385,0.0,0,17,3,0.5285575813055039,0.16074179381132125,0.36781578749418264
17,4,additive_head,80,80,128,128,31,1.25,17,3,0.9624834708062804,0.5314424186944962,0.7185575813055038,0.1353444755077362,0.5832131057977676,0.7185575813055038,0.0,0,17,3,0.7785575813055039,0.2553444755077362,0.5232131057977677
17,4,additive_head,80,80,128,128,31,1.5,19,11,1.873044382350595,2.0126294419169426,0.5126294419169426,0.3853444755077362,0.1272849664092064,0.5126294419169426,0.0,0,19,11,0.7326294419169426,0.5053444755077362,0.22728496640920637
17,4,additive_head,80,80,128,128,31,1.75,19,11,1.873044382350595,2.0126294419169426,0.2626294419169426,0.2626294419169426,0.0,0.2626294419169426,0.0,0,19,11,0.48262944191694257,0.48262944191694257,0.0
17,4,additive_head,80,80,128,128,31,2.0,19,11,1.873044382350595,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,count_additive,80,80,128,128,31,0.25,118,4,0.2485778869856533,0.550278052687645,0.30027805268764496,0.00690692663192749,0.29337112605571747,0.01873517781496048,0.2815428748726845,0,62,2,0.3529802048206329,0.04690692663192749,0.30607327818870544
17,4,count_additive,80,80,128,128,31,0.5,1,1,0.5009777684363874,0.1980075240135193,0.3019924759864807,0.031442418694496155,0.27055005729198456,0.3019924759864807,0.0,0,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,count_additive,80,80,128,128,31,0.75,126,6,0.8069147433795769,1.0407417938113213,0.29074179381132126,0.08611923456192017,0.2046225592494011,0.29074179381132126,0.0,0,126,6,0.41074179381132125,0.18611923456192017,0.22462255924940108
17,4,count_additive,80,80,128,128,31,1.0,130,6,0.9656225343381284,1.1146555244922638,0.1146555244922638,0.04074179381132126,0.07391373068094254,0.04074179381132126,0.07391373068094254,1,130,6,0.2346555244922638,0.16074179381132125,0.07391373068094254
17,4,count_additive,80,80,128,128,31,1.25,17,3,1.1354020869650059,0.5314424186944962,0.7185575813055038,0.1353444755077362,0.5832131057977676,0.7185575813055038,0.0,0,17,3,0.7785575813055039,0.2553444755077362,0.5232131057977677
17,4,count_additive,80,80,128,128,31,1.5,17,3,1.1354020869650059,0.5314424186944962,0.9685575813055038,0.3853444755077362,0.5832131057977676,0.9685575813055038,0.0,0,17,3,1.028557581305504,0.5053444755077362,0.5232131057977677
17,4,count_additive,80,80,128,128,31,1.75,19,11,1.9582450406795164,2.0126294419169426,0.2626294419169426,0.2626294419169426,0.0,0.2626294419169426,0.0,0,19,11,0.48262944191694257,0.48262944191694257,0.0
17,4,count_additive,80,80,128,128,31,2.0,19,11,1.9582450406795164,2.0126294419169426,0.012629441916942596,0.012629441916942596,0.0,0.012629441916942596,0.0,1,19,11,0.2326294419169426,0.2326294419169426,0.0
17,4,count_plus_PE_bin4,80,80,128,128,31,0.25,44,2,0.2553543235928817,0.2569069266319275,0.00690692663192749,0.00690692663192749,0.0,0.00690692663192749,0.0,1,44,2,0.04690692663192749,0.04690692663192749,0.0
17,4,count_plus_PE_bin4,80,80,128,128,31,0.5,140,6,0.5298185535907965,-0.08631502091884613,0.5863150209188461,0.031442418694496155,0.55487260222435,0.5407417938113213,0.04557322710752487,0,1,1,0.32199247598648073,0.09144241869449615,0.23055005729198458
17,4,count_plus_PE_bin4,80,80,128,128,31,0.75,47,4,0.764436027951521,0.5845567360520363,0.16544326394796371,0.08611923456192017,0.07932402938604355,0.16544326394796371,0.0,1,47,4,0.24544326394796373,0.18611923456192017,0.05932402938604356
