sweep_gamma,seed,support_mode,metric,estimate_effect_at_first_order_direction_fo_minus_lifted,estimate_effect_at_lifted_direction_fo_minus_lifted,direction_effect_at_first_order_estimate_fo_minus_lifted,direction_effect_at_lifted_estimate_fo_minus_lifted,estimate_by_direction_interaction
1.15,2,projected,final_target_mse,2.5780177015121306,6.925553968172527,-4.347523924549864,1.234211053201442e-05,-4.347536266660397
1.15,2,projected,cumulative_collateral_abs,1.241739496846275,0.7349101071167564,1.431041738630746,0.9242123489012276,0.5068293897295185
1.15,2,projected,actuation_energy_l1,25.939761019657656,43.56139015692384,-17.37894901125383,0.2426801260123561,-17.621629137266186
1.15,2,projected,observer_bias_mae_path,0.9094162951511582,1.440008457723365,-0.5308558504585831,-0.0002636878863763,-0.5305921625722068
1.15,2,projected,large_error_trajectory_rate,0.4306666666666666,0.4306666666666666,0.0,0.0,0.0
1.15,2,projected,observer_self_gain,-0.6567168112010678,-0.8102125648062816,0.1560300920077889,0.0025343384025752,0.1534957536052137
1.15,2,projected,observer_error_pole_unsaturated,0.2298508839203736,0.2835743976821985,-0.0546105322027261,-0.0008870184409013,-0.0537235137618248
1.15,2,projected,mean_residual_off_support_l2_path,1.0005745896388433e-15,1.8481366830054613e-15,-1.0680437669458564e-15,-2.2048167357923832e-16,-8.475620933666182e-16
1.15,2,unprojected,integrated_squared_error,11.713859219587771,18.97668480530213,-3.5586498264983604,3.704175759216,-7.26282558571436
1.15,2,unprojected,integrated_absolute_error,0.90133881552533,2.947894056030462,-0.7750353351855601,1.2715199053195718,-2.046555240505132
1.15,2,unprojected,final_target_mse,2.738127545871607,4.5157875582133995,-0.9149179836080528,0.8627420287337397,-1.7776600123417925
1.15,2,unprojected,cumulative_collateral_abs,-0.0007607046931746,0.0188427332280967,0.2257589293124931,0.2453623672337646,-0.0196034379212714
1.15,2,unprojected,actuation_energy_l1,1.6858444537433677,4.96811764958278,-2.0736353848990667,1.2086378109403455,-3.282273195839412
1.15,2,unprojected,observer_bias_mae_path,0.1016258808977161,0.3195644213441662,-0.0856551695864673,0.1322833708599826,-0.21793854044645
1.15,2,unprojected,large_error_trajectory_rate,0.0,0.0,0.0,0.0,0.0
1.15,2,unprojected,observer_self_gain,-0.0877090075687566,-0.143119667896308,0.019821916265185,-0.0355887440623663,0.0554106603275513
1.15,2,unprojected,observer_error_pole_unsaturated,0.0306981526490648,0.0500918837637078,-0.0069376706928148,0.0124560604218282,-0.019393731114643
1.15,2,unprojected,mean_residual_off_support_l2_path,-0.0041452851653835,0.1977041991743036,0.0470321763738894,0.2488816607135766,-0.2018494843396872
1.15,3,projected,integrated_squared_error,184.21149200802864,79.52265162718945,104.68951574811574,0.0006753672765478,104.6888403808392
1.15,3,projected,integrated_absolute_error,34.405586167994464,21.44153569015382,12.96986646092212,0.0058159830814767,12.964050477840644
1.15,3,projected,final_target_mse,46.91710358362977,20.364010743480073,26.553101735851097,8.895701398429817e-06,26.553092840149695
1.15,3,projected,cumulative_collateral_abs,8.066995092627112,1.8161752800336108,7.7757250637981485,1.524905251204648,6.250819812593501
1.15,3,projected,actuation_energy_l1,116.06794383608566,70.09939406837177,46.20995365182927,0.241403884115364,45.968549767713895
1.15,3,projected,observer_bias_mae_path,4.0796090273899255,2.3627924125239725,1.7171507123366911,0.0003340974707386,1.716816614865953
1.15,3,projected,large_error_trajectory_rate,1.0,0.6453333333333333,0.3546666666666667,0.0,0.3546666666666667
1.15,3,projected,observer_self_gain,-1.224756013878069,-1.0036376406021454,-0.2204338611869456,0.0006845120889782,-0.2211183732759236
1.15,3,projected,observer_error_pole_unsaturated,0.4286646048573241,0.3512731742107509,0.077151851415431,-0.0002395792311422,0.0773914306465732
1.15,3,projected,mean_residual_off_support_l2_path,1.6883896627024652e-15,9.19371940095897e-16,7.421078813444914e-16,-2.6909841262076977e-17,7.690177226065682e-16
1.15,3,unprojected,integrated_squared_error,47.00635551146305,37.0059218190629,12.823625791821456,2.8231920994213073,10.00043369240015
1.15,3,unprojected,integrated_absolute_error,9.075827368070792,8.219953558173083,2.2148350226683498,1.358961212770641,0.8558738098977088
1.15,3,unprojected,final_target_mse,11.926285679058363,8.974451497266719,3.5506306280475375,0.598796446255893,2.9518341817916447
1.15,3,unprojected,cumulative_collateral_abs,0.474046451881619,0.1853251551403196,1.006239103774567,0.7175178070332678,0.2887212967412993
1.15,3,unprojected,actuation_energy_l1,15.809370211331071,13.60620504689787,4.28602366215874,2.082858497725539,2.2031651644332015
1.15,3,unprojected,observer_bias_mae_path,0.9929608208077528,0.8789120782555498,0.2505203835587175,0.1364716410065144,0.1140487425522031
1.15,3,unprojected,large_error_trajectory_rate,0.422,0.422,0.0,0.0,0.0
1.15,3,unprojected,observer_self_gain,-0.3073832449498644,-0.3091390349290056,-0.0465951879612911,-0.0483509779404323,0.0017557899791411
1.15,3,unprojected,observer_error_pole_unsaturated,0.1075841357324525,0.1081986622251518,0.0163083157864518,0.0169228422791511,-0.0006145264926993
1.15,3,unprojected,mean_residual_off_support_l2_path,0.7887285480371258,0.6512193085753546,0.4123050330451963,0.2747957935834251,0.1375092394617711
1.15,4,projected,integrated_squared_error,229.81915733783225,168.06608540897054,61.75318516138617,0.0001132325244705,61.75307192886169
1.15,4,projected,integrated_absolute_error,39.91194438209937,32.41581906106529,7.497171871389476,0.0010465503553911,7.496125321034079
1.15,4,projected,final_target_mse,58.217746451267146,42.90302434412506,15.314723175521316,1.0683792284442614e-06,15.314722107142089
1.15,4,projected,cumulative_collateral_abs,11.07740636696118,6.211193376514933,5.750023101712735,0.8838101112664862,4.8662129904462486
1.15,4,projected,actuation_energy_l1,101.74680012117106,79.5366067943752,22.68320529264959,0.4730119658537344,22.21019332679586
1.15,4,projected,observer_bias_mae_path,4.973885551481809,3.773108621502829,1.2008357638055438,5.8833826563259566e-05,1.2007769299789803
1.15,4,projected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
1.15,4,projected,observer_self_gain,-1.3235827092779346,-1.1819297902887569,-0.1415351293499289,0.000117789639249,-0.1416529189891779
1.15,4,projected,observer_error_pole_unsaturated,0.463253948247277,0.4136754266010647,0.0495372952724753,-4.122637373704663e-05,0.0495785216462123
1.15,4,projected,mean_residual_off_support_l2_path,1.486636930666095e-15,1.1932914687366075e-15,4.165528901804688e-16,1.2320742825098134e-16,2.933454619294874e-16
1.15,4,unprojected,integrated_squared_error,97.05991466958156,78.08188293073766,20.172724222185565,1.1946924833416812,18.978031738843896
1.15,4,unprojected,integrated_absolute_error,18.64736638985267,16.961835299583147,2.569262619480117,0.8837315292105954,1.6855310902695244
1.15,4,unprojected,final_target_mse,26.072523866336795,20.261644997076,6.03937407747377,0.2284952082129764,5.810878869260794
1.15,4,unprojected,cumulative_collateral_abs,2.0228886781388065,1.420607299134908,1.1349514905834726,0.5326701115795738,0.6022813790038986
1.15,4,unprojected,actuation_energy_l1,32.24851612871194,28.51475531122609,4.917441075825991,1.1836802583401391,3.733760817485855
1.15,4,unprojected,observer_bias_mae_path,2.047515701013075,1.834608215892087,0.3020075937920174,0.0891001086710293,0.212907485120988
1.15,4,unprojected,large_error_trajectory_rate,0.8773333333333333,0.648,0.2293333333333332,0.0,0.2293333333333332
1.15,4,unprojected,observer_self_gain,-0.5494855525682119,-0.5516371806921807,-0.041550970560793,-0.0437025986847618,0.0021516281239688
1.15,4,unprojected,observer_error_pole_unsaturated,0.1923199433988741,0.1930730132422631,0.0145428396962776,0.0152959095396666,-0.0007530698433889
1.15,4,unprojected,mean_residual_off_support_l2_path,1.5271549464980765,1.2653486308775077,0.4666992772875966,0.204892961667028,0.2618063156205685
1.15,5,projected,integrated_squared_error,134.4215716864098,57.69454840447711,76.72676325262083,-0.0002600293118508,76.7270232819327
1.15,5,projected,integrated_absolute_error,28.29553218062535,18.25624897726042,10.037045696758211,-0.0022375066067192,10.039283203364931
1.15,5,projected,final_target_mse,35.1390960834194,14.097057720523663,21.042036595556873,-1.767338869946967e-06,21.042038362895735
1.15,5,projected,cumulative_collateral_abs,3.612091573991446,0.2068347142117099,4.586432372132515,1.1811755123527798,3.405256859779736
1.15,5,projected,actuation_energy_l1,100.86435824881325,60.25765327578029,41.045624748719206,0.4389197756862568,40.60670497303294
1.15,5,projected,observer_bias_mae_path,3.200551876202188,1.9928358903517496,1.2078419113447518,0.0001259254943134,1.2077159858504385
1.15,5,projected,large_error_trajectory_rate,0.8726666666666667,0.6533333333333333,0.2193333333333333,0.0,0.2193333333333333
1.15,5,projected,observer_self_gain,-1.1151366060608978,-0.9451471915898492,-0.1702673370271643,-0.0002779225561155,-0.1699894144710487
1.15,5,projected,observer_error_pole_unsaturated,0.3902978121213142,0.3308015170564472,0.0595935679595074,9.72728946404544e-05,0.0594962950648669
1.15,5,projected,mean_residual_off_support_l2_path,3.2229679548900308e-15,2.0886643938472576e-15,1.2580101725328636e-15,1.2370661149009002e-16,1.1343035610427736e-15
1.15,5,unprojected,integrated_squared_error,31.431284584216385,28.106471863238596,6.622078125181474,3.2972654042036886,3.324812720977789
1.15,5,unprojected,integrated_absolute_error,5.60909101815834,5.713575566434569,1.260820314299881,1.3653048625761102,-0.1044845482762291
1.15,5,unprojected,final_target_mse,7.848872894310356,6.791137336353058,1.7844287735377635,0.7266932155804664,1.0577355579572971
1.15,5,unprojected,cumulative_collateral_abs,0.1167208979268895,0.0131025474210258,0.6067785210300537,0.5031601705241899,0.1036183505058636
1.15,5,unprojected,actuation_energy_l1,9.97936859735098,9.2542276867375,3.768394875966567,3.043253965353088,0.7251409106134794
1.15,5,unprojected,observer_bias_mae_path,0.616812165819308,0.6143050293223398,0.1416316470582377,0.1391245105612695,0.0025071364969682
1.15,5,unprojected,large_error_trajectory_rate,0.0,0.4213333333333333,0.0,0.4213333333333333,-0.4213333333333333
1.15,5,unprojected,observer_self_gain,-0.223028964917375,-0.2378437812395024,-0.0290432876871545,-0.0438581040092819,0.0148148163221274
1.15,5,unprojected,observer_error_pole_unsaturated,0.0780601377210812,0.0832453234338258,0.010165150690504,0.0153503364032486,-0.0051851857127446
1.15,5,unprojected,mean_residual_off_support_l2_path,0.4695426223288161,0.4468088971704935,0.2971769042966405,0.2744431791383179,0.0227337251583226
1.5,0,projected,integrated_squared_error,322.45925623843317,265.80407396533616,56.656018481348895,0.0008362082518831,56.65518227309701
1.5,0,projected,integrated_absolute_error,50.1786212453291,43.80578733921049,6.379814529087511,0.0069806229689097,6.372833906118608
1.5,0,projected,final_target_mse,77.87492979122501,66.17885764206524,11.69608758685672,1.543769695570472e-05,11.696072149159775
1.5,0,projected,cumulative_collateral_abs,18.589532092349067,11.88681825852003,7.76620994051809,1.0634961066890525,6.702713833829037
1.5,0,projected,actuation_energy_l1,100.32425243927176,91.61508959977024,8.643427213305984,-0.065735626195547,8.70916283950153
1.5,0,projected,observer_bias_mae_path,7.335512505462285,5.8064755574814395,1.529607910675261,0.0005709626944153,1.5290369479808454
1.5,0,projected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
1.5,0,projected,observer_self_gain,-1.6182245979978211,-1.4339698528645657,-0.1835288518213799,0.0007258933118756,-0.1842547451332554
1.5,0,projected,observer_error_pole_unsaturated,0.5663786092992373,0.501889448502598,0.0642350981374828,-0.0002540626591565,0.0644891607966393
1.5,0,projected,mean_residual_off_support_l2_path,3.3597537377617637e-15,2.5800916853076508e-15,8.659765157206037e-16,8.631446326649118e-17,7.796620524541125e-16
1.5,0,unprojected,integrated_squared_error,210.95097316707532,175.86505221568925,35.4402057437226,0.3542847923365224,35.08592095138607
1.5,0,unprojected,integrated_absolute_error,34.171814437627795,30.098453562029952,4.4948665943359885,0.4215057187381497,4.073360875597842
1.5,0,unprojected,final_target_mse,53.0681619835062,44.15887307935533,8.972428666903454,0.0631397627525774,8.909288904150877
1.5,0,unprojected,cumulative_collateral_abs,7.003589260947873,4.7429580716318185,3.085949573049513,0.8253183837334577,2.2606311893160544
1.5,0,unprojected,actuation_energy_l1,57.27491734392899,47.988211245621216,10.355867939094956,1.0691618407871817,9.286706098307777
1.5,0,unprojected,observer_bias_mae_path,4.195387195188465,3.513414995454081,0.7236366602733146,0.0416644605389313,0.6819721997343837
1.5,0,unprojected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
1.5,0,unprojected,observer_self_gain,-0.931705270937978,-0.87004006008162,-0.0877134436456524,-0.0260482327892945,-0.0616652108563579
1.5,0,unprojected,observer_error_pole_unsaturated,0.3260968448282924,0.304514021028567,0.0306997052759783,0.009116881476253,0.0215828237997253
1.5,0,unprojected,mean_residual_off_support_l2_path,2.2527277581509044,1.834398791631079,0.5238314961227277,0.1055025296029023,0.4183289665198253
1.5,1,projected,integrated_squared_error,223.3989033740234,135.31613024728767,88.08348198801124,0.0007088612755121,88.08277312673573
1.5,1,projected,integrated_absolute_error,38.61466811949547,27.67543560060937,10.945100192312264,0.0058676734261591,10.9392325188861
1.5,1,projected,final_target_mse,55.882278648831104,34.92809990295003,20.954192482293493,1.3736412423171247e-05,20.954178745881073
1.5,1,projected,cumulative_collateral_abs,7.489278276675552,2.694477297910148,5.829998424250291,1.035197445484887,4.794800978765404
1.5,1,projected,actuation_energy_l1,107.02926090365987,77.56440530096741,29.42227613430866,-0.0425794683838134,29.46485560269248
1.5,1,projected,observer_bias_mae_path,4.797978395207136,3.12339397254684,1.6748948436724214,0.0003104210121255,1.674584422660296
1.5,1,projected,large_error_trajectory_rate,1.0,0.7733333333333333,0.2266666666666666,0.0,0.2266666666666666
1.5,1,projected,observer_self_gain,-1.3119130628764373,-1.103924233774216,-0.2073777820399316,0.0006110470622894,-0.2079888291022211
1.5,1,projected,observer_error_pole_unsaturated,0.459169572006753,0.3863734818209756,0.0725822237139761,-0.0002138664718012,0.0727960901857773
1.5,1,projected,mean_residual_off_support_l2_path,2.729318874472735e-15,1.1385896168813417e-15,1.6155805174390128e-15,2.4851259847619456e-17,1.5907292575913933e-15
1.5,1,unprojected,integrated_squared_error,77.53015576408765,58.031002110798234,21.60701143677221,2.1078577834827916,19.49915365328942
1.5,1,unprojected,integrated_absolute_error,14.118243312887667,12.28961109621091,3.031512389562913,1.2028801728861556,1.8286322166767572
1.5,1,unprojected,final_target_mse,20.197641675626553,14.357208878419296,6.26332112317381,0.4228883259665532,5.8404327972072565
1.5,1,unprojected,cumulative_collateral_abs,0.8217539491738337,0.4111774511419022,0.9880127013749356,0.577436203343004,0.4105764980319315
1.5,1,unprojected,actuation_energy_l1,23.92402310357257,19.87795889830442,5.683254691032346,1.6371904857642008,4.046064205268145
1.5,1,unprojected,observer_bias_mae_path,1.5433885303330892,1.3122760321582825,0.3503265665780657,0.1192140684032589,0.2311124981748067
1.5,1,unprojected,large_error_trajectory_rate,0.6553333333333333,0.4353333333333333,0.2199999999999999,0.0,0.2199999999999999
1.5,1,unprojected,observer_self_gain,-0.4353830661893266,-0.4279431510133202,-0.0549354113750247,-0.0474954961990182,-0.0074399151760064
1.5,1,unprojected,observer_error_pole_unsaturated,0.1523840731662642,0.149780102854662,0.0192273939812586,0.0166234236696564,0.0026039703116021
1.5,1,unprojected,mean_residual_off_support_l2_path,1.1916751209822047,0.937731515797766,0.5111692972493391,0.2572256920649003,0.2539436051844388
1.5,2,projected,integrated_squared_error,14.036129019824669,31.672729217440196,-17.635048611349873,0.0015515862656556,-17.63660019761553
1.5,2,projected,integrated_absolute_error,8.234046157356966,12.871699054164475,-4.625565119302999,0.0120877775045094,-4.637652896807509
1.5,2,projected,final_target_mse,2.620570964014753,6.823474879735431,-4.202883727436008,2.018828466904481e-05,-4.202903915720678
1.5,2,projected,cumulative_collateral_abs,1.0884436741011094,0.8419420679547338,0.9863777174437004,0.7398761112973249,0.2465016061463756
1.5,2,projected,actuation_energy_l1,20.931288653678315,32.850811891302214,-10.724315290802169,1.1952079468217338,-11.9195232376239
1.5,2,projected,observer_bias_mae_path,0.8820564784201878,1.3906863467633128,-0.5078312015683251,0.0007986667747998,-0.5086298683431251
1.5,2,projected,large_error_trajectory_rate,0.4306666666666666,0.4306666666666666,0.0,0.0,0.0
1.5,2,projected,observer_self_gain,-0.6527256380644185,-0.8040981182185242,0.152723080899587,0.0013506007454814,0.1513724801541056
1.5,2,projected,observer_error_pole_unsaturated,0.2284539733225465,0.2814343413764835,-0.0534530783148554,-0.0004727102609185,-0.0529803680539369
1.5,2,projected,mean_residual_off_support_l2_path,2.6998169825309143e-16,6.501204328885439e-16,-2.4164235810399183e-16,1.3849637653146068e-16,-3.801387346354525e-16
1.5,2,unprojected,integrated_squared_error,15.753896192362015,25.016795692422257,-5.123679049387931,4.13922045067231,-9.26289950006024
1.5,2,unprojected,integrated_absolute_error,1.8957102630839808,4.641175371219903,-1.0880022000396623,1.6574629080962602,-2.7454651081359227
1.5,2,unprojected,final_target_mse,3.536466938648368,5.755622292259767,-1.30636604980777,0.9127893038036294,-2.2191553536113995
1.5,2,unprojected,cumulative_collateral_abs,0.0152087646361672,0.0559566188510072,0.2163410132609656,0.2570888674758056,-0.04074785421484
1.5,2,unprojected,actuation_energy_l1,2.915605660119841,7.243086046529562,-2.842259756440992,1.4852206299687296,-4.3274803864097215
1.5,2,unprojected,observer_bias_mae_path,0.1963215803802538,0.4859853582369586,-0.1209175860612572,0.1687461917954476,-0.2896637778567048
1.5,2,unprojected,large_error_trajectory_rate,0.3173333333333333,0.4306666666666666,0.0,0.1133333333333333,-0.1133333333333333
1.5,2,unprojected,observer_self_gain,-0.1311640606981921,-0.2108363683869473,0.0285592876123644,-0.0511130200763907,0.0796723076887552
1.5,2,unprojected,observer_error_pole_unsaturated,0.0459074212443672,0.0737927289354315,-0.0099957506643275,0.0178895570267367,-0.0278853076910643
1.5,2,unprojected,mean_residual_off_support_l2_path,0.0558805950520171,0.3013260379166294,0.0776391971157828,0.323084639980395,-0.2454454428646122
1.5,3,projected,integrated_squared_error,187.30817061101413,81.11738209343297,106.19130245504104,0.0005139374598563,106.19078851758115
1.5,3,projected,integrated_absolute_error,34.18507382272019,21.07068709079431,13.11875610724017,0.004369375314285,13.114386731925885
1.5,3,projected,final_target_mse,46.85676862842684,20.52687963212085,26.32989578643207,6.790126076906925e-06,26.329888996305993
1.5,3,projected,cumulative_collateral_abs,7.216829918609163,1.6282958513072856,7.023031775170137,1.43449770786826,5.588534067301877
1.5,3,projected,actuation_energy_l1,95.57536124533632,56.11469230889512,39.9165694872203,0.4559005507791163,39.46066893644119
1.5,3,projected,observer_bias_mae_path,4.082003046243798,2.3199338161569325,1.7622014988742207,0.0001322687873545,1.762069230086866
1.5,3,projected,large_error_trajectory_rate,1.0,0.422,0.5780000000000001,0.0,0.5780000000000001
1.5,3,projected,observer_self_gain,-1.228669840156722,-0.9973920661118958,-0.2308077732246698,0.0004700008201563,-0.2312777740448262
1.5,3,projected,observer_error_pole_unsaturated,0.4300344440548527,0.3490872231391635,0.0807827206286344,-0.0001645002870547,0.0809472209156891
1.5,3,projected,mean_residual_off_support_l2_path,8.564875175582746e-16,7.105424133038745e-16,2.988817486224212e-16,1.5293664436802094e-16,1.4594510425440026e-16
1.5,3,unprojected,integrated_squared_error,69.12244081968748,47.49949347743115,23.98557347388916,2.3626261316328288,21.62294734225633
1.5,3,unprojected,integrated_absolute_error,13.25411330147743,11.05665369247719,3.646093998790036,1.4486343897897953,2.1974596090002407
1.5,3,unprojected,final_target_mse,17.713597209598348,11.370958188031109,6.8079662425061915,0.4653272209389509,6.342639021567239
1.5,3,unprojected,cumulative_collateral_abs,0.8913923188466308,0.3190956919030793,1.4346084733314304,0.8623118463878787,0.5722966269435515
1.5,3,unprojected,actuation_energy_l1,22.586789961724783,17.64358265564737,7.026290892449737,2.08308358637232,4.943207306077415
1.5,3,unprojected,observer_bias_mae_path,1.4389349483800262,1.1657021857887369,0.4181453259655805,0.1449125633742912,0.2732327625912893
1.5,3,unprojected,large_error_trajectory_rate,0.422,0.422,0.0,0.0,0.0
1.5,3,unprojected,observer_self_gain,-0.4359249701316405,-0.4260161656643706,-0.0713365887136822,-0.0614277842464122,-0.0099088044672699
1.5,3,unprojected,observer_error_pole_unsaturated,0.1525737395460742,0.1491056579825296,0.0249678060497888,0.0214997244862442,0.0034680815635446
1.5,3,unprojected,mean_residual_off_support_l2_path,1.065057479464173,0.7738615607543067,0.6020492630694338,0.3108533443595676,0.2911959187098663
1.5,4,projected,integrated_squared_error,230.3712305051073,168.31460144819133,62.0568486230853,0.000219566169366,62.05662905691594
1.5,4,projected,integrated_absolute_error,39.63047829730425,31.777129561946488,7.855317696266056,0.0019689609082931,7.853348735357763
1.5,4,projected,final_target_mse,57.87014020362023,42.2744988775641,15.595643701431053,2.3753749206437084e-06,15.595641326056132
1.5,4,projected,cumulative_collateral_abs,9.346002191783322,4.9709062582025725,5.232865734172412,0.8577698005916625,4.3750959335807496
1.5,4,projected,actuation_energy_l1,87.72518642979806,66.23252292087582,22.08207378775481,0.589410278832581,21.49266350892223
1.5,4,projected,observer_bias_mae_path,4.991706075678077,3.7063535108935017,1.2854620818526534,0.0001095170680782,1.2853525647845752
1.5,4,projected,large_error_trajectory_rate,1.0,1.0,0.0,0.0,0.0
1.5,4,projected,observer_self_gain,-1.3319668969033525,-1.1759547473968044,-0.1558089114998996,0.0002032380066484,-0.156012149506548
1.5,4,projected,observer_error_pole_unsaturated,0.4661884139161732,0.4115841615888815,0.0545331190249647,-7.113330232699777e-05,0.0546042523272917
1.5,4,projected,mean_residual_off_support_l2_path,4.446414860384006e-15,3.365152375289425e-15,1.2917518787435485e-15,2.1048939364896655e-16,1.0812624850945814e-15
1.5,4,unprojected,integrated_squared_error,141.404776872547,107.98987059842732,34.094358958023776,0.6794526839041155,33.41490627411966
1.5,4,unprojected,integrated_absolute_error,25.136912160381826,21.841466973446835,4.081014754434094,0.7855695674991017,3.295445186934991
1.5,4,unprojected,final_target_mse,36.28187420988857,28.427929776544815,7.975464939479014,0.1215205061352618,7.853944433343756
1.5,4,unprojected,cumulative_collateral_abs,3.147676102659088,1.9840804217514012,1.8045880489533557,0.6409923680456686,1.1635956809076868
1.5,4,unprojected,actuation_energy_l1,41.49503494944841,36.19994220749872,6.227199990429234,0.9321072484795464,5.295092741949688
1.5,4,unprojected,observer_bias_mae_path,2.819259368868335,2.3713474105511954,0.5256297355333932,0.0777177772162535,0.4479119583171398
1.5,4,unprojected,large_error_trajectory_rate,1.0,0.7706666666666667,0.2293333333333332,0.0,0.2293333333333332
1.5,4,unprojected,observer_self_gain,-0.7445812619370437,-0.7239445011180489,-0.0685865444922919,-0.0479497836732971,-0.0206367608189947
1.5,4,unprojected,observer_error_pole_unsaturated,0.2606034416779653,0.2533805753913171,0.0240052905723022,0.016782424285654,0.0072228662866482
1.5,4,unprojected,mean_residual_off_support_l2_path,1.7576050999593011,1.32603348546314,0.6329219755929514,0.2013503610967904,0.431571614496161
1.5,5,projected,integrated_squared_error,166.80447627840104,91.08018609091592,75.72448370219641,0.0001935147112772,75.72429018748512
1.5,5,projected,integrated_absolute_error,31.701605572761583,22.424530151083022,9.278606668232769,0.0015312465542027,9.277075421678564
1.5,5,projected,final_target_mse,42.05714045954715,23.636581786738628,18.42056058265874,1.909850221541891e-06,18.42055867280852
1.5,5,projected,cumulative_collateral_abs,5.1136244874131584,1.5338935397913525,4.579187953153905,0.9994570055320992,3.579730947621806
1.5,5,projected,actuation_energy_l1,85.2386929928416,58.42677221340844,27.20114035567019,0.3892195762370303,26.81192077943317
1.5,5,projected,observer_bias_mae_path,3.704071166564528,2.4811935695090166,1.22292707813608,4.9481080568528936e-05,1.2228775970555117
1.5,5,projected,large_error_trajectory_rate,1.0,0.6533333333333333,0.3466666666666667,0.0,0.3466666666666667
1.5,5,projected,observer_self_gain,-1.1835851636771269,-1.023657351014694,-0.1597459070170934,0.0001819056453393,-0.1599278126624328
1.5,5,projected,observer_error_pole_unsaturated,0.4142548072869945,0.3582800728551428,0.0559110674559828,-6.366697586879244e-05,0.0559747344318516
1.5,5,projected,mean_residual_off_support_l2_path,2.6040737027451072e-15,1.5113555877675514e-15,1.105380895923862e-15,1.2662780946306089e-17,1.0927181149775558e-15
1.5,5,unprojected,integrated_squared_error,59.60479644660874,48.10921004587449,13.853185676164706,2.3575992754304567,11.495586400734249
1.5,5,unprojected,integrated_absolute_error,11.772748609978487,11.00097295971984,2.174921445222072,1.4031457949634252,0.7717756502586468
1.5,5,unprojected,final_target_mse,15.10452672241022,11.656584695268185,3.915386890039052,0.4674448628970165,3.4479420271420356
1.5,5,unprojected,cumulative_collateral_abs,0.5807081463459864,0.2718020489929484,0.890073731053664,0.5811676337006261,0.308906097353038
1.5,5,unprojected,actuation_energy_l1,20.138852425394383,17.07737138976988,5.82191551348275,2.760434477858242,3.0614810356245066
1.5,5,unprojected,observer_bias_mae_path,1.2747505249390176,1.1653661663770225,0.2490396208682355,0.1396552623062402,0.1093843585619953
1.5,5,unprojected,large_error_trajectory_rate,0.4213333333333333,0.4213333333333333,0.0,0.0,0.0
1.5,5,unprojected,observer_self_gain,-0.4095006711892252,-0.4236643788047377,-0.0435297788495459,-0.0576934864650584,0.0141637076155125
1.5,5,unprojected,observer_error_pole_unsaturated,0.1433252349162288,0.1482825325816581,0.0152354225973412,0.0201927202627705,-0.0049572976654292
1.5,5,unprojected,mean_residual_off_support_l2_path,0.938206873629042,0.7793647259364931,0.4566187913243382,0.2977766436317894,0.1588421476925487
