mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank,is_noop,physical_mask_id
mask_8f357b054b022bd4,1010110110000,6,2,4,0,phase07_action_pool_24,24,primary_heavy,n_heads_06,0,candidate,False,mask_8f357b054b022bd4
mask_2561618ff2c5e749,0001011011110,7,0,6,1,phase07_action_pool_24,24,broad,n_heads_07,2,candidate,False,mask_2561618ff2c5e749
mask_41cde2ac49b47fef,1001101110010,7,1,5,1,phase07_action_pool_24,24,broad,n_heads_07,3,candidate,False,mask_41cde2ac49b47fef
mask_7171928b3564593c,1001011111000,7,1,6,0,phase07_action_pool_24,24,broad,n_heads_07,0,candidate,False,mask_7171928b3564593c
mask_af5fa122742b57b7,0001011101101,7,0,6,1,phase07_action_pool_24,24,broad,n_heads_07,1,candidate,False,mask_af5fa122742b57b7
mask_01970f54e2859e6c,1110001001011,7,3,2,2,phase07_action_pool_24,24,primary_heavy,n_heads_07,3,candidate,False,mask_01970f54e2859e6c
mask_3e8d2543a144737f,1010100110110,7,2,4,1,phase07_action_pool_24,24,primary_heavy,n_heads_07,2,candidate,False,mask_3e8d2543a144737f
mask_7f7bb2a75b133200,1010100001111,7,2,3,2,phase07_action_pool_24,24,primary_heavy,n_heads_07,1,candidate,False,mask_7f7bb2a75b133200
mask_dbacdbe4e10517a7,0111101100001,7,2,4,1,phase07_action_pool_24,24,primary_heavy,n_heads_07,0,candidate,False,mask_dbacdbe4e10517a7
mask_0fa7ec30a8105ae9,0101011110110,8,1,6,1,phase07_action_pool_24,24,broad,n_heads_08,1,candidate,False,mask_0fa7ec30a8105ae9
mask_140ae6cb3d4c6484,0001101101111,8,0,6,2,phase07_action_pool_24,24,broad,n_heads_08,0,candidate,False,mask_140ae6cb3d4c6484
mask_2997b4a35c419782,0001111010111,8,0,6,2,phase07_action_pool_24,24,broad,n_heads_08,2,candidate,False,mask_2997b4a35c419782
mask_12b32fa13b95272d,1010111110100,8,2,6,0,phase07_action_pool_24,24,primary_heavy,n_heads_08,1,candidate,False,mask_12b32fa13b95272d
mask_2931146ba5be3a88,0111101001110,8,2,5,1,phase07_action_pool_24,24,primary_heavy,n_heads_08,0,candidate,False,mask_2931146ba5be3a88
mask_eb2c7e738fedb859,1101011110010,8,2,5,1,phase07_action_pool_24,24,primary_heavy,n_heads_08,2,candidate,False,mask_eb2c7e738fedb859
mask_c9b858e8b128ff00,0100111111110,9,1,7,1,phase07_action_pool_24,24,broad,n_heads_09,0,candidate,False,mask_c9b858e8b128ff00
mask_fbfd8e90ae65dd2c,1110101101101,9,3,5,1,phase07_action_pool_24,24,primary_heavy,n_heads_09,0,candidate,False,mask_fbfd8e90ae65dd2c
phase07_exact_noop_24,0000000000000,0,0,0,0,phase07_action_pool_24,24,no_op,n_heads_00,0,candidate,True,exact_noop
mask_274d40971c17e2a4,1000101011000,5,1,4,0,phase07_action_pool_25,25,broad,n_heads_05,2,candidate,False,mask_274d40971c17e2a4
mask_8d7c866d5bed9d93,0000010111001,5,0,4,1,phase07_action_pool_25,25,broad,n_heads_05,0,candidate,False,mask_8d7c866d5bed9d93
mask_cce88cba219cdb7d,0100001101100,5,1,4,0,phase07_action_pool_25,25,broad,n_heads_05,1,candidate,False,mask_cce88cba219cdb7d
mask_864a9ab52fd9fd05,1100001010001,5,2,2,1,phase07_action_pool_25,25,primary_heavy,n_heads_05,0,candidate,False,mask_864a9ab52fd9fd05
mask_93e33eaa77370819,0110010100001,5,2,2,1,phase07_action_pool_25,25,primary_heavy,n_heads_05,2,candidate,False,mask_93e33eaa77370819
mask_ff6f5d6995c6f227,0110100100001,5,2,2,1,phase07_action_pool_25,25,primary_heavy,n_heads_05,1,candidate,False,mask_ff6f5d6995c6f227
mask_096a807ae94a0438,0010000111110,6,1,4,1,phase07_action_pool_25,25,broad,n_heads_06,0,candidate,False,mask_096a807ae94a0438
mask_6b0d9cc2c06456e3,0001010110101,6,0,5,1,phase07_action_pool_25,25,broad,n_heads_06,1,candidate,False,mask_6b0d9cc2c06456e3
mask_74d68add2e9bfe07,0100100101101,6,1,4,1,phase07_action_pool_25,25,broad,n_heads_06,2,candidate,False,mask_74d68add2e9bfe07
mask_87a78819f41fefd0,0010101100011,6,1,3,2,phase07_action_pool_25,25,broad,n_heads_06,3,candidate,False,mask_87a78819f41fefd0
mask_310677f60be4d3b3,1110000010101,6,3,2,1,phase07_action_pool_25,25,primary_heavy,n_heads_06,0,candidate,False,mask_310677f60be4d3b3
mask_3c73e2cf8b005384,1010010101001,6,2,3,1,phase07_action_pool_25,25,primary_heavy,n_heads_06,3,candidate,False,mask_3c73e2cf8b005384
mask_a92a6db21be2e5da,1100100011001,6,2,3,1,phase07_action_pool_25,25,primary_heavy,n_heads_06,2,candidate,False,mask_a92a6db21be2e5da
mask_c4bf788b0c7ad7e6,1100000111100,6,2,4,0,phase07_action_pool_25,25,primary_heavy,n_heads_06,1,candidate,False,mask_c4bf788b0c7ad7e6
mask_4be596d50ca590f2,0010101010111,7,1,4,2,phase07_action_pool_25,25,broad,n_heads_07,1,candidate,False,mask_4be596d50ca590f2
mask_8f598136d371ae69,0101010110011,7,1,4,2,phase07_action_pool_25,25,broad,n_heads_07,0,candidate,False,mask_8f598136d371ae69
mask_95a519c16b6640a5,0001100111101,7,0,6,1,phase07_action_pool_25,25,broad,n_heads_07,2,candidate,False,mask_95a519c16b6640a5
mask_e87762b563f2dd74,1000110011101,7,1,5,1,phase07_action_pool_25,25,broad,n_heads_07,3,candidate,False,mask_e87762b563f2dd74
mask_153a4d68135c9e9c,1101100101010,7,2,4,1,phase07_action_pool_25,25,primary_heavy,n_heads_07,1,candidate,False,mask_153a4d68135c9e9c
mask_3e3abe72bd37a632,1010011001110,7,2,4,1,phase07_action_pool_25,25,primary_heavy,n_heads_07,2,candidate,False,mask_3e3abe72bd37a632
mask_cd82b21318561513,1011010101010,7,2,4,1,phase07_action_pool_25,25,primary_heavy,n_heads_07,3,candidate,False,mask_cd82b21318561513
mask_f91cab7a99e420ed,1110100101100,7,3,4,0,phase07_action_pool_25,25,primary_heavy,n_heads_07,0,candidate,False,mask_f91cab7a99e420ed
mask_1d0f3b3b503e076e,0011110100111,8,1,5,2,phase07_action_pool_25,25,broad,n_heads_08,2,candidate,False,mask_1d0f3b3b503e076e
mask_95331175a2d9421d,0000111111110,8,0,7,1,phase07_action_pool_25,25,broad,n_heads_08,0,candidate,False,mask_95331175a2d9421d
mask_a16e43966eb4772a,1001101111001,8,1,6,1,phase07_action_pool_25,25,broad,n_heads_08,1,candidate,False,mask_a16e43966eb4772a
mask_8e05a801ff5c9039,1111110000101,8,3,4,1,phase07_action_pool_25,25,primary_heavy,n_heads_08,2,candidate,False,mask_8e05a801ff5c9039
mask_b2c8df2d63fdca5f,1100111001101,8,2,5,1,phase07_action_pool_25,25,primary_heavy,n_heads_08,0,candidate,False,mask_b2c8df2d63fdca5f
mask_e2292ebfc8c48bb7,1101001111100,8,2,6,0,phase07_action_pool_25,25,primary_heavy,n_heads_08,1,candidate,False,mask_e2292ebfc8c48bb7
mask_62b3d20d2981e9c9,1001111111001,9,1,7,1,phase07_action_pool_25,25,broad,n_heads_09,0,candidate,False,mask_62b3d20d2981e9c9
mask_4f0664a444221d2a,1101111010011,9,2,5,2,phase07_action_pool_25,25,primary_heavy,n_heads_09,0,candidate,False,mask_4f0664a444221d2a
phase07_exact_noop_25,0000000000000,0,0,0,0,phase07_action_pool_25,25,no_op,n_heads_00,0,candidate,True,exact_noop
mask_70a5a23f9a5dd7d5,0000001111100,5,0,5,0,phase07_action_pool_26,26,broad,n_heads_05,1,candidate,False,mask_70a5a23f9a5dd7d5
mask_711d08a5c80b7149,0010001100101,5,1,3,1,phase07_action_pool_26,26,broad,n_heads_05,2,candidate,False,mask_711d08a5c80b7149
mask_c6acb73121f66984,0101000010011,5,1,2,2,phase07_action_pool_26,26,broad,n_heads_05,0,candidate,False,mask_c6acb73121f66984
mask_06e63e79cbe8c2ba,0110000100011,5,2,1,2,phase07_action_pool_26,26,primary_heavy,n_heads_05,1,candidate,False,mask_06e63e79cbe8c2ba
mask_4e91f662375eb585,1101110000000,5,2,3,0,phase07_action_pool_26,26,primary_heavy,n_heads_05,0,candidate,False,mask_4e91f662375eb585
mask_b52f4cf163fb0eb7,0110010011000,5,2,3,0,phase07_action_pool_26,26,primary_heavy,n_heads_05,2,candidate,False,mask_b52f4cf163fb0eb7
mask_2806211fba2a719e,1000111000110,6,1,4,1,phase07_action_pool_26,26,broad,n_heads_06,0,candidate,False,mask_2806211fba2a719e
mask_2e3396575f4d2024,0011001110100,6,1,5,0,phase07_action_pool_26,26,broad,n_heads_06,2,candidate,False,mask_2e3396575f4d2024
mask_afffeae32c7af753,0000111111000,6,0,6,0,phase07_action_pool_26,26,broad,n_heads_06,1,candidate,False,mask_afffeae32c7af753
mask_eabef90b6526be9a,0100011101001,6,1,4,1,phase07_action_pool_26,26,broad,n_heads_06,3,candidate,False,mask_eabef90b6526be9a
mask_0db9d35a4f3dc5f0,0110100111000,6,2,4,0,phase07_action_pool_26,26,primary_heavy,n_heads_06,0,candidate,False,mask_0db9d35a4f3dc5f0
mask_4791c52aca5a21b5,1100101010100,6,2,4,0,phase07_action_pool_26,26,primary_heavy,n_heads_06,3,candidate,False,mask_4791c52aca5a21b5
mask_49e4f77d1b473bdb,0111000110100,6,2,4,0,phase07_action_pool_26,26,primary_heavy,n_heads_06,2,candidate,False,mask_49e4f77d1b473bdb
mask_86390f811a471dc3,0111100100001,6,2,3,1,phase07_action_pool_26,26,primary_heavy,n_heads_06,1,candidate,False,mask_86390f811a471dc3
mask_442414f5c4b1c31b,0010111100101,7,1,5,1,phase07_action_pool_26,26,broad,n_heads_07,2,candidate,False,mask_442414f5c4b1c31b
mask_514d3508a3f393f1,0011001100111,7,1,4,2,phase07_action_pool_26,26,broad,n_heads_07,3,candidate,False,mask_514d3508a3f393f1
mask_592c890fc92bc395,0010101110011,7,1,4,2,phase07_action_pool_26,26,broad,n_heads_07,1,candidate,False,mask_592c890fc92bc395
mask_9fe5e41a387adf9f,0000111011101,7,0,6,1,phase07_action_pool_26,26,broad,n_heads_07,0,candidate,False,mask_9fe5e41a387adf9f
mask_356bd7bc439ecf39,0111011100010,7,2,4,1,phase07_action_pool_26,26,primary_heavy,n_heads_07,1,candidate,False,mask_356bd7bc439ecf39
mask_a5292eba322e1aa3,1100100011011,7,2,3,2,phase07_action_pool_26,26,primary_heavy,n_heads_07,3,candidate,False,mask_a5292eba322e1aa3
mask_db4a26fca11a4d57,1101110001100,7,2,5,0,phase07_action_pool_26,26,primary_heavy,n_heads_07,2,candidate,False,mask_db4a26fca11a4d57
mask_ee5817b0586ddad5,1100001011011,7,2,3,2,phase07_action_pool_26,26,primary_heavy,n_heads_07,0,candidate,False,mask_ee5817b0586ddad5
mask_368cf16228cc0c86,0001111101101,8,0,7,1,phase07_action_pool_26,26,broad,n_heads_08,0,candidate,False,mask_368cf16228cc0c86
mask_58fb3f0b297862bc,0011110001111,8,1,5,2,phase07_action_pool_26,26,broad,n_heads_08,1,candidate,False,mask_58fb3f0b297862bc
mask_e9425b97d5b5729d,0101010111011,8,1,5,2,phase07_action_pool_26,26,broad,n_heads_08,2,candidate,False,mask_e9425b97d5b5729d
mask_7b2058fc42d52247,1101101110010,8,2,5,1,phase07_action_pool_26,26,primary_heavy,n_heads_08,2,candidate,False,mask_7b2058fc42d52247
mask_ea218c4d3de1f497,0110101101110,8,2,5,1,phase07_action_pool_26,26,primary_heavy,n_heads_08,0,candidate,False,mask_ea218c4d3de1f497
mask_fe7aba4933b66682,1110111001001,8,3,4,1,phase07_action_pool_26,26,primary_heavy,n_heads_08,1,candidate,False,mask_fe7aba4933b66682
mask_bdace0886d0563df,0101111111010,9,1,7,1,phase07_action_pool_26,26,broad,n_heads_09,0,candidate,False,mask_bdace0886d0563df
mask_af3c7b985649a9ef,1110110111010,9,3,5,1,phase07_action_pool_26,26,primary_heavy,n_heads_09,0,candidate,False,mask_af3c7b985649a9ef
phase07_exact_noop_26,0000000000000,0,0,0,0,phase07_action_pool_26,26,no_op,n_heads_00,0,candidate,True,exact_noop
mask_3365ff217b21e99f,1001011001000,5,1,4,0,phase07_action_pool_27,27,broad,n_heads_05,0,candidate,False,mask_3365ff217b21e99f
mask_5fd1877b1f52d052,0100101001010,5,1,3,1,phase07_action_pool_27,27,broad,n_heads_05,1,candidate,False,mask_5fd1877b1f52d052
mask_6c49d8333193ceb8,0100001110010,5,1,3,1,phase07_action_pool_27,27,broad,n_heads_05,2,candidate,False,mask_6c49d8333193ceb8
mask_4aebda0a561b46a6,1100110010000,5,2,3,0,phase07_action_pool_27,27,primary_heavy,n_heads_05,2,candidate,False,mask_4aebda0a561b46a6
mask_5b1bab12ade4a039,1010001101000,5,2,3,0,phase07_action_pool_27,27,primary_heavy,n_heads_05,0,candidate,False,mask_5b1bab12ade4a039
mask_b4243db6b9267b51,1111000001000,5,3,2,0,phase07_action_pool_27,27,primary_heavy,n_heads_05,1,candidate,False,mask_b4243db6b9267b51
mask_3e7f009f2dfb3ced,0011000011011,6,1,3,2,phase07_action_pool_27,27,broad,n_heads_06,0,candidate,False,mask_3e7f009f2dfb3ced
mask_5ad93050a76c1d3d,1000111010010,6,1,4,1,phase07_action_pool_27,27,broad,n_heads_06,3,candidate,False,mask_5ad93050a76c1d3d
mask_a84f5b5f53bddad6,1001110000011,6,1,3,2,phase07_action_pool_27,27,broad,n_heads_06,1,candidate,False,mask_a84f5b5f53bddad6
mask_c91ea0dd62cb4da8,0010010011110,6,1,4,1,phase07_action_pool_27,27,broad,n_heads_06,2,candidate,False,mask_c91ea0dd62cb4da8
mask_6ce23c670827434f,1100100101001,6,2,3,1,phase07_action_pool_27,27,primary_heavy,n_heads_06,1,candidate,False,mask_6ce23c670827434f
mask_dfb263d7c9f4ca03,1111010000010,6,3,2,1,phase07_action_pool_27,27,primary_heavy,n_heads_06,2,candidate,False,mask_dfb263d7c9f4ca03
mask_e0bd4635a6e3f248,1110001001010,6,3,2,1,phase07_action_pool_27,27,primary_heavy,n_heads_06,0,candidate,False,mask_e0bd4635a6e3f248
mask_f760b2e3d333238e,1111100010000,6,3,3,0,phase07_action_pool_27,27,primary_heavy,n_heads_06,3,candidate,False,mask_f760b2e3d333238e
mask_01613a04d812db3a,0001011111010,7,0,6,1,phase07_action_pool_27,27,broad,n_heads_07,3,candidate,False,mask_01613a04d812db3a
mask_69d2bcd3aa665101,0011001011011,7,1,4,2,phase07_action_pool_27,27,broad,n_heads_07,1,candidate,False,mask_69d2bcd3aa665101
mask_80c0ea25ad1aa1b2,1000111001101,7,1,5,1,phase07_action_pool_27,27,broad,n_heads_07,2,candidate,False,mask_80c0ea25ad1aa1b2
mask_d9c1c0ca9fe09e8b,0000101111101,7,0,6,1,phase07_action_pool_27,27,broad,n_heads_07,0,candidate,False,mask_d9c1c0ca9fe09e8b
mask_07019ae1cc75604d,1110000011101,7,3,3,1,phase07_action_pool_27,27,primary_heavy,n_heads_07,1,candidate,False,mask_07019ae1cc75604d
mask_0c9b7beb628950b3,0110011110010,7,2,4,1,phase07_action_pool_27,27,primary_heavy,n_heads_07,0,candidate,False,mask_0c9b7beb628950b3
mask_941047f5aa6ae5e2,1010011100011,7,2,3,2,phase07_action_pool_27,27,primary_heavy,n_heads_07,3,candidate,False,mask_941047f5aa6ae5e2
mask_9faee284bd52e4d0,1010110011100,7,2,5,0,phase07_action_pool_27,27,primary_heavy,n_heads_07,2,candidate,False,mask_9faee284bd52e4d0
mask_5e937494032ca47a,0100110111110,8,1,6,1,phase07_action_pool_27,27,broad,n_heads_08,2,candidate,False,mask_5e937494032ca47a
mask_79091315b4b8fc01,0101011110011,8,1,5,2,phase07_action_pool_27,27,broad,n_heads_08,1,candidate,False,mask_79091315b4b8fc01
mask_e18d241b10c2b8c9,0011110011101,8,1,6,1,phase07_action_pool_27,27,broad,n_heads_08,0,candidate,False,mask_e18d241b10c2b8c9
mask_2721e4d63cd842b5,0111010110110,8,2,5,1,phase07_action_pool_27,27,primary_heavy,n_heads_08,1,candidate,False,mask_2721e4d63cd842b5
mask_3fab1c1dca1d6ab6,1111110100010,8,3,4,1,phase07_action_pool_27,27,primary_heavy,n_heads_08,0,candidate,False,mask_3fab1c1dca1d6ab6
mask_dc1a154d4401272f,1011101110100,8,2,6,0,phase07_action_pool_27,27,primary_heavy,n_heads_08,2,candidate,False,mask_dc1a154d4401272f
mask_a5f463cd7c1f460b,1001011111011,9,1,6,2,phase07_action_pool_27,27,broad,n_heads_09,0,candidate,False,mask_a5f463cd7c1f460b
mask_e9f52c4093c8b993,1111011110001,9,3,5,1,phase07_action_pool_27,27,primary_heavy,n_heads_09,0,candidate,False,mask_e9f52c4093c8b993
phase07_exact_noop_27,0000000000000,0,0,0,0,phase07_action_pool_27,27,no_op,n_heads_00,0,candidate,True,exact_noop
mask_58f2222e0f92f5f1,0011111000000,5,1,4,0,phase07_action_pool_28,28,broad,n_heads_05,1,candidate,False,mask_58f2222e0f92f5f1
mask_7acc3af116457acd,0001001011010,5,0,4,1,phase07_action_pool_28,28,broad,n_heads_05,2,candidate,False,mask_7acc3af116457acd
mask_affea629249b3c1c,0001001010011,5,0,3,2,phase07_action_pool_28,28,broad,n_heads_05,0,candidate,False,mask_affea629249b3c1c
mask_0b94947c7567138f,0111100000100,5,2,3,0,phase07_action_pool_28,28,primary_heavy,n_heads_05,1,candidate,False,mask_0b94947c7567138f
mask_296e87c0585c4280,0110100010100,5,2,3,0,phase07_action_pool_28,28,primary_heavy,n_heads_05,0,candidate,False,mask_296e87c0585c4280
mask_ba365ee9c782f67a,1010000100101,5,2,2,1,phase07_action_pool_28,28,primary_heavy,n_heads_05,2,candidate,False,mask_ba365ee9c782f67a
mask_0cd8efe2517635b5,0100011001110,6,1,4,1,phase07_action_pool_28,28,broad,n_heads_06,0,candidate,False,mask_0cd8efe2517635b5
mask_14051ee73588300c,1001001101010,6,1,4,1,phase07_action_pool_28,28,broad,n_heads_06,2,candidate,False,mask_14051ee73588300c
mask_267cb36bea70c5da,0010011100011,6,1,3,2,phase07_action_pool_28,28,broad,n_heads_06,3,candidate,False,mask_267cb36bea70c5da
mask_cf54533d856b7a2f,0001000101111,6,0,4,2,phase07_action_pool_28,28,broad,n_heads_06,1,candidate,False,mask_cf54533d856b7a2f
mask_110bad0033209553,1010001001110,6,2,3,1,phase07_action_pool_28,28,primary_heavy,n_heads_06,2,candidate,False,mask_110bad0033209553
mask_239030d4eecafcf8,1100000101110,6,2,3,1,phase07_action_pool_28,28,primary_heavy,n_heads_06,3,candidate,False,mask_239030d4eecafcf8
mask_2e9299691151b6fd,1111001000001,6,3,2,1,phase07_action_pool_28,28,primary_heavy,n_heads_06,1,candidate,False,mask_2e9299691151b6fd
mask_541a4f15a9cd8166,1111000100100,6,3,3,0,phase07_action_pool_28,28,primary_heavy,n_heads_06,0,candidate,False,mask_541a4f15a9cd8166
mask_2daafb6763816f1c,0010001111011,7,1,4,2,phase07_action_pool_28,28,broad,n_heads_07,1,candidate,False,mask_2daafb6763816f1c
mask_8f904e4c7292126a,0101110010011,7,1,4,2,phase07_action_pool_28,28,broad,n_heads_07,3,candidate,False,mask_8f904e4c7292126a
mask_904edc9b739ecc41,0101100101101,7,1,5,1,phase07_action_pool_28,28,broad,n_heads_07,2,candidate,False,mask_904edc9b739ecc41
mask_9468ad7a01ecae41,0100110101011,7,1,4,2,phase07_action_pool_28,28,broad,n_heads_07,0,candidate,False,mask_9468ad7a01ecae41
mask_37e147df31c7791b,1100110001110,7,2,4,1,phase07_action_pool_28,28,primary_heavy,n_heads_07,2,candidate,False,mask_37e147df31c7791b
mask_4da40b3f9d24f3a8,1011010110001,7,2,4,1,phase07_action_pool_28,28,primary_heavy,n_heads_07,3,candidate,False,mask_4da40b3f9d24f3a8
mask_9053e663dbf9c27e,1100010110110,7,2,4,1,phase07_action_pool_28,28,primary_heavy,n_heads_07,1,candidate,False,mask_9053e663dbf9c27e
mask_be1bd6ea47035ccb,1101100111000,7,2,5,0,phase07_action_pool_28,28,primary_heavy,n_heads_07,0,candidate,False,mask_be1bd6ea47035ccb
mask_1b6c605b91c678ae,1001101100111,8,1,5,2,phase07_action_pool_28,28,broad,n_heads_08,2,candidate,False,mask_1b6c605b91c678ae
mask_3b3feb16fd040950,1000110110111,8,1,5,2,phase07_action_pool_28,28,broad,n_heads_08,0,candidate,False,mask_3b3feb16fd040950
mask_51bc7f1e04670dca,0100111111100,8,1,7,0,phase07_action_pool_28,28,broad,n_heads_08,1,candidate,False,mask_51bc7f1e04670dca
mask_1b65d82670c5b713,1111101100001,8,3,4,1,phase07_action_pool_28,28,primary_heavy,n_heads_08,0,candidate,False,mask_1b65d82670c5b713
mask_682f5f861a9c4681,0111101000111,8,2,4,2,phase07_action_pool_28,28,primary_heavy,n_heads_08,1,candidate,False,mask_682f5f861a9c4681
mask_a78b3c3ef30bd929,0110100110111,8,2,4,2,phase07_action_pool_28,28,primary_heavy,n_heads_08,2,candidate,False,mask_a78b3c3ef30bd929
mask_8a85e9265eac234c,0101111011110,9,1,7,1,phase07_action_pool_28,28,broad,n_heads_09,0,candidate,False,mask_8a85e9265eac234c
mask_0497264a55123028,1100110110111,9,2,5,2,phase07_action_pool_28,28,primary_heavy,n_heads_09,0,candidate,False,mask_0497264a55123028
phase07_exact_noop_28,0000000000000,0,0,0,0,phase07_action_pool_28,28,no_op,n_heads_00,0,candidate,True,exact_noop
mask_5f08f1da5d9577a0,0100100010011,5,1,2,2,phase07_action_pool_29,29,broad,n_heads_05,0,candidate,False,mask_5f08f1da5d9577a0
mask_65429e24e2fed806,1000001001101,5,1,3,1,phase07_action_pool_29,29,broad,n_heads_05,1,candidate,False,mask_65429e24e2fed806
mask_696933bc122623c6,0001011010100,5,0,5,0,phase07_action_pool_29,29,broad,n_heads_05,2,candidate,False,mask_696933bc122623c6
mask_04e782ff6d6df142,1011010010000,5,2,3,0,phase07_action_pool_29,29,primary_heavy,n_heads_05,0,candidate,False,mask_04e782ff6d6df142
mask_ba84e2baceeaaaee,1100010000101,5,2,2,1,phase07_action_pool_29,29,primary_heavy,n_heads_05,2,candidate,False,mask_ba84e2baceeaaaee
mask_dcb51e6b98db1fba,1010011000001,5,2,2,1,phase07_action_pool_29,29,primary_heavy,n_heads_05,1,candidate,False,mask_dcb51e6b98db1fba
mask_25e9a65ac5d6aeda,1000110101100,6,1,5,0,phase07_action_pool_29,29,broad,n_heads_06,3,candidate,False,mask_25e9a65ac5d6aeda
mask_4f6fee82ef62752b,0101110010010,6,1,4,1,phase07_action_pool_29,29,broad,n_heads_06,2,candidate,False,mask_4f6fee82ef62752b
mask_d26abf877dbdf9e3,1000101010101,6,1,4,1,phase07_action_pool_29,29,broad,n_heads_06,1,candidate,False,mask_d26abf877dbdf9e3
mask_dbd41721f18ba3a7,0001011101010,6,0,5,1,phase07_action_pool_29,29,broad,n_heads_06,0,candidate,False,mask_dbd41721f18ba3a7
mask_631ded2964705e5b,1110100100100,6,3,3,0,phase07_action_pool_29,29,primary_heavy,n_heads_06,1,candidate,False,mask_631ded2964705e5b
mask_779ae33f5d5e2ac0,1010011001001,6,2,3,1,phase07_action_pool_29,29,primary_heavy,n_heads_06,2,candidate,False,mask_779ae33f5d5e2ac0
mask_c8ec76bc48368073,1101000110010,6,2,3,1,phase07_action_pool_29,29,primary_heavy,n_heads_06,3,candidate,False,mask_c8ec76bc48368073
mask_f97512c2ecf7ccf2,1100000011011,6,2,2,2,phase07_action_pool_29,29,primary_heavy,n_heads_06,0,candidate,False,mask_f97512c2ecf7ccf2
mask_109c1d0eb5674035,0011110110001,7,1,5,1,phase07_action_pool_29,29,broad,n_heads_07,0,candidate,False,mask_109c1d0eb5674035
mask_5b2afa25e356274a,1001110100110,7,1,5,1,phase07_action_pool_29,29,broad,n_heads_07,1,candidate,False,mask_5b2afa25e356274a
mask_b7f1f1a11e6f3994,1000011101011,7,1,4,2,phase07_action_pool_29,29,broad,n_heads_07,2,candidate,False,mask_b7f1f1a11e6f3994
mask_f4de6523d8f01e81,1001011100101,7,1,5,1,phase07_action_pool_29,29,broad,n_heads_07,3,candidate,False,mask_f4de6523d8f01e81
mask_04581d9e81f15c5b,1101010010101,7,2,4,1,phase07_action_pool_29,29,primary_heavy,n_heads_07,1,candidate,False,mask_04581d9e81f15c5b
mask_57493d6e6133e6df,1011101100100,7,2,5,0,phase07_action_pool_29,29,primary_heavy,n_heads_07,2,candidate,False,mask_57493d6e6133e6df
mask_c013053318d03f65,1011101010001,7,2,4,1,phase07_action_pool_29,29,primary_heavy,n_heads_07,3,candidate,False,mask_c013053318d03f65
mask_d6b0fd61780991b2,1111010010010,7,3,3,1,phase07_action_pool_29,29,primary_heavy,n_heads_07,0,candidate,False,mask_d6b0fd61780991b2
mask_8667e57a33bef695,0101001111011,8,1,5,2,phase07_action_pool_29,29,broad,n_heads_08,1,candidate,False,mask_8667e57a33bef695
mask_9cf10c69334a05cb,0101110110101,8,1,6,1,phase07_action_pool_29,29,broad,n_heads_08,0,candidate,False,mask_9cf10c69334a05cb
mask_bf2da7d006d5603d,0101111110010,8,1,6,1,phase07_action_pool_29,29,broad,n_heads_08,2,candidate,False,mask_bf2da7d006d5603d
mask_03860859b2e4a2d8,0110111101100,8,2,6,0,phase07_action_pool_29,29,primary_heavy,n_heads_08,1,candidate,False,mask_03860859b2e4a2d8
mask_675dd2784a028539,1100110111100,8,2,6,0,phase07_action_pool_29,29,primary_heavy,n_heads_08,2,candidate,False,mask_675dd2784a028539
mask_b404e94ed2bf2d07,1010101011011,8,2,4,2,phase07_action_pool_29,29,primary_heavy,n_heads_08,0,candidate,False,mask_b404e94ed2bf2d07
mask_589e9a2e49a42667,0001111111011,9,0,7,2,phase07_action_pool_29,29,broad,n_heads_09,0,candidate,False,mask_589e9a2e49a42667
mask_ee37da7751734f43,1011110111100,9,2,7,0,phase07_action_pool_29,29,primary_heavy,n_heads_09,0,candidate,False,mask_ee37da7751734f43
phase07_exact_noop_29,0000000000000,0,0,0,0,phase07_action_pool_29,29,no_op,n_heads_00,0,candidate,True,exact_noop
mask_0085fd791c8f9845,1001000011001,5,1,3,1,phase07_action_pool_30,30,broad,n_heads_05,1,candidate,False,mask_0085fd791c8f9845
mask_3fc55f9909cf50df,0101110000010,5,1,3,1,phase07_action_pool_30,30,broad,n_heads_05,2,candidate,False,mask_3fc55f9909cf50df
mask_93886431afa505a8,1000001010101,5,1,3,1,phase07_action_pool_30,30,broad,n_heads_05,0,candidate,False,mask_93886431afa505a8
mask_4245ed5cd199f501,1101100000010,5,2,2,1,phase07_action_pool_30,30,primary_heavy,n_heads_05,0,candidate,False,mask_4245ed5cd199f501
mask_48b95ce2f2497c08,1110001000100,5,3,2,0,phase07_action_pool_30,30,primary_heavy,n_heads_05,2,candidate,False,mask_48b95ce2f2497c08
mask_94e4b854ff98a509,0110001000011,5,2,1,2,phase07_action_pool_30,30,primary_heavy,n_heads_05,1,candidate,False,mask_94e4b854ff98a509
mask_6f927457fb10f82a,0101100001110,6,1,4,1,phase07_action_pool_30,30,broad,n_heads_06,2,candidate,False,mask_6f927457fb10f82a
mask_c90643133deeb710,1000010100111,6,1,3,2,phase07_action_pool_30,30,broad,n_heads_06,0,candidate,False,mask_c90643133deeb710
mask_db10844a2e010f8a,0011001001011,6,1,3,2,phase07_action_pool_30,30,broad,n_heads_06,1,candidate,False,mask_db10844a2e010f8a
mask_ee2b5129f0f262fd,0101110011000,6,1,5,0,phase07_action_pool_30,30,broad,n_heads_06,3,candidate,False,mask_ee2b5129f0f262fd
