prompt_id,split,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_4b81ed42eeb6a1a6,test,length_32_gap_16,qcluster_locked_test_0098,qbank_locked_test_066dd1f657c3,97425 35083 11673 19751 56945 84559 93027 32591 100893 106652 14847 117679 55148 13777 89442 21092 67783 5063 30423 23312 130877 47825 43798 78554 63244 138314 61161 35351 98308 12198 37936 21092,67783,23312,19751,15,16,31,32,16
qseq_6f38b9fb4232864b,test,length_32_gap_16,qcluster_locked_test_0099,qbank_locked_test_066dd1f657c3,60717 11727 85337 79984 26143 148938 26109 45895 79788 88832 37762 109200 145124 47592 67528 33372 111173 48014 15087 65016 79507 53507 37936 69018 39714 108930 85119 67193 13264 30773 92625 33372,111173,26109,85337,15,16,31,32,16
qseq_b827fc04938b1ce9,test,length_32_gap_16,qcluster_locked_test_0100,qbank_locked_test_066dd1f657c3,134826 116603 121032 109202 7031 96899 43252 69929 96545 3558 65932 32127 148709 85186 21871 35849 86806 148117 5063 4398 54329 50093 17074 56577 15596 120863 35039 127841 83350 123074 85774 35849,86806,69929,21871,15,16,31,32,16
qseq_59ed88ef666071d5,test,length_32_gap_16,qcluster_locked_test_0101,qbank_locked_test_066dd1f657c3,144675 25732 94212 102814 74810 135206 149689 116293 3138 92665 140571 95473 14574 96584 91539 54733 11960 14981 138748 113684 145983 150774 112016 33295 62278 89714 99775 84515 105083 20872 80635 54733,11960,14574,140571,15,16,31,32,16
qseq_72ed010e5ff74e30,test,length_32_gap_16,qcluster_locked_test_0102,qbank_locked_test_066dd1f657c3,7552 68349 86272 108930 54601 58092 13990 141675 91174 53172 67107 76861 63180 6135 86278 147028 12606 148938 54589 23606 53147 22905 75432 136562 23097 131722 116778 147102 435 57939 146071 147028,12606,58092,86278,15,16,31,32,16
qseq_2fea5943d42371bf,test,length_32_gap_16,qcluster_locked_test_0103,qbank_locked_test_066dd1f657c3,332 66047 15087 60717 27975 54708 86604 136366 77007 24780 47256 2936 104447 29914 44681 94018 21629 130556 149604 109910 17246 46976 35354 26508 67557 52706 3859 42792 12543 59115 85247 94018,21629,136366,44681,15,16,31,32,16
qseq_c3d6ce919a133a7f,test,length_32_gap_16,qcluster_locked_test_0104,qbank_locked_test_066dd1f657c3,111378 151400 138821 104880 100676 43433 12007 68536 82763 27580 94001 57590 100189 21691 89714 110255 43481 40016 135079 77432 132779 100749 24902 118379 3266 54589 54598 74363 143521 130503 69929 110255,43481,69929,54589,15,16,31,32,16
qseq_4d234b53cfda6717,test,length_32_gap_16,qcluster_locked_test_0105,qbank_locked_test_066dd1f657c3,62625 137656 121110 5205 30279 45952 39291 150850 86161 54488 58668 94865 96952 116939 137652 42792 66812 113476 136377 127652 116057 7836 59436 135254 151400 112387 23097 47396 2560 60828 145069 42792,66812,54488,5205,15,16,31,32,16
qseq_be6fb88734a83fb8,test,length_32_gap_16,qcluster_locked_test_0106,qbank_locked_test_066dd1f657c3,114808 32441 103366 110313 119039 1631 138123 50677 96159 15530 78293 147873 43378 147684 140510 101725 7031 119513 4487 89217 125006 74512 76690 104038 149231 129451 83699 111943 151079 49212 132461 101725,7031,151079,74512,15,16,31,32,16
qseq_04f14784c5a38a05,test,length_32_gap_16,qcluster_locked_test_0107,qbank_locked_test_066dd1f657c3,117397 47256 21551 99603 64967 87570 71059 100855 130971 28284 65395 42457 103355 53147 138534 64406 109617 100490 68343 135079 104729 121375 81787 109070 64701 82301 41738 22619 43560 23606 89894 64406,109617,99603,104729,15,16,31,32,16
qseq_66013612f0314f59,test,length_32_gap_16,qcluster_locked_test_0108,qbank_locked_test_066dd1f657c3,72322 54595 75954 52504 142228 36899 97719 27798 63211 129993 52222 80399 83503 28999 109202 139759 15530 87711 143677 126347 11610 109390 140124 129956 111667 53181 10591 72184 61994 88057 98168 139759,15530,36899,27798,15,16,31,32,16
qseq_511290bd0918a49f,test,length_32_gap_16,qcluster_locked_test_0109,qbank_locked_test_066dd1f657c3,26143 74825 77007 14847 5748 13886 36138 78829 54315 48857 6715 130877 38761 148746 76151 69941 69545 89980 121511 86758 23740 89442 87711 39381 144010 146108 6961 73022 26146 69705 35390 69941,69545,14847,35390,15,16,31,32,16
qseq_4b2ed13d6025a925,test,length_32_gap_16,qcluster_locked_test_0110,qbank_locked_test_066dd1f657c3,79635 61598 74363 90527 23617 26480 107769 86373 57141 92309 52642 90532 13676 53144 118762 5205 79119 35993 103205 81704 39714 115073 144253 25594 130850 71680 31754 72131 74546 109367 5306 5205,79119,26480,118762,15,16,31,32,16
qseq_7ffbafbff04f5535,test,length_32_gap_16,qcluster_locked_test_0111,qbank_locked_test_066dd1f657c3,100079 78487 11393 142878 121300 7386 104747 132779 89723 114913 5690 151328 103377 32408 108412 123731 83744 5906 3699 56199 37409 149401 40842 19849 129417 13404 151491 54154 45799 145599 57358 123731,83744,40842,32408,15,16,31,32,16
qseq_cf4724c2f861e1f7,test,length_32_gap_16,qcluster_locked_test_0112,qbank_locked_test_066dd1f657c3,59924 86310 58117 91095 32292 71620 68479 115731 6505 86200 82096 1548 133580 36376 41738 146913 110866 23097 44231 75438 83968 31489 145510 109114 9347 28829 63244 8442 99033 126954 130503 146913,110866,99033,91095,15,16,31,32,16
qseq_58ddf8ca78be5734,test,length_32_gap_16,qcluster_locked_test_0113,qbank_locked_test_066dd1f657c3,77066 121982 19188 3900 100981 127233 85241 32935 29639 84709 102266 25594 46477 17102 128160 134825 2934 134626 140571 142574 21070 44419 41847 112129 67754 67592 55650 89260 21779 139055 20999 134825,2934,121982,21779,15,16,31,32,16
qseq_867ecf5328c9bada,test,length_32_gap_16,qcluster_locked_test_0114,qbank_locked_test_066dd1f657c3,106078 145676 67851 55785 73634 64784 46897 8302 16210 26505 22658 99462 116223 131441 89980 85305 60774 33905 93162 2497 60029 67511 149650 33372 144329 63361 76914 86758 114945 60833 41847 85305,60774,16210,67851,15,16,31,32,16
qseq_0707ff8202ef0bbc,test,length_32_gap_16,qcluster_locked_test_0115,qbank_locked_test_066dd1f657c3,82381 71265 105419 145949 104747 35350 21871 62057 113842 68341 44018 76116 146754 95596 140397 13871 136821 58370 61161 11737 72454 39586 673 123731 28929 141683 122097 73909 8224 111718 6277 13871,136821,76116,68341,15,16,31,32,16
qseq_73d5bd71d069b2d5,test,length_32_gap_16,qcluster_locked_test_0116,qbank_locked_test_066dd1f657c3,45969 18340 56012 35354 80399 132443 50491 87191 135543 40999 106934 8114 22892 120425 13490 81889 31211 85510 9383 89219 23086 3266 134940 111571 129999 116915 76307 85305 61074 62487 112500 81889,31211,76307,62487,15,16,31,32,16
qseq_c92ba6422675e35f,test,length_32_gap_16,qcluster_locked_test_0117,qbank_locked_test_066dd1f657c3,13543 124643 87298 103366 8442 140914 79317 5063 44681 4618 36480 105314 26480 93450 18012 93443 8613 77480 115316 46477 73354 138619 17124 86433 4882 148925 107146 57580 67107 108741 112321 93443,8613,93450,57580,15,16,31,32,16
qseq_eae7c7dc63b050a1,test,length_32_gap_16,qcluster_locked_test_0118,qbank_locked_test_066dd1f657c3,23312 57498 107858 4340 97598 67754 97747 61432 148643 46735 11915 84474 132111 16699 100255 69644 12543 27678 123273 38560 136089 38674 97209 61558 61295 42023 141032 27579 50458 102687 26482 69644,12543,38560,26482,15,16,31,32,16
qseq_6a91043d5a9f493a,test,length_32_gap_16,qcluster_locked_test_0119,qbank_locked_test_066dd1f657c3,85767 117313 115947 60762 116371 70356 113099 78352 71835 62367 74036 72322 43584 138314 122885 111810 22511 45021 104729 12687 122059 97312 18047 29139 96952 27125 140742 5275 30635 62636 138534 111810,22511,97312,70356,15,16,31,32,16
qseq_83f4de09c13d3a6c,test,length_32_gap_16,qcluster_locked_test_0120,qbank_locked_test_066dd1f657c3,34113 42695 43818 61855 90868 45952 63960 32821 140412 19155 145510 54211 87569 8857 75579 79017 39947 128120 32007 124268 34395 108672 150109 48636 46731 11393 17268 22506 81803 110354 19751 79017,39947,32821,43818,15,16,31,32,16
qseq_d0500fd6478a3992,test,length_32_gap_16,qcluster_locked_test_0121,qbank_locked_test_066dd1f657c3,7582 49755 109617 29108 69062 71629 103784 40619 32176 73909 148432 102412 58764 4505 89049 47373 134324 97407 100708 91053 59045 138748 33908 100327 12639 91563 69615 150676 149726 16021 100749 47373,134324,109617,91053,15,16,31,32,16
qseq_936fae0edc3e2080,test,length_32_gap_16,qcluster_locked_test_0122,qbank_locked_test_066dd1f657c3,85817 24808 25242 32965 114344 19059 12793 76353 4340 13318 96226 1794 57580 48091 89714 84029 102298 112524 146974 35164 83167 62057 34683 69535 44222 35522 117081 11347 64084 100613 84137 84029,102298,64084,35164,15,16,31,32,16
qseq_248b14d745bc12fc,test,length_32_gap_16,qcluster_locked_test_0123,qbank_locked_test_066dd1f657c3,73515 76307 120863 138522 3900 8820 146977 17667 144223 103097 127980 12198 96085 37279 38560 67511 72912 60906 53699 45762 5988 16202 9118 105556 145983 52958 135121 19681 87836 33074 56185 67511,72912,16202,144223,15,16,31,32,16
qseq_d2d734263f2ea29d,test,length_32_gap_16,qcluster_locked_test_0124,qbank_locked_test_066dd1f657c3,85241 104267 68557 139425 144959 149837 39291 62398 125957 2964 131786 127384 97431 76119 118420 33969 31311 116118 51207 13318 8613 70523 80616 8114 26400 138512 20522 137460 144696 122403 137942 33969,31311,144696,76119,15,16,31,32,16
qseq_dfd7400326d36242,test,length_32_gap_16,qcluster_locked_test_0125,qbank_locked_test_066dd1f657c3,94596 27966 94313 121365 79957 125805 18340 31939 142921 89551 17671 57358 69347 78497 125083 23179 116132 110466 106283 94638 64022 77591 136112 55637 61418 102687 9392 139174 60230 104044 2465 23179,116132,27966,2465,15,16,31,32,16
qseq_a35e019629bd4695,test,length_32_gap_16,qcluster_locked_test_0126,qbank_locked_test_066dd1f657c3,145909 115247 28284 32821 101149 5177 93832 76684 90935 76591 7377 107169 9929 81803 13480 55493 138095 18572 7031 50458 129820 58668 55554 16026 8302 141032 12318 111173 141703 96093 61655 55493,138095,96093,28284,15,16,31,32,16
qseq_f0587de404cf1c12,test,length_32_gap_16,qcluster_locked_test_0127,qbank_locked_test_066dd1f657c3,120303 135079 7448 126249 23707 84548 77007 75963 48956 25972 61287 36828 148996 43662 80588 34074 18073 84247 150369 55554 82479 22376 122112 19211 32871 141683 84997 39667 141675 112637 109547 34074,18073,84548,126249,15,16,31,32,16
qseq_2dcd525fcab50ce4,test,length_64_gap_8,qcluster_locked_test_0000,qbank_locked_test_066dd1f657c3,87474 22637 21629 32414 38619 144977 143195 138314 16649 7761 87298 96556 120425 55493 130877 26094 38674 106356 27886 82260 5143 47256 28371 83022 118473 143751 48336 145949 83677 17853 113615 89217 73662 107343 113306 38048 77309 70808 71059 44367 111824 78454 122676 11610 15079 30734 3442 83251 27125 138619 143604 27556 96226 41330 104269 80686 9929 56577 131899 23801 118611 69937 38499 80686,9929,145949,96556,55,56,63,64,8
qseq_5bfba411767f3808,test,length_64_gap_8,qcluster_locked_test_0001,qbank_locked_test_066dd1f657c3,35383 5063 102578 115316 50794 133580 26719 43305 42454 16820 105853 142343 81409 117312 97598 129820 43433 56012 115751 16026 72131 53137 29538 44907 108929 76151 50668 71264 83744 55637 77400 45762 103377 93225 112923 91102 48239 42200 54006 33908 6942 51460 106368 107363 115259 78097 14655 87451 59474 49571 87330 133501 148195 13422 13990 125384 112077 15087 148019 143889 25101 35533 35351 125384,112077,16026,51460,55,56,63,64,8
qseq_b84063a20ad55321,test,length_64_gap_8,qcluster_locked_test_0002,qbank_locked_test_066dd1f657c3,151036 141657 44545 25539 144410 12328 67193 119107 118473 83079 121300 150467 20652 141762 93642 67557 129999 71689 36480 36217 16166 98281 114772 127060 18156 141249 119521 65205 99774 70633 136236 8820 59774 128638 120677 50677 146108 40565 105976 41285 57082 137768 150757 78761 47790 61054 57586 130191 27234 27467 9118 148899 146190 39682 84615 72128 148925 116445 134279 65366 39348 78679 148467 72128,148925,127060,150757,55,56,63,64,8
qseq_9c9cfa320819bb82,test,length_64_gap_8,qcluster_locked_test_0003,qbank_locked_test_066dd1f657c3,145759 146564 71795 106747 100323 74678 83744 29344 45162 91174 67746 46735 54857 149432 68536 115654 34219 111086 61171 100613 34261 77007 109367 85533 25539 94865 127898 62010 134324 55856 140286 146016 10636 128521 8613 145246 94858 86287 64406 22486 45952 101082 126038 111824 57580 73638 44405 104339 34862 75782 91603 84548 27616 133984 45895 50597 83127 8264 69188 120303 82554 983 69545 50597,83127,104339,127898,55,56,63,64,8
qseq_c0770c4d31d6a30a,test,length_64_gap_8,qcluster_locked_test_0004,qbank_locked_test_066dd1f657c3,114945 134825 69018 72722 90565 141249 28283 61418 88434 140510 51392 81628 147882 127510 26505 98168 106280 73851 71374 69586 13676 12543 126347 94531 9479 6942 39236 33654 80795 108924 117535 745 3442 88678 101814 150897 132779 90714 39351 26642 87670 41640 4797 27579 59045 149231 2448 673 127729 84615 51386 149477 134626 140397 105276 131921 145162 36376 70254 58105 119409 138856 109312 131921,145162,127510,94531,55,56,63,64,8
qseq_6bbe2743a0e3d5d8,test,length_64_gap_8,qcluster_locked_test_0005,qbank_locked_test_066dd1f657c3,22637 11347 99696 43798 137621 66848 52345 126020 89104 135800 82021 110287 61622 139705 35420 96312 104904 742 18621 72884 16809 131350 52519 47750 129371 35802 146812 13927 151099 12046 86091 63905 137364 49981 134825 71692 84933 133578 127980 121325 109030 122601 125649 144889 62493 90714 3442 21688 67746 106830 136378 50813 2560 31779 131567 33600 84960 93980 62721 6451 62398 30423 65205 33600,84960,134825,35802,55,56,63,64,8
qseq_98fe23d2e244bb4c,test,length_64_gap_8,qcluster_locked_test_0006,qbank_locked_test_066dd1f657c3,127261 72140 120888 40842 113475 72188 42454 115024 3141 80973 122699 23312 72450 120677 89104 57735 6637 21442 43305 64996 29258 21498 73022 104267 14851 82156 69545 52706 57752 43949 122601 32414 43823 47845 47875 27234 105248 141939 36234 135765 60728 53760 124173 45210 66047 72706 92381 45943 72884 73473 133287 144410 80352 134825 81013 97354 140721 24417 142652 9347 87670 146642 136366 97354,140721,45210,23312,55,56,63,64,8
qseq_4727995609245f9d,test,length_64_gap_8,qcluster_locked_test_0007,qbank_locked_test_066dd1f657c3,38895 30145 22905 74521 78244 137602 135762 32170 47861 51361 53988 127941 84605 145668 84907 54857 91222 120900 121261 11004 100191 118872 44907 41905 25732 53780 116244 1706 85352 20231 47752 107054 97354 7592 52097 15843 132270 149726 75509 149432 31393 20652 19020 9872 34578 73944 54275 137744 21691 30921 43419 52805 126020 106142 43179 71294 135623 82772 96545 114945 82156 36476 120778 71294,135623,137602,145668,55,56,63,64,8
qseq_0d27e9d752c73737,test,length_64_gap_8,qcluster_locked_test_0008,qbank_locked_test_066dd1f657c3,72324 129256 72374 113796 29814 149535 89104 139576 75722 26143 51608 115024 46024 24902 34349 108354 32148 145089 32170 150108 115664 51737 12046 100066 22816 21070 45799 116842 9935 54211 64397 61214 57138 119685 55493 138158 60717 54708 19350 136089 136112 63984 110725 94503 20302 31950 107110 61024 111764 98407 66515 55986 148117 113684 10943 40494 56199 63723 140721 97043 83968 100910 68557 40494,56199,68557,32170,55,56,63,64,8
qseq_aac691153a80f279,test,length_64_gap_8,qcluster_locked_test_0009,qbank_locked_test_066dd1f657c3,127711 51958 15139 72959 100749 27798 6314 148430 93591 112923 148474 67851 127986 53180 26489 109390 61286 139425 81628 37524 121511 125996 91229 69694 22484 140141 52618 73515 71497 30646 148341 141939 50322 94865 3859 114559 86910 85337 47872 113138 85823 86272 53699 53366 6101 20231 149046 141585 24277 10591 32994 24902 13480 124643 49690 82772 63187 27234 36195 64084 13671 65205 69949 82772,63187,69949,30646,55,56,63,64,8
qseq_1f3503f3dd8aee33,test,length_64_gap_8,qcluster_locked_test_0010,qbank_locked_test_066dd1f657c3,31669 103337 116603 51276 150710 77432 58650 42147 51607 106934 95129 22486 12794 117458 141683 14003 96834 11298 61552 109501 125904 73817 144102 35802 17102 85533 117678 103097 144586 35533 83350 64915 110380 62504 108412 109744 125606 101149 84037 71680 9308 25609 131899 46897 103150 47799 3159 76861 54601 47750 11487 35176 94826 23136 117442 67746 35351 41393 94001 52958 80974 116340 60670 67746,35351,94826,125904,55,56,63,64,8
qseq_38308f11d55ff061,test,length_64_gap_8,qcluster_locked_test_0011,qbank_locked_test_066dd1f657c3,77676 119282 36234 12691 27886 16319 93443 16772 17394 4797 93642 9339 36212 69941 109030 113102 15028 44681 87782 85364 59570 27915 51958 116118 149246 75063 72048 6545 128185 7143 44953 89049 19767 9498 42200 4067 42641 41657 34683 81798 83042 44549 103464 54476 45898 99462 130479 47615 90790 51276 138278 11847 85823 33708 117335 115073 118682 102325 127037 97425 28694 14938 39513 115073,118682,9339,47615,55,56,63,64,8
qseq_017bfd2faac71400,test,length_64_gap_8,qcluster_locked_test_0012,qbank_locked_test_066dd1f657c3,110531 109820 49695 2497 16268 93640 111378 45697 131892 7854 41905 124869 8264 54655 39656 107146 63895 127941 55031 136383 66511 69941 138856 124784 30686 150369 6670 77675 144336 27845 123805 55650 75438 33117 108118 113475 120986 61855 14222 5802 113336 12239 27975 14655 83251 131701 95404 11004 69705 61295 25789 10736 68349 44380 93475 12606 111224 97870 117926 24283 87298 118605 57082 12606,111224,83251,61855,55,56,63,64,8
qseq_64ad5f3d80e4051a,test,length_64_gap_8,qcluster_locked_test_0013,qbank_locked_test_066dd1f657c3,128638 144675 56607 85654 42786 122383 69007 6505 18517 93081 29492 144329 32821 68769 33404 75032 142531 84582 57566 71497 92566 36300 99028 64022 62464 47751 96510 79710 125384 143348 49981 79984 49040 53147 92625 33248 42481 129207 63960 96159 25672 54488 13143 53181 77806 135158 112926 3043 113001 745 39575 64020 13990 23089 133677 141195 112483 83677 44182 145634 133151 113988 64628 141195,112483,96510,69007,55,56,63,64,8
qseq_7debf332b2ac8e29,test,length_64_gap_8,qcluster_locked_test_0014,qbank_locked_test_066dd1f657c3,39291 102266 110380 58608 32176 26544 54474 110866 35533 67200 76119 865 121288 8361 116629 108963 137744 93434 33457 91054 52519 78565 8613 66111 81239 71829 65366 135079 125935 29859 67942 151022 38895 78621 27719 147778 108354 102304 49148 34578 39784 32292 43177 136144 139173 45329 64597 61730 47094 118652 39682 56856 34151 87904 102412 22773 127983 145041 38558 133637 36345 142709 129999 22773,127983,38558,71829,55,56,63,64,8
qseq_886fd27818172567,test,length_64_gap_8,qcluster_locked_test_0015,qbank_locked_test_066dd1f657c3,143521 47193 115316 29714 24891 38895 44380 87782 118699 5801 33905 101525 15913 65102 79387 65702 23943 63570 13543 66047 40120 113640 61103 151421 15843 142189 120301 60552 820 97929 14756 61432 63376 81409 31492 49690 133027 41867 55606 73634 144073 55888 34074 22738 58956 6637 81013 103555 9479 51145 33732 45162 114140 107363 126462 49374 70799 35383 108354 115127 33248 148486 19844 49374,70799,19844,73634,55,56,63,64,8
qseq_97520a40b1c89f22,test,length_64_gap_8,qcluster_locked_test_0016,qbank_locked_test_066dd1f657c3,133984 122699 89894 135254 80777 98950 47544 115073 88298 140571 57799 40240 49755 27616 46646 8827 118732 121242 148607 47005 30658 46889 61298 108963 143517 71510 47751 124576 47861 23943 30734 109274 9251 57015 53942 118762 34862 44907 104455 118342 13157 29458 148195 151400 14966 150467 45289 83056 13247 55808 137656 57646 79710 92282 75688 6838 22789 99337 17102 69586 66789 60464 104112 6838,22789,135254,14966,55,56,63,64,8
qseq_e934be31c1b075e5,test,length_64_gap_8,qcluster_locked_test_0017,qbank_locked_test_066dd1f657c3,116445 132219 144002 10144 142343 37936 83710 125334 10462 27432 57524 16166 60833 97120 33476 55148 120986 135738 139173 51763 73946 42527 29126 70602 77309 60670 119177 96151 136802 94550 65472 143905 53467 122403 112289 105172 49176 79992 135254 148703 33311 23603 16739 122122 142531 45828 61963 111005 7973 36657 118605 49478 7761 58998 42902 10627 35522 33905 17268 85498 125158 23312 40796 10627,35522,49176,96151,55,56,63,64,8
qseq_f5a8d6467cf73dc0,test,length_64_gap_8,qcluster_locked_test_0018,qbank_locked_test_066dd1f657c3,1118 124948 133690 77007 108924 30307 110866 67754 100749 65366 58608 86310 122885 78725 57812 120303 31211 42695 122059 100225 78188 80066 112522 144220 55587 111810 105902 33404 3700 126543 517 98919 32011 73473 79957 63212 5102 43378 63341 44419 66964 9920 113615 118699 94399 43949 74846 78244 138805 20841 38560 131722 87816 31492 55033 149401 131263 122699 145676 16649 52879 59045 64980 149401,131263,122059,517,55,56,63,64,8
qseq_3698b228c607f854,test,length_64_gap_8,qcluster_locked_test_0019,qbank_locked_test_066dd1f657c3,96206 55504 133501 23740 43706 116385 18504 58010 54315 65395 94437 102099 35533 115898 58280 63960 25789 26509 50285 86622 4772 131892 131398 17277 106038 60670 2465 145288 82761 80973 16736 84350 62487 70799 104747 49709 120326 76295 13676 34303 136802 65896 66991 49070 78346 33372 89100 99337 67670 22376 45003 144102 150928 87451 89042 99775 94153 4910 55785 13098 119453 18012 144742 99775,94153,131892,62487,55,56,63,64,8
qseq_0f9e2b26b38773c2,test,length_64_gap_8,qcluster_locked_test_0020,qbank_locked_test_066dd1f657c3,25732 112387 78346 31049 123071 117636 141657 150928 135996 106744 72887 93439 72884 89918 125489 82663 129796 142417 40590 42902 149726 18012 36376 20640 23608 43491 20509 13281 147102 144002 93081 123498 90782 82156 108929 131377 93642 83699 59776 15086 109188 131350 63376 77591 116991 127986 88953 101521 89980 11298 45895 19906 31492 102362 28284 145216 85305 4952 20330 11347 12387 130744 111824 145216,85305,31492,18012,55,56,63,64,8
qseq_c34af2a3bd714a75,test,length_64_gap_8,qcluster_locked_test_0021,qbank_locked_test_066dd1f657c3,117961 61214 125081 742 76523 40523 12239 30805 33476 70166 48201 72374 145510 135052 49140 78097 29438 4146 43335 103636 17384 36476 29344 80143 14756 49278 51737 86838 96609 135079 45506 83818 3700 59487 126639 145266 59776 136827 137686 131701 44231 44586 673 5143 73380 117332 144898 123843 40860 28324 149062 63341 64980 15086 9251 105217 26094 93081 144675 142417 60633 68025 13490 105217,26094,36476,63341,55,56,63,64,8
qseq_28eb6de6ed46abe4,test,length_64_gap_8,qcluster_locked_test_0022,qbank_locked_test_066dd1f657c3,141572 41905 22923 80485 113138 39381 47951 111073 117466 5419 3792 73564 40842 27922 132120 100255 93450 79733 67754 11281 29108 128638 69042 58998 99824 108269 37524 23513 6433 85063 82190 16820 7724 91659 33654 125996 122909 114605 59463 148899 13927 70602 94654 117313 43481 97395 29796 134825 23159 74363 62958 97598 25645 33295 75138 130129 21498 121664 91672 72128 144959 133870 7763 130129,21498,23159,125996,55,56,63,64,8
qseq_a9b27ab829e9e6c5,test,length_64_gap_8,qcluster_locked_test_0023,qbank_locked_test_066dd1f657c3,3911 9479 40796 127510 84029 7552 83744 66010 52124 86278 133335 112026 118795 147887 67107 64959 39351 115164 108979 108269 109114 108412 30219 133578 91015 31699 105548 76023 93027 132785 34208 34302 46269 59318 16189 60319 111173 64701 132111 34271 103551 57612 68625 52847 26508 69694 121300 53609 28834 43706 96206 47469 107343 61730 81889 136614 12691 46374 35703 55658 15395 8841 63187 136614,12691,81889,147887,55,56,63,64,8
qseq_52797f1d86e9490e,test,length_64_gap_8,qcluster_locked_test_0024,qbank_locked_test_066dd1f657c3,135206 66812 117442 140742 51386 64967 104044 46901 71640 133765 51349 8302 9979 145441 17268 54474 79421 44723 104486 16849 31093 61855 92542 50402 90538 56481 144253 124239 131307 147695 65702 132699 88270 65462 48201 28999 34081 33969 107546 31669 121242 113306 54009 26094 63442 112517 107363 119453 111943 114605 39668 129182 110412 98539 124525 91539 134826 57498 107006 23608 14331 8857 15403 91539,134826,46901,64967,55,56,63,64,8
qseq_3839cd4fea66fcc6,test,length_64_gap_8,qcluster_locked_test_0025,qbank_locked_test_066dd1f657c3,142934 12097 46646 18016 27234 9392 97913 35522 137219 19084 77568 14454 63969 110866 4937 91015 38231 14002 17667 135934 112129 151542 48630 89104 139576 144706 54648 61471 29609 114862 69615 66511 55148 111328 119107 35174 851 51435 80143 49478 91174 117368 114772 139273 15360 97120 150531 67139 63641 145124 69644 145256 106194 116021 60552 105421 56481 84809 137621 6545 62626 126249 73863 105421,56481,145124,54648,55,56,63,64,8
qseq_33acb0c72696ec83,test,length_64_gap_8,qcluster_locked_test_0026,qbank_locked_test_066dd1f657c3,60001 62721 807 36090 92823 104729 86278 143677 84099 60144 124181 49212 10579 83968 91038 145903 148469 34578 131350 40353 36480 102110 117368 88342 121511 63212 13480 101196 35703 101521 87711 70523 33708 88829 89223 17246 129723 82096 113741 103637 15403 93961 40860 18132 137686 16012 66566 82021 56481 137768 36236 87032 116118 78226 54589 59877 60464 50794 127153 88301 20959 104160 125212 59877,60464,66566,148469,55,56,63,64,8
qseq_ec4b417d795f5086,test,length_64_gap_8,qcluster_locked_test_0027,qbank_locked_test_066dd1f657c3,8835 29081 36234 147379 76914 10442 134626 95539 150339 126249 12897 956 103150 76116 3859 67527 73564 122555 6210 118611 91015 19906 53913 3097 7031 150757 112043 99696 80670 72140 121647 63283 14778 33685 61214 130156 7854 110425 28655 10432 87816 22124 65127 35164 120385 5491 44731 66566 41518 130494 45799 80997 141845 14548 72959 77617 96379 127481 47396 100855 139012 132779 1631 77617,96379,121647,118611,55,56,63,64,8
qseq_3be987f3670d514a,test,length_64_gap_8,qcluster_locked_test_0028,qbank_locked_test_066dd1f657c3,80045 97354 32176 109547 25766 143517 60319 15913 99775 59844 104455 100855 94116 43972 127953 15028 15320 119998 26368 54339 7717 125083 66405 26544 121375 33117 80296 31669 59045 116740 25710 24655 22842 109188 53181 6135 27012 71265 37701 51737 35351 54601 33763 52124 36899 135424 55856 17337 69705 109455 130701 100248 26482 97747 39256 107054 23492 123761 80029 31311 94290 107546 60774 107054,23492,109188,71265,55,56,63,64,8
qseq_25eb1b3bca3f77fa,test,length_64_gap_8,qcluster_locked_test_0029,qbank_locked_test_066dd1f657c3,47108 45506 26337 61666 151036 144220 40842 63723 93282 40728 86558 104690 67976 146254 51608 72912 89104 48239 81889 87570 84997 13671 44742 78293 62076 94116 127693 131282 89980 79676 141564 127922 30279 110852 148432 18012 125805 64996 48857 137364 36226 79768 118221 132699 5063 43335 5708 9979 20613 134081 39661 23327 50818 124382 76526 91843 78449 92854 30632 5676 88730 22789 110412 91843,78449,48857,118221,55,56,63,64,8
qseq_fdb3efe9ac310ac9,test,length_64_gap_8,qcluster_locked_test_0030,qbank_locked_test_066dd1f657c3,109114 46889 97719 50285 45388 96834 29105 116740 28847 122707 5802 43706 91539 114605 126038 78621 108436 31352 57939 129699 111718 38501 89100 56012 119107 106976 113230 52455 21092 43662 66591 125802 117466 116981 122676 82711 37617 19767 12001 135052 77080 137364 72987 93104 130532 8613 10971 78226 94826 43043 125006 115928 90993 49278 123572 68536 123731 34697 144365 6545 48105 131949 68589 68536,123731,116740,108436,55,56,63,64,8
qseq_1c4939e576ac44bd,test,length_64_gap_8,qcluster_locked_test_0031,qbank_locked_test_066dd1f657c3,88242 80104 79781 45433 17324 85498 98669 115259 109644 8507 113306 72121 122122 136698 130503 8820 131892 74036 12639 24067 24723 138473 98158 124089 42688 65120 3905 130337 52958 68129 18504 68740 11076 61161 51659 134785 118221 126929 73701 109202 130348 127510 84137 82554 101521 70356 55392 46146 6637 77080 53030 115650 150897 142093 7386 75929 131754 142878 106331 2693 55586 122503 95202 75929,131754,46146,24723,55,56,63,64,8
