layer,head,prompt_id,family_id,effect
16,27,qseq_eab2e57f5041e3f9,length_64_gap_8,0.039883136749267502
16,27,qseq_845854475db5ae4a,length_64_gap_8,-0.049345970153808497
16,27,qseq_8688a95186e10f9c,length_64_gap_8,-0.024405002593994099
16,27,qseq_e8c2d067e77fc845,length_64_gap_8,-0.064914107322692802
16,27,qseq_c0d3d38e8bedac65,length_64_gap_8,0.016299247741699201
16,27,qseq_84ff4fbaaa20d8cc,length_64_gap_8,-0.19730329513549799
16,27,qseq_a0de254948a6e5bf,length_64_gap_16,-0.1093664169311523
16,27,qseq_b0e4d687f94733dc,length_64_gap_16,-0.0154542922973632
16,27,qseq_be52c9a76238a7d9,length_64_gap_16,-0.0586447715759277
16,27,qseq_f37fbd079a3b6bde,length_64_gap_16,-0.066561698913574205
16,27,qseq_ecccef08f74a0d62,length_64_gap_16,0.015625
16,27,qseq_3b5d281e4d3fc2c2,length_64_gap_16,-0.0859375
16,27,qseq_d1e08ad378e2d77d,length_64_gap_16,0.0077972412109375
16,27,qseq_7e4b4a517eef4bbc,length_64_gap_16,-0.088581085205078097
16,27,qseq_8b91b6dc4c4ad5a7,length_64_gap_16,-0.053412437438964802
16,27,qseq_61c50fa15c9aaf25,length_64_gap_16,0.046471118927001898
16,27,qseq_eb6a949eb0642356,length_64_gap_16,-0.0093460083007811997
16,27,qseq_ccbe5bac490d61b5,length_64_gap_16,-0.14019680023193351
16,27,qseq_ae9e47b71d61c01f,length_64_gap_16,-0.058185577392578097
16,27,qseq_c423f0620a3bd358,length_64_gap_16,-0.057297945022583001
16,27,qseq_b7edc17d7108c749,length_64_gap_16,0.1248607635498046
16,27,qseq_c0b98a93360f9565,length_64_gap_16,-0.063550472259521401
16,27,qseq_b6de0520ecba0cb7,length_64_gap_16,-0.15634918212890619
16,27,qseq_adc73ff9cfa008e2,length_64_gap_16,0.040971755981445299
16,27,qseq_2940a4d578561754,length_64_gap_16,-0.072138309478759696
16,27,qseq_30994fe2dabf428d,length_64_gap_16,0.096528053283691406
16,27,qseq_949a4801d597a033,length_64_gap_16,-0.00494384765625
16,27,qseq_c5b16a3541c1277e,length_64_gap_16,0.042887687683105399
16,27,qseq_9431506847fefb45,length_64_gap_16,-0.1032989025115966
16,27,qseq_5c36d742824efa4b,length_64_gap_16,-0.045238494873046799
16,27,qseq_05d8cddf3ea281a9,length_64_gap_16,-0.0142478942871093
16,27,qseq_f17674cc4392f3bf,length_64_gap_16,-0.1750154495239257
16,27,qseq_382e6ced8b87a663,length_64_gap_16,-0.055340528488159103
16,27,qseq_fe5cd0e334e253c1,length_64_gap_16,-0.027433395385742101
16,27,qseq_b417731b953269a4,length_64_gap_16,0.019309997558593701
16,27,qseq_450cbb29b12c67b7,length_64_gap_16,-0.0803680419921875
16,27,qseq_a30ec5f4c977bbc8,length_64_gap_16,0.0195822715759277
16,27,qseq_f52fc5c697a8e7f5,length_64_gap_16,0.086835861206054604
16,27,qseq_396aff10bb95400f,length_64_gap_16,-0.054966926574706997
16,27,qseq_82c1df8241dca3cf,length_64_gap_16,0.038021087646484299
16,27,qseq_204175b8e8f592ff,length_64_gap_16,-0.1015267372131347
16,27,qseq_b7054e022b918880,length_64_gap_16,0.034488677978515597
16,27,qseq_ba8a8e9d30f030c0,length_64_gap_16,0.058186531066894497
16,27,qseq_57bd27a9adf994ef,length_64_gap_16,0.035280704498291002
16,27,qseq_df9ba99fcdbb78f6,length_64_gap_16,0.0219359397888183
16,27,qseq_c7f36be3fc9142a4,length_64_gap_16,-0.043038368225097601
16,27,qseq_bb25837841d78095,length_64_gap_16,-0.048498630523681599
16,27,qseq_89060805f114dcc8,length_64_gap_16,-0.18678140640258781
16,27,qseq_cfce5ff0ec658964,length_64_gap_16,-0.050925254821777302
16,27,qseq_84f8cb3faeb6a744,length_64_gap_16,0.18823528289794919
16,27,qseq_42c429c411c30673,length_64_gap_16,-0.17156457901000971
16,27,qseq_1d8ea3a6efaf9fab,length_64_gap_16,-0.070364475250244099
16,27,qseq_a1e47f7cb49b58b7,length_64_gap_16,0.13253974914550781
16,27,qseq_75975c5fcfe56f9f,length_64_gap_16,0.0707855224609375
16,27,qseq_8a0db1772110a4a8,length_64_gap_16,0.033075809478759703
16,27,qseq_5f7ce90f26f794f5,length_64_gap_16,0.0048027038574218004
16,27,qseq_f2f94c41d471f1c4,length_64_gap_16,-0.1151099205017089
16,27,qseq_d57f36c4148c49c6,length_64_gap_16,-0.070131778717041002
16,27,qseq_fdf96662daefa822,length_64_gap_16,-0.102208137512207
16,27,qseq_4b71f66c27222d97,length_64_gap_16,0.026996612548828101
16,27,qseq_a1e8b0d618f525ce,length_64_gap_16,0.046875
16,27,qseq_8597a5fd74382a82,length_64_gap_16,0.031599044799804597
16,27,qseq_2317dd357fbf5323,length_64_gap_16,-0.12538385391235349
16,27,qseq_44b93471651b7136,length_64_gap_16,-0.18617486953735349
16,27,qseq_9936aeb4dac5517c,length_64_gap_16,-0.069984912872314398
16,27,qseq_4118977d719f3b17,length_64_gap_16,0.0069217681884765
16,27,qseq_622c80501e6559b9,length_64_gap_16,-0.046770095825195299
16,27,qseq_995d48cc4618a5d7,length_64_gap_16,0.012607097625732399
16,27,qseq_2a1a4deb70ed1a8f,length_64_gap_16,-0.049932479858398403
16,27,qseq_d83a3e748cb0801e,length_64_gap_16,0.028858184814453101
16,0,qseq_00cb1c1a51bbd477,length_32_gap_8,0.094411849975585896
16,0,qseq_fdb0d02eb17a3ad5,length_32_gap_8,0.082599639892578097
16,0,qseq_0fb480259789823d,length_32_gap_8,-0.092286109924316406
16,0,qseq_a2e6bd810032888a,length_32_gap_8,0.055146217346191399
16,0,qseq_5ce005c7be85e2b9,length_32_gap_8,0.069417476654052707
16,0,qseq_9c1391f827e05414,length_32_gap_8,0.14730930328369141
16,0,qseq_b5c59e25abaa4090,length_32_gap_8,0.095547676086425698
16,0,qseq_9aa233d4f18630ef,length_32_gap_8,-0.16240453720092771
16,0,qseq_36581fc0e870746a,length_32_gap_8,-0.0034189224243164002
16,0,qseq_f1250fa423e1545e,length_32_gap_8,-0.036166191101074198
16,0,qseq_82e41c38cbe9078a,length_32_gap_8,0.043449878692626898
16,0,qseq_d0b29249fa160784,length_32_gap_8,0.0117745399475097
16,0,qseq_05f13a28471ab531,length_32_gap_8,0.093476295471191406
16,0,qseq_f1b36b9fae18111b,length_32_gap_8,0.055445671081542899
16,0,qseq_83e6b8683b1256b2,length_32_gap_8,0.109375
16,0,qseq_67044cfad9f21ecb,length_32_gap_8,0.1246795654296875
16,0,qseq_70ea623170fa926c,length_32_gap_8,0.22975826263427729
16,0,qseq_5b73de916863d399,length_32_gap_8,0.094766616821288993
16,0,qseq_db732a487a875289,length_32_gap_8,0.0621585845947265
16,0,qseq_fd7563a3a3cec767,length_32_gap_8,-0.041404724121093701
16,0,qseq_d6183e1df454b220,length_32_gap_8,0.23534774780273429
16,0,qseq_1355795077be0f50,length_32_gap_8,0
16,0,qseq_8b0497deeb8bcaef,length_32_gap_8,0.1105108261108398
16,0,qseq_1fb3a17d5dccef31,length_32_gap_8,0.1394200325012207
16,0,qseq_a17078d2a6b4b999,length_32_gap_8,0.10707807540893551
16,0,qseq_9e89898b6bb8b44e,length_32_gap_8,0.15191841125488281
16,0,qseq_52f1b1128f7f8827,length_32_gap_8,0.093593120574951102
16,0,qseq_d4bff5080bd4daa2,length_32_gap_8,0.088614940643310505
16,0,qseq_bc537eed9a30ad79,length_32_gap_8,0.12715816497802729
16,0,qseq_4e294cfbb31deac6,length_32_gap_8,-0.024517536163329998
16,0,qseq_a9426dae73873222,length_32_gap_8,0.020556926727294901
16,0,qseq_84c7ecb2a5f6fb74,length_32_gap_8,-0.0050346851348875999
16,0,qseq_2232308bba387df3,length_32_gap_8,0.061427116394042899
16,0,qseq_c651ff600b8839df,length_32_gap_8,0.0016241073608397999
16,0,qseq_bdd4291ac8449310,length_32_gap_8,-0.061367034912109299
16,0,qseq_eee8756396fe6af2,length_32_gap_8,-0.074877738952636705
16,0,qseq_d27c4368416fdc93,length_32_gap_8,0.00039005279541009998
16,0,qseq_1bc3d720581f5d2b,length_32_gap_8,0.046875
16,0,qseq_d1b8220e931c7fd7,length_32_gap_8,0.20577526092529291
16,0,qseq_f3612a27015ba1ca,length_32_gap_8,0.033091545104980399
16,0,qseq_983999860e3f68fa,length_32_gap_8,0.35638236999511708
16,0,qseq_3cc6488c0780e435,length_32_gap_8,0.030540943145751901
16,0,qseq_896e75303fd36619,length_32_gap_8,0.25937652587890619
16,0,qseq_bb44694bf88faab7,length_32_gap_8,-0.140625
16,0,qseq_676b73120ca2a061,length_32_gap_8,0.070220947265625
16,0,qseq_03289c2c4536e699,length_32_gap_8,0.0044279098510741997
16,0,qseq_62632b972840b049,length_32_gap_8,0.0425410270690917
16,0,qseq_f5d56d42459ee9bc,length_32_gap_8,0.1085333824157714
16,0,qseq_32bc0ad658c10a1c,length_32_gap_8,-0.021232604980468701
16,0,qseq_4da58de5cf93ae4a,length_32_gap_8,0.23069953918457031
16,0,qseq_5e6685ba720055c7,length_32_gap_8,0.038228034973144497
16,0,qseq_2cfb75f54306c844,length_32_gap_8,0.060452461242675698
16,0,qseq_8345587890d3c14f,length_32_gap_8,-0.055109977722167899
16,0,qseq_46afeffe5dd0d89f,length_32_gap_8,0.0625
16,0,qseq_b592f6abbb02f055,length_32_gap_8,-0.1219635009765625
16,0,qseq_3d813b4e2f642750,length_32_gap_8,0.0150833129882812
16,0,qseq_c3ccf9967efbcd30,length_32_gap_8,-0.11180877685546869
16,0,qseq_029bb1fad3e341b6,length_32_gap_8,0.069249153137207003
16,0,qseq_f0a1548c14cbff39,length_32_gap_8,0.057939529418945299
16,0,qseq_ce67b9d37322c254,length_32_gap_8,-0.050161361694335903
16,0,qseq_1d5def43cbaaf204,length_32_gap_8,0.11053085327148431
16,0,qseq_ef053ee48a778a2d,length_32_gap_8,0.048905372619628899
16,0,qseq_aad6bf2a44151808,length_32_gap_8,0.1091480255126953
16,0,qseq_8efc9f11c7cf051c,length_32_gap_8,0.2235145568847656
16,0,qseq_8e716ecd02e0f73a,length_32_gap_16,0.090109825134277302
16,0,qseq_1595750272a9182b,length_32_gap_16,0.051043510437011698
16,0,qseq_bcb1e40d4e33a983,length_32_gap_16,0.095008850097656194
16,0,qseq_918b1e8c99f205fc,length_32_gap_16,-0.0112113952636718
16,0,qseq_9bcb64e386770afd,length_32_gap_16,0.039987564086914
16,0,qseq_f308f77da35e5150,length_32_gap_16,-0.037781715393066399
16,0,qseq_3d452bb0ed05ae44,length_32_gap_16,0.015625
16,0,qseq_5e121f37966766e3,length_32_gap_16,0.0234375
16,0,qseq_7d05ec534f8e7970,length_32_gap_16,-0.00047874450683589999
16,0,qseq_1a641e032f933a96,length_32_gap_16,0.021502494812011701
16,0,qseq_afb04c9fd38b4a73,length_32_gap_16,-0.0090789794921875
16,0,qseq_0a7044add0a71938,length_32_gap_16,0.0011024475097656001
16,0,qseq_ad84a1c2bee1922b,length_32_gap_16,0.093672752380370997
16,0,qseq_0449b2f15993e9e3,length_32_gap_16,0.072261810302734306
16,0,qseq_e239bfe29ce1339d,length_32_gap_16,-0.2186408042907714
16,0,qseq_1c01b2c0b82e7c86,length_32_gap_16,-0.029813766479492101
16,0,qseq_5a6f346a0090499e,length_32_gap_16,-0.028386116027832
16,0,qseq_23e29e93fa14dc22,length_32_gap_16,-0.0141363143920898
16,0,qseq_aed28d8945a5fd51,length_32_gap_16,0.1232948303222656
16,0,qseq_64af7706440b2eb6,length_32_gap_16,0.1905603408813476
16,0,qseq_9b65b35ce09e05fc,length_32_gap_16,0.18294334411621091
16,0,qseq_9966ff37eb81ef5e,length_32_gap_16,0.059649467468261698
16,0,qseq_2f710e8798ec9e71,length_32_gap_16,0.065896987915038993
16,0,qseq_11b039baed6684b4,length_32_gap_16,0.143707275390625
16,0,qseq_60e817fc1eb4a770,length_32_gap_16,0.28127288818359369
16,0,qseq_704ee3aa78d74315,length_32_gap_16,-0.036267757415771401
16,0,qseq_56aa2892fb9d4215,length_32_gap_16,0.078125
16,0,qseq_cfd0f3fa73dabac6,length_32_gap_16,-0.039074897766113198
16,0,qseq_4d8b8abbf9e82df2,length_32_gap_16,0.064184188842773396
16,0,qseq_dc290e31b0f7fee9,length_32_gap_16,0.15594673156738281
16,0,qseq_d59e491f27122012,length_32_gap_16,0.0036849975585937001
16,0,qseq_0d1644fe34089dc5,length_32_gap_16,0.015799522399902299
16,0,qseq_b0f1c882cbfc023b,length_32_gap_16,0.046875
16,0,qseq_ae326193ef533b6f,length_32_gap_16,0.089107513427734306
16,0,qseq_b90113f916a4ef25,length_32_gap_16,-0.040480613708495997
16,0,qseq_47db8e82e82ab9ab,length_32_gap_16,0.1058259010314941
16,0,qseq_1bd1876170be1293,length_32_gap_16,-0.024131774902343701
16,0,qseq_28a6625244b67550,length_32_gap_16,0.30773377418518061
16,0,qseq_0319d5aa3b7a2109,length_32_gap_16,0.0078921318054198993
16,0,qseq_b4281d845cf8791c,length_32_gap_16,0.0010581016540526999
16,0,qseq_eb72d6b6095aa9bf,length_32_gap_16,0.2475123405456543
16,0,qseq_2a530f25c94c88b0,length_32_gap_16,0.0575103759765625
16,0,qseq_b90ee294cda3f4ef,length_32_gap_16,0.060498714447021401
16,0,qseq_2194e53c28d8ac06,length_32_gap_16,0.062110900878906201
16,0,qseq_cd35a5d7a5f5a555,length_32_gap_16,0.15396785736083979
16,0,qseq_e3fd7e822923d545,length_32_gap_16,-0.064219951629638602
16,0,qseq_3c1160a318793be3,length_32_gap_16,0.1237549781799316
16,0,qseq_a4167c2fe5df8c7f,length_32_gap_16,0.03125
16,0,qseq_fa6f788e8ca0ef62,length_32_gap_16,0.035518646240234299
16,0,qseq_98487b25edb3051f,length_32_gap_16,0.060122966766357401
16,0,qseq_1f823851ae16f13f,length_32_gap_16,0.030146598815917899
16,0,qseq_b190b48533f45a2c,length_32_gap_16,-0.061978340148925698
16,0,qseq_63d72c96ef626e2d,length_32_gap_16,0.062200546264648403
16,0,qseq_a28e2ec155ecc582,length_32_gap_16,-0.00055789947509759998
16,0,qseq_eb02fc157dd74784,length_32_gap_16,0.15625
16,0,qseq_e887c4a51d9b260c,length_32_gap_16,0.1418538093566894
16,0,qseq_dee021939107fbde,length_32_gap_16,0.024116516113281201
16,0,qseq_affe6175ca94dda2,length_32_gap_16,0.00069284439086909997
16,0,qseq_7be057ad143b9690,length_32_gap_16,-0.032001495361328097
16,0,qseq_24f5b4f7f640338f,length_32_gap_16,-0.026923179626464799
16,0,qseq_43ebed208484255f,length_32_gap_16,0.12641477584838859
16,0,qseq_c613b96c7912d379,length_32_gap_16,0.12333261966705319
16,0,qseq_7f5aade052d4177f,length_32_gap_16,0.031206607818603498
16,0,qseq_ee49c796752d8710,length_32_gap_16,0.29734563827514637
16,0,qseq_b3f568f628b46423,length_64_gap_8,0.058946609497070299
16,0,qseq_2fb25780aa1dbffa,length_64_gap_8,0.077036380767822196
16,0,qseq_fd1170e3dcd5f55e,length_64_gap_8,-0.23471641540527341
16,0,qseq_24b25ead5a4620eb,length_64_gap_8,-0.0911712646484375
16,0,qseq_4074ee710223309a,length_64_gap_8,0.093636512756347601
16,0,qseq_4279be38393632ff,length_64_gap_8,0.085902452468872001
16,0,qseq_a128a3ad062f254f,length_64_gap_8,0.28551411628723139
16,0,qseq_40546941dd2db2c4,length_64_gap_8,0.11316680908203119
16,0,qseq_bd1d709ea9de2442,length_64_gap_8,-0.00057363510131829996
16,0,qseq_0701dad0bea1f82c,length_64_gap_8,0.1337511539459228
16,0,qseq_1922d44b2343c70a,length_64_gap_8,0.0354666709899902
16,0,qseq_730ee300e88dbdc9,length_64_gap_8,0.20833039283752439
16,0,qseq_5b194ba92705c9b8,length_64_gap_8,0.1023318767547607
16,0,qseq_021ce8a6eb41287d,length_64_gap_8,0.109375
16,0,qseq_039bccf871e60190,length_64_gap_8,0.11942887306213371
16,0,qseq_c9895be6cd96e125,length_64_gap_8,-0.083973884582519503
16,0,qseq_e517bd5620ecf760,length_64_gap_8,0.16805648803710929
16,0,qseq_05be70e9da000c21,length_64_gap_8,0.035368919372558497
16,0,qseq_9e0484c8cf5ddfc6,length_64_gap_8,0.20389413833618161
16,0,qseq_d8653dab52d91576,length_64_gap_8,0.20199489593505851
16,0,qseq_7c7ae2fc6a76be76,length_64_gap_8,-0.0625
16,0,qseq_eea059d57beab37f,length_64_gap_8,0.1258478164672851
16,0,qseq_8fee472e774e69bb,length_64_gap_8,0.048473358154296799
16,0,qseq_6a6e891f0af35a46,length_64_gap_8,0.051493644714355399
16,0,qseq_a6eb78d92d0c43ab,length_64_gap_8,0.0060434341430664002
16,0,qseq_4eb4bdf24b06d78c,length_64_gap_8,0.0136442184448242
16,0,qseq_772ec14d440e73c4,length_64_gap_8,0.2139434814453125
16,0,qseq_c9795ce42618194e,length_64_gap_8,0.0926361083984375
16,0,qseq_ad3d3bcb9795d514,length_64_gap_8,0.23168015480041501
16,0,qseq_1e356400a385b9c8,length_64_gap_8,-0.011197566986083899
16,0,qseq_200c199e7437db70,length_64_gap_8,0.078931808471679604
16,0,qseq_f93016a2d910f6d4,length_64_gap_8,0.20174169540405271
16,0,qseq_b26f645287ad75c3,length_64_gap_8,-0.017848014831542899
16,0,qseq_5dbd77e6301a4d88,length_64_gap_8,-0.015378952026367101
16,0,qseq_1f519fea8800a91a,length_64_gap_8,-0.071958541870117104
16,0,qseq_c22690e962dda79a,length_64_gap_8,0.077438592910766602
16,0,qseq_aa1bf93acfa1394f,length_64_gap_8,0.1101510524749755
16,0,qseq_c7e2bf5dffccfdb4,length_64_gap_8,0.068037033081054604
16,0,qseq_f0b7c35e28157360,length_64_gap_8,0.021536827087402299
16,0,qseq_5b3541bc4ecd5520,length_64_gap_8,-0.0942230224609375
16,0,qseq_51105068c69885d2,length_64_gap_8,-0.1382712125778198
16,0,qseq_1fa7df7dac6c2475,length_64_gap_8,-0.10491132736206051
16,0,qseq_1f17912f3d8f9da9,length_64_gap_8,0.062457084655761698
16,0,qseq_492ddced5e4b2559,length_64_gap_8,0.109375
16,0,qseq_131de4ffcd89e6e9,length_64_gap_8,0.0121228694915771
16,0,qseq_2eba76d2215c33b9,length_64_gap_8,-0.066577196121215806
16,0,qseq_a1c3fb56cf8462bb,length_64_gap_8,0.056230068206787102
16,0,qseq_dcd58d81cb05e28d,length_64_gap_8,0.00061798095703120002
16,0,qseq_6715416239d80838,length_64_gap_8,-0.0043888092041015
16,0,qseq_8d499f91b4526a3a,length_64_gap_8,0.1536836624145507
16,0,qseq_587220b2bc085b31,length_64_gap_8,-0.039193153381347601
16,0,qseq_69cc809df6a6f6c9,length_64_gap_8,0.1531915664672851
16,0,qseq_b92aea251b1eff2b,length_64_gap_8,0.093133926391601493
16,0,qseq_4f51e954884cdf48,length_64_gap_8,0.1602208614349365
16,0,qseq_fe9ddd894232689b,length_64_gap_8,0.092663288116454995
16,0,qseq_c12d62810ba631af,length_64_gap_8,0.2734375
16,0,qseq_5e9dad96f848721b,length_64_gap_8,0.03485107421875
16,0,qseq_32e4b0f9ec8b30ce,length_64_gap_8,0.1790442466735839
16,0,qseq_eab2e57f5041e3f9,length_64_gap_8,0.11800813674926749
16,0,qseq_845854475db5ae4a,length_64_gap_8,0.055823087692260701
16,0,qseq_8688a95186e10f9c,length_64_gap_8,-0.0054588317871093004
16,0,qseq_e8c2d067e77fc845,length_64_gap_8,0.0087251663208006997
16,0,qseq_c0d3d38e8bedac65,length_64_gap_8,-0.066193580627441406
16,0,qseq_84ff4fbaaa20d8cc,length_64_gap_8,-0.0159039497375488
16,0,qseq_a0de254948a6e5bf,length_64_gap_16,-0.0556168556213378
16,0,qseq_b0e4d687f94733dc,length_64_gap_16,0.14030337333679191
16,0,qseq_be52c9a76238a7d9,length_64_gap_16,0.039628982543945299
16,0,qseq_f37fbd079a3b6bde,length_64_gap_16,0.24242162704467771
16,0,qseq_ecccef08f74a0d62,length_64_gap_16,0.17898750305175781
16,0,qseq_3b5d281e4d3fc2c2,length_64_gap_16,-0.051858901977539
16,0,qseq_d1e08ad378e2d77d,length_64_gap_16,0.0026459693908690999
16,0,qseq_7e4b4a517eef4bbc,length_64_gap_16,0.046875
16,0,qseq_8b91b6dc4c4ad5a7,length_64_gap_16,0.0337719917297363
16,0,qseq_61c50fa15c9aaf25,length_64_gap_16,0.1232786178588867
16,0,qseq_eb6a949eb0642356,length_64_gap_16,0.027044296264648399
16,0,qseq_ccbe5bac490d61b5,length_64_gap_16,0.32200527191162098
16,0,qseq_ae9e47b71d61c01f,length_64_gap_16,0.1947941780090332
16,0,qseq_c423f0620a3bd358,length_64_gap_16,0.071882247924804604
16,0,qseq_b7edc17d7108c749,length_64_gap_16,0.124953269958496
16,0,qseq_c0b98a93360f9565,length_64_gap_16,0.072065830230712793
16,0,qseq_b6de0520ecba0cb7,length_64_gap_16,7.62939453125e-05
16,0,qseq_adc73ff9cfa008e2,length_64_gap_16,0.058632850646972601
16,0,qseq_2940a4d578561754,length_64_gap_16,0.19586515426635739
16,0,qseq_30994fe2dabf428d,length_64_gap_16,0.17596626281738281
16,0,qseq_949a4801d597a033,length_64_gap_16,0.15130615234375
16,0,qseq_c5b16a3541c1277e,length_64_gap_16,0.052384376525878899
16,0,qseq_9431506847fefb45,length_64_gap_16,-0.026744127273559501
16,0,qseq_5c36d742824efa4b,length_64_gap_16,0.063599586486816406
16,0,qseq_05d8cddf3ea281a9,length_64_gap_16,-0.16904354095458979
16,0,qseq_f17674cc4392f3bf,length_64_gap_16,-0.054908752441406201
16,0,qseq_382e6ced8b87a663,length_64_gap_16,-0.093092203140258706
16,0,qseq_fe5cd0e334e253c1,length_64_gap_16,0.0998709201812744
16,0,qseq_b417731b953269a4,length_64_gap_16,-0.14539241790771479
16,0,qseq_450cbb29b12c67b7,length_64_gap_16,0.028270721435546799
16,0,qseq_a30ec5f4c977bbc8,length_64_gap_16,0.048333644866943297
16,0,qseq_f52fc5c697a8e7f5,length_64_gap_16,0.171875
16,0,qseq_396aff10bb95400f,length_64_gap_16,0.054299354553222601
16,0,qseq_82c1df8241dca3cf,length_64_gap_16,0.1089534759521484
16,0,qseq_204175b8e8f592ff,length_64_gap_16,0.054651737213134703
16,0,qseq_b7054e022b918880,length_64_gap_16,0.0026898384094237999
16,0,qseq_ba8a8e9d30f030c0,length_64_gap_16,0.026299476623535101
16,0,qseq_57bd27a9adf994ef,length_64_gap_16,0.10454642772674561
16,0,qseq_df9ba99fcdbb78f6,length_64_gap_16,0.059385299682617097
16,0,qseq_c7f36be3fc9142a4,length_64_gap_16,0.15186214447021479
16,0,qseq_bb25837841d78095,length_64_gap_16,0.083410739898681599
16,0,qseq_89060805f114dcc8,length_64_gap_16,-0.1690263748168945
16,0,qseq_cfce5ff0ec658964,length_64_gap_16,0.2378621101379394
16,0,qseq_84f8cb3faeb6a744,length_64_gap_16,-0.077445983886718694
16,0,qseq_42c429c411c30673,length_64_gap_16,-0.0321087837219238
16,0,qseq_1d8ea3a6efaf9fab,length_64_gap_16,-0.046787500381469699
16,0,qseq_a1e47f7cb49b58b7,length_64_gap_16,0.1187572479248046
16,0,qseq_75975c5fcfe56f9f,length_64_gap_16,-0.0034294128417968
16,0,qseq_8a0db1772110a4a8,length_64_gap_16,0.0145769119262695
16,0,qseq_5f7ce90f26f794f5,length_64_gap_16,0.077347278594970703
16,0,qseq_f2f94c41d471f1c4,length_64_gap_16,0.1807227134704589
16,0,qseq_d57f36c4148c49c6,length_64_gap_16,0.1403899192810058
16,0,qseq_fdf96662daefa822,length_64_gap_16,-0.0171403884887695
16,0,qseq_4b71f66c27222d97,length_64_gap_16,0.14137172698974601
16,0,qseq_a1e8b0d618f525ce,length_64_gap_16,0.038241386413574198
16,0,qseq_8597a5fd74382a82,length_64_gap_16,0.058332443237304597
16,0,qseq_2317dd357fbf5323,length_64_gap_16,0.015148639678955
16,0,qseq_44b93471651b7136,length_64_gap_16,0.0255980491638183
16,0,qseq_9936aeb4dac5517c,length_64_gap_16,0.028933048248290998
16,0,qseq_4118977d719f3b17,length_64_gap_16,0.020839691162109299
16,0,qseq_622c80501e6559b9,length_64_gap_16,0.015625
16,0,qseq_995d48cc4618a5d7,length_64_gap_16,0.15753078460693351
16,0,qseq_2a1a4deb70ed1a8f,length_64_gap_16,0.023341178894042899
16,0,qseq_d83a3e748cb0801e,length_64_gap_16,-0.065685272216796806
5,15,qseq_00cb1c1a51bbd477,length_32_gap_8,0.067906618118286105
5,15,qseq_fdb0d02eb17a3ad5,length_32_gap_8,0.014509201049804601
5,15,qseq_0fb480259789823d,length_32_gap_8,-0.015625
5,15,qseq_a2e6bd810032888a,length_32_gap_8,-0.041148662567138602
5,15,qseq_5ce005c7be85e2b9,length_32_gap_8,-0.019033193588256801
5,15,qseq_9c1391f827e05414,length_32_gap_8,0.065556526184082003
5,15,qseq_b5c59e25abaa4090,length_32_gap_8,0.036845207214355399
5,15,qseq_9aa233d4f18630ef,length_32_gap_8,0.015625
5,15,qseq_36581fc0e870746a,length_32_gap_8,-0.016284942626953101
5,15,qseq_f1250fa423e1545e,length_32_gap_8,-0.068444967269897405
5,15,qseq_82e41c38cbe9078a,length_32_gap_8,-0.031692981719970703
5,15,qseq_d0b29249fa160784,length_32_gap_8,-0.023459911346435498
5,15,qseq_05f13a28471ab531,length_32_gap_8,0.00027561187744140002
5,15,qseq_f1b36b9fae18111b,length_32_gap_8,0.1503734588623046
5,15,qseq_83e6b8683b1256b2,length_32_gap_8,0.13307762145996091
5,15,qseq_67044cfad9f21ecb,length_32_gap_8,0.062551021575927707
5,15,qseq_70ea623170fa926c,length_32_gap_8,0.021800518035888599
5,15,qseq_5b73de916863d399,length_32_gap_8,0.1971669197082519
5,15,qseq_db732a487a875289,length_32_gap_8,-7.05718994140625e-05
5,15,qseq_fd7563a3a3cec767,length_32_gap_8,0.038783073425292899
5,15,qseq_d6183e1df454b220,length_32_gap_8,0.16644382476806641
5,15,qseq_1355795077be0f50,length_32_gap_8,-0.0468597412109375
5,15,qseq_8b0497deeb8bcaef,length_32_gap_8,0.064540863037109306
5,15,qseq_1fb3a17d5dccef31,length_32_gap_8,0.0022611618041992001
5,15,qseq_a17078d2a6b4b999,length_32_gap_8,0.0272717475891113
5,15,qseq_9e89898b6bb8b44e,length_32_gap_8,-0.031937599182128899
5,15,qseq_52f1b1128f7f8827,length_32_gap_8,0.1249861717224121
5,15,qseq_d4bff5080bd4daa2,length_32_gap_8,0.050766944885253899
5,15,qseq_bc537eed9a30ad79,length_32_gap_8,0.077254295349120997
5,15,qseq_4e294cfbb31deac6,length_32_gap_8,0.0862011909484863
5,15,qseq_a9426dae73873222,length_32_gap_8,0.0429203510284423
5,15,qseq_84c7ecb2a5f6fb74,length_32_gap_8,0.0079836845397948993
5,15,qseq_2232308bba387df3,length_32_gap_8,-0.038990974426269497
5,15,qseq_c651ff600b8839df,length_32_gap_8,-0.023261547088622998
5,15,qseq_bdd4291ac8449310,length_32_gap_8,0.032885551452636698
5,15,qseq_eee8756396fe6af2,length_32_gap_8,-0.068688392639160101
5,15,qseq_d27c4368416fdc93,length_32_gap_8,0.027797698974609299
5,15,qseq_1bc3d720581f5d2b,length_32_gap_8,0.078182697296142495
5,15,qseq_d1b8220e931c7fd7,length_32_gap_8,0.0078773498535156007
5,15,qseq_f3612a27015ba1ca,length_32_gap_8,0.073644638061523396
5,15,qseq_983999860e3f68fa,length_32_gap_8,-0.21863937377929679
5,15,qseq_3cc6488c0780e435,length_32_gap_8,0.0021572113037109002
5,15,qseq_896e75303fd36619,length_32_gap_8,-0.03668212890625
