prompt_id,split,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_01cf1f24a4ea27e7,test,length_32_gap_16,qcluster_locked_test_0060,qbank_locked_test_385735cd304f,55763 63330 92931 115839 3541 22868 126225 14897 77717 71277 32700 91723 134200 106391 68044 137837 36495 56918 64792 8279 75244 123363 93323 92056 150175 4194 108610 109916 46320 122731 66779 137837,36495,71277,46320,15,16,31,32,16
qseq_650d053ef817abb0,test,length_32_gap_16,qcluster_locked_test_0061,qbank_locked_test_385735cd304f,104026 124455 76060 74397 65265 116324 124059 79672 32337 3354 144857 139095 101147 95750 135643 30292 27264 103810 75786 78328 134439 77329 30722 55958 26319 74177 101356 54208 60813 56830 44151 30292,27264,44151,79672,15,16,31,32,16
qseq_28a09382567a1786,test,length_32_gap_16,qcluster_locked_test_0062,qbank_locked_test_385735cd304f,130821 1128 88873 63315 112823 26119 6757 66455 148023 40917 1675 140975 59952 61302 63711 3632 79292 150740 110710 60917 18136 109499 80114 84503 108501 141312 31255 11075 118479 72621 130523 3632,79292,110710,148023,15,16,31,32,16
qseq_974ce5bbf5fae41a,test,length_32_gap_16,qcluster_locked_test_0063,qbank_locked_test_385735cd304f,33505 52250 65712 150432 72114 61302 14123 28321 15824 144231 82389 119418 67771 62730 130653 146181 101924 40554 124174 33332 63925 3644 36074 45378 120786 19174 79711 68805 134552 148164 65265 146181,101924,119418,144231,15,16,31,32,16
qseq_2e6691ac3bfdcb35,test,length_32_gap_16,qcluster_locked_test_0064,qbank_locked_test_385735cd304f,83110 50177 20366 103810 142470 111179 56158 115609 117127 35967 38658 119017 21120 111483 147288 87673 108168 47095 117348 31813 8509 145361 71499 51717 150726 29789 61661 108318 74995 72057 143245 87673,108168,8509,111483,15,16,31,32,16
qseq_1645e055c80a2d9a,test,length_32_gap_16,qcluster_locked_test_0065,qbank_locked_test_385735cd304f,17325 53279 130653 13507 97838 138212 62653 55214 150230 105151 63354 132518 71919 139043 5377 11189 68974 63942 67822 36427 72251 46212 8621 128287 41963 29789 9732 53084 130611 46254 79292 11189,68974,29789,8621,15,16,31,32,16
qseq_6a2964355401d04e,test,length_32_gap_16,qcluster_locked_test_0066,qbank_locked_test_385735cd304f,17313 11224 19334 84223 29398 68737 115148 84085 77312 35976 62501 150274 87853 3621 87673 70855 107096 146352 83596 60651 140541 131939 16953 61147 138212 114909 134078 20071 95212 3704 149741 70855,107096,150274,84223,15,16,31,32,16
qseq_3ca737f32fd4158d,test,length_32_gap_16,qcluster_locked_test_0067,qbank_locked_test_385735cd304f,131935 77521 57800 47351 46320 61203 72746 119307 148270 110458 116624 11506 25148 84707 12514 68960 88854 16371 15039 141896 33741 143062 7043 135316 45597 99387 132835 44754 38822 115802 6678 68960,88854,132835,116624,15,16,31,32,16
qseq_e49f9848656c337a,test,length_32_gap_16,qcluster_locked_test_0068,qbank_locked_test_385735cd304f,90044 40621 87657 123686 53426 16599 120736 126000 109434 93281 37447 148612 97302 8879 141650 43446 91744 125493 88361 97042 134355 27952 100952 82547 76448 117348 72875 80633 68477 68401 15526 43446,91744,93281,87657,15,16,31,32,16
qseq_125199c6db1b0828,test,length_32_gap_16,qcluster_locked_test_0069,qbank_locked_test_385735cd304f,60291 148905 72875 33745 30544 117544 16058 109779 32301 46011 118564 96198 2325 85331 21145 15285 66734 92028 43446 145361 29437 147665 76926 106339 120239 114086 148414 146570 98671 133384 27419 15285,66734,76926,96198,15,16,31,32,16
qseq_73a622c12da95e25,test,length_32_gap_16,qcluster_locked_test_0070,qbank_locked_test_385735cd304f,16058 28722 2244 28497 38742 58857 104011 125646 2066 128339 106040 139415 11892 27952 22884 94586 108110 56716 3491 60693 134325 134293 5377 30744 127342 97838 23918 119011 150991 69633 36961 94586,108110,60693,22884,15,16,31,32,16
qseq_21d93cee8ea1c78f,test,length_32_gap_16,qcluster_locked_test_0071,qbank_locked_test_385735cd304f,85276 95291 117676 2990 48567 94288 100659 106346 93242 13765 30428 139897 11286 101269 82389 34706 115210 144199 63045 97142 75880 37660 1692 114884 75320 125717 17704 145076 63577 12337 112936 34706,115210,63577,82389,15,16,31,32,16
qseq_6989c993b9aa9724,test,length_32_gap_16,qcluster_locked_test_0072,qbank_locked_test_385735cd304f,129150 113441 65622 130463 67294 39492 47513 58821 119919 82755 62576 122863 142108 4206 52795 74551 23983 35640 88737 16661 114624 118258 94091 142450 51952 119545 29222 144718 46286 2355 6652 74551,23983,94091,51952,15,16,31,32,16
qseq_dfd4bfe42724bd9a,test,length_32_gap_16,qcluster_locked_test_0073,qbank_locked_test_385735cd304f,34418 26157 51213 6150 45793 135675 144484 70855 117485 102084 17505 30177 51082 84900 70115 62453 120013 92573 94499 118365 50041 18629 70529 109268 141448 146102 10749 134325 24565 29056 52302 62453,120013,52302,26157,15,16,31,32,16
qseq_6c60a41b056d4596,test,length_32_gap_16,qcluster_locked_test_0074,qbank_locked_test_385735cd304f,43539 110499 85713 81487 148107 105270 12221 56766 81059 32197 65328 107989 126627 27445 4653 37477 21566 87311 20802 46529 76087 136984 1567 80798 48114 49906 130497 82193 96253 47034 93739 37477,21566,110499,76087,15,16,31,32,16
qseq_f746711aa7891012,test,length_32_gap_16,qcluster_locked_test_0075,qbank_locked_test_385735cd304f,4799 63183 30161 45646 44267 51210 85380 139896 49906 39899 148180 9415 11454 141345 76536 4003 15880 135316 80320 136912 60004 98232 86502 130217 134169 74177 52381 117278 61997 8378 113058 4003,15880,136912,63183,15,16,31,32,16
qseq_a9578f86d6667507,test,length_32_gap_16,qcluster_locked_test_0076,qbank_locked_test_385735cd304f,547 146228 134412 58916 120302 63045 54171 20980 44754 18553 106441 7290 60714 106863 20366 39686 87598 48936 144857 120002 55870 41435 39091 34298 137673 102801 14530 21949 111843 21651 139911 39686,87598,134412,63045,15,16,31,32,16
qseq_73655f7b7cac387b,test,length_32_gap_16,qcluster_locked_test_0077,qbank_locked_test_385735cd304f,34913 52302 145361 94659 18988 114783 110133 142898 80193 123788 38935 139656 145405 120388 83921 88126 10425 137534 18124 40691 148460 1467 86204 99417 86503 26119 97880 114086 27333 145869 61147 88126,10425,145869,26119,15,16,31,32,16
qseq_d1eb81eef2d0be1f,test,length_32_gap_16,qcluster_locked_test_0078,qbank_locked_test_385735cd304f,107264 9206 53673 122895 28993 36591 99055 18213 1188 118610 104163 63406 24040 122516 43316 36576 60351 2066 90290 135662 34440 50890 59701 73879 11972 31587 121480 9816 58948 54787 131184 36576,60351,63406,43316,15,16,31,32,16
qseq_6189571546b7edf1,test,length_32_gap_16,qcluster_locked_test_0079,qbank_locked_test_385735cd304f,7400 17023 104728 66366 52657 82952 33628 86906 2525 46254 11894 127559 86316 61826 17923 145361 82579 79672 87866 132545 137224 118897 96209 65327 121101 95535 24003 13399 72415 37477 148164 145361,82579,86316,17023,15,16,31,32,16
qseq_66ce4fd34454ac0c,test,length_32_gap_16,qcluster_locked_test_0080,qbank_locked_test_385735cd304f,35976 88290 99727 150899 36230 141236 86112 76762 123503 30310 73937 128776 84565 32182 26792 81520 37242 60550 100897 146266 81286 47487 7420 12329 136362 125209 115609 105386 141486 101446 97580 81520,37242,146266,88290,15,16,31,32,16
qseq_f555815b083afe15,test,length_32_gap_16,qcluster_locked_test_0081,qbank_locked_test_385735cd304f,102037 15469 4568 130497 44337 73937 134658 150230 37923 98171 37419 69038 95282 85362 145517 114838 50245 69664 8060 789 21845 102538 3632 4960 70227 40691 84900 39490 122847 88800 46529 114838,50245,4568,4960,15,16,31,32,16
qseq_00ea056874f7df71,test,length_32_gap_16,qcluster_locked_test_0082,qbank_locked_test_385735cd304f,36531 132447 64821 78514 132125 95291 105388 149052 129352 72724 84658 18097 66860 90116 67734 91071 31478 118918 110555 18289 70816 50755 38816 16072 115522 37027 27119 75880 72915 73264 90034 91071,31478,95291,18097,15,16,31,32,16
qseq_8868d1c3d86ab1f9,test,length_32_gap_16,qcluster_locked_test_0083,qbank_locked_test_385735cd304f,104011 5342 134439 78502 139845 28321 105152 140685 150999 19174 141236 27068 77717 35659 118258 72995 57109 12161 125209 24163 131563 14506 37355 27344 15824 53952 95750 136589 98980 137152 65078 72995,57109,27068,95750,15,16,31,32,16
qseq_d1399d6577e409cc,test,length_32_gap_16,qcluster_locked_test_0084,qbank_locked_test_385735cd304f,92922 95282 36495 128274 119089 48287 70890 121026 43326 85994 131750 78245 101118 100738 51885 35686 17897 62500 75029 84132 5856 52280 94281 150859 61896 99280 56670 135675 56835 8498 94085 35686,17897,85994,100738,15,16,31,32,16
qseq_409fd770d1e2c41f,test,length_32_gap_16,qcluster_locked_test_0085,qbank_locked_test_385735cd304f,36427 12510 79077 100294 93739 121398 58911 145224 111483 75059 129326 51213 22447 88891 55138 122863 88264 50949 32550 63526 86611 18136 17770 38266 67412 56498 50861 69606 42953 105620 14897 122863,88264,111483,58911,15,16,31,32,16
qseq_d0aa8a5637f5c695,test,length_32_gap_16,qcluster_locked_test_0086,qbank_locked_test_385735cd304f,89451 83630 82389 63137 95401 49240 63886 141708 125099 51665 144247 97171 118280 59952 24509 74235 17999 43539 668 67763 128323 53338 105093 148434 113790 2244 92846 75642 81520 73931 94274 74235,17999,63886,81520,15,16,31,32,16
qseq_c17690551ac99300,test,length_32_gap_16,qcluster_locked_test_0087,qbank_locked_test_385735cd304f,20551 26329 123855 79263 63420 109987 99788 66335 68974 106998 68476 118846 41444 71153 60089 669 37027 18671 67294 70091 141345 8057 67295 84650 74702 40554 88960 135811 140506 60107 135643 669,37027,79263,26329,15,16,31,32,16
qseq_df5884352e12d123,test,length_32_gap_16,qcluster_locked_test_0088,qbank_locked_test_385735cd304f,15588 33198 103804 133349 44324 137085 134293 142854 75655 94957 128805 122291 3575 111179 38170 62233 15363 60917 25392 150609 49275 83140 116487 148023 130630 41267 24818 9203 141794 142847 69421 62233,15363,141794,41267,15,16,31,32,16
qseq_e2c45be0d84f513f,test,length_32_gap_16,qcluster_locked_test_0089,qbank_locked_test_385735cd304f,56670 24781 85357 142424 63137 65006 73997 5925 11062 28074 126755 99727 46304 8498 55063 53338 102084 58506 9787 109595 16639 126822 131184 76500 36230 89451 13762 73938 42305 21946 48520 53338,102084,126755,65006,15,16,31,32,16
qseq_31b252b06108fa09,test,length_32_gap_16,qcluster_locked_test_0090,qbank_locked_test_385735cd304f,63277 104322 18717 125795 74301 56431 45427 95142 119377 70635 135352 57789 52671 15589 60107 109931 17705 142367 30040 45539 150432 93249 143256 48797 63413 122864 22344 131473 18903 16943 133558 109931,17705,48797,131473,15,16,31,32,16
qseq_ed170fdf90247afd,test,length_32_gap_16,qcluster_locked_test_0091,qbank_locked_test_385735cd304f,55299 147070 83861 78772 108315 66320 25638 37610 30544 83557 101739 27445 26747 39955 62578 2525 114768 1173 51842 130050 128287 89936 80114 4134 110458 143245 95456 113058 99580 126607 128805 2525,114768,83557,128287,15,16,31,32,16
qseq_58a486a41b0cb829,test,length_32_gap_16,qcluster_locked_test_0092,qbank_locked_test_385735cd304f,130651 82389 68763 146539 118280 125209 128958 53649 110088 74184 72057 98393 119475 94803 45103 72906 121480 62175 53426 150235 67051 106441 104847 110101 140319 82508 151601 97580 15383 82113 3535 72906,121480,106441,53426,15,16,31,32,16
qseq_b569dd9cea97115d,test,length_32_gap_16,qcluster_locked_test_0093,qbank_locked_test_385735cd304f,72875 129975 2659 131392 124905 23578 11887 10670 111521 15887 100406 15285 4544 17325 21068 124649 83110 21747 14529 110651 135133 80001 140872 48098 67195 31564 132058 104027 86533 120388 99417 124649,83110,14529,104027,15,16,31,32,16
qseq_6b90423b4b914a03,test,length_32_gap_16,qcluster_locked_test_0094,qbank_locked_test_385735cd304f,138700 126530 72757 33628 113249 130755 136478 131392 87272 82473 120302 71782 69530 21838 142553 117600 99914 40621 38340 80373 24781 141312 3899 18733 29704 111484 33713 37439 76055 76972 137837 117600,99914,80373,141312,15,16,31,32,16
qseq_2cec74b9a337d815,test,length_32_gap_16,qcluster_locked_test_0095,qbank_locked_test_385735cd304f,128776 98232 119646 72448 30571 32074 10576 124955 25127 10830 108286 123780 99392 124256 150768 60199 114761 111484 27132 126530 57310 1188 45605 139509 86325 150898 12396 55282 9415 113058 128662 60199,114761,27132,113058,15,16,31,32,16
qseq_49b4245ae436e135,test,length_32_gap_16,qcluster_locked_test_0096,qbank_locked_test_385735cd304f,107374 40591 130041 81286 33172 15073 42507 97409 132186 111671 109074 15623 101255 66844 58795 40993 15887 108850 1709 29571 97248 74360 112687 66697 113340 111539 68401 133384 77171 78668 21066 40993,15887,130041,29571,15,16,31,32,16
qseq_06d0649bc098bd0f,test,length_32_gap_16,qcluster_locked_test_0097,qbank_locked_test_385735cd304f,145686 40220 51209 124786 117161 12814 38195 78740 70635 2525 56620 27732 63577 60509 10446 64041 117155 104322 130743 137650 111714 143969 133309 110015 128323 149886 3992 101421 106998 124464 144857 64041,117155,3992,133309,15,16,31,32,16
qseq_ea6bc177d35ff638,test,length_32_gap_16,qcluster_locked_test_0098,qbank_locked_test_385735cd304f,3717 82952 99280 124256 63711 72448 98171 111077 109911 79108 51952 8057 127840 67295 136572 58948 101446 29359 139352 97302 137893 120786 26012 12702 149791 94281 70855 17325 37703 150899 65416 58948,101446,109911,63711,15,16,31,32,16
qseq_cbb52bc7a2370798,test,length_32_gap_16,qcluster_locked_test_0099,qbank_locked_test_385735cd304f,6150 110651 140693 66857 119539 56835 87272 102040 135890 129686 138782 91057 133747 74160 140012 147828 83327 28722 135488 142426 57651 142839 131772 62653 106656 36263 82839 122670 31587 139256 24003 147828,83327,57651,140012,15,16,31,32,16
qseq_6a63c94f3a44ca3c,test,length_32_gap_16,qcluster_locked_test_0100,qbank_locked_test_385735cd304f,102040 138368 63805 10161 146668 107505 79263 76550 62853 56918 114872 11894 147629 123127 112092 70359 82755 122978 42332 9926 144247 94499 34440 70358 82839 83950 65725 144231 142847 135584 120531 70359,82755,147629,144231,15,16,31,32,16
qseq_b3ad75b63e9f2d60,test,length_32_gap_16,qcluster_locked_test_0101,qbank_locked_test_385735cd304f,58850 116387 74464 11506 27842 106863 124464 87917 114775 143822 102946 74828 79422 133281 144199 45460 38890 26457 86839 25148 119846 118258 134837 8976 137893 60714 97742 9926 133299 101440 115786 45460,38890,119846,11506,15,16,31,32,16
qseq_5e6c1b3ffd85977c,test,length_32_gap_16,qcluster_locked_test_0102,qbank_locked_test_385735cd304f,121069 150609 24622 37256 122092 91014 77917 88361 94489 77982 96059 134653 41812 37011 125231 27121 83654 131816 29127 26643 117172 36531 2207 17230 54787 39899 134325 29437 25047 127840 106238 27121,83654,39899,88361,15,16,31,32,16
qseq_b1651102f3cd6b8b,test,length_32_gap_16,qcluster_locked_test_0103,qbank_locked_test_385735cd304f,14603 89137 14204 7099 94091 60813 56875 66779 30428 114020 26748 72379 100826 21120 131473 7240 93306 105270 22794 28497 128786 40037 23922 101320 34055 149796 94422 62400 135676 59807 97171 7240,93306,97171,7099,15,16,31,32,16
qseq_02349ce68a086094,test,length_32_gap_16,qcluster_locked_test_0104,qbank_locked_test_385735cd304f,60004 118739 39864 36062 148402 4825 14195 48287 59483 25122 45446 63622 119228 56395 76448 148640 14710 22446 142154 95803 14204 61435 31577 58198 143582 129773 51884 87003 93254 62233 79672 148640,14710,76448,61435,15,16,31,32,16
qseq_3afda860e7949f8d,test,length_32_gap_16,qcluster_locked_test_0105,qbank_locked_test_385735cd304f,136869 42888 107105 82865 66286 119401 71087 31467 139275 7831 8211 44151 94489 83741 10564 3944 104004 74828 50843 54171 143335 132438 106238 94422 99727 2015 98261 32718 30310 134325 53570 3944,104004,2015,143335,15,16,31,32,16
qseq_7a59f06f69900ba5,test,length_32_gap_16,qcluster_locked_test_0106,qbank_locked_test_385735cd304f,3491 10545 52842 10557 63413 132280 96059 78160 101486 83889 54768 108435 42953 111671 16595 101365 121305 51058 13507 86252 42383 125495 78668 122706 101924 114624 130630 78587 140872 15526 18629 101365,121305,114624,42383,15,16,31,32,16
qseq_40f40d23a7821392,test,length_32_gap_16,qcluster_locked_test_0107,qbank_locked_test_385735cd304f,150848 36618 31730 56384 91097 36074 62639 86286 122128 2186 14195 68495 35261 101947 133082 2967 56395 19693 132193 90928 125254 59491 14123 267 115482 51590 122253 145321 108555 27875 101365 2967,56395,14123,115482,15,16,31,32,16
qseq_bfa85c7e14638ad0,test,length_32_gap_16,qcluster_locked_test_0108,qbank_locked_test_385735cd304f,12748 108168 30177 46634 49539 16943 121026 135488 29437 28920 84565 118587 90669 31721 147345 129362 7322 24011 79292 105120 147402 149741 2651 19493 151517 23463 92408 124464 147848 108435 77135 129362,7322,147402,92408,15,16,31,32,16
qseq_adadae288fe4f505,test,length_32_gap_16,qcluster_locked_test_0109,qbank_locked_test_385735cd304f,28361 36531 81157 139767 106863 32550 38816 93533 10559 62306 30310 23238 109270 7400 92931 56835 16136 54729 66697 92390 127245 112239 138550 63176 55870 72415 118918 129835 94499 111266 140975 56835,16136,66697,138550,15,16,31,32,16
qseq_7fb48fb5060fac64,test,length_32_gap_16,qcluster_locked_test_0110,qbank_locked_test_385735cd304f,76857 137462 137629 134653 29629 116789 100996 82362 146542 128012 83548 8509 104026 145517 35549 10585 51590 40917 93892 41339 47034 11595 27636 28478 20245 37439 7043 118451 107190 78541 8157 10585,51590,7043,78541,15,16,31,32,16
qseq_2280bde32b86303b,test,length_32_gap_16,qcluster_locked_test_0111,qbank_locked_test_385735cd304f,3992 6757 64821 45378 13504 50020 120150 1173 142898 21845 120013 44066 83948 74995 68564 108182 3632 11053 97699 83327 20366 98581 34108 84660 144725 143357 74615 18448 54317 67477 98285 108182,3632,68564,67477,15,16,31,32,16
qseq_ca63ee4f5bab572f,test,length_32_gap_16,qcluster_locked_test_0112,qbank_locked_test_385735cd304f,64645 80298 4162 126485 63583 74395 128042 29196 55992 41622 53084 124786 111937 15853 15386 23269 118486 151080 94724 122978 53262 128805 135488 142621 127743 67051 101147 105120 21506 71277 61441 23269,118486,4162,15386,15,16,31,32,16
qseq_419bbf37e5f89833,test,length_32_gap_16,qcluster_locked_test_0113,qbank_locked_test_385735cd304f,73848 6473 141708 32157 107705 51885 123560 50405 106564 142363 14500 60714 47608 80856 8472 149969 56158 3788 98980 11205 119377 4381 10344 108318 92056 131563 134837 38089 46114 121911 116690 149969,56158,92056,6473,15,16,31,32,16
qseq_24f925e99fa53f68,test,length_32_gap_16,qcluster_locked_test_0114,qbank_locked_test_385735cd304f,92695 98492 136906 39899 3354 63413 76097 1076 91955 145130 28505 68960 91724 134837 17897 84439 43729 64645 6312 89736 28822 7322 121386 127570 69595 150887 61896 142807 41267 101485 79292 84439,43729,41267,17897,15,16,31,32,16
qseq_64d28aa8102b6f08,test,length_32_gap_16,qcluster_locked_test_0115,qbank_locked_test_385735cd304f,8726 138700 8279 19961 83300 129773 116387 127342 110416 20200 88205 63817 122007 120886 136566 14060 58850 5377 144366 99628 148219 442 71499 126530 26353 84382 43534 45724 128352 97466 101730 14060,58850,101730,8279,15,16,31,32,16
qseq_006769330bb94805,test,length_32_gap_16,qcluster_locked_test_0116,qbank_locked_test_385735cd304f,134415 62153 134600 52278 73931 46816 59978 39686 336 76548 146396 129346 86252 77183 58795 45768 50405 22500 136464 56620 26319 18001 53953 117729 39621 100070 130638 11497 26792 60089 120388 45768,50405,136464,86252,15,16,31,32,16
qseq_d1db9ed6416eda06,test,length_32_gap_16,qcluster_locked_test_0117,qbank_locked_test_385735cd304f,70227 139377 60458 59808 4381 127344 145688 47575 591 99257 88938 122331 11053 106232 70460 79753 139509 34910 2818 80114 10344 86286 57240 67477 37515 42375 108344 27952 21145 132584 40829 79753,139509,139377,37515,15,16,31,32,16
qseq_175c5fc6cb1355e1,test,length_32_gap_16,qcluster_locked_test_0118,qbank_locked_test_385735cd304f,85198 2651 32349 75320 2244 29305 33745 20768 46930 42535 117155 51210 117161 17325 26792 138733 73728 87308 21840 34352 62676 118479 108032 107704 88873 108168 64371 42881 96357 128111 93679 138733,73728,88873,2651,15,16,31,32,16
qseq_090b367f3abd3931,test,length_32_gap_16,qcluster_locked_test_0119,qbank_locked_test_385735cd304f,67137 69058 9129 90866 74379 81157 119333 71584 127632 98949 11506 119017 93739 44143 70529 83868 72251 111179 11600 32453 31730 138414 138782 145526 121305 101269 82364 31577 7099 4963 141071 83868,72251,138414,70529,15,16,31,32,16
qseq_b5af5173899cb3eb,test,length_32_gap_16,qcluster_locked_test_0120,qbank_locked_test_385735cd304f,45625 77440 63469 25015 11593 147675 51717 141984 51590 49275 141390 10021 106657 8157 101852 106199 139415 26792 110391 137618 62853 57127 73192 54624 4194 1865 144570 44936 87126 83557 123269 106199,139415,11593,73192,15,16,31,32,16
qseq_9ee24d7ccbb89edd,test,length_32_gap_16,qcluster_locked_test_0121,qbank_locked_test_385735cd304f,89649 142072 107505 147070 132293 38338 79711 97768 97641 106656 12277 63183 65224 92560 132518 123774 38490 68505 75300 33426 13431 53953 146396 43336 59000 21662 357 79803 39249 34913 119307 123774,38490,63183,92560,15,16,31,32,16
qseq_03be0bbb7339caad,test,length_32_gap_16,qcluster_locked_test_0122,qbank_locked_test_385735cd304f,74464 92846 30292 128085 16943 110418 139911 111913 134717 30915 32619 45816 133231 89412 24879 128339 142924 115972 11972 21966 142363 135023 97163 87370 408 26715 64943 93280 70026 82375 70816 128339,142924,45816,87370,15,16,31,32,16
qseq_52225f7e31249364,test,length_32_gap_16,qcluster_locked_test_0123,qbank_locked_test_385735cd304f,91268 121240 120531 93061 95282 18717 23284 14506 77917 2333 146349 84612 76032 128103 38890 11272 64839 60041 31585 145165 120575 119598 30915 21775 107989 102562 142051 42953 88037 85513 82508 11272,64839,42953,76032,15,16,31,32,16
qseq_265f191342b3df85,test,length_32_gap_16,qcluster_locked_test_0124,qbank_locked_test_385735cd304f,76550 38338 80559 4057 83049 134293 82579 131340 4054 28522 77329 93739 89137 43479 124151 57827 118258 107989 60291 18671 67008 99859 40060 20755 92343 86327 116120 75763 19336 26012 76546 57827,118258,43479,80559,15,16,31,32,16
qseq_bc09ee46b4eb9539,test,length_32_gap_16,qcluster_locked_test_0125,qbank_locked_test_385735cd304f,35976 3290 14148 105152 98836 28636 102801 15142 130038 44593 81955 98492 107096 121089 44854 45793 2461 60378 86204 117729 49539 21747 108561 122422 112133 74615 137224 88361 140012 105951 126484 45793,2461,117729,28636,15,16,31,32,16
qseq_3b559fbd52785b25,test,length_32_gap_16,qcluster_locked_test_0126,qbank_locked_test_385735cd304f,109779 42459 73709 61302 126175 93280 94659 128174 92987 101129 133007 11454 27344 66120 128618 42373 119307 10564 50987 60380 35559 137650 43532 20071 21120 34055 108555 114071 63817 42909 58719 42373,119307,66120,35559,15,16,31,32,16
qseq_796c60b0a0b79fbb,test,length_32_gap_16,qcluster_locked_test_0127,qbank_locked_test_385735cd304f,102023 36531 78772 39955 104977 142786 42690 64523 82488 143012 5003 145043 106220 42263 88651 59187 83921 98671 125013 785 34104 104027 55670 50021 70529 8498 9379 95121 90034 29855 41903 59187,83921,39955,95121,15,16,31,32,16
qseq_58e057745154af01,test,length_64_gap_8,qcluster_locked_test_0000,qbank_locked_test_385735cd304f,76032 92609 85394 36572 135601 110341 131517 56168 75677 48797 59234 143224 39275 61119 45625 93281 119333 336 126674 12931 13765 100109 111185 42383 11286 48637 105655 145782 67675 62559 100897 9732 126607 83110 75300 146617 59000 119091 23578 26205 132822 149139 33768 25290 66314 137037 23205 39046 144248 150859 119314 82566 148612 28074 78082 92846 75838 54957 72875 9926 16108 61345 3232 92846,75838,42383,131517,55,56,63,64,8
qseq_1e37c303abd5bf7b,test,length_64_gap_8,qcluster_locked_test_0001,qbank_locked_test_385735cd304f,100532 149186 135335 62827 110720 105620 73828 69719 6402 105120 6372 118580 22833 147206 137452 95782 72415 6953 113509 40741 669 11506 136243 76140 145258 41622 130007 28722 124601 64821 114745 63314 81359 7420 66470 25127 46816 1331 122891 20606 104011 131741 118260 141236 65725 151601 148219 101541 73382 20538 124619 102546 101486 51647 28497 140693 35230 13765 127463 18124 42375 88264 97888 140693,35230,102546,145258,55,56,63,64,8
qseq_719f50a2ee46eb8e,test,length_64_gap_8,qcluster_locked_test_0002,qbank_locked_test_385735cd304f,5937 108344 141917 100406 777 102946 50814 97699 72409 107970 63406 86906 113441 3028 45625 10021 24002 28478 54144 12329 87661 96656 91049 140367 111088 68477 14529 72168 151565 43647 120257 11075 19899 54921 56835 95460 58755 100310 50185 99628 126199 117348 108166 128786 85276 82865 36591 39233 106220 94678 88815 38469 22580 122700 72855 142898 116624 70529 60205 119547 130743 52280 4836 142898,116624,128786,107970,55,56,63,64,8
qseq_dc7917772e4b3e71,test,length_64_gap_8,qcluster_locked_test_0003,qbank_locked_test_385735cd304f,10830 8057 106202 80196 17325 120188 79991 142776 103717 2525 130505 46879 98836 54118 19533 95181 83299 84085 26688 113275 34055 64041 108315 37839 52567 88394 28104 141345 97997 107107 40060 66254 75880 121513 47129 92056 126484 48288 109149 110720 30292 58926 45938 27791 98721 73709 24003 80193 105151 28722 73401 107049 21775 85740 38469 102720 124955 129357 76542 149586 146037 118815 51644 102720,124955,38469,28104,55,56,63,64,8
qseq_48c82c961fa770a3,test,length_64_gap_8,qcluster_locked_test_0004,qbank_locked_test_385735cd304f,137667 12221 34440 142621 56835 82493 147716 34882 8910 63656 41207 41339 89649 91348 105318 13797 12277 36572 118643 125553 134600 67016 86976 50987 20551 12553 34434 51842 116980 108267 18097 44267 108032 38585 102023 150991 8060 141486 74551 54774 115794 139537 78674 56985 138846 73848 62578 43446 140334 9129 28985 114231 116752 97520 33628 16072 36877 92390 79576 113669 82277 126225 54401 16072,36877,108267,34882,55,56,63,64,8
qseq_06e15c585e751ff6,test,length_64_gap_8,qcluster_locked_test_0005,qbank_locked_test_385735cd304f,107989 36587 38265 106245 88290 71277 83627 95030 149909 96198 54401 95521 97520 28522 48098 10576 136928 100659 26688 97880 77183 92695 118580 111671 99417 41484 53100 51952 120002 111266 115591 69554 31587 92028 82209 52349 107053 33172 47534 130076 90447 17999 97466 39249 28911 93280 56158 97888 24011 50949 19961 147611 134200 35686 104664 88106 76839 7437 123472 124601 74987 8366 148402 88106,76839,90447,93280,55,56,63,64,8
qseq_1138bf48beb5ec35,test,length_64_gap_8,qcluster_locked_test_0006,qbank_locked_test_385735cd304f,61661 88737 13511 8910 147603 21362 96607 134439 88960 38822 137152 12814 46238 26780 29398 47575 110887 77312 10313 106863 48098 134600 82113 26978 87042 99387 117023 112067 80460 74794 137319 76573 35212 82193 63577 34270 54240 95282 102017 30428 150432 18629 15638 59229 99257 75586 84496 60480 49845 14308 107462 53570 63942 16572 51209 45793 45768 68824 112358 66211 113340 108435 63314 45793,45768,30428,8910,55,56,63,64,8
qseq_8b9e2519e4b725a2,test,length_64_gap_8,qcluster_locked_test_0007,qbank_locked_test_385735cd304f,86525 46930 60089 61345 47129 17704 9473 76762 86112 148023 100308 98285 135488 85804 60040 89936 119228 4568 115802 90009 114969 87003 117806 145258 131704 87996 126853 117029 85062 76442 83950 84884 35915 84900 116454 55245 113441 145481 122847 101595 91676 57918 47199 65748 23441 46634 47351 121069 38227 40206 91830 102546 145076 125544 41812 112092 28822 98402 88735 105686 118641 22870 57569 112092,28822,57918,47129,55,56,63,64,8
