bootstrap,term,value
366,BE,0.3787345178425312
366,PBE,0.31902117282152176
366,PE_minus_PB,0.8223908059298992
367,PB,1.1050703786313534
367,PE,1.8508834354579449
367,BE,0.438096359372139
367,PBE,0.369246419519186
367,PE_minus_PB,0.7458130568265915
368,PB,1.0265427567064762
368,PE,1.8682017549872398
368,BE,0.4508186914026737
368,PBE,0.33184264600276947
368,PE_minus_PB,0.8416589982807636
369,PB,1.0995089896023273
369,PE,1.8432817831635475
369,BE,0.4133858345448971
369,PBE,0.3196055181324482
369,PE_minus_PB,0.7437727935612202
370,PB,0.9807856753468513
370,PE,1.7085029073059559
370,BE,0.41353730484843254
370,PBE,0.3130418248474598
370,PE_minus_PB,0.7277172319591045
371,PB,1.1504877246916294
371,PE,1.8586692735552788
371,BE,0.40398790687322617
371,PBE,0.3273390792310238
371,PE_minus_PB,0.7081815488636494
372,PB,1.104519933462143
372,PE,1.8482550270855427
372,BE,0.420536071062088
372,PBE,0.3420788571238518
372,PE_minus_PB,0.7437350936233997
373,PB,1.1000986136496067
373,PE,1.9464474730193615
373,BE,0.4295736774802208
373,PBE,0.3715202584862709
373,PE_minus_PB,0.8463488593697548
374,PB,1.1207271218299866
374,PE,1.955192942172289
374,BE,0.4605556093156338
374,PBE,0.3702852427959442
374,PE_minus_PB,0.8344658203423023
375,PB,1.115577906370163
375,PE,1.8414162062108517
375,BE,0.4241265654563904
375,PBE,0.32342297956347466
375,PE_minus_PB,0.7258382998406887
376,PB,0.9621696025133133
376,PE,1.8202822729945183
376,BE,0.4482709839940071
376,PBE,0.34222618117928505
376,PE_minus_PB,0.858112670481205
377,PB,1.060757353901863
377,PE,1.8183888457715511
377,BE,0.4123149625957012
377,PBE,0.333547867834568
377,PE_minus_PB,0.757631491869688
378,PB,1.019910540431738
378,PE,1.8505865335464478
378,BE,0.4531335234642029
378,PBE,0.34698476269841194
378,PE_minus_PB,0.8306759931147099
379,PB,1.102543767541647
379,PE,1.8732022047042847
379,BE,0.4240776225924492
379,PBE,0.3461989760398865
379,PE_minus_PB,0.7706584371626377
380,PB,1.0669753178954124
380,PE,1.8290538266301155
380,BE,0.4197740741074085
380,PBE,0.31822844222187996
380,PE_minus_PB,0.7620785087347031
381,PB,1.0462344139814377
381,PE,1.8515131622552872
381,BE,0.43176500871777534
381,PBE,0.34226228296756744
381,PE_minus_PB,0.8052787482738495
382,PB,1.0083512514829636
382,PE,1.8511309176683426
382,BE,0.42832760885357857
382,PBE,0.3444563075900078
382,PE_minus_PB,0.842779666185379
383,PB,1.076300773769617
383,PE,1.7907612174749374
383,BE,0.4093978479504585
383,PBE,0.33239518105983734
383,PE_minus_PB,0.7144604437053204
384,PB,0.9524643421173096
384,PE,1.8535766527056694
384,BE,0.4336080476641655
384,PBE,0.3444881998002529
384,PE_minus_PB,0.9011123105883598
385,PB,1.0795897468924522
385,PE,1.9295073077082634
385,BE,0.4228033646941185
385,PBE,0.36741451546549797
385,PE_minus_PB,0.8499175608158112
386,PB,1.0912347808480263
386,PE,1.880620289593935
386,BE,0.42761489003896713
386,PBE,0.3275223709642887
386,PE_minus_PB,0.7893855087459087
387,PB,1.0342738553881645
387,PE,1.8822900354862213
387,BE,0.44560303166508675
387,PBE,0.3540353700518608
387,PE_minus_PB,0.8480161800980568
388,PB,1.0409755408763885
388,PE,1.8476046435534954
388,BE,0.43128740042448044
388,PBE,0.33906374499201775
388,PE_minus_PB,0.8066291026771069
389,PB,1.0635906867682934
389,PE,1.8743457309901714
389,BE,0.433633204549551
389,PBE,0.3415146879851818
389,PE_minus_PB,0.810755044221878
390,PB,1.0564797259867191
390,PE,1.88313739746809
390,BE,0.42500244826078415
390,PBE,0.3559263274073601
390,PE_minus_PB,0.8266576714813709
391,PB,1.072422981262207
391,PE,1.8664653338491917
391,BE,0.3876466043293476
391,PBE,0.34636859223246574
391,PE_minus_PB,0.7940423525869846
392,PB,0.9692878238856792
392,PE,1.8561499826610088
392,BE,0.4252396486699581
392,PBE,0.34585823118686676
392,PE_minus_PB,0.8868621587753296
393,PB,1.10905746743083
393,PE,1.8796801790595055
393,BE,0.41902579367160797
393,PBE,0.3509894609451294
393,PE_minus_PB,0.7706227116286755
394,PB,1.0557953976094723
394,PE,1.8051533326506615
394,BE,0.410416416823864
394,PBE,0.34227005764842033
394,PE_minus_PB,0.7493579350411892
395,PB,1.106820959597826
395,PE,1.822098258882761
395,BE,0.42098268866539
395,PBE,0.35632506012916565
395,PE_minus_PB,0.715277299284935
396,PB,0.9794184155762196
396,PE,1.7754288651049137
396,BE,0.42274462804198265
396,PBE,0.33335788547992706
396,PE_minus_PB,0.7960104495286942
397,PB,0.9713559783995152
397,PE,1.7708486802875996
397,BE,0.4229730889201164
397,PBE,0.3294137120246887
397,PE_minus_PB,0.7994927018880844
398,PB,1.0977337025105953
398,PE,1.8653529472649097
398,BE,0.4081141799688339
398,PBE,0.329877644777298
398,PE_minus_PB,0.7676192447543144
399,PB,1.0322956778109074
399,PE,1.8158315122127533
399,BE,0.4334084093570709
399,PBE,0.34075384587049484
399,PE_minus_PB,0.7835358344018459
400,PB,1.0854555889964104
400,PE,1.8011735007166862
400,BE,0.4050171971321106
400,PBE,0.31641631573438644
400,PE_minus_PB,0.7157179117202759
401,PB,0.9622950330376625
401,PE,1.7821644954383373
401,BE,0.41869132965803146
401,PBE,0.3250253386795521
401,PE_minus_PB,0.8198694624006748
402,PB,0.9983290396630764
402,PE,1.7769788317382336
402,BE,0.399843767285347
402,PBE,0.32434389740228653
402,PE_minus_PB,0.7786497920751572
403,PB,1.045438464730978
403,PE,1.9180030226707458
403,BE,0.41244764253497124
403,PBE,0.3621518723666668
403,PE_minus_PB,0.8725645579397678
404,PB,1.1058254837989807
404,PE,1.770297471433878
404,BE,0.41099951043725014
404,PBE,0.3234471306204796
404,PE_minus_PB,0.6644719876348972
405,PB,1.0926527306437492
405,PE,1.9336624890565872
405,BE,0.45042113959789276
405,PBE,0.3577646538615227
405,PE_minus_PB,0.841009758412838
406,PB,0.9948581680655479
406,PE,1.811676524579525
406,BE,0.40004580095410347
406,PBE,0.32522209733724594
406,PE_minus_PB,0.816818356513977
407,PB,1.113613124936819
407,PE,1.9267913959920406
407,BE,0.4364662244915962
407,PBE,0.3506104312837124
407,PE_minus_PB,0.8131782710552216
408,PB,1.0239850729703903
408,PE,1.8204187117516994
408,BE,0.41535164415836334
408,PBE,0.35690416768193245
408,PE_minus_PB,0.7964336387813091
409,PB,1.1051760837435722
409,PE,1.8348732851445675
409,BE,0.39518241956830025
409,PBE,0.35812917724251747
409,PE_minus_PB,0.7296972014009953
410,PB,1.061226014047861
410,PE,1.8289813436567783
410,BE,0.40505198389291763
410,PBE,0.31071384996175766
410,PE_minus_PB,0.7677553296089172
411,PB,1.0093433745205402
411,PE,1.8258341737091541
411,BE,0.41946717351675034
411,PBE,0.33797861635684967
411,PE_minus_PB,0.8164907991886139
412,PB,0.9389238320291042
412,PE,1.7826534919440746
412,BE,0.4142982214689255
412,PBE,0.3246697001159191
412,PE_minus_PB,0.8437296599149704
413,PB,1.0129205994307995
413,PE,1.8445511534810066
413,BE,0.43835053965449333
413,PBE,0.3500802107155323
413,PE_minus_PB,0.8316305540502071
414,PB,1.1362864039838314
414,PE,1.8580605871975422
414,BE,0.41325797513127327
414,PBE,0.3394833765923977
414,PE_minus_PB,0.7217741832137108
415,PB,0.9938369430601597
415,PE,1.8688774816691875
415,BE,0.43495676293969154
415,PBE,0.37288783490657806
415,PE_minus_PB,0.8750405386090279
416,PB,1.002202820032835
416,PE,1.7643132023513317
416,BE,0.3955567888915539
416,PBE,0.3276894837617874
416,PE_minus_PB,0.7621103823184967
417,PB,0.9851629436016083
417,PE,1.8879533149302006
417,BE,0.429215744137764
417,PBE,0.36811213567852974
417,PE_minus_PB,0.9027903713285923
418,PB,1.0309745706617832
418,PE,1.8336005620658398
418,BE,0.412655558437109
418,PBE,0.3249240294098854
418,PE_minus_PB,0.8026259914040565
419,PB,1.0472680814564228
419,PE,1.889985267072916
419,BE,0.4471897929906845
419,PBE,0.34101689234375954
419,PE_minus_PB,0.8427171856164932
420,PB,1.0626605302095413
420,PE,1.7999133951961994
420,BE,0.4009294845163822
420,PBE,0.33440231904387474
420,PE_minus_PB,0.7372528649866581
421,PB,1.1262437216937542
421,PE,1.883274134248495
421,BE,0.41453082486987114
421,PBE,0.3513372056186199
421,PE_minus_PB,0.7570304125547409
422,PB,1.1357204541563988
422,PE,1.8400328680872917
422,BE,0.4266579821705818
422,PBE,0.3221295550465584
422,PE_minus_PB,0.7043124139308929
423,PB,1.0659857206046581
423,PE,1.777045127004385
423,BE,0.4245758727192879
423,PBE,0.335974782705307
423,PE_minus_PB,0.7110594063997269
424,PB,0.9902834482491016
424,PE,1.7525641173124313
424,BE,0.39907099306583405
424,PBE,0.3234597481787205
424,PE_minus_PB,0.7622806690633297
425,PB,1.056909017264843
425,PE,1.8544159159064293
425,BE,0.42782653868198395
425,PBE,0.36944569647312164
425,PE_minus_PB,0.7975068986415863
426,PB,1.0346534736454487
426,PE,1.8298728242516518
426,BE,0.40635012090206146
426,PBE,0.34653865173459053
426,PE_minus_PB,0.7952193506062031
427,PB,1.0956482030451298
427,PE,1.8631781674921513
427,BE,0.442199420183897
427,PBE,0.359201792627573
427,PE_minus_PB,0.7675299644470215
428,PB,0.9673396646976471
428,PE,1.8233856409788132
428,BE,0.43958963081240654
428,PBE,0.34344249963760376
428,PE_minus_PB,0.8560459762811661
429,PB,1.106362160295248
429,PE,1.909093078225851
429,BE,0.42612724006175995
429,PBE,0.3634852319955826
429,PE_minus_PB,0.802730917930603
430,PB,1.0282677002251148
430,PE,1.8524842374026775
430,BE,0.4438854530453682
430,PBE,0.3338110074400902
430,PE_minus_PB,0.8242165371775627
431,PB,1.0506194233894348
431,PE,1.8836375065147877
431,BE,0.4411819539964199
431,PBE,0.3599894903600216
431,PE_minus_PB,0.8330180831253529
432,PB,1.05623422190547
432,PE,1.7706871889531612
432,BE,0.42510534450411797
432,PBE,0.34538737311959267
432,PE_minus_PB,0.7144529670476913
433,PB,1.0989413410425186
433,PE,1.885122139006853
433,BE,0.4089258685708046
433,PBE,0.34651997685432434
433,PE_minus_PB,0.7861807979643345
434,PB,1.0181688591837883
434,PE,1.8321845941245556
434,BE,0.44502926990389824
434,PBE,0.3548855446279049
434,PE_minus_PB,0.8140157349407673
435,PB,1.0262796059250832
435,PE,1.85574484243989
435,BE,0.4279463402926922
435,PBE,0.33712172880768776
435,PE_minus_PB,0.8294652365148067
436,PB,1.0466240867972374
436,PE,1.7416177727282047
436,BE,0.41245222464203835
436,PBE,0.34509753435850143
436,PE_minus_PB,0.6949936859309673
437,PB,1.0621036067605019
437,PE,1.8962769843637943
437,BE,0.46324511244893074
437,PBE,0.37061795219779015
437,PE_minus_PB,0.8341733776032925
438,PB,0.9648222401738167
438,PE,1.8060984686017036
438,BE,0.42796430736780167
438,PBE,0.35333018749952316
438,PE_minus_PB,0.841276228427887
439,PB,1.1124504245817661
439,PE,1.8067466020584106
439,BE,0.38487837836146355
439,PBE,0.2780257947742939
439,PE_minus_PB,0.6942961774766445
440,PB,1.0781097635626793
440,PE,1.886271882802248
440,BE,0.40899841859936714
440,PBE,0.3677825629711151
440,PE_minus_PB,0.8081621192395687
441,PB,1.1489419862627983
441,PE,1.8494761399924755
441,BE,0.4111000671982765
441,PBE,0.3422381021082401
441,PE_minus_PB,0.7005341537296772
442,PB,1.0683838054537773
442,PE,1.8968079313635826
442,BE,0.43133045360445976
442,PBE,0.3751779831945896
442,PE_minus_PB,0.8284241259098053
443,PB,1.0377213098108768
443,PE,1.8401887491345406
443,BE,0.4244777113199234
443,PBE,0.32668839395046234
443,PE_minus_PB,0.8024674393236637
444,PB,1.0634866394102573
444,PE,1.899611122906208
444,BE,0.40846289321780205
444,PBE,0.3594823554158211
444,PE_minus_PB,0.8361244834959507
445,PB,1.003976121544838
445,PE,1.8329888917505741
445,BE,0.40980372950434685
445,PBE,0.3288186602294445
445,PE_minus_PB,0.8290127702057362
446,PB,1.0985214114189148
446,PE,1.8594188056886196
446,BE,0.4075719192624092
446,PBE,0.3142978847026825
446,PE_minus_PB,0.7608973942697048
447,PB,1.091304250061512
447,PE,1.8673457503318787
447,BE,0.4186245985329151
447,PBE,0.32367128878831863
447,PE_minus_PB,0.7760415002703667
448,PB,1.0467084720730782
448,PE,1.8179220221936703
448,BE,0.4118335656821728
448,PBE,0.3269410692155361
448,PE_minus_PB,0.7712135501205921
449,PB,1.0261325314640999
449,PE,1.962769504636526
449,BE,0.43547479808330536
449,PBE,0.36237743869423866
449,PE_minus_PB,0.9366369731724262
450,PB,1.058819267898798
450,PE,1.7997819781303406
450,BE,0.39384111389517784
450,PBE,0.30676988884806633
450,PE_minus_PB,0.7409627102315426
451,PB,1.0485920086503029
451,PE,1.8620056211948395
451,BE,0.4410249888896942
451,PBE,0.3732757642865181
451,PE_minus_PB,0.8134136125445366
452,PB,1.0621741376817226
452,PE,1.8867953605949879
452,BE,0.4544016867876053
452,PBE,0.36065706238150597
452,PE_minus_PB,0.8246212229132652
453,PB,1.0550835989415646
453,PE,1.757957924157381
453,BE,0.40837741270661354
453,PBE,0.30775246024131775
453,PE_minus_PB,0.7028743252158165
454,PB,1.1086593084037304
454,PE,1.89366340264678
454,BE,0.4179762676358223
454,PBE,0.3602336682379246
454,PE_minus_PB,0.7850040942430496
455,PB,1.1410562470555305
455,PE,1.904825083911419
455,BE,0.44666772708296776
455,PBE,0.367739774286747
455,PE_minus_PB,0.7637688368558884
456,PB,1.0980399772524834
456,PE,1.8529177010059357
456,BE,0.4260798543691635
456,PBE,0.36344607174396515
456,PE_minus_PB,0.7548777237534523
457,PB,1.0187039226293564
457,PE,1.8655070513486862
457,BE,0.4398513585329056
457,PBE,0.3684316352009773
457,PE_minus_PB,0.8468031287193298
458,PB,1.1624156907200813
458,PE,1.9360995590686798
458,BE,0.41329101473093033
458,PBE,0.28906016424298286
458,PE_minus_PB,0.7736838683485985
459,PB,1.0804478265345097
459,PE,1.781663328409195
459,BE,0.44035763293504715
459,PBE,0.3390534482896328
459,PE_minus_PB,0.7012155018746853
460,PB,1.0659774616360664
460,PE,1.8224184177815914
460,BE,0.3884405717253685
460,PBE,0.3283958472311497
460,PE_minus_PB,0.756440956145525
461,PB,1.0469701364636421
461,PE,1.8569864854216576
461,BE,0.4267641007900238
461,PBE,0.34896622970700264
461,PE_minus_PB,0.8100163489580154
462,PB,1.123493891209364
462,PE,1.9417846873402596
462,BE,0.44685138389468193
462,PBE,0.35801298171281815
462,PE_minus_PB,0.8182907961308956
463,PB,1.0670474506914616
463,PE,1.8351014256477356
463,BE,0.41436755284667015
463,PBE,0.36916331946849823
463,PE_minus_PB,0.768053974956274
464,PB,1.069700539112091
464,PE,1.8495110049843788
464,BE,0.42465662211179733
464,PBE,0.33495140448212624
464,PE_minus_PB,0.7798104658722878
465,PB,1.090825978666544
465,PE,1.7999235689640045
465,BE,0.3926478140056133
465,PBE,0.32396646216511726
465,PE_minus_PB,0.7090975902974606
466,PB,1.1481190770864487
466,PE,1.9337547570466995
466,BE,0.41501354053616524
466,PBE,0.3706670440733433
466,PE_minus_PB,0.7856356799602509
467,PB,1.0329978056252003
467,PE,1.8776591122150421
467,BE,0.4265601374208927
467,PBE,0.3584403991699219
467,PE_minus_PB,0.8446613065898418
468,PB,0.9856147281825542
468,PE,1.7481278367340565
468,BE,0.4011195972561836
468,PBE,0.3429572619497776
468,PE_minus_PB,0.7625131085515022
469,PB,1.0782474614679813
469,PE,1.907531302422285
469,BE,0.4172561317682266
469,PBE,0.34203510358929634
469,PE_minus_PB,0.8292838409543037
470,PB,1.0143966041505337
470,PE,1.8602412194013596
470,BE,0.44765208661556244
470,PBE,0.3620702289044857
470,PE_minus_PB,0.8458446152508259
471,PB,1.0288933403789997
471,PE,1.8135010860860348
471,BE,0.4280220977962017
471,PBE,0.3407988175749779
471,PE_minus_PB,0.7846077457070351
472,PB,1.0392485335469246
472,PE,1.878361776471138
472,BE,0.4145735837519169
472,PBE,0.3481548987329006
472,PE_minus_PB,0.8391132429242134
473,PB,1.0995682999491692
473,PE,1.8543459884822369
473,BE,0.41966142877936363
473,PBE,0.356073472648859
473,PE_minus_PB,0.7547776885330677
474,PB,0.9643467366695404
474,PE,1.8130121864378452
474,BE,0.4298449456691742
474,PBE,0.38362010568380356
474,PE_minus_PB,0.8486654497683048
475,PB,0.9905592985451221
475,PE,1.8238458223640919
475,BE,0.4286204129457474
475,PBE,0.3385580889880657
475,PE_minus_PB,0.8332865238189697
476,PB,1.1443381570279598
476,PE,1.8098198659718037
476,BE,0.35106222331523895
476,PBE,0.30766230821609497
476,PE_minus_PB,0.6654817089438438
477,PB,1.0598243325948715
477,PE,1.9166801385581493
477,BE,0.43001190572977066
477,PBE,0.34846458211541176
477,PE_minus_PB,0.8568558059632778
478,PB,1.1236762292683125
478,PE,1.8334164544939995
478,BE,0.3995528668165207
478,PBE,0.33396415784955025
478,PE_minus_PB,0.709740225225687
479,PB,1.1194373965263367
479,PE,1.9075479097664356
479,BE,0.4350489228963852
479,PBE,0.3436051532626152
479,PE_minus_PB,0.788110513240099
480,PB,1.0242608524858952
480,PE,1.8321982584893703
480,BE,0.4206640161573887
480,PBE,0.3391817584633827
480,PE_minus_PB,0.8079374060034752
481,PB,1.0303457602858543
481,PE,1.8809017539024353
481,BE,0.44618741795420647
481,PBE,0.3252513259649277
481,PE_minus_PB,0.850555993616581
482,PB,1.0856929011642933
482,PE,1.831648115068674
482,BE,0.40730131417512894
482,PBE,0.31746621429920197
482,PE_minus_PB,0.7459552139043808
483,PB,1.0579673424363136
483,PE,1.8667386919260025
483,BE,0.433821614831686
483,PBE,0.35250047594308853
483,PE_minus_PB,0.8087713494896889
484,PB,0.961424320936203
484,PE,1.742528535425663
484,BE,0.404570285230875
484,PBE,0.31572771444916725
484,PE_minus_PB,0.78110421448946
485,PB,1.0512642301619053
485,PE,1.796481404453516
485,BE,0.40530360490083694
485,PBE,0.31521472334861755
485,PE_minus_PB,0.7452171742916107
486,PB,1.0347023867070675
486,PE,1.812056489288807
486,BE,0.42017827183008194
486,PBE,0.32949067279696465
486,PE_minus_PB,0.7773541025817394
487,PB,1.1509583033621311
487,PE,1.890633713454008
487,BE,0.4192742519080639
487,PBE,0.33793893456459045
487,PE_minus_PB,0.739675410091877
488,PB,1.0564653687179089
488,PE,1.9214902073144913
488,BE,0.4293332062661648
488,PBE,0.34016022086143494
488,PE_minus_PB,0.8650248385965824
489,PB,1.0769066996872425
489,PE,1.8640280738472939
489,BE,0.40777797624468803
489,PBE,0.3398775942623615
489,PE_minus_PB,0.7871213741600513
490,PB,1.0897553004324436
490,PE,1.9118644669651985
490,BE,0.4490867927670479
490,PBE,0.35771604999899864
490,PE_minus_PB,0.8221091665327549
491,PB,1.1283191554248333
491,PE,1.8532579690217972
491,BE,0.41450607404112816
491,PBE,0.3358404226601124
491,PE_minus_PB,0.7249388135969639
492,PB,0.9606406688690186
492,PE,1.8681767098605633
492,BE,0.4495702385902405
492,PBE,0.3380594179034233
492,PE_minus_PB,0.9075360409915447
493,PB,1.0183519124984741
493,PE,1.7918097600340843
493,BE,0.4333949349820614
493,PBE,0.32125234976410866
493,PE_minus_PB,0.7734578475356102
494,PB,0.9689828418195248
494,PE,1.8027319200336933
494,BE,0.43376003950834274
494,PBE,0.36112477630376816
494,PE_minus_PB,0.8337490782141685
495,PB,1.022832527756691
495,PE,1.8427752740681171
495,BE,0.44634926319122314
495,PBE,0.3794545903801918
495,PE_minus_PB,0.8199427463114262
496,PB,0.9891866780817509
496,PE,1.809771317988634
496,BE,0.4016714096069336
496,PBE,0.31327753886580467
496,PE_minus_PB,0.8205846399068832
497,PB,1.0970312431454659
497,PE,1.8597980812191963
497,BE,0.37603164836764336
497,PBE,0.32443731650710106
497,PE_minus_PB,0.7627668380737305
498,PB,1.1294843144714832
498,PE,1.8420666232705116
498,BE,0.44500598311424255
498,PBE,0.3522029332816601
498,PE_minus_PB,0.7125823087990284
499,PB,1.1111302822828293
499,PE,1.94283002987504
499,BE,0.48813559114933014
499,PBE,0.3980639614164829
499,PE_minus_PB,0.8316997475922108
500,PB,1.120248794555664
500,PE,1.9173735454678535
500,BE,0.432162880897522
500,PBE,0.3443099819123745
500,PE_minus_PB,0.7971247509121895
501,PB,1.020569585263729
501,PE,1.8472489453852177
501,BE,0.43045419082045555
501,PBE,0.35196247324347496
501,PE_minus_PB,0.8266793601214886
502,PB,1.0884513854980469
502,PE,1.833233181387186
502,BE,0.42212649434804916
502,PBE,0.32082853466272354
502,PE_minus_PB,0.7447817958891392
503,PB,1.0756292082369328
503,PE,1.9513737969100475
503,BE,0.4340839795768261
503,PBE,0.35226285085082054
503,PE_minus_PB,0.8757445886731148
504,PB,1.0410108864307404
504,PE,1.8590732105076313
504,BE,0.40468520298600197
504,PBE,0.35731564462184906
504,PE_minus_PB,0.818062324076891
505,PB,1.0847646556794643
505,PE,1.8553023599088192
505,BE,0.4096117950975895
505,PBE,0.3166748583316803
505,PE_minus_PB,0.7705377042293549
506,PB,1.0691456496715546
506,PE,1.861328262835741
506,BE,0.41793617606163025
506,PBE,0.3320949301123619
506,PE_minus_PB,0.7921826131641865
507,PB,1.0585595220327377
507,PE,1.862513154745102
507,BE,0.421590693295002
507,PBE,0.330115120857954
507,PE_minus_PB,0.8039536327123642
508,PB,1.1136233881115913
508,PE,1.8924113921821117
508,BE,0.4121527895331383
508,PBE,0.3464156351983547
508,PE_minus_PB,0.7787880040705204
509,PB,1.1166617423295975
509,PE,1.9587677903473377
509,BE,0.4378717727959156
509,PBE,0.37043599784374237
509,PE_minus_PB,0.8421060480177402
510,PB,1.0880180597305298
510,PE,1.8126294016838074
510,BE,0.38967664912343025
510,PBE,0.3307974971830845
510,PE_minus_PB,0.7246113419532776
511,PB,1.0863388516008854
511,PE,1.8432606682181358
511,BE,0.43859585747122765
511,PBE,0.31603190302848816
511,PE_minus_PB,0.7569218166172504
512,PB,0.990998949855566
512,PE,1.8664364852011204
512,BE,0.4642644226551056
512,PBE,0.35818733647465706
512,PE_minus_PB,0.8754375353455544
513,PB,1.0428844466805458
513,PE,1.8305489607155323
513,BE,0.4184999205172062
513,PBE,0.3453558348119259
513,PE_minus_PB,0.7876645140349865
514,PB,1.0299788787961006
514,PE,1.8322313949465752
514,BE,0.4256953112781048
514,PBE,0.32721372693777084
514,PE_minus_PB,0.8022525161504745
515,PB,1.0263209007680416
515,PE,1.8874464966356754
515,BE,0.44913049787282944
515,PBE,0.3513728119432926
515,PE_minus_PB,0.8611255958676338
516,PB,1.0545376017689705
516,PE,1.8336602933704853
516,BE,0.4357605203986168
516,PBE,0.34628646448254585
516,PE_minus_PB,0.7791226916015148
517,PB,1.0897662118077278
517,PE,1.8462370373308659
517,BE,0.39872417598962784
517,PBE,0.34611184149980545
517,PE_minus_PB,0.756470825523138
518,PB,0.9999857991933823
518,PE,1.9009542763233185
518,BE,0.47666285559535027
518,PBE,0.36228449270129204
518,PE_minus_PB,0.9009684771299362
519,PB,1.0970868729054928
519,PE,1.8548441678285599
519,BE,0.428207166492939
519,PBE,0.3327016532421112
519,PE_minus_PB,0.7577572949230671
520,PB,1.0454040206968784
520,PE,1.8612910881638527
520,BE,0.4550125002861023
520,PBE,0.3462527357041836
520,PE_minus_PB,0.8158870674669743
521,PB,1.1505281776189804
521,PE,1.8960733860731125
521,BE,0.4525544121861458
521,PBE,0.32989851012825966
521,PE_minus_PB,0.7455452084541321
522,PB,1.1833232715725899
522,PE,1.9639967046678066
522,BE,0.4078366048634052
522,PBE,0.3351423442363739
522,PE_minus_PB,0.7806734330952168
523,PB,1.0606437772512436
523,PE,1.7818311043083668
523,BE,0.416758693754673
523,PBE,0.3158162012696266
523,PE_minus_PB,0.7211873270571232
524,PB,1.0803968012332916
524,PE,1.9045328944921494
524,BE,0.41887130960822105
524,PBE,0.3417152166366577
524,PE_minus_PB,0.8241360932588577
525,PB,0.9952475801110268
525,PE,1.8148792833089828
525,BE,0.3629693537950516
525,PBE,0.29466915503144264
525,PE_minus_PB,0.8196317031979561
526,PB,1.0998074598610401
526,PE,1.8402133919298649
526,BE,0.39670851454138756
526,PBE,0.3250163719058037
526,PE_minus_PB,0.7404059320688248
527,PB,1.0331633053719997
527,PE,1.8770225532352924
527,BE,0.45499102398753166
527,PBE,0.34455882757902145
527,PE_minus_PB,0.8438592478632927
528,PB,1.0614480264484882
528,PE,1.8660551756620407
528,BE,0.4055582731962204
528,PBE,0.31480876728892326
528,PE_minus_PB,0.8046071492135525
529,PB,1.0623627826571465
529,PE,1.9148369282484055
529,BE,0.4605726972222328
529,PBE,0.3764045163989067
529,PE_minus_PB,0.852474145591259
530,PB,1.0542753897607327
530,PE,1.8832990229129791
530,BE,0.4379037469625473
530,PBE,0.3577413894236088
530,PE_minus_PB,0.8290236331522465
531,PB,1.108127623796463
531,PE,1.906254779547453
531,BE,0.42948032543063164
531,PBE,0.3521724343299866
531,PE_minus_PB,0.7981271557509899
532,PB,1.0670182146131992
532,PE,1.8899973891675472
532,BE,0.44211453571915627
532,PBE,0.35207099467515945
532,PE_minus_PB,0.822979174554348
533,PB,0.9296649470925331
533,PE,1.7945952527225018
533,BE,0.42652633786201477
533,PBE,0.34450434148311615
533,PE_minus_PB,0.8649303056299686
534,PB,1.0833299793303013
534,PE,1.8914568349719048
534,BE,0.4410068467259407
534,PBE,0.36325252056121826
534,PE_minus_PB,0.8081268556416035
535,PB,1.0893529616296291
535,PE,1.8495723344385624
535,BE,0.39898208156228065
535,PBE,0.30033375322818756
535,PE_minus_PB,0.7602193728089333
536,PB,1.0212146379053593
536,PE,1.8631509989500046
536,BE,0.4545597434043884
536,PBE,0.3403327837586403
536,PE_minus_PB,0.8419363610446453
537,PB,1.0431853458285332
537,PE,1.8755963370203972
537,BE,0.4369307644665241
537,PBE,0.3442935235798359
537,PE_minus_PB,0.832410991191864
538,PB,0.9474057890474796
538,PE,1.791482299566269
538,BE,0.41201847419142723
538,PBE,0.32494477182626724
538,PE_minus_PB,0.8440765105187893
539,PB,1.1800958067178726
539,PE,1.9110198877751827
539,BE,0.4024932496249676
539,PBE,0.3364841789007187
539,PE_minus_PB,0.7309240810573101
540,PB,1.1210840567946434
540,PE,1.9108754880726337
540,BE,0.42152922600507736
540,PBE,0.3573341630399227
540,PE_minus_PB,0.7897914312779903
541,PB,1.1021218970417976
541,PE,1.8640977069735527
541,BE,0.38714152574539185
541,PBE,0.330807838588953
541,PE_minus_PB,0.7619758099317551
542,PB,1.132696010172367
542,PE,1.808252040296793
542,BE,0.43711746111512184
542,PBE,0.3329782634973526
542,PE_minus_PB,0.6755560301244259
543,PB,1.0822623260319233
543,PE,1.8929428569972515
543,BE,0.42009133473038673
543,PBE,0.34786752983927727
543,PE_minus_PB,0.8106805309653282
544,PB,1.0127792805433273
544,PE,1.8368007093667984
544,BE,0.4220180958509445
544,PBE,0.3311191238462925
544,PE_minus_PB,0.8240214288234711
545,PB,0.9834128729999065
545,PE,1.7412957958877087
545,BE,0.42936909198760986
545,PBE,0.31462833657860756
545,PE_minus_PB,0.7578829228878021
546,PB,1.0199250988662243
546,PE,1.8680045939981937
546,BE,0.440234649926424
546,PBE,0.32827963680028915
546,PE_minus_PB,0.8480794951319695
547,PB,1.0516482554376125
547,PE,1.8716030605137348
547,BE,0.4361155852675438
547,PBE,0.32243380695581436
547,PE_minus_PB,0.8199548050761223
548,PB,1.0858344286680222
548,PE,1.8204833902418613
548,BE,0.4341210648417473
548,PBE,0.3529401458799839
548,PE_minus_PB,0.7346489615738392
549,PB,1.0347844511270523
549,PE,1.7708546929061413
