schema_version,prompt_id,split,family_id,cluster_id,mask_id,mask_bits,bank,pool_id,clean_margin,ablated_margin,drop_from_clean
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_85bae553f1393ee3,01101001,calibration,,11.406655311584473,10.046236991882324,1.3604183197021484
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_87421d0b4454d335,10011001,calibration,,11.406655311584473,8.270965576171875,3.1356897354125977
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_8ac8f15ccd161fe5,00100001,calibration,,11.406655311584473,11.53963565826416,-0.1329803466796875
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_8cc847c16cbf8458,00101101,calibration,,11.406655311584473,10.207293510437012,1.1993618011474607
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_8e3d0e460649f034,10111101,calibration,,11.406655311584473,7.917638778686523,3.4890165328979488
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9195abaaf16a5b16,01000101,calibration,,11.406655311584473,10.48579216003418,0.9208631515502927
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9301cb6d11128fab,00001000,calibration,,11.406655311584473,10.536978721618652,0.8696765899658203
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_935a2d7ebb29af1f,01101100,calibration,,11.406655311584473,9.472039222717283,1.9346160888671875
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9580c9aee23bebef,01011111,calibration,,11.406655311584473,7.278380393981933,4.128274917602539
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9591cc3aef8b6919,10100011,calibration,,11.406655311584473,10.787704467773438,0.618950843811035
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_983343405ce254dc,10011000,calibration,,11.406655311584473,8.255973815917969,3.150681495666504
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9851f27c8a1261cf,00010010,calibration,,11.406655311584473,10.134105682373049,1.2725496292114258
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_98909862b8426e62,00101111,calibration,,11.406655311584473,9.830299377441406,1.5763559341430664
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_98b5c234bdcb60a6,00111100,calibration,,11.406655311584473,8.484189987182617,2.9224653244018555
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_99bd8289d44a47ab,01001110,calibration,,11.406655311584473,8.915101051330566,2.4915542602539062
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9cde30e792f21be4,11011010,calibration,,11.406655311584473,6.920115947723389,4.486539363861084
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9ea7582643f4efef,01110000,calibration,,11.406655311584473,9.983820915222168,1.422834396362305
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_9fcd59148bb80ee0,01000100,calibration,,11.406655311584473,10.475972175598145,0.930683135986328
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a0f2dfd81710a947,11000101,calibration,,11.406655311584473,9.591662406921385,1.8149929046630853
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a1573183a15a2e70,10000001,calibration,,11.406655311584473,10.970239639282228,0.4364156723022459
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a25c4863c1939b2d,01110110,calibration,,11.406655311584473,9.023703575134276,2.382951736450196
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a2936295892ea72e,10111010,calibration,,11.406655311584473,7.970520973205566,3.4361343383789062
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a2b08d2c6effabb4,01011110,calibration,,11.406655311584473,7.254095554351807,4.152559757232666
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a2fad41e50925520,11111110,calibration,,11.406655311584473,6.641735553741455,4.764919757843018
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a515dba1ffca22f8,11000111,calibration,,11.406655311584473,9.27235412597656,2.1343011856079106
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a5a1d27ddb2c8227,00011000,calibration,,11.406655311584473,8.761716842651367,2.644938468933105
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a7e071ad8118b157,01000011,calibration,,11.406655311584473,10.543694496154783,0.8629608154296875
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a95e52ff7755375c,10010000,calibration,,11.406655311584473,9.926671981811523,1.4799833297729492
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_a9929e246d832442,00010100,calibration,,11.406655311584473,9.951994895935057,1.454660415649414
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ab82286bfce0dce8,10011010,calibration,,11.406655311584473,7.924804210662842,3.481851100921631
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_aeefd9c22ef47246,11100001,calibration,,11.406655311584473,10.181282997131348,1.225372314453125
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_b051c49bfab72409,11110011,calibration,,11.406655311584473,8.768163681030273,2.638491630554199
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_b223032f5f64c4c5,00000101,calibration,,11.406655311584473,11.053788185119627,0.3528671264648436
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_b6763bc34afb5c5b,11001101,calibration,,11.406655311584473,8.44041633605957,2.9662389755249023
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_b8c5ae0317a9b762,10100001,calibration,,11.406655311584473,11.102118492126465,0.3045368194580078
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bc5fb3d2d5ed3276,10101000,calibration,,11.406655311584473,10.123931884765623,1.2827234268188477
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bc97d60f409c5bcc,11100010,calibration,,11.406655311584473,9.85988712310791,1.5467681884765625
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bd340fbbf1a02c1e,10010001,calibration,,11.406655311584473,9.920597076416016,1.486058235168457
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_beade84bac4d98cf,01010111,calibration,,11.406655311584473,8.903329849243164,2.5033254623413086
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bee1b8b7a1bb7213,10000110,calibration,,11.406655311584473,10.206461906433104,1.2001934051513672
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bee7b633b7bd6ef7,00010000,calibration,,11.406655311584473,10.43978214263916,0.9668731689453124
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_bf8c1434803ab072,10100000,calibration,,11.406655311584473,11.008129119873049,0.3985261917114257
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_c57fd19b885fa91c,00000111,calibration,,11.406655311584473,10.785572052001951,0.6210832595825195
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_c6d5462a4cdcb880,00110001,calibration,,11.406655311584473,10.591527938842772,0.8151273727416992
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_cad19fe5613acd04,11101011,calibration,,11.406655311584473,8.900146484375,2.5065088272094727
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ccd3d07c7049d77e,10100100,calibration,,11.406655311584473,10.681864738464355,0.724790573120117
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_d27886ee3f587e5e,11010011,calibration,,11.406655311584473,8.642003059387207,2.7646522521972656
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_d3be04383e5daabc,10000000,calibration,,11.406655311584473,10.963262557983398,0.4433927536010742
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_d70df547db1f4ba0,01110111,calibration,,11.406655311584473,9.01438808441162,2.392267227172852
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_d7297cb8fc9edb4c,00111001,calibration,,11.406655311584473,8.98188591003418,2.424769401550293
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_d78f793f96d91b9c,01101011,calibration,,11.406655311584473,9.731429100036621,1.6752262115478516
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_db24ac2b7a2f84be,01001111,calibration,,11.406655311584473,8.940652847290039,2.4660024642944336
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_db632076d6432ff6,11101100,calibration,,11.406655311584473,8.609212875366211,2.7974424362182617
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_dbcbcb69e45ef1f2,10000100,calibration,,11.406655311584473,10.555501937866213,0.8511533737182617
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_dbffe49b261d746e,11001110,calibration,,11.406655311584473,8.084601402282713,3.322053909301758
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e2d31aba6a9f8aa6,01011001,calibration,,11.406655311584473,8.100847244262694,3.3058080673217773
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e533feea92d993a3,01101111,calibration,,11.406655311584473,9.161433219909668,2.2452220916748047
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e6c3147853331ffe,01011010,calibration,,11.406655311584473,7.699370384216307,3.707284927368164
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e71d0de82cb01931,10010010,calibration,,11.406655311584473,9.670024871826174,1.7366304397583008
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e87690dd6a8adfcf,11000000,calibration,,11.406655311584473,10.005995750427246,1.4006595611572266
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e9ca713c8628e4cf,01010000,calibration,,11.406655311584473,9.81201171875,1.5946435928344729
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_e9ed53e1d966b6fb,00100010,calibration,,11.406655311584473,11.25067901611328,0.1559762954711914
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_eb7f727b9d2992c3,11101000,calibration,,11.406655311584473,9.131982803344727,2.274672508239746
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ed8af04e85b28058,11010010,calibration,,11.406655311584473,8.629439353942871,2.7772159576416016
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_eddb086f36dd8040,01010101,calibration,,11.406655311584473,9.195001602172852,2.2116537094116206
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ee2de6c0d52abb70,00001101,calibration,,11.406655311584473,10.046236991882324,1.3604183197021484
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_f104e74668251aef,10001000,calibration,,11.406655311584473,9.955463409423826,1.4511919021606443
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_f1d52a8ab428b413,00000100,calibration,,11.406655311584473,11.05519962310791,0.3514556884765625
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_f5a72707a920dc77,10101010,calibration,,11.406655311584473,9.888943672180176,1.5177116394042969
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_fcb115619f2c84ff,01100000,calibration,,11.406655311584473,10.98667812347412,0.4199771881103515
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_fdd0119e69754782,01001000,calibration,,11.406655311584473,9.836276054382322,1.5703792572021484
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ffc7bf7b5cff42c0,10111011,calibration,,11.406655311584473,8.033614158630371,3.3730411529541016
observerbench.qwen_induction_effect_rows.v1,qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qmask_ffe81ae2864a91d7,00100110,calibration,,11.406655311584473,10.862227439880373,0.5444278717041015
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_06d456004de1cb39,01110001,calibration,,3.3612565994262686,0.4799377918243408,2.8813188076019287
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_084f112a3f66a340,01000000,calibration,,3.3612565994262686,2.762781858444213,0.5984747409820556
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_09af6c961b392378,01101000,calibration,,3.3612565994262686,0.1466314792633056,3.214625120162964
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_0e650cebfad0817a,01110101,calibration,,3.3612565994262686,0.0987639427185058,3.262492656707764
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_113f59615913ad84,01000110,calibration,,3.3612565994262686,1.5674461126327517,1.793810486793518
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_12ba3e375e85e5f9,00000000,calibration,,3.3612565994262686,3.3612565994262686,0.0
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_1303c60b3695884f,11111011,calibration,,3.3612565994262686,-1.4316902160644531,4.792946815490723
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_14a3a5e1a8c9dba6,01011100,calibration,,3.3612565994262686,1.2330971956253052,2.1281594038009644
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_15ab76211490e5f2,10000010,calibration,,3.3612565994262686,1.7872307300567627,1.5740258693695068
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_1aab41fff42ddb08,11000011,calibration,,3.3612565994262686,0.7137706875801086,2.647485911846161
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_1df648c9114d481c,00000110,calibration,,3.3612565994262686,2.297842025756836,1.0634145736694336
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_24376d429f1c0f4c,01110010,calibration,,3.3612565994262686,0.0015887022018431,3.3596678972244263
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_25793ead7c71bb81,10001100,calibration,,3.3612565994262686,1.235386848449707,2.1258697509765625
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_28b4fb1062336401,01100011,calibration,,3.3612565994262686,0.1227118968963623,3.2385447025299072
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_293bd7f513e5488c,00101001,calibration,,3.3612565994262686,0.656424880027771,2.7048317193984985
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_2a6601cfebfd729f,00101000,calibration,,3.3612565994262686,0.7429516315460205,2.618304967880249
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_2b881f8c8b0aacb2,00001001,calibration,,3.3612565994262686,2.52339506149292,0.8378615379333496
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_2bb71e015e60db8a,11101110,calibration,,3.3612565994262686,-1.5172429084777832,4.878499507904053
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_305bdcf2f3fb7953,00100000,calibration,,3.3612565994262686,1.4143937826156616,1.946862816810608
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_31b0c0109c2305bd,10110010,calibration,,3.3612565994262686,-0.1699297428131103,3.53118634223938
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_32e8e84428256102,00010001,calibration,,3.3612565994262686,3.074476718902588,0.2867798805236815
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_32f1960c0b93558b,00000011,calibration,,3.3612565994262686,2.7527389526367188,0.6085176467895506
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_373cb0186a2259c5,00001011,calibration,,3.3612565994262686,1.9036967754364007,1.4575598239898682
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_38dbb939a155e20e,01011011,calibration,,3.3612565994262686,0.8705734014511108,2.4906831979751587
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_3deea5ac237d9af5,10000011,calibration,,3.3612565994262686,1.6406984329223633,1.7205581665039062
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_453ac6b5fdae7bc3,11100000,calibration,,3.3612565994262686,-0.1891696453094481,3.5504262447357178
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_474a0e66e0b2c0f2,11000110,calibration,,3.3612565994262686,0.256205379962921,3.1050512194633484
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_4873554a37bdf6dd,11111000,calibration,,3.3612565994262686,-0.8445353507995605,4.20579195022583
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_514c2877bf4be10c,00110000,calibration,,3.3612565994262686,1.2706899642944336,2.090566635131836
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_52587a401f8c4572,01000010,calibration,,3.3612565994262686,2.093611240386963,1.2676453590393066
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_52846b088b2bf67d,10011101,calibration,,3.3612565994262686,1.0028188228607178,2.358437776565552
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_537109997b74dffe,11111101,calibration,,3.3612565994262686,-1.2501564025878906,4.61141300201416
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_5512dd1d0711aac7,01000001,calibration,,3.3612565994262686,2.592507839202881,0.7687487602233884
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_553f777786a2ca07,10010111,calibration,,3.3612565994262686,1.0166486501693726,2.344607949256897
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_578313c81dc911fd,00110111,calibration,,3.3612565994262686,0.2102062702178955,3.151050329208374
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_59d1e7272cfe7e64,00100101,calibration,,3.3612565994262686,0.8938000202178955,2.467456579208374
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_5dc615d8705d787f,11101010,calibration,,3.3612565994262686,-1.2344478368759155,4.595704436302185
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_63c802383bb0b7d1,00000010,calibration,,3.3612565994262686,2.8784747123718266,0.4827818870544433
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_6505ca549adbbfd8,01110011,calibration,,3.3612565994262686,-0.1356993913650511,3.496955990791321
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_65a8cc93a7501058,00000001,calibration,,3.3612565994262686,3.3019959926605225,0.059260606765747
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_687cf8e70b6a898b,00001010,calibration,,3.3612565994262686,2.0238189697265625,1.337437629699707
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_68a4c77200a9f082,00011101,calibration,,3.3612565994262686,2.0321826934814453,1.3290739059448242
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_6ccf560d1b847377,11100011,calibration,,3.3612565994262686,-0.8504531383514404,4.21170973777771
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_6e51f231f688047a,01010010,calibration,,3.3612565994262686,1.7925150394439695,1.5687415599822998
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_6f66947abd3cecf3,00101011,calibration,,3.3612565994262686,0.1456389427185058,3.215617656707764
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_74de301990edf4eb,00010101,calibration,,3.3612565994262686,2.6230015754699707,0.7382550239562988
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_768b1fdef9aea78a,01111101,calibration,,3.3612565994262686,-0.4416357278823852,3.8028923273086552
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_770d52bd09d41781,10100111,calibration,,3.3612565994262686,-0.5279359817504881,3.889192581176758
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_77ba150e7fd84cd4,11111111,calibration,,3.3612565994262686,-1.7166050672531128,5.077861666679382
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_79592aa76b30552e,11010100,calibration,,3.3612565994262686,0.7511273026466369,2.610129296779633
observerbench.qwen_induction_effect_rows.v1,qseq_7bbd2c793e6ab09b,train,length_64_gap_8,qcluster_calibration_0025,qmask_7b9924334671dc3c,11110000,calibration,,3.3612565994262686,-0.2722017765045166,3.6334583759307857
