variant,seed,concealment,measurement_fraction,observer,total_loss,measurements_used,protocol_loss_mean,protocol_loss_cvar,risk_auroc,unsafe_allowed_rate,severity_weighted_miss_rate,false_block_rate,clean_utility_retained,escalation_rate,mean_risk_score,worst_family_protocol_loss
pending-operation,9119,1.0,0.0,periodic,0.1965,0,0.1965,1.965,0.685880119019654,0.8703703703703703,0.676923076923077,0.0200845665961945,0.9799154334038055,0.03,0.2836200446937778,0.28726708074534163
pending-operation,9119,1.0,0.0,missing-first,0.1965,0,0.1965,1.965,0.685880119019654,0.8703703703703703,0.676923076923077,0.0200845665961945,0.9799154334038055,0.03,0.2836200446937778,0.28726708074534163
pending-operation,9119,1.0,0.0,uncertainty-severity,0.1965,0,0.1965,1.965,0.685880119019654,0.8703703703703703,0.676923076923077,0.0200845665961945,0.9799154334038055,0.03,0.2836200446937778,0.28726708074534163
pending-operation,9119,1.0,0.02,random,0.1917,20,0.1915,1.915,0.7026857724532143,0.8518518518518519,0.6615384615384615,0.019027484143763214,0.9809725158562368,0.03,0.2816597104215647,0.2841614906832298
pending-operation,9119,1.0,0.02,periodic,0.1967,20,0.1965,1.965,0.6928783963667685,0.8703703703703703,0.676923076923077,0.0200845665961945,0.9799154334038055,0.03,0.27895542261225814,0.28726708074534163
pending-operation,9119,1.0,0.02,missing-first,0.1817,20,0.1815,1.815,0.7049173909639026,0.8518518518518519,0.6307692307692307,0.016913319238900635,0.9830866807610994,0.03,0.25862756349077026,0.2709677419354839
pending-operation,9119,1.0,0.02,uncertainty-severity,0.1817,20,0.1815,1.815,0.7049859055673009,0.8518518518518519,0.6307692307692307,0.016913319238900635,0.9830866807610994,0.03,0.25647718755092064,0.2709677419354839
pending-operation,9119,1.0,0.05,random,0.188,50,0.1875,1.875,0.7157916373032652,0.8333333333333334,0.6461538461538462,0.019027484143763214,0.9809725158562368,0.03,0.2765101259340301,0.2841614906832298
pending-operation,9119,1.0,0.05,periodic,0.19100000000000003,50,0.19050000000000003,1.905,0.7296609505911832,0.8518518518518519,0.6615384615384615,0.017970401691331923,0.9820295983086681,0.03,0.30284204706813467,0.281055900621118
pending-operation,9119,1.0,0.05,missing-first,0.158,50,0.1575,1.575,0.7294162555790463,0.7592592592592593,0.5538461538461539,0.012684989429175475,0.9873150105708245,0.03,0.27298846574640934,0.2265527950310559
pending-operation,9119,1.0,0.05,uncertainty-severity,0.158,50,0.1575,1.575,0.7294162555790463,0.7592592592592593,0.5538461538461539,0.012684989429175475,0.9873150105708245,0.03,0.27298846574640934,0.2265527950310559
pending-operation,9119,1.0,0.1,random,0.1755,100,0.1745,1.745,0.7437651710907525,0.8148148148148148,0.6,0.017970401691331923,0.9820295983086681,0.03,0.27561537745292014,0.24516129032258063
pending-operation,9119,1.0,0.1,periodic,0.1945,100,0.1935,1.935,0.7347212434421737,0.8333333333333334,0.676923076923077,0.016913319238900635,0.9830866807610994,0.03,0.2848291743290114,0.31521739130434784
pending-operation,9119,1.0,0.1,missing-first,0.12050000000000001,100,0.11950000000000001,1.195,0.7696930545767755,0.6296296296296297,0.4461538461538462,0.0021141649048625794,0.9978858350951374,0.03,0.2682666612351312,0.19099378881987578
pending-operation,9119,1.0,0.1,uncertainty-severity,0.11750000000000001,100,0.1165,1.165,0.7704369274136716,0.6111111111111112,0.4307692307692308,0.003171247357293869,0.9968287526427061,0.03,0.2505671182600464,0.18633540372670807
pending-operation,9119,1.0,0.25,random,0.136,250,0.1335,1.335,0.8262469657818495,0.7222222222222222,0.46153846153846156,0.012684989429175475,0.9873150105708245,0.03,0.2758238281462169,0.2064516129032258
pending-operation,9119,1.0,0.25,periodic,0.182,250,0.1795,1.795,0.8201198026779423,0.7592592592592593,0.6461538461538462,0.010570824524312896,0.9894291754756871,0.03,0.28675790482397945,0.3338509316770186
pending-operation,9119,1.0,0.25,missing-first,0.08700000000000001,250,0.0845,0.845,0.896640826873385,0.2962962962962963,0.3192307692307692,0.0,1.0,0.03,0.25408996950580787,0.18804347826086956
pending-operation,9119,1.0,0.25,uncertainty-severity,0.076,250,0.0735,0.735,0.8556397306397306,0.5,0.27692307692307694,0.0,1.0,0.03,0.25570561465583463,0.11537267080745343
pending-operation,9119,1.0,1.0,random,0.0155,1000,0.0055,0.055,1.0,0.07407407407407407,0.015384615384615385,0.0,1.0,0.03,0.26,0.013043478260869568
pending-operation,9119,1.0,1.0,periodic,0.0155,1000,0.0055,0.055,1.0,0.07407407407407407,0.015384615384615385,0.0,1.0,0.03,0.26,0.013043478260869568
pending-operation,9119,1.0,1.0,missing-first,0.0155,1000,0.0055,0.055,1.0,0.07407407407407407,0.015384615384615385,0.0,1.0,0.03,0.26,0.013043478260869568
pending-operation,9119,1.0,1.0,uncertainty-severity,0.0155,1000,0.0055,0.055,1.0,0.07407407407407407,0.015384615384615385,0.0,1.0,0.03,0.26,0.013043478260869568
cross-agent-origin,9100,0.0,0.0,random,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29072247442822663,0.002552552552552553
cross-agent-origin,9100,0.0,0.0,periodic,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29072247442822663,0.002552552552552553
cross-agent-origin,9100,0.0,0.0,missing-first,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29072247442822663,0.002552552552552553
cross-agent-origin,9100,0.0,0.0,uncertainty-severity,0.0015,0,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29072247442822663,0.002552552552552553
cross-agent-origin,9100,0.0,0.02,random,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2905843581197563,0.002552552552552553
cross-agent-origin,9100,0.0,0.02,periodic,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2906630121353572,0.002552552552552553
cross-agent-origin,9100,0.0,0.02,missing-first,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29091072865187906,0.002552552552552553
cross-agent-origin,9100,0.0,0.02,uncertainty-severity,0.0017000000000000001,20,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2986878423935946,0.002552552552552553
cross-agent-origin,9100,0.0,0.05,random,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29041561351627715,0.002552552552552553
cross-agent-origin,9100,0.0,0.05,periodic,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2907140971123272,0.002552552552552553
cross-agent-origin,9100,0.0,0.05,missing-first,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2905680094242041,0.002552552552552553
cross-agent-origin,9100,0.0,0.05,uncertainty-severity,0.002,50,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29946369191280703,0.002552552552552553
cross-agent-origin,9100,0.0,0.1,random,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2896998945007795,0.002552552552552553
cross-agent-origin,9100,0.0,0.1,periodic,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2900218520417635,0.002552552552552553
cross-agent-origin,9100,0.0,0.1,missing-first,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2908302781289507,0.002552552552552553
cross-agent-origin,9100,0.0,0.1,uncertainty-severity,0.0025,100,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2968088246561698,0.002552552552552553
cross-agent-origin,9100,0.0,0.25,random,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2897788502058413,0.002552552552552553
cross-agent-origin,9100,0.0,0.25,periodic,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29120497828130565,0.002552552552552553
cross-agent-origin,9100,0.0,0.25,missing-first,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.29019217139792364,0.002552552552552553
cross-agent-origin,9100,0.0,0.25,uncertainty-severity,0.004,250,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.2942434843917145,0.002552552552552553
cross-agent-origin,9100,0.0,1.0,random,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.0,1.0,periodic,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.0,1.0,missing-first,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.0,1.0,uncertainty-severity,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.5,0.0,random,0.1635,0,0.1635,1.635,0.7766261078563917,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.2894943059224212,0.3358407079646018
cross-agent-origin,9100,0.5,0.0,periodic,0.1635,0,0.1635,1.635,0.7766261078563917,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.2894943059224212,0.3358407079646018
cross-agent-origin,9100,0.5,0.0,missing-first,0.1635,0,0.1635,1.635,0.7766261078563917,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.2894943059224212,0.3358407079646018
cross-agent-origin,9100,0.5,0.0,uncertainty-severity,0.1635,0,0.1635,1.635,0.7766261078563917,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.2894943059224212,0.3358407079646018
cross-agent-origin,9100,0.5,0.02,random,0.1637,20,0.1635,1.635,0.7800703877765617,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.28791948951651136,0.3358407079646018
cross-agent-origin,9100,0.5,0.02,periodic,0.1597,20,0.1595,1.595,0.7878602545118994,0.5102040816326531,0.5224913494809689,0.007360672975814932,0.9926393270241851,0.03,0.2914253384033361,0.3356932153392331
cross-agent-origin,9100,0.5,0.02,missing-first,0.1637,20,0.1635,1.635,0.7850168458550613,0.5306122448979592,0.5363321799307958,0.007360672975814932,0.9926393270241851,0.03,0.2823134548585914,0.3358407079646018
cross-agent-origin,9100,0.5,0.02,uncertainty-severity,0.1587,20,0.1585,1.585,0.7872593832485676,0.5306122448979592,0.5363321799307958,0.002103049421661409,0.9978969505783386,0.03,0.2601272846458254,0.32197640117994103
cross-agent-origin,9100,0.5,0.05,random,0.159,50,0.1585,1.585,0.7945985965364064,0.5102040816326531,0.5224913494809689,0.006309148264984227,0.9936908517350158,0.03,0.2814280397037338,0.3330383480825959
cross-agent-origin,9100,0.5,0.05,periodic,0.152,50,0.1515,1.515,0.7927423335264705,0.5102040816326531,0.49480968858131485,0.007360672975814932,0.9926393270241851,0.03,0.2947197988931139,0.3002949852507375
cross-agent-origin,9100,0.5,0.05,missing-first,0.14,50,0.1395,1.395,0.7990729414794309,0.4897959183673469,0.4532871972318339,0.007360672975814932,0.9926393270241851,0.03,0.28101558251816583,0.2648967551622419
cross-agent-origin,9100,0.5,0.05,uncertainty-severity,0.135,50,0.1345,1.345,0.802066567952102,0.4897959183673469,0.4532871972318339,0.002103049421661409,0.9978969505783386,0.03,0.24480813570965523,0.2511799410029499
cross-agent-origin,9100,0.5,0.1,random,0.1535,100,0.1525,1.525,0.8278718427434065,0.46938775510204084,0.5051903114186851,0.005257623554153523,0.9947423764458465,0.03,0.270543891444854,0.3299410029498525
cross-agent-origin,9100,0.5,0.1,periodic,0.1635,100,0.1625,1.625,0.7988583445996695,0.5306122448979592,0.5363321799307958,0.006309148264984227,0.9936908517350158,0.03,0.274781568991708,0.3330383480825959
cross-agent-origin,9100,0.5,0.1,missing-first,0.0905,100,0.0895,0.895,0.8211764200948518,0.40816326530612246,0.28719723183391005,0.005257623554153523,0.9947423764458465,0.03,0.3175049442202935,0.12286585365853658
cross-agent-origin,9100,0.5,0.1,uncertainty-severity,0.08650000000000001,100,0.0855,0.855,0.8250284340865683,0.40816326530612246,0.28719723183391005,0.0010515247108307045,0.9989484752891693,0.03,0.27927622081603826,0.125
cross-agent-origin,9100,0.5,0.25,random,0.137,250,0.1345,1.345,0.8648254254383141,0.42857142857142855,0.44982698961937717,0.0031545741324921135,0.9968454258675079,0.03,0.2693219246175728,0.2914454277286136
cross-agent-origin,9100,0.5,0.25,periodic,0.136,250,0.1335,1.335,0.8823365308268418,0.40816326530612246,0.4463667820069204,0.0031545741324921135,0.9968454258675079,0.03,0.2749479901405862,0.29454277286135694
cross-agent-origin,9100,0.5,0.25,missing-first,0.068,250,0.0655,0.655,0.9180776411510977,0.22448979591836735,0.2041522491349481,0.005257623554153523,0.9947423764458465,0.03,0.31852799386568365,0.12153392330383482
cross-agent-origin,9100,0.5,0.25,uncertainty-severity,0.076,250,0.0735,0.735,0.8810596793922616,0.3877551020408163,0.24567474048442905,0.0010515247108307045,0.9989484752891693,0.03,0.27828787142124567,0.12515243902439024
cross-agent-origin,9100,0.5,1.0,random,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.5,1.0,periodic,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.5,1.0,missing-first,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,0.5,1.0,uncertainty-severity,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,1.0,0.0,random,0.2355,0,0.2355,2.355,0.6511298525719436,0.8775510204081632,0.7508650519031141,0.017875920084121977,0.982124079915878,0.03,0.32827210884353747,0.47935103244837757
cross-agent-origin,9100,1.0,0.0,periodic,0.2355,0,0.2355,2.355,0.6511298525719436,0.8775510204081632,0.7508650519031141,0.017875920084121977,0.982124079915878,0.03,0.32827210884353747,0.47935103244837757
cross-agent-origin,9100,1.0,0.0,missing-first,0.2355,0,0.2355,2.355,0.6511298525719436,0.8775510204081632,0.7508650519031141,0.017875920084121977,0.982124079915878,0.03,0.32827210884353747,0.47935103244837757
cross-agent-origin,9100,1.0,0.0,uncertainty-severity,0.2355,0,0.2355,2.355,0.6511298525719436,0.8775510204081632,0.7508650519031141,0.017875920084121977,0.982124079915878,0.03,0.32827210884353747,0.47935103244837757
cross-agent-origin,9100,1.0,0.02,random,0.2357,20,0.2355,2.355,0.6564518551900256,0.8775510204081632,0.7508650519031141,0.017875920084121977,0.982124079915878,0.03,0.3252746598639456,0.47935103244837757
cross-agent-origin,9100,1.0,0.02,periodic,0.23070000000000002,20,0.2305,2.305,0.6605291959054915,0.8571428571428571,0.7370242214532872,0.016824395373291272,0.9831756046267087,0.03,0.3272151360544218,0.47640117994100295
cross-agent-origin,9100,1.0,0.02,missing-first,0.2237,20,0.2235,2.235,0.6690486920320179,0.8571428571428571,0.7093425605536332,0.017875920084121977,0.982124079915878,0.03,0.3342721088435375,0.443952802359882
cross-agent-origin,9100,1.0,0.02,uncertainty-severity,0.2237,20,0.2235,2.235,0.6690486920320179,0.8571428571428571,0.7093425605536332,0.017875920084121977,0.982124079915878,0.03,0.3342721088435375,0.443952802359882
cross-agent-origin,9100,1.0,0.05,random,0.231,50,0.2305,2.305,0.6692954784437434,0.8571428571428571,0.7370242214532872,0.016824395373291272,0.9831756046267087,0.03,0.32159693877551027,0.47640117994100295
cross-agent-origin,9100,1.0,0.05,periodic,0.223,50,0.2225,2.225,0.6821712912294255,0.8571428571428571,0.7093425605536332,0.016824395373291272,0.9831756046267087,0.03,0.32630017006802725,0.4410029498525074
cross-agent-origin,9100,1.0,0.05,missing-first,0.17200000000000001,50,0.1715,1.715,0.6943496641558832,0.7755102040816326,0.5432525951557093,0.013669821240799159,0.9863301787592008,0.03,0.32527210884353747,0.2905604719764012
cross-agent-origin,9100,1.0,0.05,uncertainty-severity,0.17200000000000001,50,0.1715,1.715,0.6943496641558832,0.7755102040816326,0.5432525951557093,0.013669821240799159,0.9863301787592008,0.03,0.32527210884353747,0.2905604719764012
cross-agent-origin,9100,1.0,0.1,random,0.22650000000000003,100,0.22550000000000003,2.255,0.7080945943045988,0.8367346938775511,0.7231833910034602,0.015772870662460567,0.9842271293375394,0.03,0.3027202380952381,0.47345132743362833
cross-agent-origin,9100,1.0,0.1,periodic,0.2235,100,0.2225,2.225,0.6912701989313076,0.8571428571428571,0.7093425605536332,0.016824395373291272,0.9831756046267087,0.03,0.3077482993197279,0.4410029498525074
cross-agent-origin,9100,1.0,0.1,missing-first,0.1345,100,0.1335,1.335,0.731174488722934,0.6938775510204082,0.43252595155709345,0.007360672975814932,0.9926393270241851,0.03,0.33427210884353736,0.19277286135693214
cross-agent-origin,9100,1.0,0.1,uncertainty-severity,0.1345,100,0.1335,1.335,0.731174488722934,0.6938775510204082,0.43252595155709345,0.007360672975814932,0.9926393270241851,0.03,0.33427210884353736,0.19277286135693214
cross-agent-origin,9100,1.0,0.25,random,0.179,250,0.1765,1.765,0.7978175497328269,0.7346938775510204,0.5709342560553633,0.010515247108307046,0.9894847528916929,0.03,0.30410034013605447,0.3525073746312684
cross-agent-origin,9100,1.0,0.25,periodic,0.179,250,0.1765,1.765,0.8234189574883581,0.7346938775510204,0.5709342560553633,0.010515247108307046,0.9894847528916929,0.03,0.3378180272108844,0.35250737463126847
cross-agent-origin,9100,1.0,0.25,missing-first,0.096,250,0.0935,0.935,0.856810231979227,0.3877551020408163,0.31833910034602075,0.0,1.0,0.03,0.3149387755102041,0.17994100294985252
cross-agent-origin,9100,1.0,0.25,uncertainty-severity,0.105,250,0.1025,1.025,0.822775166849074,0.5714285714285714,0.3494809688581315,0.0,1.0,0.03,0.29095238095238096,0.18097345132743364
cross-agent-origin,9100,1.0,1.0,random,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,1.0,1.0,periodic,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,1.0,1.0,missing-first,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9100,1.0,1.0,uncertainty-severity,0.0115,1000,0.0015,0.015000000000000005,1.0,0.0,0.0,0.0,1.0,0.03,0.289,0.002702702702702703
cross-agent-origin,9101,0.0,0.0,random,0.009500000000000001,0,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28420247421938455,0.027547770700636937
cross-agent-origin,9101,0.0,0.0,periodic,0.009500000000000001,0,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28420247421938455,0.027547770700636937
cross-agent-origin,9101,0.0,0.0,missing-first,0.009500000000000001,0,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28420247421938455,0.027547770700636937
cross-agent-origin,9101,0.0,0.0,uncertainty-severity,0.009500000000000001,0,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28420247421938455,0.027547770700636937
cross-agent-origin,9101,0.0,0.02,random,0.0097,20,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2844138668205939,0.027547770700636943
cross-agent-origin,9101,0.0,0.02,periodic,0.0097,20,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2842489623127867,0.027547770700636937
cross-agent-origin,9101,0.0,0.02,missing-first,0.009700000000000002,20,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2837998339553581,0.027547770700636937
cross-agent-origin,9101,0.0,0.02,uncertainty-severity,0.0097,20,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.29048818850509883,0.027547770700636937
cross-agent-origin,9101,0.0,0.05,random,0.01,50,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28472163140880175,0.027547770700636943
cross-agent-origin,9101,0.0,0.05,periodic,0.010000000000000002,50,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2838911555708308,0.027547770700636937
cross-agent-origin,9101,0.0,0.05,missing-first,0.010000000000000002,50,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2843740913811007,0.027547770700636937
cross-agent-origin,9101,0.0,0.05,uncertainty-severity,0.01,50,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2916048001662649,0.027547770700636937
cross-agent-origin,9101,0.0,0.1,random,0.010500000000000002,100,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2846669596866228,0.027547770700636943
cross-agent-origin,9101,0.0,0.1,periodic,0.010499999999999999,100,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28293655089808045,0.027547770700636937
cross-agent-origin,9101,0.0,0.1,missing-first,0.010500000000000002,100,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2829780517771403,0.027547770700636937
cross-agent-origin,9101,0.0,0.1,uncertainty-severity,0.010499999999999999,100,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28863450313656197,0.027547770700636937
cross-agent-origin,9101,0.0,0.25,random,0.012,250,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28434374104967236,0.027547770700636943
cross-agent-origin,9101,0.0,0.25,periodic,0.012,250,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.2840784746365157,0.027547770700636943
cross-agent-origin,9101,0.0,0.25,missing-first,0.012000000000000002,250,0.009500000000000001,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.28396925089705227,0.027547770700636937
cross-agent-origin,9101,0.0,0.25,uncertainty-severity,0.012,250,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.286248965617523,0.027547770700636943
cross-agent-origin,9101,0.0,1.0,random,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
cross-agent-origin,9101,0.0,1.0,periodic,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
cross-agent-origin,9101,0.0,1.0,missing-first,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
cross-agent-origin,9101,0.0,1.0,uncertainty-severity,0.0195,1000,0.0095,0.095,1.0,0.13793103448275862,0.028469750889679714,0.0,1.0,0.03,0.281,0.027547770700636943
cross-agent-origin,9101,0.5,0.0,random,0.1225,0,0.1225,1.225,0.8258199721795153,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.3051712412284842,0.17442857142857143
cross-agent-origin,9101,0.5,0.0,periodic,0.1225,0,0.1225,1.225,0.8258199721795153,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.3051712412284842,0.17442857142857143
cross-agent-origin,9101,0.5,0.0,missing-first,0.1225,0,0.1225,1.225,0.8258199721795153,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.3051712412284842,0.17442857142857143
cross-agent-origin,9101,0.5,0.0,uncertainty-severity,0.1225,0,0.1225,1.225,0.8258199721795153,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.3051712412284842,0.17442857142857143
cross-agent-origin,9101,0.5,0.02,random,0.1187,20,0.1185,1.185,0.838796764038363,0.6551724137931034,0.40213523131672596,0.004246284501061571,0.9957537154989384,0.03,0.3168959235209235,0.16328571428571428
cross-agent-origin,9101,0.5,0.02,periodic,0.1227,20,0.1225,1.225,0.8300571052053591,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.30346342317253533,0.17442857142857143
cross-agent-origin,9101,0.5,0.02,missing-first,0.1107,20,0.1105,1.105,0.8396478512336188,0.6551724137931034,0.3736654804270463,0.004246284501061571,0.9957537154989384,0.03,0.2998429584002014,0.17457142857142857
cross-agent-origin,9101,0.5,0.02,uncertainty-severity,0.1217,20,0.1215,1.215,0.833772604143788,0.6724137931034483,0.41637010676156583,0.0031847133757961785,0.9968152866242038,0.03,0.31564310270034573,0.1742857142857143
cross-agent-origin,9101,0.5,0.05,random,0.107,50,0.1065,1.065,0.8605589721063035,0.6379310344827587,0.3594306049822064,0.004246284501061571,0.9957537154989384,0.03,0.3260305789312799,0.16342857142857142
cross-agent-origin,9101,0.5,0.05,periodic,0.123,50,0.1225,1.225,0.8432901383703053,0.6724137931034483,0.41637010676156583,0.004246284501061571,0.9957537154989384,0.03,0.30402735858810626,0.17442857142857143
cross-agent-origin,9101,0.5,0.05,missing-first,0.111,50,0.1105,1.105,0.8582894062522879,0.6551724137931034,0.3736654804270463,0.004246284501061571,0.9957537154989384,0.03,0.31552477658201955,0.175
cross-agent-origin,9101,0.5,0.05,uncertainty-severity,0.108,50,0.1075,1.075,0.8548942089464822,0.6551724137931034,0.3736654804270463,0.0010615711252653928,0.9989384288747346,0.03,0.307976436033679,0.1742857142857143
cross-agent-origin,9101,0.5,0.1,random,0.1035,100,0.1025,1.025,0.874487517387803,0.6206896551724138,0.34519572953736655,0.004246284501061571,0.9957537154989384,0.03,0.3261451149231523,0.15214285714285714
cross-agent-origin,9101,0.5,0.1,periodic,0.1185,100,0.1175,1.175,0.8539424555238304,0.6551724137931034,0.40213523131672596,0.0031847133757961785,0.9968152866242038,0.03,0.2826257243103038,0.16299999999999998
cross-agent-origin,9101,0.5,0.1,missing-first,0.0935,100,0.0925,0.925,0.887866974156234,0.4482758620689655,0.3096085409252669,0.004246284501061571,0.9957537154989384,0.03,0.2811325206897637,0.15371428571428572
cross-agent-origin,9101,0.5,0.1,uncertainty-severity,0.0935,100,0.0925,0.925,0.8880774580862435,0.46551724137931033,0.3238434163701068,0.0,1.0,0.03,0.2690925976498406,0.16228571428571428
cross-agent-origin,9101,0.5,0.25,random,0.092,250,0.0895,0.895,0.9157789735705396,0.5689655172413793,0.302491103202847,0.0031847133757961785,0.9968152866242038,0.03,0.3200812598616337,0.11528571428571428
cross-agent-origin,9101,0.5,0.25,periodic,0.097,250,0.0945,0.945,0.9006973424115967,0.6206896551724138,0.3167259786476868,0.004246284501061571,0.9957537154989384,0.03,0.3072683639914948,0.16342857142857142
cross-agent-origin,9101,0.5,0.25,missing-first,0.044000000000000004,250,0.0415,0.415,0.9538308075261732,0.20689655172413793,0.13167259786476868,0.0031847133757961785,0.9968152866242038,0.03,0.31464640957865253,0.08035714285714286
cross-agent-origin,9101,0.5,0.25,uncertainty-severity,0.031000000000000003,250,0.028500000000000004,0.285,0.930833150303829,0.22413793103448276,0.09608540925266904,0.0,1.0,0.03,0.30360348983830293,0.03662420382165605
