analysis_status,target,model,measurement_budget,term,coefficient
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,B_count_4_5,0.6205719839490097
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,B_count_6_8,-0.3889264906388626
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,E_count_eq_1,0.6755407737932512
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,E_count_eq_2,0.37480957382008284
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,PE_bin4_11,-0.036168539847468706
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,PE_bin4_12,0.3705124923934245
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,PE_bin4_21,0.08574615332260849
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,20,PE_bin4_22,0.004297078916696579
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,intercept,1.0648797386947555
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P:9.9,-0.3888558768115387
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P:9.6,0.5007977520588963
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P:10.0,0.38672090895061545
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:9.0,-0.2997685142836684
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:9.7,0.07142508054941232
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:10.1,0.3150650723275515
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:10.2,0.4457623281046924
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:10.6,0.05204205622790685
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:10.10,0.27651190064190295
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:11.2,0.4987206937545579
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B:11.9,0.23195226098748314
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,E:10.7,1.020949611048707
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,E:11.10,0.8939038140277235
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P_count_eq_1,-0.1658688190276589
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P_count_eq_2,0.1660100209093042
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,P_count_eq_3,0.11083718982965471
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B_count_eq_1,-0.2981986558622675
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B_count_2_3,-0.527098012894229
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B_count_4_5,-0.9779446166875845
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,B_count_6_8,-1.4847432721251825
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,E_count_eq_1,0.07614171453220722
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,E_count_eq_2,0.9193558560932177
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,PE_bin4_11,-0.6025641809550242
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,PE_bin4_12,-1.5059778640819916
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,PE_bin4_21,-1.3346070310467164
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,40,PE_bin4_22,-2.091606755347006
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,intercept,0.9882718979899935
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P:9.9,-0.42667424525796194
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P:9.6,0.5580577926284013
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P:10.0,0.15664191844320707
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:9.0,-0.09027271697004476
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:9.7,-0.1196575694999833
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:10.1,0.03428507342180973
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:10.2,0.12581173143222138
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:10.6,-0.11737653924767914
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:10.10,-0.13462861396082923
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:11.2,0.5062643168804006
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B:11.9,0.0667271285161394
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,E:10.7,0.96681510378149
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,E:11.10,1.0590469967583727
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P_count_eq_1,-0.07698136071925671
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P_count_eq_2,0.12818532434862465
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,P_count_eq_3,0.03621205572393046
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B_count_eq_1,-0.011744201223425612
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B_count_2_3,-0.2514410513423688
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B_count_4_5,-0.1329020785541126
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,B_count_6_8,-0.47077366674178867
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,E_count_eq_1,0.12675365514668327
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,E_count_eq_2,0.9495542082363788
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,PE_bin4_11,-0.45200646140018
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,PE_bin4_12,-1.0350268177116584
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,PE_bin4_21,-0.9136461498937565
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,80,PE_bin4_22,-2.2650238937920166
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,intercept,0.9946390168982762
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P:9.9,-0.3445824011307183
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P:9.6,0.5266087066227432
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P:10.0,0.13225419911914227
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:9.0,-0.17368039424952028
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:9.7,-0.15977361164777773
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:10.1,-0.017603617149544868
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:10.2,0.08072195116961141
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:10.6,-0.2492565269110244
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:10.10,-0.2005077997326419
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:11.2,0.4130676951439169
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B:11.9,0.034147677398635876
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,E:10.7,0.97775071925031
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,E:11.10,1.0470158750455059
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P_count_eq_1,0.0010382434885467496
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P_count_eq_2,0.14333398412401266
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,P_count_eq_3,0.0088580978945613
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B_count_eq_1,0.10773885599236699
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B_count_2_3,0.007102721014925525
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B_count_4_5,0.09659126463163228
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,B_count_6_8,0.01859903078421593
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,E_count_eq_1,0.1275722207152355
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,E_count_eq_2,0.9485971715337632
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,PE_bin4_11,-0.5422159709054525
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,PE_bin4_12,-1.1706308879669018
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,PE_bin4_21,-0.9131176858048821
exploratory_post_outcome_not_confirmatory,1.0,count_plus_PE_bin4,160,PE_bin4_22,-2.372944116760608
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,intercept,1.0000006779582238
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P:9.9,-0.21663083651962547
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P:9.6,0.34415336269917696
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P:10.0,-0.31777317441041264
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:9.0,-0.009442722143252359
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:9.7,-0.2759405148328869
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:10.1,-0.104893251468792
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:10.2,0.01982381042212272
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:10.6,-0.26091544472665873
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:10.10,-0.15798859728649117
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:11.2,0.45877433134501233
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B:11.9,-0.015448028096124644
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,E:10.7,0.9155872807171661
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,E:11.10,0.4772600034285767
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P_count_eq_1,0.009176031323182631
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P_count_eq_2,0.17538480161860998
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,P_count_eq_3,-0.18339875943433556
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B_count_eq_1,0.010657665491031504
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B_count_2_3,-0.07896010929755247
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B_count_4_5,0.3676094770144042
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,B_count_6_8,-0.2632854928036749
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,E_count_eq_1,0.6916966381257532
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,E_count_eq_2,0.35057532499410765
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PB_bin4_11,-0.043990152564720955
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PB_bin4_12,0.2527527882473846
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PB_bin4_21,0.1404148454253495
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PB_bin4_22,-0.14842880264879493
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PE_bin4_11,-0.11485668789910365
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PE_bin4_12,0.32361932412192407
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PE_bin4_21,-0.034969956576143504
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,PE_bin4_22,0.026955998667179237
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,BE_bin4_11,-0.03496995649575291
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,BE_bin4_12,0.1313946487296067
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,BE_bin4_21,-0.11485668861325897
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,20,BE_bin4_22,0.21918067452740203
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,intercept,0.9743212998622197
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P:9.9,-0.5739887502925997
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P:9.6,0.0976024866632198
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P:10.0,-0.12899357932236893
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:9.0,-0.021622522957705004
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:9.7,0.20018271847852936
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:10.1,0.5066168878046714
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:10.2,0.149799169546443
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:10.6,0.30787949330201647
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:10.10,0.13947577243231127
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:11.2,0.7269234948623279
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B:11.9,0.3620297508376673
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,E:10.7,1.4274733096318002
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,E:11.10,1.194872028748048
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P_count_eq_1,0.18179146174554064
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P_count_eq_2,-0.4216407370458813
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,P_count_eq_3,0.018703391097327896
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B_count_eq_1,-0.2976456002363659
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B_count_2_3,-0.6873815540874789
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B_count_4_5,-1.1212607801859726
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,B_count_6_8,-2.057981585660925
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,E_count_eq_1,0.11546344646332427
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,E_count_eq_2,1.2534409395371633
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PB_bin4_11,-0.1980778126993697
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PB_bin4_12,0.44320341662678286
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PB_bin4_21,1.0387481564741645
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PB_bin4_22,0.9576546530523439
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PE_bin4_11,-0.7565102703230028
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PE_bin4_12,-1.347269332200183
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PE_bin4_21,-0.7518233979447897
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,PE_bin4_22,-1.7381931909579982
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,BE_bin4_11,-0.67023864624379
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,BE_bin4_12,-0.4473242372325671
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,BE_bin4_21,-0.5099868579174648
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,40,BE_bin4_22,-1.6295223697566228
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,intercept,1.0290748165707473
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P:9.9,-0.6461348954918433
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P:9.6,0.3124473623557284
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P:10.0,-0.05313457652212894
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:9.0,-0.09882985769670785
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:9.7,-0.1040602053821591
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:10.1,0.04124998338974181
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:10.2,0.12106840698223642
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:10.6,-0.12479293723787055
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:10.10,-0.1349963694578403
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:11.2,0.5150618629671762
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B:11.9,0.06177485484687336
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,E:10.7,1.3000826082833665
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,E:11.10,1.3308089922367585
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P_count_eq_1,0.03593494637132911
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P_count_eq_2,-0.14955258140486657
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,P_count_eq_3,-0.0412172998480852
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B_count_eq_1,-0.05813843993544534
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B_count_2_3,-0.32342547428196466
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B_count_4_5,-0.18294499257194194
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,B_count_6_8,-0.5170550311031675
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,E_count_eq_1,0.029061825472705534
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,E_count_eq_2,1.300914880265461
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PB_bin4_11,0.06601184751724908
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PB_bin4_12,0.26417389793600204
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PB_bin4_21,0.696381992321644
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PB_bin4_22,0.7936926167403993
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PE_bin4_11,-0.4387416235072192
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PE_bin4_12,-1.0900175708376643
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PE_bin4_21,-0.7498038887636315
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,PE_bin4_22,-2.2637536486766874
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,BE_bin4_11,-0.3271557757066907
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,BE_bin4_12,-0.7088843777177101
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,BE_bin4_21,-0.25876344367005644
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,80,BE_bin4_22,-1.1724956010786698
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,intercept,0.9339512985591066
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P:9.9,-0.573399776372195
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P:9.6,0.29743487568609606
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P:10.0,-0.09182009916772668
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:9.0,-0.1696034377568092
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:9.7,-0.1535435160419508
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:10.1,-0.01099999853397536
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:10.2,0.07787566895076159
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:10.6,-0.24748937653726255
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:10.10,-0.20574430894036705
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:11.2,0.40596172016809795
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B:11.9,0.034750673465604474
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,E:10.7,1.3669762297644596
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,E:11.10,1.385515468790513
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P_count_eq_1,0.15642134847809147
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P_count_eq_2,-0.15106312364086136
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,P_count_eq_3,-0.07402669488647627
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B_count_eq_1,0.15059011962754654
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B_count_2_3,0.05100958472454365
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B_count_4_5,0.19146572390970204
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,B_count_6_8,0.11218640490762917
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,E_count_eq_1,0.11094797427469746
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,E_count_eq_2,1.3207718560625001
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PB_bin4_11,0.10363112750406221
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PB_bin4_12,0.07127492266726819
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PB_bin4_21,0.6495684311679918
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PB_bin4_22,0.8271641462283973
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PE_bin4_11,-0.5455904364774598
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PE_bin4_12,-1.1749929008365732
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PE_bin4_21,-0.8146408782799407
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,PE_bin4_22,-2.3662996548992976
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,BE_bin4_11,-0.38894183473931715
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,BE_bin4_12,-0.9452849662605165
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,BE_bin4_21,-0.4121653292057989
exploratory_post_outcome_not_confirmatory,1.0,count_plus_all_bin4,160,BE_bin4_22,-1.27642637972476
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,intercept,1.6119901479613366
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,P:9.9,-0.6367091264607256
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,P:9.6,-0.06899338270090817
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,P:10.0,-0.37548957770744257
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:9.0,-0.3927824561502365
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:9.7,-0.1111009987016645
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:10.1,-0.12373892740213802
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:10.2,-0.056441292588008174
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:10.6,-0.3891157314608867
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:10.10,-0.08257530160953883
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:11.2,0.27203715602344775
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,B:11.9,-0.03429370402946984
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,E:10.7,1.3528519589879446
exploratory_post_outcome_not_confirmatory,1.5,additive_head,20,E:11.10,1.218971349963453
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,intercept,1.6430689436467745
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,P:9.9,-0.9730881301250246
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,P:9.6,0.1576310533427363
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,P:10.0,-0.11488353377906092
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:9.0,-0.5653487958559844
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:9.7,0.1818459778684326
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:10.1,0.029391590278267578
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:10.2,0.07964724723525875
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:10.6,-0.10241560269052662
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:10.10,0.008756389286158376
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:11.2,0.29443616246773513
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,B:11.9,0.13028895003807292
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,E:10.7,0.7883794880074667
exploratory_post_outcome_not_confirmatory,1.5,additive_head,40,E:11.10,0.7756928305959482
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,intercept,1.723258831200103
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,P:9.9,-1.0433231774263307
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,P:9.6,0.157488703582643
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,P:10.0,-0.2897573179716385
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:9.0,-0.1498402416053623
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:9.7,-0.19727126239113082
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:10.1,0.018601714386341714
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:10.2,0.06656321783906143
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:10.6,-0.2362416188974089
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:10.10,-0.21160153788177943
