analysis_status,candidate_selector_family,candidate_model,reference_selector_family,reference_model,measurement_budget,policy,target_scope,metric,mean,q025,q975,reference_mean,candidate_mean,reduction_fraction,ordered_name_pair_q025,ordered_name_pair_q975,unordered_name_pair_q025,unordered_name_pair_q975
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_1,within_tolerance_improvement,0.041015625,-0.0019726562499999987,0.08672851562499995,0.155859375,0.196875,,-0.00626173418972332,0.08809818033677348,-0.004105249130288408,0.08735910388084296
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_1.5,objective_loss_reduction,0.11232273168861866,-0.005114253545179963,0.24405820994637906,1.1490606237202883,1.0367378920316697,0.09775178904395299,-0.0032002146903368314,0.24934003247765063,-0.014390201023267374,0.24875233236041686
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_1.5,within_tolerance_improvement,-0.003515625,-0.037509765625,0.030078125,0.1390625,0.135546875,,-0.03867215631430041,0.031069087324406445,-0.036572525304511924,0.030798479087452472
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,cost_aware,pooled,objective_loss_reduction,0.19438405509789786,0.10772577257218459,0.3109326916499682,1.169787088215351,0.9754030331174534,0.16617045704825978,0.09570413330770376,0.31277157669119704,0.09549493466252863,0.3080649952397352
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,cost_aware,target_0.5,objective_loss_reduction,0.20069733853638178,0.07813073622770607,0.35513056788481767,1.0973769869059324,0.8966796483695507,0.18288823342491473,0.06867867925240831,0.3527539594240572,0.06541438687744343,0.35125284259319295
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,cost_aware,target_1,objective_loss_reduction,0.20918968458473683,0.0970459993686527,0.3333485562760381,1.1289236540198329,0.9197339694350959,0.18530011647808187,0.09707511031779156,0.33091965708520715,0.09055406624512594,0.32519306798946196
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,cost_aware,target_1.5,objective_loss_reduction,0.173265142172575,0.04786783754564822,0.3167186116963624,1.2830606237202882,1.1097954815477133,0.13504049533543117,0.034205986232112906,0.3223736748548737,0.03226217075824439,0.3371871952992008
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,pooled,objective_loss_reduction,0.14591676220297814,0.055432704233874884,0.24277580040196572,1.0225220508873463,0.8766052886843682,0.14270280242499547,0.04701310387046751,0.2470078854026988,0.04746499484551841,0.2588570773151887
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,pooled,within_tolerance_improvement,0.013932291666666662,-0.009114583333333332,0.035159505208333316,0.16471354166666666,0.17864583333333334,,-0.009804106548279689,0.04036295308127803,-0.011651584130818543,0.03636480186480186
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_0.5,objective_loss_reduction,0.22452025450766086,0.10028915150091051,0.3579838700406253,0.9950434677302837,0.7705232132226228,0.22563863970666181,0.0877861131033389,0.35745300174171174,0.09241120514532532,0.3639292510188253
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_0.5,within_tolerance_improvement,0.027734375,-0.0140625,0.07110351562499995,0.17578125,0.203515625,,-0.014902395635673624,0.0754525321502617,-0.019609614930309473,0.07563648018648018
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_1,objective_loss_reduction,0.16950393617153167,0.06502221104688943,0.2808321586437523,0.9920586969703435,0.822554760798812,0.1708607935086716,0.05728846310977814,0.2801314078763883,0.06523958176084146,0.2833729510696955
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_1,within_tolerance_improvement,0.028125,-0.010556640625,0.06680664062499996,0.16875,0.196875,,-0.01212329992841804,0.06953509473425196,-0.012556465273856577,0.06940320456540824
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_1.5,objective_loss_reduction,0.04372609592974186,-0.07969393993727862,0.17344209579750888,1.0804639879614115,1.0367378920316697,0.04046973931286965,-0.08473934512487405,0.17940342265118575,-0.09411845268759483,0.16851536308951284
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,target_loss,target_1.5,within_tolerance_improvement,-0.0140625,-0.049619140624999995,0.02265625,0.149609375,0.135546875,,-0.04981877323420074,0.020671316891034484,-0.04599477025477528,0.01785958602348634
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,cost_aware,pooled,objective_loss_reduction,0.15933044385910033,0.06094950293339788,0.26743416474821663,1.1347334769765536,0.9754030331174534,0.14041221757520467,0.057446939215383505,0.2685520286668943,0.054210766851777815,0.2681697741945631
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,cost_aware,target_0.5,objective_loss_reduction,0.21836381936073304,0.08828719927296041,0.3547314845647663,1.1150434677302836,0.8966796483695507,0.1958343559513617,0.08252386967327881,0.36478560552256445,0.07961907673635972,0.3617414765094324
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,cost_aware,target_1,objective_loss_reduction,0.1489590058028698,0.03304628383219241,0.2641668344996869,1.0686929752379657,0.9197339694350959,0.13938428459277663,0.03778926121310794,0.2657009294488849,0.0352448516574219,0.26666609380459316
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_additive,160,cost_aware,target_1.5,objective_loss_reduction,0.11066850641369819,-0.03952532036826015,0.24609751582965242,1.2204639879614114,1.1097954815477133,0.09067740425389537,-0.03097436858216923,0.24767081190489126,-0.03279460646459913,0.25124181176256916
