analysis_status,selector_family,model,measurement_budget,pool_id,target,policy,selected_mask_id,selected_head_count,selected_size_match_cell,predicted_target_loss,predicted_objective
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_07,1.0,target_loss,mask_2261c8e54842bff6,8,n_heads_08,0.13053467286913,0.13053467286913
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_07,1.0,cost_aware,mask_6c3e3315afb6fb8c,4,n_heads_04,0.15824322573152028,0.2382432257315203
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_07,1.5,target_loss,mask_d4de593b7cc70d8f,5,n_heads_05,0.11110112241146419,0.11110112241146419
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_07,1.5,cost_aware,mask_d4de593b7cc70d8f,5,n_heads_05,0.11110112241146419,0.2111011224114642
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,0.5,target_loss,mask_3a1e9bb541f8aca6,8,n_heads_08,0.017231082990376123,0.017231082990376123
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,0.5,cost_aware,mask_3a1e9bb541f8aca6,8,n_heads_08,0.017231082990376123,0.17723108299037613
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,1.0,target_loss,mask_d71fb8f090c52558,4,n_heads_04,0.04978452063712768,0.04978452063712768
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,1.0,cost_aware,mask_d71fb8f090c52558,4,n_heads_04,0.04978452063712768,0.1297845206371277
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,1.5,target_loss,mask_0483c7c3a82ced7e,6,n_heads_06,0.042338803550024506,0.042338803550024506
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_08,1.5,cost_aware,mask_0483c7c3a82ced7e,6,n_heads_06,0.042338803550024506,0.1623388035500245
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,0.5,target_loss,mask_f7629d353a5a8c8c,8,n_heads_08,0.015528709747016478,0.015528709747016478
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,0.5,cost_aware,mask_f7629d353a5a8c8c,8,n_heads_08,0.015528709747016478,0.17552870974701648
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,1.0,target_loss,mask_c3f11a7d9ebab23d,6,n_heads_06,0.17058494412404768,0.17058494412404768
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,1.0,cost_aware,mask_c3f11a7d9ebab23d,6,n_heads_06,0.17058494412404768,0.2905849441240477
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,1.5,target_loss,mask_ea7ded36b0b6aa15,8,n_heads_08,0.016622813443792017,0.016622813443792017
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,20,candidate_pool_09,1.5,cost_aware,mask_2d90e84a12b72772,4,n_heads_04,0.08346025638057197,0.163460256380572
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,0.5,target_loss,mask_bfb9e14f899fd7d3,10,n_heads_10,0.1328435309417066,0.1328435309417066
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,0.5,cost_aware,mask_bfb9e14f899fd7d3,10,n_heads_10,0.1328435309417066,0.3328435309417066
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,1.0,target_loss,mask_bfa108de38e6d58f,6,n_heads_06,0.08630436105781758,0.08630436105781758
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,1.0,cost_aware,mask_7c8b926f287bec49,4,n_heads_04,0.09629495081626516,0.17629495081626517
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,1.5,target_loss,mask_b611eb15c1cbe033,4,n_heads_04,0.03760454315442607,0.03760454315442607
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_00,1.5,cost_aware,mask_b611eb15c1cbe033,4,n_heads_04,0.03760454315442607,0.11760454315442607
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,0.5,target_loss,mask_16dc2167f216f5a8,5,n_heads_05,0.03648771936584183,0.03648771936584183
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,0.5,cost_aware,mask_16dc2167f216f5a8,5,n_heads_05,0.03648771936584183,0.13648771936584184
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,1.0,target_loss,mask_304d12adafdb81c3,6,n_heads_06,0.0965228925449575,0.0965228925449575
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,1.0,cost_aware,mask_304d12adafdb81c3,6,n_heads_06,0.0965228925449575,0.2165228925449575
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,1.5,target_loss,mask_261f2ebd1f8a4eaa,5,n_heads_05,0.18100326510994247,0.18100326510994247
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_01,1.5,cost_aware,mask_261f2ebd1f8a4eaa,5,n_heads_05,0.18100326510994247,0.28100326510994245
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,0.5,target_loss,mask_318be3c54bb72e0d,6,n_heads_06,0.054530814053746934,0.054530814053746934
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,0.5,cost_aware,mask_318be3c54bb72e0d,6,n_heads_06,0.054530814053746934,0.17453081405374693
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,1.0,target_loss,mask_a0046e43df20ac57,5,n_heads_05,0.01975160595717229,0.01975160595717229
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,1.0,cost_aware,mask_a0046e43df20ac57,5,n_heads_05,0.01975160595717229,0.1197516059571723
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,1.5,target_loss,mask_4069015a4c8c7628,4,n_heads_04,0.10300031738336202,0.10300031738336202
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_02,1.5,cost_aware,mask_4069015a4c8c7628,4,n_heads_04,0.10300031738336202,0.18300031738336203
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,0.5,target_loss,mask_30716df5e75daa97,7,n_heads_07,0.13113699591093292,0.13113699591093292
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,0.5,cost_aware,mask_30716df5e75daa97,7,n_heads_07,0.13113699591093292,0.27113699591093293
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,1.0,target_loss,mask_a1eb01e7a7c4e9be,6,n_heads_06,0.057579151679690854,0.057579151679690854
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,1.0,cost_aware,mask_a1eb01e7a7c4e9be,6,n_heads_06,0.057579151679690854,0.17757915167969085
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,1.5,target_loss,mask_0f1c886d2bd569f0,7,n_heads_07,0.07947712240914484,0.07947712240914484
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_03,1.5,cost_aware,mask_0f1c886d2bd569f0,7,n_heads_07,0.07947712240914484,0.21947712240914485
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,0.5,target_loss,mask_23526c3b8294fcb7,9,n_heads_09,0.003923781392639603,0.003923781392639603
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,0.5,cost_aware,mask_76eefe00ea7f7098,6,n_heads_06,0.040869517611876294,0.1608695176118763
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,1.0,target_loss,mask_d1786933297085c0,4,n_heads_04,0.07454131673578923,0.07454131673578923
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,1.0,cost_aware,mask_d1786933297085c0,4,n_heads_04,0.07454131673578923,0.15454131673578925
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,1.5,target_loss,mask_ee5fb6904843b482,6,n_heads_06,0.03872918107182288,0.03872918107182288
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_04,1.5,cost_aware,mask_ee5fb6904843b482,6,n_heads_06,0.03872918107182288,0.15872918107182288
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,0.5,target_loss,mask_111b2c86496d6209,10,n_heads_10,0.02409146164558751,0.02409146164558751
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,0.5,cost_aware,mask_62191f28479b805a,7,n_heads_07,0.06900692581469331,0.20900692581469332
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,1.0,target_loss,mask_290a3cb1caf906c3,10,n_heads_10,0.12401512425459205,0.12401512425459205
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,1.0,cost_aware,mask_290a3cb1caf906c3,10,n_heads_10,0.12401512425459205,0.32401512425459206
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,1.5,target_loss,mask_de24099fc59a002a,4,n_heads_04,0.12243731729515872,0.12243731729515872
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_05,1.5,cost_aware,mask_de24099fc59a002a,4,n_heads_04,0.12243731729515872,0.20243731729515874
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,0.5,target_loss,mask_c9523b88300a64c5,4,n_heads_04,0.03083970200655728,0.03083970200655728
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,0.5,cost_aware,mask_c9523b88300a64c5,4,n_heads_04,0.03083970200655728,0.11083970200655728
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,1.0,target_loss,mask_5bf7af84e459f7ba,10,n_heads_10,0.029236399887791142,0.029236399887791142
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,1.0,cost_aware,mask_25276dd47f8ef77c,4,n_heads_04,0.09380371357512518,0.1738037135751252
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,1.5,target_loss,mask_bcf00f575657ab57,7,n_heads_07,0.009457881172257654,0.009457881172257654
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_06,1.5,cost_aware,mask_bcf00f575657ab57,7,n_heads_07,0.009457881172257654,0.14945788117225767
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,0.5,target_loss,mask_2261c8e54842bff6,8,n_heads_08,0.0074042041118445034,0.0074042041118445034
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,0.5,cost_aware,mask_2261c8e54842bff6,8,n_heads_08,0.0074042041118445034,0.1674042041118445
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,1.0,target_loss,mask_6c3e3315afb6fb8c,4,n_heads_04,0.038417278998650106,0.038417278998650106
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,1.0,cost_aware,mask_6c3e3315afb6fb8c,4,n_heads_04,0.038417278998650106,0.11841727899865011
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,1.5,target_loss,mask_66a1456a9ed6a190,9,n_heads_09,0.04493857173732607,0.04493857173732607
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_07,1.5,cost_aware,mask_c9688ac3f4d96cac,5,n_heads_05,0.11273139562708989,0.2127313956270899
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,0.5,target_loss,mask_3fd358a395ddfdd8,7,n_heads_07,0.04024631447316329,0.04024631447316329
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,0.5,cost_aware,mask_3fd358a395ddfdd8,7,n_heads_07,0.04024631447316329,0.1802463144731633
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,1.0,target_loss,mask_8dc1386ad4524dcb,5,n_heads_05,0.05669730021954755,0.05669730021954755
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,1.0,cost_aware,mask_8dc1386ad4524dcb,5,n_heads_05,0.05669730021954755,0.15669730021954756
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,1.5,target_loss,mask_fc5299efb847cbc8,5,n_heads_05,0.07047730812539221,0.07047730812539221
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_08,1.5,cost_aware,mask_a842b06af7760b08,4,n_heads_04,0.07683262783801492,0.15683262783801494
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,0.5,target_loss,mask_7014c21a00895564,4,n_heads_04,0.0801039263347148,0.0801039263347148
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,0.5,cost_aware,mask_7014c21a00895564,4,n_heads_04,0.0801039263347148,0.16010392633471482
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,1.0,target_loss,mask_6000c95aa8146da6,7,n_heads_07,0.09199631716537038,0.09199631716537038
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,1.0,cost_aware,mask_6000c95aa8146da6,7,n_heads_07,0.09199631716537038,0.2319963171653704
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,1.5,target_loss,mask_c3f11a7d9ebab23d,6,n_heads_06,0.02887049832131261,0.02887049832131261
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,40,candidate_pool_09,1.5,cost_aware,mask_c3f11a7d9ebab23d,6,n_heads_06,0.02887049832131261,0.1488704983213126
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,0.5,target_loss,mask_ffe0389c017216d1,4,n_heads_04,0.013672909829706925,0.013672909829706925
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,0.5,cost_aware,mask_ffe0389c017216d1,4,n_heads_04,0.013672909829706925,0.09367290982970693
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,1.0,target_loss,mask_bfa108de38e6d58f,6,n_heads_06,0.22552223334825083,0.22552223334825083
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,1.0,cost_aware,mask_bfa108de38e6d58f,6,n_heads_06,0.22552223334825083,0.34552223334825083
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,1.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.11511251332960248,0.11511251332960248
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_00,1.5,cost_aware,mask_714aefc72a94a0e9,5,n_heads_05,0.11787951457437007,0.21787951457437008
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,0.5,target_loss,mask_28f76a93a72310a5,4,n_heads_04,0.001533299546283895,0.001533299546283895
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,0.5,cost_aware,mask_28f76a93a72310a5,4,n_heads_04,0.001533299546283895,0.0815332995462839
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,1.0,target_loss,mask_76f706be2ab175f0,7,n_heads_07,0.03779358620487283,0.03779358620487283
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,1.0,cost_aware,mask_76f706be2ab175f0,7,n_heads_07,0.03779358620487283,0.17779358620487284
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,1.5,target_loss,mask_d34cab07e9bf4ded,4,n_heads_04,0.034859748817416714,0.034859748817416714
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_01,1.5,cost_aware,mask_d34cab07e9bf4ded,4,n_heads_04,0.034859748817416714,0.11485974881741672
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,0.5,target_loss,mask_318be3c54bb72e0d,6,n_heads_06,0.011669019204321118,0.011669019204321118
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,0.5,cost_aware,mask_318be3c54bb72e0d,6,n_heads_06,0.011669019204321118,0.1316690192043211
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,1.0,target_loss,mask_ab59149b00e47e01,7,n_heads_07,0.03638948879515169,0.03638948879515169
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,1.0,cost_aware,mask_ab59149b00e47e01,7,n_heads_07,0.03638948879515169,0.1763894887951517
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,1.5,target_loss,mask_c7772d470875866f,4,n_heads_04,0.0020618492477881833,0.0020618492477881833
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_02,1.5,cost_aware,mask_c7772d470875866f,4,n_heads_04,0.0020618492477881833,0.08206184924778819
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,0.5,target_loss,mask_db4ced2a93ad8780,7,n_heads_07,0.009432597396800357,0.009432597396800357
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,0.5,cost_aware,mask_aedb2c503c8eced2,5,n_heads_05,0.04318820007828106,0.14318820007828106
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,1.0,target_loss,mask_5b90a18db67578c0,5,n_heads_05,0.012735931888911756,0.012735931888911756
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,1.0,cost_aware,mask_5b90a18db67578c0,5,n_heads_05,0.012735931888911756,0.11273593188891176
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,1.5,target_loss,mask_dc2e11f8d6ea9e67,6,n_heads_06,0.07794781574237408,0.07794781574237408
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_03,1.5,cost_aware,mask_dc2e11f8d6ea9e67,6,n_heads_06,0.07794781574237408,0.19794781574237408
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,0.5,target_loss,mask_8f5eca4cbcfcb5db,6,n_heads_06,0.013658466605044772,0.013658466605044772
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,0.5,cost_aware,mask_8f5eca4cbcfcb5db,6,n_heads_06,0.013658466605044772,0.13365846660504477
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,1.0,target_loss,mask_7fb6ffeb6bd8fc1f,7,n_heads_07,0.010492335946151954,0.010492335946151954
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,1.0,cost_aware,mask_7fb6ffeb6bd8fc1f,7,n_heads_07,0.010492335946151954,0.15049233594615197
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,1.5,target_loss,mask_8b7737474604b389,8,n_heads_08,0.25534550466498396,0.25534550466498396
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_04,1.5,cost_aware,mask_ee5fb6904843b482,6,n_heads_06,0.2884871341262445,0.4084871341262445
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,0.5,target_loss,mask_0ea1a19911258943,4,n_heads_04,0.0989905635240152,0.0989905635240152
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,0.5,cost_aware,mask_0ea1a19911258943,4,n_heads_04,0.0989905635240152,0.1789905635240152
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,1.0,target_loss,mask_62191f28479b805a,7,n_heads_07,0.0013007696625659815,0.0013007696625659815
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,1.0,cost_aware,mask_62191f28479b805a,7,n_heads_07,0.0013007696625659815,0.141300769662566
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,1.5,target_loss,mask_290a3cb1caf906c3,10,n_heads_10,0.15974024924044095,0.15974024924044095
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_05,1.5,cost_aware,mask_290a3cb1caf906c3,10,n_heads_10,0.15974024924044095,0.35974024924044096
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,0.5,target_loss,mask_f2b097d9ab973b9b,7,n_heads_07,0.055672492265165574,0.055672492265165574
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,0.5,cost_aware,mask_f2b097d9ab973b9b,7,n_heads_07,0.055672492265165574,0.1956724922651656
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,1.0,target_loss,mask_ba28cb4fde59866a,9,n_heads_09,0.021417236046528565,0.021417236046528565
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,1.0,cost_aware,mask_ba28cb4fde59866a,9,n_heads_09,0.021417236046528565,0.20141723604652856
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,1.5,target_loss,mask_c22a533faf194bc5,7,n_heads_07,0.062092912638325615,0.062092912638325615
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_06,1.5,cost_aware,mask_382e0bf880e4af69,5,n_heads_05,0.07828253417075448,0.1782825341707545
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,0.5,target_loss,mask_9401c6bc69ed4d22,10,n_heads_10,0.03142370185940102,0.03142370185940102
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,0.5,cost_aware,mask_9401c6bc69ed4d22,10,n_heads_10,0.03142370185940102,0.23142370185940103
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,1.0,target_loss,mask_2261c8e54842bff6,8,n_heads_08,0.04812454442564085,0.04812454442564085
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,1.0,cost_aware,mask_2261c8e54842bff6,8,n_heads_08,0.04812454442564085,0.20812454442564085
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,1.5,target_loss,mask_21e5e4333c6fc40a,6,n_heads_06,0.3189528008213405,0.3189528008213405
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_07,1.5,cost_aware,mask_21e5e4333c6fc40a,6,n_heads_06,0.3189528008213405,0.43895280082134047
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,0.5,target_loss,mask_bda88699e1e7badf,7,n_heads_07,0.08439658004918416,0.08439658004918416
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,0.5,cost_aware,mask_bda88699e1e7badf,7,n_heads_07,0.08439658004918416,0.22439658004918417
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,1.0,target_loss,mask_77740b198a0b3a94,6,n_heads_06,0.007966847897042606,0.007966847897042606
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,1.0,cost_aware,mask_77740b198a0b3a94,6,n_heads_06,0.007966847897042606,0.1279668478970426
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,1.5,target_loss,mask_a9f1de05a2b5cc89,7,n_heads_07,0.11204175195383392,0.11204175195383392
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_08,1.5,cost_aware,mask_a9f1de05a2b5cc89,7,n_heads_07,0.11204175195383392,0.25204175195383394
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,0.5,target_loss,mask_99b322f566a2bc85,6,n_heads_06,0.16301703347064422,0.16301703347064422
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,0.5,cost_aware,mask_99b322f566a2bc85,6,n_heads_06,0.16301703347064422,0.2830170334706442
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,1.0,target_loss,mask_a3021efcfb81527e,5,n_heads_05,0.14866893645104984,0.14866893645104984
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,1.0,cost_aware,mask_a3021efcfb81527e,5,n_heads_05,0.14866893645104984,0.24866893645104984
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,1.5,target_loss,mask_ea7ded36b0b6aa15,8,n_heads_08,0.07089428468038439,0.07089428468038439
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,80,candidate_pool_09,1.5,cost_aware,mask_ea7ded36b0b6aa15,8,n_heads_08,0.07089428468038439,0.2308942846803844
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,0.5,target_loss,mask_56ee0c60e1cde4b8,5,n_heads_05,0.02537476096843594,0.02537476096843594
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,0.5,cost_aware,mask_7c8b926f287bec49,4,n_heads_04,0.03532420953202081,0.11532420953202081
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,1.0,target_loss,mask_b611eb15c1cbe033,4,n_heads_04,0.1496572377067089,0.1496572377067089
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,1.0,cost_aware,mask_b611eb15c1cbe033,4,n_heads_04,0.1496572377067089,0.22965723770670893
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,1.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.004703772834229847,0.004703772834229847
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_00,1.5,cost_aware,mask_714aefc72a94a0e9,5,n_heads_05,0.06500997931939523,0.16500997931939523
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,0.5,target_loss,mask_d4041af54a719d70,7,n_heads_07,0.049483954558017684,0.049483954558017684
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,0.5,cost_aware,mask_d4041af54a719d70,7,n_heads_07,0.049483954558017684,0.1894839545580177
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,1.0,target_loss,mask_3507ab216f864cbe,4,n_heads_04,0.020821865477510415,0.020821865477510415
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,1.0,cost_aware,mask_3507ab216f864cbe,4,n_heads_04,0.020821865477510415,0.10082186547751042
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,1.5,target_loss,mask_69b8a0bd055bae3b,8,n_heads_08,0.022362330175556444,0.022362330175556444
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_01,1.5,cost_aware,mask_69b8a0bd055bae3b,8,n_heads_08,0.022362330175556444,0.18236233017555645
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_02,0.5,target_loss,mask_a0046e43df20ac57,5,n_heads_05,0.10047393345180022,0.10047393345180022
exploratory_post_outcome_not_confirmatory,mean_effect,additive_head,160,candidate_pool_02,0.5,cost_aware,mask_a0046e43df20ac57,5,n_heads_05,0.10047393345180022,0.20047393345180023
