target,reference,pair_index,pool_index,reference_minus_direct_loss
0.5,transformed_mean_head_pair_quadratic,7,4,-0.03129485249519359
0.5,transformed_mean_head_pair_quadratic,7,5,0.0
0.5,transformed_mean_head_pair_quadratic,7,6,0.10260355472564697
0.5,transformed_mean_head_pair_quadratic,7,7,0.0
0.5,transformed_mean_head_pair_quadratic,7,8,0.0
0.5,transformed_mean_head_pair_quadratic,7,9,0.0
0.5,transformed_mean_head_pair_quadratic,7,10,0.7872512936592102
0.5,transformed_mean_head_pair_quadratic,7,11,0.0
0.5,transformed_mean_head_pair_quadratic,7,12,0.6109002828598022
0.5,transformed_mean_head_pair_quadratic,7,13,0.2911571264266968
0.5,transformed_mean_head_pair_quadratic,7,14,1.0745651721954346
0.5,transformed_mean_head_pair_quadratic,7,15,0.0
0.5,transformed_mean_head_pair_quadratic,7,16,0.0
0.5,transformed_mean_head_pair_quadratic,7,17,-0.550061821937561
0.5,transformed_mean_head_pair_quadratic,7,18,0.0
0.5,transformed_mean_head_pair_quadratic,7,19,0.0
0.5,transformed_mean_head_pair_quadratic,7,20,0.2324628233909607
0.5,transformed_mean_head_pair_quadratic,7,21,0.6414786875247955
0.5,transformed_mean_head_pair_quadratic,7,22,0.0
0.5,transformed_mean_head_pair_quadratic,7,23,0.12033557891845703
0.5,transformed_mean_head_pair_quadratic,7,24,0.0
0.5,transformed_mean_head_pair_quadratic,7,25,0.05850398540496826
0.5,transformed_mean_head_pair_quadratic,7,26,0.18963730335235596
0.5,transformed_mean_head_pair_quadratic,7,27,0.49305635690689087
0.5,transformed_mean_head_pair_quadratic,7,28,0.09799408912658691
0.5,transformed_mean_head_pair_quadratic,7,29,1.0277352333068848
0.5,transformed_mean_head_pair_quadratic,7,30,0.0
0.5,transformed_mean_head_pair_quadratic,7,31,0.0
0.5,transformed_mean_head_pair_quadratic,7,32,0.0
0.5,transformed_mean_head_pair_quadratic,7,33,0.6330830454826355
0.5,transformed_mean_head_pair_quadratic,7,34,0.0
0.5,transformed_mean_head_pair_quadratic,7,35,0.0
0.5,transformed_mean_head_pair_quadratic,7,36,0.7339872121810913
0.5,transformed_mean_head_pair_quadratic,7,37,-0.41030240058898926
0.5,transformed_mean_head_pair_quadratic,7,38,0.2206459641456604
0.5,transformed_mean_head_pair_quadratic,7,39,0.06760460138320934
0.5,transformed_mean_head_pair_quadratic,7,40,0.7206227779388428
0.5,transformed_mean_head_pair_quadratic,7,41,0.0
0.5,transformed_mean_head_pair_quadratic,7,42,0.4381588101387024
0.5,transformed_mean_head_pair_quadratic,7,43,0.0
0.5,transformed_mean_head_pair_quadratic,7,44,0.16963720321655273
0.5,transformed_mean_head_pair_quadratic,7,45,0.0
0.5,transformed_mean_head_pair_quadratic,7,46,0.0
0.5,transformed_mean_head_pair_quadratic,7,47,0.0
0.5,transformed_mean_head_pair_quadratic,8,0,0.09488099813461304
0.5,transformed_mean_head_pair_quadratic,8,1,0.0
0.5,transformed_mean_head_pair_quadratic,8,2,0.37906754016876215
0.5,transformed_mean_head_pair_quadratic,8,3,0.09917980432510376
0.5,transformed_mean_head_pair_quadratic,8,4,0.24066728353500366
0.5,transformed_mean_head_pair_quadratic,8,5,0.0
0.5,transformed_mean_head_pair_quadratic,8,6,0.1903762817382812
0.5,transformed_mean_head_pair_quadratic,8,7,0.0
0.5,transformed_mean_head_pair_quadratic,8,8,0.0
0.5,transformed_mean_head_pair_quadratic,8,9,0.0
0.5,transformed_mean_head_pair_quadratic,8,10,0.1957758069038391
0.5,transformed_mean_head_pair_quadratic,8,11,0.0
0.5,transformed_mean_head_pair_quadratic,8,12,0.109569251537323
0.5,transformed_mean_head_pair_quadratic,8,13,0.23553502559661865
0.5,transformed_mean_head_pair_quadratic,8,14,0.18317848443984985
0.5,transformed_mean_head_pair_quadratic,8,15,0.0
0.5,transformed_mean_head_pair_quadratic,8,16,0.0
0.5,transformed_mean_head_pair_quadratic,8,17,-0.20320194959640503
0.5,transformed_mean_head_pair_quadratic,8,18,0.0
0.5,transformed_mean_head_pair_quadratic,8,19,0.0
0.5,transformed_mean_head_pair_quadratic,8,20,-0.09853178262710571
0.5,transformed_mean_head_pair_quadratic,8,21,0.15140175819396973
0.5,transformed_mean_head_pair_quadratic,8,22,0.0
0.5,transformed_mean_head_pair_quadratic,8,23,0.08989769220352173
0.5,transformed_mean_head_pair_quadratic,8,24,0.0
0.5,transformed_mean_head_pair_quadratic,8,25,-0.01839524507522583
0.5,transformed_mean_head_pair_quadratic,8,26,-0.048880040645599365
0.5,transformed_mean_head_pair_quadratic,8,27,0.07060641050338745
0.5,transformed_mean_head_pair_quadratic,8,28,0.19344758987426758
0.5,transformed_mean_head_pair_quadratic,8,29,0.4839034676551819
0.5,transformed_mean_head_pair_quadratic,8,30,0.0
0.5,transformed_mean_head_pair_quadratic,8,31,0.0
0.5,transformed_mean_head_pair_quadratic,8,32,0.0
0.5,transformed_mean_head_pair_quadratic,8,33,0.215523362159729
0.5,transformed_mean_head_pair_quadratic,8,34,0.0
0.5,transformed_mean_head_pair_quadratic,8,35,0.0
0.5,transformed_mean_head_pair_quadratic,8,36,0.10307842493057251
0.5,transformed_mean_head_pair_quadratic,8,37,0.012413322925567627
0.5,transformed_mean_head_pair_quadratic,8,38,-0.1582853198051452
0.5,transformed_mean_head_pair_quadratic,8,39,-0.10525387525558472
0.5,transformed_mean_head_pair_quadratic,8,40,0.007437944412231445
0.5,transformed_mean_head_pair_quadratic,8,41,0.0
0.5,transformed_mean_head_pair_quadratic,8,42,0.10189402103424072
0.5,transformed_mean_head_pair_quadratic,8,43,0.0
0.5,transformed_mean_head_pair_quadratic,8,44,-0.06955564022064209
0.5,transformed_mean_head_pair_quadratic,8,45,0.0
0.5,transformed_mean_head_pair_quadratic,8,46,0.0
0.5,transformed_mean_head_pair_quadratic,8,47,0.0
0.5,transformed_mean_head_pair_quadratic,9,0,0.03732794523239136
0.5,transformed_mean_head_pair_quadratic,9,1,0.0
0.5,transformed_mean_head_pair_quadratic,9,2,0.9251803159713745
0.5,transformed_mean_head_pair_quadratic,9,3,-0.3929027318954468
0.5,transformed_mean_head_pair_quadratic,9,4,0.01160001754760731
0.5,transformed_mean_head_pair_quadratic,9,5,0.0
0.5,transformed_mean_head_pair_quadratic,9,6,0.11906254291534424
0.5,transformed_mean_head_pair_quadratic,9,7,0.0
0.5,transformed_mean_head_pair_quadratic,9,8,0.0
0.5,transformed_mean_head_pair_quadratic,9,9,0.0
0.5,transformed_mean_head_pair_quadratic,9,10,0.5522617101669312
0.5,transformed_mean_head_pair_quadratic,9,11,0.0
0.5,transformed_mean_head_pair_quadratic,9,12,0.327131450176239
0.5,transformed_mean_head_pair_quadratic,9,13,-0.060701012611389105
0.5,transformed_mean_head_pair_quadratic,9,14,0.3640003204345703
0.5,transformed_mean_head_pair_quadratic,9,15,0.0
0.5,transformed_mean_head_pair_quadratic,9,16,0.0
0.5,transformed_mean_head_pair_quadratic,9,17,-0.33144128322601313
0.5,transformed_mean_head_pair_quadratic,9,18,0.0
0.5,transformed_mean_head_pair_quadratic,9,19,0.0
0.5,transformed_mean_head_pair_quadratic,9,20,0.18036490678787237
0.5,transformed_mean_head_pair_quadratic,9,21,0.6726166009902954
0.5,transformed_mean_head_pair_quadratic,9,22,0.0
0.5,transformed_mean_head_pair_quadratic,9,23,-0.21545642614364618
0.5,transformed_mean_head_pair_quadratic,9,24,0.0
0.5,transformed_mean_head_pair_quadratic,9,25,0.2870867848396301
0.5,transformed_mean_head_pair_quadratic,9,26,0.30996036529541016
0.5,transformed_mean_head_pair_quadratic,9,27,0.3572137951850891
0.5,transformed_mean_head_pair_quadratic,9,28,0.6586697101593018
0.5,transformed_mean_head_pair_quadratic,9,29,0.6923428177833557
0.5,transformed_mean_head_pair_quadratic,9,30,0.0
0.5,transformed_mean_head_pair_quadratic,9,31,0.0
0.5,transformed_mean_head_pair_quadratic,9,32,0.0
0.5,transformed_mean_head_pair_quadratic,9,33,0.010900318622589111
0.5,transformed_mean_head_pair_quadratic,9,34,0.0
0.5,transformed_mean_head_pair_quadratic,9,35,0.0
0.5,transformed_mean_head_pair_quadratic,9,36,0.2089841365814209
0.5,transformed_mean_head_pair_quadratic,9,37,-0.0423964262008667
0.5,transformed_mean_head_pair_quadratic,9,38,-0.020273566246032715
0.5,transformed_mean_head_pair_quadratic,9,39,-0.1740090250968933
0.5,transformed_mean_head_pair_quadratic,9,40,0.08332908153533936
0.5,transformed_mean_head_pair_quadratic,9,41,0.0
0.5,transformed_mean_head_pair_quadratic,9,42,0.1934935450553894
0.5,transformed_mean_head_pair_quadratic,9,43,0.0
0.5,transformed_mean_head_pair_quadratic,9,44,0.1442593932151794
0.5,transformed_mean_head_pair_quadratic,9,45,0.0
0.5,transformed_mean_head_pair_quadratic,9,46,0.0
0.5,transformed_mean_head_pair_quadratic,9,47,0.0
0.5,transformed_mean_head_pair_quadratic,10,0,0.26620399951934814
0.5,transformed_mean_head_pair_quadratic,10,1,0.0
0.5,transformed_mean_head_pair_quadratic,10,2,1.116940438747406
0.5,transformed_mean_head_pair_quadratic,10,3,0.0775234699249267
0.5,transformed_mean_head_pair_quadratic,10,4,0.8837790489196776
0.5,transformed_mean_head_pair_quadratic,10,5,0.0
0.5,transformed_mean_head_pair_quadratic,10,6,0.22386729717254628
0.5,transformed_mean_head_pair_quadratic,10,7,0.0
0.5,transformed_mean_head_pair_quadratic,10,8,0.0
0.5,transformed_mean_head_pair_quadratic,10,9,0.0
0.5,transformed_mean_head_pair_quadratic,10,10,0.20316928625106823
0.5,transformed_mean_head_pair_quadratic,10,11,0.0
0.5,transformed_mean_head_pair_quadratic,10,12,0.07180148363113403
0.5,transformed_mean_head_pair_quadratic,10,13,0.12502014636993408
0.5,transformed_mean_head_pair_quadratic,10,14,1.1536197662353516
0.5,transformed_mean_head_pair_quadratic,10,15,0.0
0.5,transformed_mean_head_pair_quadratic,10,16,0.0
0.5,transformed_mean_head_pair_quadratic,10,17,-0.4764365553855895
0.5,transformed_mean_head_pair_quadratic,10,18,0.0
0.5,transformed_mean_head_pair_quadratic,10,19,0.0
0.5,transformed_mean_head_pair_quadratic,10,20,0.17182964086532604
0.5,transformed_mean_head_pair_quadratic,10,21,0.4037170410156251
0.5,transformed_mean_head_pair_quadratic,10,22,0.0
0.5,transformed_mean_head_pair_quadratic,10,23,-0.28689998388290416
0.5,transformed_mean_head_pair_quadratic,10,24,0.0
0.5,transformed_mean_head_pair_quadratic,10,25,0.12289750576019287
0.5,transformed_mean_head_pair_quadratic,10,26,1.4044432640075684
0.5,transformed_mean_head_pair_quadratic,10,27,0.12543094158172619
0.5,transformed_mean_head_pair_quadratic,10,28,-0.297007143497467
0.5,transformed_mean_head_pair_quadratic,10,29,1.2667967081069946
0.5,transformed_mean_head_pair_quadratic,10,30,0.0
0.5,transformed_mean_head_pair_quadratic,10,31,0.0
0.5,transformed_mean_head_pair_quadratic,10,32,0.0
0.5,transformed_mean_head_pair_quadratic,10,33,0.7557925581932068
0.5,transformed_mean_head_pair_quadratic,10,34,0.0
0.5,transformed_mean_head_pair_quadratic,10,35,0.0
0.5,transformed_mean_head_pair_quadratic,10,36,-0.012517690658569336
0.5,transformed_mean_head_pair_quadratic,10,37,-0.11537879705429077
0.5,transformed_mean_head_pair_quadratic,10,38,0.08907967805862438
0.5,transformed_mean_head_pair_quadratic,10,39,-0.11113250255584717
0.5,transformed_mean_head_pair_quadratic,10,40,0.40918612480163574
0.5,transformed_mean_head_pair_quadratic,10,41,0.0
0.5,transformed_mean_head_pair_quadratic,10,42,0.2636982798576355
0.5,transformed_mean_head_pair_quadratic,10,43,0.0
0.5,transformed_mean_head_pair_quadratic,10,44,0.18881279230117815
0.5,transformed_mean_head_pair_quadratic,10,45,0.0
0.5,transformed_mean_head_pair_quadratic,10,46,0.0
0.5,transformed_mean_head_pair_quadratic,10,47,0.0
0.5,transformed_mean_head_pair_quadratic,11,0,0.45818352699279785
0.5,transformed_mean_head_pair_quadratic,11,1,0.0
0.5,transformed_mean_head_pair_quadratic,11,2,1.0950155854225159
0.5,transformed_mean_head_pair_quadratic,11,3,-0.6524535417556763
0.5,transformed_mean_head_pair_quadratic,11,4,-0.264859139919281
0.5,transformed_mean_head_pair_quadratic,11,5,0.0
0.5,transformed_mean_head_pair_quadratic,11,6,0.610318660736084
0.5,transformed_mean_head_pair_quadratic,11,7,0.0
0.5,transformed_mean_head_pair_quadratic,11,8,0.0
0.5,transformed_mean_head_pair_quadratic,11,9,0.0
0.5,transformed_mean_head_pair_quadratic,11,10,1.0876048803329468
0.5,transformed_mean_head_pair_quadratic,11,11,0.0
0.5,transformed_mean_head_pair_quadratic,11,12,0.6521058678627014
0.5,transformed_mean_head_pair_quadratic,11,13,0.03992664813995361
0.5,transformed_mean_head_pair_quadratic,11,14,0.9021438956260681
0.5,transformed_mean_head_pair_quadratic,11,15,0.0
0.5,transformed_mean_head_pair_quadratic,11,16,0.0
0.5,transformed_mean_head_pair_quadratic,11,17,0.021421432495117188
0.5,transformed_mean_head_pair_quadratic,11,18,0.0
0.5,transformed_mean_head_pair_quadratic,11,19,0.0
0.5,transformed_mean_head_pair_quadratic,11,20,-0.10338038206100464
0.5,transformed_mean_head_pair_quadratic,11,21,0.6408032178878784
0.5,transformed_mean_head_pair_quadratic,11,22,0.0
0.5,transformed_mean_head_pair_quadratic,11,23,-1.111503779888153
0.5,transformed_mean_head_pair_quadratic,11,24,0.0
0.5,transformed_mean_head_pair_quadratic,11,25,0.171747624874115
0.5,transformed_mean_head_pair_quadratic,11,26,0.4321556091308594
0.5,transformed_mean_head_pair_quadratic,11,27,0.6590206027030945
0.5,transformed_mean_head_pair_quadratic,11,28,0.762046217918396
0.5,transformed_mean_head_pair_quadratic,11,29,1.5490367412567139
0.5,transformed_mean_head_pair_quadratic,11,30,0.0
0.5,transformed_mean_head_pair_quadratic,11,31,0.0
0.5,transformed_mean_head_pair_quadratic,11,32,0.0
0.5,transformed_mean_head_pair_quadratic,11,33,-0.31128793954849243
0.5,transformed_mean_head_pair_quadratic,11,34,0.0
0.5,transformed_mean_head_pair_quadratic,11,35,0.0
0.5,transformed_mean_head_pair_quadratic,11,36,0.6676365733146667
0.5,transformed_mean_head_pair_quadratic,11,37,-0.16517126560211182
0.5,transformed_mean_head_pair_quadratic,11,38,1.0469905138015747
0.5,transformed_mean_head_pair_quadratic,11,39,-0.12633305788040156
0.5,transformed_mean_head_pair_quadratic,11,40,0.5195131301879883
0.5,transformed_mean_head_pair_quadratic,11,41,0.0
0.5,transformed_mean_head_pair_quadratic,11,42,-0.08830100297927856
0.5,transformed_mean_head_pair_quadratic,11,43,0.0
0.5,transformed_mean_head_pair_quadratic,11,44,0.5232860445976257
0.5,transformed_mean_head_pair_quadratic,11,45,0.0
0.5,transformed_mean_head_pair_quadratic,11,46,0.0
0.5,transformed_mean_head_pair_quadratic,11,47,0.0
0.5,transformed_mean_head_pair_quadratic,12,0,0.17664247751235962
0.5,transformed_mean_head_pair_quadratic,12,1,0.0
0.5,transformed_mean_head_pair_quadratic,12,2,0.7831750512123108
0.5,transformed_mean_head_pair_quadratic,12,3,0.3622172474861145
0.5,transformed_mean_head_pair_quadratic,12,4,0.5790321826934814
0.5,transformed_mean_head_pair_quadratic,12,5,0.0
0.5,transformed_mean_head_pair_quadratic,12,6,0.10886669158935547
0.5,transformed_mean_head_pair_quadratic,12,7,0.0
0.5,transformed_mean_head_pair_quadratic,12,8,0.0
0.5,transformed_mean_head_pair_quadratic,12,9,0.0
0.5,transformed_mean_head_pair_quadratic,12,10,0.7457214593887329
0.5,transformed_mean_head_pair_quadratic,12,11,0.0
0.5,transformed_mean_head_pair_quadratic,12,12,0.46899479627609253
0.5,transformed_mean_head_pair_quadratic,12,13,0.24233675003051758
0.5,transformed_mean_head_pair_quadratic,12,14,0.6106634140014648
0.5,transformed_mean_head_pair_quadratic,12,15,0.0
0.5,transformed_mean_head_pair_quadratic,12,16,0.0
0.5,transformed_mean_head_pair_quadratic,12,17,0.3858737349510193
0.5,transformed_mean_head_pair_quadratic,12,18,0.0
0.5,transformed_mean_head_pair_quadratic,12,19,0.0
0.5,transformed_mean_head_pair_quadratic,12,20,0.3384128212928772
0.5,transformed_mean_head_pair_quadratic,12,21,1.2205748558044434
0.5,transformed_mean_head_pair_quadratic,12,22,0.0
0.5,transformed_mean_head_pair_quadratic,12,23,0.7108924984931946
0.5,transformed_mean_head_pair_quadratic,12,24,0.0
0.5,transformed_mean_head_pair_quadratic,12,25,1.2842280268669128
0.5,transformed_mean_head_pair_quadratic,12,26,0.4658966660499573
0.5,transformed_mean_head_pair_quadratic,12,27,0.27576541900634766
0.5,transformed_mean_head_pair_quadratic,12,28,0.33066099882125854
0.5,transformed_mean_head_pair_quadratic,12,29,-0.018731892108917236
0.5,transformed_mean_head_pair_quadratic,12,30,0.0
0.5,transformed_mean_head_pair_quadratic,12,31,0.0
0.5,transformed_mean_head_pair_quadratic,12,32,0.0
0.5,transformed_mean_head_pair_quadratic,12,33,-0.01379603147506725
0.5,transformed_mean_head_pair_quadratic,12,34,0.0
0.5,transformed_mean_head_pair_quadratic,12,35,0.0
0.5,transformed_mean_head_pair_quadratic,12,36,0.5418243408203125
0.5,transformed_mean_head_pair_quadratic,12,37,-0.12425410747528076
0.5,transformed_mean_head_pair_quadratic,12,38,0.4256446957588196
0.5,transformed_mean_head_pair_quadratic,12,39,0.4738476872444153
0.5,transformed_mean_head_pair_quadratic,12,40,0.8191123604774475
0.5,transformed_mean_head_pair_quadratic,12,41,0.0
0.5,transformed_mean_head_pair_quadratic,12,42,1.3671157360076904
0.5,transformed_mean_head_pair_quadratic,12,43,0.0
0.5,transformed_mean_head_pair_quadratic,12,44,-0.710364818572998
0.5,transformed_mean_head_pair_quadratic,12,45,0.0
0.5,transformed_mean_head_pair_quadratic,12,46,0.0
0.5,transformed_mean_head_pair_quadratic,12,47,0.0
0.5,transformed_mean_head_pair_quadratic,13,0,0.8474929332733154
0.5,transformed_mean_head_pair_quadratic,13,1,0.0
0.5,transformed_mean_head_pair_quadratic,13,2,0.8347771763801575
0.5,transformed_mean_head_pair_quadratic,13,3,-0.10437089204788208
0.5,transformed_mean_head_pair_quadratic,13,4,-0.15477317571640015
0.5,transformed_mean_head_pair_quadratic,13,5,0.0
0.5,transformed_mean_head_pair_quadratic,13,6,-0.08201748132705688
0.5,transformed_mean_head_pair_quadratic,13,7,0.0
0.5,transformed_mean_head_pair_quadratic,13,8,0.0
0.5,transformed_mean_head_pair_quadratic,13,9,0.0
0.5,transformed_mean_head_pair_quadratic,13,10,0.7967376708984375
0.5,transformed_mean_head_pair_quadratic,13,11,0.0
0.5,transformed_mean_head_pair_quadratic,13,12,0.7248461842536926
0.5,transformed_mean_head_pair_quadratic,13,13,0.46359896659851074
0.5,transformed_mean_head_pair_quadratic,13,14,0.4079046845436096
0.5,transformed_mean_head_pair_quadratic,13,15,0.0
0.5,transformed_mean_head_pair_quadratic,13,16,0.0
0.5,transformed_mean_head_pair_quadratic,13,17,-0.055402398109436035
0.5,transformed_mean_head_pair_quadratic,13,18,0.0
0.5,transformed_mean_head_pair_quadratic,13,19,0.0
0.5,transformed_mean_head_pair_quadratic,13,20,0.11324626207351685
0.5,transformed_mean_head_pair_quadratic,13,21,1.0882298946380615
0.5,transformed_mean_head_pair_quadratic,13,22,0.0
0.5,transformed_mean_head_pair_quadratic,13,23,-0.26737695932388306
0.5,transformed_mean_head_pair_quadratic,13,24,0.0
0.5,transformed_mean_head_pair_quadratic,13,25,0.4810296297073364
0.5,transformed_mean_head_pair_quadratic,13,26,0.7466372847557068
0.5,transformed_mean_head_pair_quadratic,13,27,0.7464163899421692
0.5,transformed_mean_head_pair_quadratic,13,28,0.7985646724700928
0.5,transformed_mean_head_pair_quadratic,13,29,-0.3262321352958679
0.5,transformed_mean_head_pair_quadratic,13,30,0.0
0.5,transformed_mean_head_pair_quadratic,13,31,0.0
0.5,transformed_mean_head_pair_quadratic,13,32,0.0
0.5,transformed_mean_head_pair_quadratic,13,33,-0.1887669563293457
0.5,transformed_mean_head_pair_quadratic,13,34,0.0
0.5,transformed_mean_head_pair_quadratic,13,35,0.0
0.5,transformed_mean_head_pair_quadratic,13,36,0.5920959711074829
0.5,transformed_mean_head_pair_quadratic,13,37,-0.5582630038261414
0.5,transformed_mean_head_pair_quadratic,13,38,0.04024386405944824
0.5,transformed_mean_head_pair_quadratic,13,39,-0.37948936223983765
0.5,transformed_mean_head_pair_quadratic,13,40,0.08699798583984375
0.5,transformed_mean_head_pair_quadratic,13,41,0.0
0.5,transformed_mean_head_pair_quadratic,13,42,0.3255819082260132
0.5,transformed_mean_head_pair_quadratic,13,43,0.0
0.5,transformed_mean_head_pair_quadratic,13,44,-0.9843720197677612
0.5,transformed_mean_head_pair_quadratic,13,45,0.0
0.5,transformed_mean_head_pair_quadratic,13,46,0.0
0.5,transformed_mean_head_pair_quadratic,13,47,0.0
0.5,transformed_mean_head_pair_quadratic,14,0,0.1735808253288269
0.5,transformed_mean_head_pair_quadratic,14,1,0.0
0.5,transformed_mean_head_pair_quadratic,14,2,0.7861275672912598
0.5,transformed_mean_head_pair_quadratic,14,3,0.08200222253799438
0.5,transformed_mean_head_pair_quadratic,14,4,-0.369354248046875
0.5,transformed_mean_head_pair_quadratic,14,5,0.0
0.5,transformed_mean_head_pair_quadratic,14,6,-0.19375568628311157
0.5,transformed_mean_head_pair_quadratic,14,7,0.0
0.5,transformed_mean_head_pair_quadratic,14,8,0.0
0.5,transformed_mean_head_pair_quadratic,14,9,0.0
0.5,transformed_mean_head_pair_quadratic,14,10,0.4550616145133972
0.5,transformed_mean_head_pair_quadratic,14,11,0.0
0.5,transformed_mean_head_pair_quadratic,14,12,0.40688902139663696
0.5,transformed_mean_head_pair_quadratic,14,13,0.4632280468940735
0.5,transformed_mean_head_pair_quadratic,14,14,0.5445576906204224
0.5,transformed_mean_head_pair_quadratic,14,15,0.0
0.5,transformed_mean_head_pair_quadratic,14,16,0.0
0.5,transformed_mean_head_pair_quadratic,14,17,0.004142582416534424
0.5,transformed_mean_head_pair_quadratic,14,18,0.0
0.5,transformed_mean_head_pair_quadratic,14,19,0.0
0.5,transformed_mean_head_pair_quadratic,14,20,0.6159228086471557
0.5,transformed_mean_head_pair_quadratic,14,21,0.7755627036094666
0.5,transformed_mean_head_pair_quadratic,14,22,0.0
0.5,transformed_mean_head_pair_quadratic,14,23,-0.4553145170211792
0.5,transformed_mean_head_pair_quadratic,14,24,0.0
0.5,transformed_mean_head_pair_quadratic,14,25,0.013816475868225098
0.5,transformed_mean_head_pair_quadratic,14,26,0.6603220105171204
0.5,transformed_mean_head_pair_quadratic,14,27,0.2981475591659546
0.5,transformed_mean_head_pair_quadratic,14,28,0.5525984168052673
0.5,transformed_mean_head_pair_quadratic,14,29,0.7732203006744385
0.5,transformed_mean_head_pair_quadratic,14,30,0.0
0.5,transformed_mean_head_pair_quadratic,14,31,0.0
0.5,transformed_mean_head_pair_quadratic,14,32,0.0
0.5,transformed_mean_head_pair_quadratic,14,33,-0.06141650676727295
0.5,transformed_mean_head_pair_quadratic,14,34,0.0
0.5,transformed_mean_head_pair_quadratic,14,35,0.0
0.5,transformed_mean_head_pair_quadratic,14,36,0.8381160497665405
0.5,transformed_mean_head_pair_quadratic,14,37,-0.15287047624588013
0.5,transformed_mean_head_pair_quadratic,14,38,0.44063323736190796
0.5,transformed_mean_head_pair_quadratic,14,39,-0.19879096746444702
0.5,transformed_mean_head_pair_quadratic,14,40,0.9931176900863647
0.5,transformed_mean_head_pair_quadratic,14,41,0.0
0.5,transformed_mean_head_pair_quadratic,14,42,-0.09429425001144409
0.5,transformed_mean_head_pair_quadratic,14,43,0.0
0.5,transformed_mean_head_pair_quadratic,14,44,0.48035645484924316
0.5,transformed_mean_head_pair_quadratic,14,45,0.0
0.5,transformed_mean_head_pair_quadratic,14,46,0.0
0.5,transformed_mean_head_pair_quadratic,14,47,0.0
0.5,transformed_mean_head_pair_quadratic,15,0,0.17925894260406505
0.5,transformed_mean_head_pair_quadratic,15,1,0.0
0.5,transformed_mean_head_pair_quadratic,15,2,0.8165211081504822
0.5,transformed_mean_head_pair_quadratic,15,3,-0.22773689031600952
0.5,transformed_mean_head_pair_quadratic,15,4,0.8034476935863495
0.5,transformed_mean_head_pair_quadratic,15,5,0.0
0.5,transformed_mean_head_pair_quadratic,15,6,0.27896344661712646
0.5,transformed_mean_head_pair_quadratic,15,7,0.0
0.5,transformed_mean_head_pair_quadratic,15,8,0.0
0.5,transformed_mean_head_pair_quadratic,15,9,0.0
0.5,transformed_mean_head_pair_quadratic,15,10,0.5761726498603821
0.5,transformed_mean_head_pair_quadratic,15,11,0.0
0.5,transformed_mean_head_pair_quadratic,15,12,0.6608119010925293
0.5,transformed_mean_head_pair_quadratic,15,13,0.2955160140991211
0.5,transformed_mean_head_pair_quadratic,15,14,0.45167338848114025
0.5,transformed_mean_head_pair_quadratic,15,15,0.0
0.5,transformed_mean_head_pair_quadratic,15,16,0.0
0.5,transformed_mean_head_pair_quadratic,15,17,-0.8130528330802917
0.5,transformed_mean_head_pair_quadratic,15,18,0.0
0.5,transformed_mean_head_pair_quadratic,15,19,0.0
0.5,transformed_mean_head_pair_quadratic,15,20,0.3491751551628112
0.5,transformed_mean_head_pair_quadratic,15,21,0.843583345413208
0.5,transformed_mean_head_pair_quadratic,15,22,0.0
0.5,transformed_mean_head_pair_quadratic,15,23,-0.38327699899673473
0.5,transformed_mean_head_pair_quadratic,15,24,0.0
0.5,transformed_mean_head_pair_quadratic,15,25,0.183033287525177
0.5,transformed_mean_head_pair_quadratic,15,26,0.8753942251205444
0.5,transformed_mean_head_pair_quadratic,15,27,0.7192099690437317
0.5,transformed_mean_head_pair_quadratic,15,28,0.17063945531845093
0.5,transformed_mean_head_pair_quadratic,15,29,0.728702962398529
0.5,transformed_mean_head_pair_quadratic,15,30,0.0
0.5,transformed_mean_head_pair_quadratic,15,31,0.0
0.5,transformed_mean_head_pair_quadratic,15,32,0.0
0.5,transformed_mean_head_pair_quadratic,15,33,0.2502076029777527
0.5,transformed_mean_head_pair_quadratic,15,34,0.0
0.5,transformed_mean_head_pair_quadratic,15,35,0.0
0.5,transformed_mean_head_pair_quadratic,15,36,0.42998605966567993
0.5,transformed_mean_head_pair_quadratic,15,37,-0.25253236293792714
0.5,transformed_mean_head_pair_quadratic,15,38,0.19009539484977733
0.5,transformed_mean_head_pair_quadratic,15,39,-0.45224636793136597
0.5,transformed_mean_head_pair_quadratic,15,40,0.21735787391662598
0.5,transformed_mean_head_pair_quadratic,15,41,0.0
0.5,transformed_mean_head_pair_quadratic,15,42,0.6165933609008789
0.5,transformed_mean_head_pair_quadratic,15,43,0.0
0.5,transformed_mean_head_pair_quadratic,15,44,0.17538046836853027
0.5,transformed_mean_head_pair_quadratic,15,45,0.0
0.5,transformed_mean_head_pair_quadratic,15,46,0.0
0.5,transformed_mean_head_pair_quadratic,15,47,0.0
0.5,transformed_mean_head_pair_quadratic,16,0,0.6551514267921448
0.5,transformed_mean_head_pair_quadratic,16,1,0.0
0.5,transformed_mean_head_pair_quadratic,16,2,0.9297410845756531
0.5,transformed_mean_head_pair_quadratic,16,3,0.004146158695220947
0.5,transformed_mean_head_pair_quadratic,16,4,-0.27738916873931885
0.5,transformed_mean_head_pair_quadratic,16,5,0.0
0.5,transformed_mean_head_pair_quadratic,16,6,0.09975391626358032
0.5,transformed_mean_head_pair_quadratic,16,7,0.0
0.5,transformed_mean_head_pair_quadratic,16,8,0.0
0.5,transformed_mean_head_pair_quadratic,16,9,0.0
0.5,transformed_mean_head_pair_quadratic,16,10,1.3982675075531006
